Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Milan AC,Oliver Bierhoff,30,Germany,Centre-Forward,CF,-,Udinese Calcio,Italy,£11.25m,In,1998,s,serie-a,https://www.transfermarkt.co.uk/oliver-bierhoff/profil/spieler/56
Milan AC,Thomas Helveg,27,Denmark,Right-Back,RB,-,Udinese Calcio,Italy,£7.65m,In,1998,s,serie-a,https://www.transfermarkt.co.uk/thomas-helveg/profil/spieler/5802
Milan AC,Roberto Ayala,25,Argentina,Centre-Back,CB,-,SSC Napoli,Italy,£6.75m,In,1998,s,serie-a,https://www.transfermarkt.co.uk/roberto-ayala/profil/spieler/7565
Milan AC,Jens Lehmann,28,Germany,Goalkeeper,GK,-,FC Schalke 04,Germany,£3.87m,In,1998,s,serie-a,https://www.transfermarkt.co.uk/jens-lehmann/profil/spieler/122
Milan AC,Bruno N'Gotty,27,France,Centre-Back,CB,-,Paris Saint-Germain,France,£2.70m,In,1998,s,serie-a,https://www.transfermarkt.co.uk/bruno-ngotty/profil/spieler/3964
Milan AC,Christian Abbiati,20,Italy,Goalkeeper,GK,-,Calcio Monza,Italy,£1.51m,In,1998,s,serie-a,https://www.transfermarkt.co.uk/christian-abbiati/profil/spieler/3507
Milan AC,Luigi Sala,24,Italy,Centre-Back,CB,-,AS Bari,Italy,£900Th.,In,1998,s,serie-a,https://www.transfermarkt.co.uk/luigi-sala/profil/spieler/6254
Milan AC,Luca Vitali,18,Italy,Central Midfield,CM,-,Alma Juventus Fano 1906,Italy,?,In,1998,s,serie-a,https://www.transfermarkt.co.uk/luca-vitali/profil/spieler/565068
Milan AC,Guly,24,Argentina,Left Midfield,LM,-,Club de Gimnasia y Esgrima La Plata II,Argentina,?,In,1998,s,serie-a,https://www.transfermarkt.co.uk/guly/profil/spieler/5787
Milan AC,Domenico Morfeo,22,Italy,Attacking Midfield,AM,-,AC Fiorentina,Italy,Loan,In,1998,s,serie-a,https://www.transfermarkt.co.uk/domenico-morfeo/profil/spieler/5786
Milan AC,Matteo Contini,18,Italy,Centre-Back,CB,-,Milan Primavera,Italy,-,In,1998,s,serie-a,https://www.transfermarkt.co.uk/matteo-contini/profil/spieler/25318
AS Roma,Fábio Júnior,20,Brazil,Centre-Forward,CF,-,Cruzeiro Esporte Clube,Brazil,£12.42m,In,1998,s,serie-a,https://www.transfermarkt.co.uk/fabio-junior/profil/spieler/37499
AS Roma,Dmitri Alenichev,25,Russia,Central Midfield,CM,-,Spartak Moscow,Russia,£6.30m,In,1998,s,serie-a,https://www.transfermarkt.co.uk/dmitri-alenichev/profil/spieler/9804
