Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Atlético Madrid,José Chamot,29,Argentina,Centre-Back,CB,-,SS Lazio,Italy,£5.40m,In,1998,s,laliga,https://www.transfermarkt.co.uk/jose-chamot/profil/spieler/5805
Atlético Madrid,Michele Serena,28,Italy,Left-Back,LB,-,AC Fiorentina,Italy,£5.40m,In,1998,s,laliga,https://www.transfermarkt.co.uk/michele-serena/profil/spieler/5777
Atlético Madrid,Vladimir Jugovic,28,Serbia,Left Midfield,LM,-,SS Lazio,Italy,£4.50m,In,1998,s,laliga,https://www.transfermarkt.co.uk/vladimir-jugovic/profil/spieler/5297
Atlético Madrid,Zoran Njegus,25,Serbia,Right-Back,RB,-,Red Star Belgrade,Serbia,£3.42m,In,1998,s,laliga,https://www.transfermarkt.co.uk/zoran-njegus/profil/spieler/7698
Atlético Madrid,Juan Carlos Valerón,23,Spain,Attacking Midfield,AM,-,RCD Mallorca,Spain,Free transfer,In,1998,s,laliga,https://www.transfermarkt.co.uk/juan-carlos-valeron/profil/spieler/7501
Atlético Madrid,Stefano Torrisi,27,Italy,Centre-Back,CB,-,Bologna FC 1909,Italy,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/stefano-torrisi/profil/spieler/5865
Atlético Madrid,José Luque,20,Spain,Left Midfield,LM,-,CD Badajoz,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/jose-luque/profil/spieler/15982
Atlético Madrid,Óscar Mena,27,Argentina,Right Midfield,RM,-,RCD Mallorca,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/oscar-mena/profil/spieler/253207
Atlético Madrid,Gaspar Gálvez,18,Spain,Centre-Back,CB,-,Atlético Madrid B,Spain,-,In,1998,s,laliga,https://www.transfermarkt.co.uk/gaspar-galvez/profil/spieler/7367
Atlético Madrid,Rade Bogdanovic,28,Serbia,Centre-Forward,CF,-,NAC Breda,Netherlands,"End of loanJun 30, 1998",In,1998,s,laliga,https://www.transfermarkt.co.uk/rade-bogdanovic/profil/spieler/521
Atlético Madrid,Leo Biagini,21,Argentina,Centre-Forward,CF,-,CP Mérida,Spain,"End of loanJun 30, 1998",In,1998,s,laliga,https://www.transfermarkt.co.uk/leo-biagini/profil/spieler/7688
Atlético Madrid,Fernando Correa,24,Uruguay,Forward,Forward,-,Racing Santander,Spain,"End of loanJun 30, 1998",In,1998,s,laliga,https://www.transfermarkt.co.uk/fernando-correa/profil/spieler/14212
FC Barcelona,Patrick Kluivert,22,Netherlands,Centre-Forward,CF,-,Milan AC,Italy,£18.00m,In,1998,s,laliga,https://www.transfermarkt.co.uk/patrick-kluivert/profil/spieler/4385
FC Barcelona,Boudewijn Zenden,21,Netherlands,Left Winger,LW,-,PSV Eindhoven,Netherlands,£10.80m,In,1998,s,laliga,https://www.transfermarkt.co.uk/boudewijn-zenden/profil/spieler/3173
FC Barcelona,Mauricio Pellegrino,26,Argentina,Centre-Back,CB,-,Club Atlético Vélez Sarsfield,Argentina,Loan fee:£1.62m,In,1998,s,laliga,https://www.transfermarkt.co.uk/mauricio-pellegrino/profil/spieler/7573
FC Barcelona,Seyit Cem Ünsal,22,Turkey,Centre-Forward,CF,-,Anyang LG Cheetahs,"Korea, South",Free transfer,In,1998,s,laliga,https://www.transfermarkt.co.uk/seyit-cem-unsal/profil/spieler/380430
FC Barcelona,Phillip Cocu,27,Netherlands,Defensive Midfield,DM,-,PSV Eindhoven,Netherlands,Free transfer,In,1998,s,laliga,https://www.transfermarkt.co.uk/phillip-cocu/profil/spieler/5198
FC Barcelona,Xavi,18,Spain,Central Midfield,CM,-,FC Barcelona B,Spain,-,In,1998,s,laliga,https://www.transfermarkt.co.uk/xavi/profil/spieler/7607
FC Barcelona,Luis García,20,Spain,Right Winger,RW,-,FC Barcelona B,Spain,-,In,1998,s,laliga,https://www.transfermarkt.co.uk/luis-garcia/profil/spieler/7920
FC Barcelona,Samuel Okunowo,19,Nigeria,Right-Back,RB,-,FC Barcelona B,Spain,-,In,1998,s,laliga,https://www.transfermarkt.co.uk/samuel-okunowo/profil/spieler/3517
FC Barcelona,Toni Velamazán,21,Spain,Right Midfield,RM,-,Real Oviedo,Spain,"End of loanJun 30, 1998",In,1998,s,laliga,https://www.transfermarkt.co.uk/toni-velamazan/profil/spieler/15794
Real Zaragoza,Savo Milosevic,24,Serbia,Centre-Forward,CF,-,Aston Villa,England,Free transfer,In,1998,s,laliga,https://www.transfermarkt.co.uk/savo-milosevic/profil/spieler/7896
Real Zaragoza,Pablo Díaz,26,Spain,Right-Back,RB,-,Sporting Gijón,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/pablo-diaz/profil/spieler/7951
Real Zaragoza,Faryd Mondragón,27,Colombia,Goalkeeper,GK,-,Club Atlético Independiente,Argentina,Loan,In,1998,s,laliga,https://www.transfermarkt.co.uk/faryd-mondragon/profil/spieler/6100
Real Zaragoza,Paco Jémez,28,Spain,Centre-Back,CB,-,Deportivo de La Coruña,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/paco-jemez/profil/spieler/7975
Real Zaragoza,Javi Peña,25,Spain,Centre-Forward,CF,-,Real Zaragoza B,Spain,-,In,1998,s,laliga,https://www.transfermarkt.co.uk/javi-pena/profil/spieler/253483
Real Betis Balompié,Denílson,20,Brazil,Left Winger,LW,-,São Paulo Futebol Clube,Brazil,£28.35m,In,1998,s,laliga,https://www.transfermarkt.co.uk/denilson/profil/spieler/7660
Real Betis Balompié,Ito,23,Spain,Central Midfield,CM,-,Celta de Vigo,Spain,Free transfer,In,1998,s,laliga,https://www.transfermarkt.co.uk/itotm/profil/spieler/7662
Real Betis Balompié,Andrei Frascarelli,25,Brazil,Defender,Defender,-,Atlético Madrid,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/andrei-frascarelli/profil/spieler/105859
Real Betis Balompié,Benjamín,22,Equatorial Guinea,Left Midfield,LM,-,Real Valladolid CF,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/benjamin/profil/spieler/7655
Real Betis Balompié,José Gálvez,23,Spain,Centre-Forward,CF,-,Valencia CF,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/jose-galvez/profil/spieler/253198
Real Betis Balompié,Capi,21,Spain,Attacking Midfield,AM,-,Real Betis B,Spain,-,In,1998,s,laliga,https://www.transfermarkt.co.uk/capi/profil/spieler/7658
Real Betis Balompié,Virgilio Ferreira,25,Paraguay,Centre-Forward,CF,-,CF Extremadura,Spain,"End of loanJun 30, 1998",In,1998,s,laliga,https://www.transfermarkt.co.uk/virgilio-ferreira/profil/spieler/254094
RCD Mallorca,Dani García,23,Spain,Centre-Forward,CF,-,Real Madrid,Spain,£2.16m,In,1998,s,laliga,https://www.transfermarkt.co.uk/dani-garcia/profil/spieler/7608
RCD Mallorca,Ariel Ibagaza,21,Argentina,Attacking Midfield,AM,-,Club Atlético Lanús,Argentina,Free transfer,In,1998,s,laliga,https://www.transfermarkt.co.uk/ariel-ibagaza/profil/spieler/7682
RCD Mallorca,Jesús Perera,18,Spain,Centre-Forward,CF,-,CD Badajoz U19,Spain,Free transfer,In,1998,s,laliga,https://www.transfermarkt.co.uk/jesus-perera/profil/spieler/15901
RCD Mallorca,Fernando Niño,23,Spain,Centre-Back,CB,-,Xerez CD,Spain,Free transfer,In,1998,s,laliga,https://www.transfermarkt.co.uk/fernando-nino/profil/spieler/7673
RCD Mallorca,Carlitos,21,Spain,Centre-Forward,CF,-,Sevilla FC,Spain,Free transfer,In,1998,s,laliga,https://www.transfermarkt.co.uk/carlitos/profil/spieler/7689
RCD Mallorca,Albert Luque,20,Spain,Left Winger,LW,-,FC Barcelona B,Spain,Free transfer,In,1998,s,laliga,https://www.transfermarkt.co.uk/albert-luque/profil/spieler/7506
RCD Mallorca,Veljko Paunovic,20,Serbia,Centre-Forward,CF,-,Atlético Madrid,Spain,Loan,In,1998,s,laliga,https://www.transfermarkt.co.uk/veljko-paunovic/profil/spieler/7364
RCD Mallorca,Ivo,20,Spain,Midfielder,Midfielder,-,Atlético Madrid,Spain,Loan,In,1998,s,laliga,https://www.transfermarkt.co.uk/ivotm/profil/spieler/187843
RCD Mallorca,Gustavo Siviero,28,Argentina,Centre-Back,CB,-,Club Atlético Lanús,Argentina,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/gustavo-siviero/profil/spieler/8144
RCD Mallorca,Óscar Arpón,23,Spain,Central Midfield,CM,-,Racing Santander,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/oscar-arpon/profil/spieler/29162
RCD Mallorca,Rogério Gaúcho,18,Brazil,Centre-Forward,CF,-,Clube Atlético Juventus (SP),Brazil,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/rogerio-gaucho/profil/spieler/27347
RCD Mallorca,Miquel Soler,33,Spain,Left-Back,LB,-,Real Zaragoza,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/miquel-soler/profil/spieler/7675
RCD Mallorca,Laurén,21,Cameroon,Right-Back,RB,-,Levante UD,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/lauren/profil/spieler/3189
RCD Mallorca,Francisco Rufete,21,Spain,Right Winger,RW,-,CD Toledo,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/francisco-rufete/profil/spieler/7580
RCD Mallorca,Mauricio Pineda,23,Argentina,Left-Back,LB,-,Udinese Calcio,Italy,Loan,In,1998,s,laliga,https://www.transfermarkt.co.uk/mauricio-pineda/profil/spieler/106109
RCD Mallorca,Leo Biagini,21,Argentina,Centre-Forward,CF,-,Atlético Madrid,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/leo-biagini/profil/spieler/7688
RCD Mallorca,Ariel López,24,Argentina,Centre-Forward,CF,-,Genoa CFC,Italy,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/ariel-lopez/profil/spieler/51083
RCD Mallorca,César Gálvez,24,Spain,Goalkeeper,GK,-,RCD Mallorca B,Spain,-,In,1998,s,laliga,https://www.transfermarkt.co.uk/cesar-galvez/profil/spieler/251308
RCD Mallorca,Gabriel Vidal,28,Spain,Midfielder,Midfielder,-,CD Leganés,Spain,"End of loanJun 30, 1998",In,1998,s,laliga,https://www.transfermarkt.co.uk/gabriel-vidal/profil/spieler/253509
Real Valladolid CF,Dragan Isailovic,22,Serbia,Centre-Forward,CF,-,FK Partizan Belgrade,Serbia,£2.97m,In,1998,s,laliga,https://www.transfermarkt.co.uk/dragan-isailovic/profil/spieler/12066
Real Valladolid CF,Ricardo,26,Spain,Goalkeeper,GK,-,Atlético Madrid B,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/ricardo/profil/spieler/3535
Real Valladolid CF,Juan Vizcaíno,31,Spain,Defensive Midfield,DM,-,Atlético Madrid,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/juan-vizcaino/profil/spieler/173141
Real Valladolid CF,Daniel Dutuel,30,France,Attacking Midfield,AM,-,Celta de Vigo,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/daniel-dutuel/profil/spieler/168571
Real Valladolid CF,José Luis Caminero,30,Spain,Central Midfield,CM,-,Atlético Madrid,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/jose-luis-caminero/profil/spieler/7800
Real Valladolid CF,Alberto,31,Spain,Centre-Forward,CF,-,Racing Santander,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/alberto/profil/spieler/187835
Real Valladolid CF,Jesús Ángel Turiel,24,Spain,Defensive Midfield,DM,-,CD Toledo,Spain,"End of loanJun 30, 1998",In,1998,s,laliga,https://www.transfermarkt.co.uk/jesus-angel-turiel/profil/spieler/29197
Real Valladolid CF,Álvaro Gutiérrez,29,Uruguay,Defensive Midfield,DM,-,Rayo Vallecano,Spain,"End of loanJun 1, 1998",In,1998,s,laliga,https://www.transfermarkt.co.uk/alvaro-gutierrez/profil/spieler/227721
Real Valladolid CF,Raúl Ibáñez,25,Spain,Forward,Forward,-,Levante UD,Spain,"End of loanJun 30, 1998",In,1998,s,laliga,https://www.transfermarkt.co.uk/raul-ibanez/profil/spieler/187831
Real Madrid,Federico Magallanes,21,Uruguay,Centre-Forward,CF,-,Atalanta BC,Italy,£5.40m,In,1998,s,laliga,https://www.transfermarkt.co.uk/federico-magallanes/profil/spieler/16266
Real Madrid,Iván Campo,24,Spain,Defensive Midfield,DM,-,RCD Mallorca,Spain,£2.70m,In,1998,s,laliga,https://www.transfermarkt.co.uk/ivan-campo/profil/spieler/3274
Real Madrid,Rodrigo Fabri,22,Brazil,Central Midfield,CM,-,Clube de Regatas do Flamengo,Brazil,£900Th.,In,1998,s,laliga,https://www.transfermarkt.co.uk/rodrigo-fabri/profil/spieler/7352
Real Madrid,Edgar,20,Portugal,Right Winger,RW,-,SL Benfica,Portugal,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/edgar/profil/spieler/3621
Real Madrid,Robert Jarni,29,Croatia,Left-Back,LB,-,Real Betis Balompié,Spain,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/robert-jarni/profil/spieler/29556
Real Madrid,Carlitos,21,Portugal,Right Winger,RW,-,SC Braga,Portugal,?,In,1998,s,laliga,https://www.transfermarkt.co.uk/carlitos/profil/spieler/13215
Real Madrid,Manuel Tena,20,Spain,Centre-Back,CB,-,Real Madrid B,Spain,-,In,1998,s,laliga,https://www.transfermarkt.co.uk/manuel-tena/profil/spieler/7808
Real Madrid,Samuel Eto'o,17,Cameroon,Centre-Forward,CF,-,Real Madrid B,Spain,-,In,1998,s,laliga,https://www.transfermarkt.co.uk/samuel-etoo/profil/spieler/4257
Real Madrid,Álvaro Benito,21,Spain,Left Midfield,LM,-,CD Tenerife,Spain,"End of loanJun 30, 1998",In,1998,s,laliga,https://www.transfermarkt.co.uk/alvaro-benito/profil/spieler/187796
Real Madrid,Manuel Canabal,23,Spain,Centre-Forward,CF,-,Real Valladolid CF,Spain,"End of loanJun 30, 1998",In,1998,s,laliga,https://www.transfermarkt.co.uk/manuel-canabal/profil/spieler/7791
