Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
Arsenal FC,Jermaine Pennant,22,England,Right Winger,RW,£3.60m,Birmingham City,England,"End of loanJun 30, 2005",In,2005,s,premier-league
Manchester United,Ji-sung Park,24,"Korea, South",Attacking Midfield,AM,£4.50m,PSV Eindhoven,Netherlands,£6.57m,In,2005,s,premier-league
Manchester United,Edwin van der Sar,34,Netherlands,Goalkeeper,GK,£4.28m,Fulham FC,England,£3.60m,In,2005,s,premier-league
Manchester United,Ben Foster,22,England,Goalkeeper,GK,£45k,Stoke City,England,£1.80m,In,2005,s,premier-league
Manchester United,David Jones,21,England,Central Midfield,CM,£360k,NEC Nijmegen,Netherlands,"End of loanApr 1, 2006",In,2005,s,premier-league
Manchester United,Lee Martin,18,England,Attacking Midfield,AM,£1.13m,Manchester United U18,England,-,In,2005,s,premier-league
Manchester United,Adam Eckersley,20,England,Left-Back,LB,-,Royal Antwerp FC,Belgium,"End of loanMay 1, 2006",In,2005,s,premier-league
Manchester United,Liam Miller,25,Ireland,Central Midfield,CM,£1.13m,Leeds United,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Manchester United,Lee Martin,19,England,Attacking Midfield,AM,£1.13m,Royal Antwerp FC,Belgium,"End of loanMay 1, 2006",In,2005,s,premier-league
Manchester United,Ritchie Jones,18,England,Central Midfield,CM,-,Manchester United U18,England,-,In,2005,s,premier-league
Manchester United,Ritchie Jones,19,England,Central Midfield,CM,£45k,Royal Antwerp FC,Belgium,"End of loanMay 1, 2006",In,2005,s,premier-league
Manchester United,Phil Picken,20,England,Right-Back,RB,£135k,Chesterfield FC,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Manchester United,Eddie Johnson,21,England,Centre-Forward,CF,£225k,Crewe Alexandra,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Manchester United,Phil Picken,19,England,Right-Back,RB,-,Manchester United U18,England,-,In,2005,s,premier-league
Manchester United,Jonathan Spector,20,United States,Centre-Back,CB,£1.13m,Charlton Athletic,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Manchester United,Tom Heaton,20,England,Goalkeeper,GK,£90k,Royal Antwerp FC,Belgium,"End of loanMay 1, 2006",In,2005,s,premier-league
Manchester United,Phil Bardsley,20,Scotland,Right-Back,RB,£68k,Burnley FC,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Manchester United,Chris Eagles,20,England,Right Winger,RW,£450k,Watford FC,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Manchester United,Michael Stewart,24,Scotland,Central Midfield,CM,£315k,Heart of Midlothian FC,Scotland,"End of loanJun 30, 2005",In,2005,s,premier-league
Everton FC,Andy van der Meyde,25,Netherlands,Right Winger,RW,£11.25m,FC Internazionale,Italy,£8.10m,In,2005,s,premier-league
Everton FC,Per Kröldrup,25,Denmark,Centre-Back,CB,£6.30m,Udinese Calcio,Italy,£6.12m,In,2005,s,premier-league
Everton FC,Phil Neville,28,England,Right-Back,RB,£4.50m,Manchester United,England,£4.77m,In,2005,s,premier-league
Everton FC,Simon Davies,25,Wales,Right Midfield,RM,£4.95m,Tottenham Hotspur,England,£4.73m,In,2005,s,premier-league
Everton FC,Mikel Arteta,23,Spain,Central Midfield,CM,£7.20m,Real Sociedad,Spain,£2.52m,In,2005,s,premier-league
Everton FC,Nuno Valente,30,Portugal,Left-Back,LB,£4.50m,FC Porto,Portugal,£1.80m,In,2005,s,premier-league
Everton FC,Anderson Silva,22,Brazil,Defensive Midfield,DM,£450k,Club Nacional,Uruguay,£900k,In,2005,s,premier-league
Everton FC,John Ruddy,18,England,Goalkeeper,GK,£315k,Cambridge United,England,£338k,In,2005,s,premier-league
Everton FC,Matteo Ferrari,25,Italy,Centre-Back,CB,£9.00m,AS Roma,Italy,Loan,In,2005,s,premier-league
Everton FC,Paddy Boyle,18,Scotland,Left-Back,LB,-,Everton FC U18,England,-,In,2005,s,premier-league
Everton FC,John Ruddy,18,England,Goalkeeper,GK,£315k,Walsall FC,England,"End of loanOct 1, 2005",In,2005,s,premier-league
Liverpool FC,Mohamed Sissoko,20,Mali,Defensive Midfield,DM,£3.60m,Valencia CF,Spain,£10.80m,In,2005,s,premier-league
Liverpool FC,Peter Crouch,24,England,Centre-Forward,CF,£2.57m,Southampton FC,England,£9.45m,In,2005,s,premier-league
Liverpool FC,Pepe Reina,22,Spain,Goalkeeper,GK,£4.05m,Villarreal CF,Spain,£8.82m,In,2005,s,premier-league
Liverpool FC,Mark González,20,Chile,Left Winger,LW,£1.35m,Albacete Balompié,Spain,£2.25m,In,2005,s,premier-league
Liverpool FC,Besian Idrizaj,17,Austria,Centre-Forward,CF,-,LASK,Austria,£248k,In,2005,s,premier-league
Liverpool FC,Jack Hobbs,17,England,Centre-Back,CB,-,Lincoln City,England,£203k,In,2005,s,premier-league
Liverpool FC,Antonio Barragán,18,Spain,Right-Back,RB,-,Sevilla FC B,Spain,Free transfer,In,2005,s,premier-league
Liverpool FC,Miki Roqué,16,Spain,Centre-Back,CB,-,Unió Esportiva Lleida,Spain,Free transfer,In,2005,s,premier-league
Liverpool FC,Ramon Calliste,19,Wales,Centre-Forward,CF,£45k,Manchester United U23,England,Free transfer,In,2005,s,premier-league
Liverpool FC,Boudewijn Zenden,28,Netherlands,Left Winger,LW,£4.95m,Middlesbrough FC,England,Free transfer,In,2005,s,premier-league
Liverpool FC,Chris Kirkland,24,England,Goalkeeper,GK,£4.05m,West Bromwich Albion,England,"End of loanMay 31, 2005",In,2005,s,premier-league
Liverpool FC,Florent Sinama-Pongolle,21,France,Second Striker,SS,£1.58m,Blackburn Rovers,England,"End of loanMay 8, 2006",In,2005,s,premier-league
Liverpool FC,Zak Whitbread,22,United States,Centre-Back,CB,£225k,Millwall FC,England,"End of loanMay 31, 2006",In,2005,s,premier-league
Liverpool FC,Zak Whitbread,21,United States,Centre-Back,CB,£225k,Liverpool FC U23,England,-,In,2005,s,premier-league
Liverpool FC,Neil Mellor,23,England,Centre-Forward,CF,£1.35m,Wigan Athletic,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Liverpool FC,Scott Carson,20,England,Goalkeeper,GK,£1.58m,Sheffield Wednesday,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Liverpool FC,Salif Diao,29,Senegal,Defensive Midfield,DM,£1.98m,Portsmouth FC,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Liverpool FC,Darren Potter,21,Ireland,Central Midfield,CM,£90k,Southampton FC,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Liverpool FC,Alou Diarra,23,France,Defensive Midfield,DM,£3.60m,RC Lens,France,"End of loanJun 30, 2005",In,2005,s,premier-league
Liverpool FC,Carl Medjani,20,Algeria,Defensive Midfield,DM,£225k,FC Lorient,France,"End of loanJun 30, 2005",In,2005,s,premier-league
Liverpool FC,Bruno Cheyrou,27,France,Central Midfield,CM,£3.51m,Olympique Marseille,France,"End of loanJun 30, 2005",In,2005,s,premier-league
Bolton Wanderers,El-Hadji Diouf,24,Senegal,Centre-Forward,CF,£5.85m,Liverpool FC,England,£4.32m,In,2005,s,premier-league
Bolton Wanderers,Jared Borgetti,31,Mexico,Centre-Forward,CF,£1.58m,CF Pachuca,Mexico,£1.26m,In,2005,s,premier-league
Bolton Wanderers,Ian Walker,33,England,Goalkeeper,GK,£2.70m,Leicester City,England,Free transfer,In,2005,s,premier-league
Bolton Wanderers,Fabrice Fernandes,25,France,Left Winger,LW,£2.25m,Southampton FC,England,Free transfer,In,2005,s,premier-league
Bolton Wanderers,Abdoulaye Fayé,27,Senegal,Centre-Back,CB,£900k,RC Lens,France,Loan,In,2005,s,premier-league
Bolton Wanderers,Johann Smith,18,United States,Left-Back,LB,£45k,Chesterfield FC,England,Free transfer,In,2005,s,premier-league
Bolton Wanderers,Hidetoshi Nakata,28,Japan,Attacking Midfield,AM,£9.00m,ACF Fiorentina,Italy,Loan,In,2005,s,premier-league
Bolton Wanderers,Joey O'Brien,19,Ireland,Right-Back,RB,-,Bolton Wanderers U18,England,-,In,2005,s,premier-league
Bolton Wanderers,Martin Djetou,30,France,Centre-Back,CB,£900k,,Without Club,-,In,2005,s,premier-league
Bolton Wanderers,Bédi Buval,19,Martinique,Centre-Forward,CF,-,Bolton Wanderers U18,England,-,In,2005,s,premier-league
Bolton Wanderers,Khalilou Fadiga,30,Senegal,Left Winger,LW,£2.52m,Derby County,England,"End of loanOct 1, 2005",In,2005,s,premier-league
Bolton Wanderers,Florent Laville,31,France,Centre-Back,CB,£1.35m,Coventry City,England,"End of loanJun 30, 2005",In,2005,s,premier-league
Bolton Wanderers,Blessing Kaku,27,Nigeria,Attacking Midfield,AM,£720k,Derby County,England,"End of loanJun 30, 2005",In,2005,s,premier-league
Middlesbrough FC,Yakubu Aiyegbeni,22,Nigeria,Centre-Forward,CF,£8.55m,Portsmouth FC,England,£8.78m,In,2005,s,premier-league
Middlesbrough FC,Emanuel Pogatetz,22,Austria,Centre-Back,CB,£2.70m,Bayer 04 Leverkusen,Germany,£2.44m,In,2005,s,premier-league
Middlesbrough FC,Fábio Rochemback,23,Brazil,Central Midfield,CM,£7.20m,FC Barcelona,Spain,£1.35m,In,2005,s,premier-league
Middlesbrough FC,Abel Xavier,32,Portugal,Right-Back,RB,£1.13m,AS Roma,Italy,Free transfer,In,2005,s,premier-league
Middlesbrough FC,Ross Turnbull,21,England,Goalkeeper,GK,£45k,Crewe Alexandra,England,"End of loanApr 23, 2006",In,2005,s,premier-league
Middlesbrough FC,Danny Graham,20,England,Centre-Forward,CF,£360k,Leeds United,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Middlesbrough FC,Jason Kennedy,18,England,Central Midfield,CM,£45k,Middlesbrough FC U18,England,-,In,2005,s,premier-league
Middlesbrough FC,Joseph-Désiré Job,28,Cameroon,Centre-Forward,CF,£2.48m,Al-Ittihad Jeddah,Saudi Arabia,"End of loanMay 1, 2006",In,2005,s,premier-league
Middlesbrough FC,Andrew Taylor,18,England,Left-Back,LB,£45k,Middlesbrough FC U18,England,-,In,2005,s,premier-league
Middlesbrough FC,Adam Johnson,17,England,Right Winger,RW,-,Middlesbrough FC U18,England,-,In,2005,s,premier-league
Middlesbrough FC,David Wheater,19,England,Centre-Back,CB,£45k,Doncaster Rovers,England,"End of loanApr 1, 2006",In,2005,s,premier-league
Manchester City,Darius Vassell,25,England,Centre-Forward,CF,£5.18m,Aston Villa,England,£3.24m,In,2005,s,premier-league
Manchester City,Andy Cole,33,England,Centre-Forward,CF,£4.95m,Fulham FC,England,Free transfer,In,2005,s,premier-league
Manchester City,Hussein Yasser,22,Qatar,Attacking Midfield,AM,£113k,Al Sadd Sports Club,Qatar,?,In,2005,s,premier-league
Manchester City,Stephen Ireland,18,Ireland,Attacking Midfield,AM,-,Manchester City U18,England,-,In,2005,s,premier-league
Manchester City,Mikkel Bischoff,24,Denmark,Centre-Back,CB,£990k,Sheffield Wednesday,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Manchester City,Karl Bermingham,19,Ireland,Centre-Forward,CF,£45k,Burnley FC,England,"End of loanSep 1, 2005",In,2005,s,premier-league
Manchester City,Robbie Fowler,31,England,Centre-Forward,CF,£4.05m,Liverpool FC,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Manchester City,Kasper Schmeichel,19,Denmark,Goalkeeper,GK,£225k,Bury FC,England,"End of loanMay 31, 2006",In,2005,s,premier-league
Manchester City,Mikkel Bischoff,23,Denmark,Centre-Back,CB,£1.35m,Wolverhampton Wanderers,England,"End of loanJun 30, 2005",In,2005,s,premier-league
Tottenham Hotspur,Jermaine Jenas,22,England,Central Midfield,CM,£8.10m,Newcastle United,England,£13.50m,In,2005,s,premier-league
Tottenham Hotspur,Tom Huddlestone,18,England,Defensive Midfield,DM,£4.23m,Derby County,England,£4.23m,In,2005,s,premier-league
Tottenham Hotspur,Grzegorz Rasiak,26,Poland,Centre-Forward,CF,£3.15m,Derby County,England,£3.15m,In,2005,s,premier-league
Tottenham Hotspur,Wayne Routledge,20,England,Left Winger,LW,£2.03m,Crystal Palace,England,£2.70m,In,2005,s,premier-league
Tottenham Hotspur,Yeong-pyo Lee,28,"Korea, South",Left-Back,LB,£3.60m,PSV Eindhoven,Netherlands,£1.80m,In,2005,s,premier-league
Tottenham Hotspur,Aaron Lennon,18,England,Right Winger,RW,£270k,Leeds United,England,£1.08m,In,2005,s,premier-league
Tottenham Hotspur,Rodrigo Defendi,19,Brazil,Centre-Back,CB,£810k,Cruzeiro Esporte Clube,Brazil,£810k,In,2005,s,premier-league
Tottenham Hotspur,Teemu Tainio,25,Finland,Defensive Midfield,DM,£3.15m,AJ Auxerre,France,Free transfer,In,2005,s,premier-league
Tottenham Hotspur,Paul Stalteri,27,Canada,Right-Back,RB,£1.80m,SV Werder Bremen,Germany,Free transfer,In,2005,s,premier-league
Tottenham Hotspur,Edgar Davids,32,Netherlands,Central Midfield,CM,£9.00m,FC Internazionale,Italy,Free transfer,In,2005,s,premier-league
Tottenham Hotspur,Mounir El Hamdaoui,21,Morocco,Centre-Forward,CF,£720k,Derby County,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Tottenham Hotspur,Philip Ifil,19,England,Right-Back,RB,£743k,Millwall FC,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Tottenham Hotspur,Andy Barcham,18,England,Left Winger,LW,-,Tottenham Hotspur U18,England,-,In,2005,s,premier-league
Tottenham Hotspur,Wayne Routledge,21,England,Left Winger,LW,£2.52m,Portsmouth FC,England,"End of loanMay 31, 2006",In,2005,s,premier-league
Tottenham Hotspur,Rob Burch,21,England,Goalkeeper,GK,£45k,Bristol City,England,"End of loanOct 1, 2005",In,2005,s,premier-league
Tottenham Hotspur,Charlie Daniels,18,England,Left-Back,LB,-,Tottenham Hotspur U18,England,-,In,2005,s,premier-league
Tottenham Hotspur,Mark Yeates,21,Ireland,Left Winger,LW,£68k,Colchester United,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Tottenham Hotspur,Dean Marney,21,England,Central Midfield,CM,£540k,Norwich City,England,"End of loanOct 1, 2005",In,2005,s,premier-league
Tottenham Hotspur,Tommy Forecast,18,England,Goalkeeper,GK,-,Tottenham Hotspur U18,England,-,In,2005,s,premier-league
Tottenham Hotspur,Edson,21,Portugal,Centre-Forward,CF,£135k,ADO Den Haag,Netherlands,"End of loanJun 30, 2005",In,2005,s,premier-league
Aston Villa,Milan Baros,23,Czech Republic,Centre-Forward,CF,£15.75m,Liverpool FC,England,£7.96m,In,2005,s,premier-league
Aston Villa,Wilfred Bouma,27,Netherlands,Left-Back,LB,£4.50m,PSV Eindhoven,Netherlands,£4.23m,In,2005,s,premier-league
Aston Villa,Aaron Hughes,25,Northern Ireland,Centre-Back,CB,£3.15m,Newcastle United,England,£1.35m,In,2005,s,premier-league
Aston Villa,Kevin Phillips,31,England,Centre-Forward,CF,£4.50m,Southampton FC,England,£1.35m,In,2005,s,premier-league
Aston Villa,Stuart Taylor,24,England,Goalkeeper,GK,£900k,Arsenal FC,England,Free transfer,In,2005,s,premier-league
Aston Villa,Eirik Bakke,27,Norway,Central Midfield,CM,£3.15m,Leeds United,England,Loan,In,2005,s,premier-league
Aston Villa,Patrik Berger,31,Czech Republic,Attacking Midfield,AM,£4.05m,Portsmouth FC,England,Free transfer,In,2005,s,premier-league
Aston Villa,James Milner,19,England,Central Midfield,CM,£4.95m,Newcastle United,England,Loan,In,2005,s,premier-league
Aston Villa,Sam Williams,18,England,Centre-Forward,CF,-,Wrexham AFC,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Aston Villa,Gabriel Agbonlahor,18,England,Centre-Forward,CF,-,Aston Villa U18,England,-,In,2005,s,premier-league
Aston Villa,Gabriel Agbonlahor,19,England,Centre-Forward,CF,-,Watford FC,England,"End of loanOct 22, 2005",In,2005,s,premier-league
Aston Villa,Bobby Olejnik,18,Austria,Goalkeeper,GK,£90k,Aston Villa U18,England,-,In,2005,s,premier-league
Aston Villa,Sam Williams,18,England,Centre-Forward,CF,-,Aston Villa U18,England,-,In,2005,s,premier-league
Charlton Athletic,Darren Bent,21,England,Centre-Forward,CF,£3.15m,Ipswich Town,England,£4.05m,In,2005,s,premier-league
Charlton Athletic,Darren Ambrose,21,England,Left Midfield,LM,£1.58m,Newcastle United,England,£1.44m,In,2005,s,premier-league
Charlton Athletic,Gonçalo Brandão,18,Portugal,Centre-Back,CB,£270k,Belenenses SAD,Portugal,Loan,In,2005,s,premier-league
Charlton Athletic,Chris Powell,35,England,Left-Back,LB,£360k,West Ham United,England,Free transfer,In,2005,s,premier-league
Charlton Athletic,Kelly Youga,19,Central African Republic,Left-Back,LB,-,Olympique Lyon,France,Free transfer,In,2005,s,premier-league
Charlton Athletic,Jay Bothroyd,23,England,Centre-Forward,CF,£1.58m,Perugia Calcio,Italy,Free transfer,In,2005,s,premier-league
Charlton Athletic,Thomas Myhre,31,Norway,Goalkeeper,GK,£1.35m,Sunderland AFC,England,Free transfer,In,2005,s,premier-league
Charlton Athletic,Jonathan Spector,19,United States,Centre-Back,CB,£1.13m,Manchester United,England,Loan,In,2005,s,premier-league
Charlton Athletic,Rúrik Gíslason,17,Iceland,Right Midfield,RM,£45k,HK Kópavogs,Iceland,Free transfer,In,2005,s,premier-league
Charlton Athletic,Gonzalo Sorondo,25,Uruguay,Centre-Back,CB,£2.25m,FC Internazionale,Italy,Free transfer,In,2005,s,premier-league
Charlton Athletic,Mads Nielsen,16,Denmark,Goalkeeper,GK,-,Boldklubben Frem U19,Denmark,?,In,2005,s,premier-league
Charlton Athletic,Aleksey Smertin,30,Russia,Defensive Midfield,DM,£5.85m,Chelsea FC,England,Loan,In,2005,s,premier-league
Charlton Athletic,Alistair John,18,England,Midfielder,Midfielder,-,,Unknown,?,In,2005,s,premier-league
Charlton Athletic,Kevin Lisbie,27,Jamaica,Centre-Forward,CF,£2.25m,Derby County,England,"End of loanApr 28, 2006",In,2005,s,premier-league
Charlton Athletic,Barry Fuller,21,England,Right-Back,RB,£45k,Barnet FC,England,"End of loanMay 13, 2006",In,2005,s,premier-league
Charlton Athletic,James Walker,18,Antigua and Barbuda,Centre-Forward,CF,-,Hartlepool United,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Charlton Athletic,Kevin Lisbie,26,Jamaica,Centre-Forward,CF,£2.25m,Norwich City,England,"End of loanOct 9, 2005",In,2005,s,premier-league
Charlton Athletic,Mark Ricketts,21,England,Defensive Midfield,DM,£45k,Milton Keynes Dons,England,"End of loanMay 31, 2006",In,2005,s,premier-league
Charlton Athletic,Jonatan Johansson,30,Finland,Centre-Forward,CF,£3.38m,Norwich City,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Charlton Athletic,Darren Randolph,18,Ireland,Goalkeeper,GK,-,Charlton Athletic U18,England,-,In,2005,s,premier-league
Charlton Athletic,Osei Sankofa,20,England,Right-Back,RB,£45k,Charlton Athletic U21,England,-,In,2005,s,premier-league
Charlton Athletic,Mark Fish,31,South Africa,Centre-Back,CB,£2.70m,Ipswich Town,England,"End of loanSep 1, 2005",In,2005,s,premier-league
Charlton Athletic,Rob Elliot,19,Ireland,Goalkeeper,GK,-,Accrington Stanley,England,"End of loanApr 1, 2006",In,2005,s,premier-league
Charlton Athletic,Nathan Ashton,18,England,Left-Back,LB,-,Charlton Athletic U18,England,-,In,2005,s,premier-league
Charlton Athletic,Talal El Karkouri,29,Morocco,Centre-Back,CB,£1.80m,Al Gharafa Sports Club,Qatar,"End of loanMay 1, 2006",In,2005,s,premier-league
Charlton Athletic,James Walker,17,Antigua and Barbuda,Centre-Forward,CF,-,Charlton Athletic U18,England,-,In,2005,s,premier-league
Birmingham City,Mikael Forssell,24,Finland,Centre-Forward,CF,£6.30m,Chelsea FC,England,£4.05m,In,2005,s,premier-league
Birmingham City,Mehdi Nafti,26,Tunisia,Defensive Midfield,DM,£1.80m,Racing Santander,Spain,£1.35m,In,2005,s,premier-league
Birmingham City,Jermaine Pennant,22,England,Right Winger,RW,£3.60m,Arsenal FC,England,£675k,In,2005,s,premier-league
Birmingham City,Ingi Höjsted,19,Faroe Islands,Central Midfield,CM,-,HB Tórshavn,Faroe Islands,Free transfer,In,2005,s,premier-league
Birmingham City,Jiri Jarosik,27,Czech Republic,Centre-Back,CB,£5.85m,Chelsea FC,England,Loan,In,2005,s,premier-league
Birmingham City,Nicky Butt,30,England,Central Midfield,CM,£5.40m,Newcastle United,England,Loan,In,2005,s,premier-league
Birmingham City,Wálter Pandiani,29,Uruguay,Centre-Forward,CF,£9.00m,Deportivo de La Coruña,Spain,?,In,2005,s,premier-league
Birmingham City,Carl Motteram,21,England,Midfielder,Midfielder,£45k,Tamworth FC,England,"End of loanApr 1, 2006",In,2005,s,premier-league
Birmingham City,Nick Wright,17,England,Centre-Forward,CF,-,Birmingham City U18,England,-,In,2005,s,premier-league
Birmingham City,Sam Alsop,20,England,Centre-Back,CB,£45k,Yeovil Town,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Birmingham City,Mathew Birley,18,England,Midfielder,Midfielder,-,Birmingham City U18,England,-,In,2005,s,premier-league
Birmingham City,Ollie Allen,18,England,Centre-Forward,CF,-,Birmingham City U18,England,-,In,2005,s,premier-league
Birmingham City,Asa Hall,18,England,Central Midfield,CM,-,Birmingham City U18,England,-,In,2005,s,premier-league
Birmingham City,Colin Doyle,20,Ireland,Goalkeeper,GK,£68k,Millwall FC,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Birmingham City,Marcos Painter,18,Ireland,Left-Back,LB,-,Birmingham City U18,England,-,In,2005,s,premier-league
Birmingham City,Adam Legzdins,18,England,Goalkeeper,GK,-,Birmingham City U18,England,-,In,2005,s,premier-league
Birmingham City,David Howland,18,Northern Ireland,Central Midfield,CM,-,Birmingham City U18,England,-,In,2005,s,premier-league
Birmingham City,Asa Hall,19,England,Central Midfield,CM,-,Boston United,England,"End of loanApr 1, 2006",In,2005,s,premier-league
Birmingham City,Peter Till,20,England,Right Midfield,RM,£68k,Boston United,England,"End of loanMay 7, 2006",In,2005,s,premier-league
Birmingham City,Alex Bruce,21,Northern Ireland,Centre-Back,CB,-,Tranmere Rovers,England,"End of loanOct 1, 2005",In,2005,s,premier-league
Birmingham City,Jamie Price,18,Wales,Centre-Forward,CF,£225k,Birmingham City U18,England,-,In,2005,s,premier-league
Fulham FC,Heidar Helguson,27,Iceland,Centre-Forward,CF,£180k,Watford FC,England,£1.80m,In,2005,s,premier-league
Fulham FC,Niclas Jensen,30,Denmark,Left-Back,LB,£1.13m,Borussia Dortmund,Germany,£675k,In,2005,s,premier-league
Fulham FC,Jaroslav Drobny,25,Czech Republic,Goalkeeper,GK,£900k,Panionios Athens,Greece,Free transfer,In,2005,s,premier-league
Fulham FC,Philippe Christanval,26,France,Centre-Back,CB,£450k,Olympique Marseille,France,Free transfer,In,2005,s,premier-league
Fulham FC,Tony Warner,31,Trinidad and Tobago,Goalkeeper,GK,£45k,Cardiff City,England,Free transfer,In,2005,s,premier-league
Fulham FC,Ahmad Elrich,24,Australia,Right Midfield,RM,£675k,Busan I'Park,"Korea, South",Free transfer,In,2005,s,premier-league
Fulham FC,Ricardo Batista,19,Portugal,Goalkeeper,GK,£900k,Milton Keynes Dons,England,"End of loanApr 1, 2006",In,2005,s,premier-league
Fulham FC,Darren Pratley,21,England,Central Midfield,CM,£45k,Brentford FC,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Fulham FC,Michael Timlin,21,Ireland,Central Midfield,CM,£45k,Doncaster Rovers,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Fulham FC,Ahmad Elrich,24,Australia,Right Midfield,RM,£675k,FK Lyn,Norway,"End of loanMay 1, 2006",In,2005,s,premier-league
Fulham FC,Zesh Rehman,22,Pakistan,Centre-Back,CB,£540k,Norwich City,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Fulham FC,Ismael Ehui,19,France,Centre-Forward,CF,£45k,Scunthorpe United,England,"End of loanMay 1, 2006",In,2005,s,premier-league
Fulham FC,Martín Herrera,34,Argentina,Goalkeeper,GK,£1.80m,Club Estudiantes de La Plata,Argentina,"End of loanJun 30, 2005",In,2005,s,premier-league
Fulham FC,Facundo Sava,31,Argentina,Centre-Forward,CF,£2.03m,Celta de Vigo,Spain,"End of loanJun 30, 2005",In,2005,s,premier-league
Fulham FC,Steve Marlet,31,France,Centre-Forward,CF,£3.15m,Olympique Marseille,France,"End of loanJun 30, 2005",In,2005,s,premier-league
Newcastle United,Michael Owen,25,England,Centre-Forward,CF,£19.80m,Real Madrid,Spain,£22.50m,In,2005,s,premier-league
Newcastle United,Albert Luque,27,Spain,Left Winger,LW,£18.00m,Deportivo de La Coruña,Spain,£18.00m,In,2005,s,premier-league
