Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
FC Barcelona,André Gomes,22,Portugal,Central Midfield,CM,£27.00m,Valencia CF,Spain,£33.30m,In,2016,s,laliga,https://www.transfermarkt.co.uk/andre-gomes/profil/spieler/221025
FC Barcelona,Paco Alcácer,23,Spain,Centre-Forward,CF,£22.50m,Valencia CF,Spain,£27.00m,In,2016,s,laliga,https://www.transfermarkt.co.uk/paco-alcacer/profil/spieler/126716
FC Barcelona,Samuel Umtiti,22,France,Centre-Back,CB,£13.50m,Olympique Lyon,France,£22.50m,In,2016,s,laliga,https://www.transfermarkt.co.uk/samuel-umtiti/profil/spieler/126540
FC Barcelona,Lucas Digne,22,France,Left-Back,LB,£10.80m,Paris Saint-Germain,France,£14.85m,In,2016,s,laliga,https://www.transfermarkt.co.uk/lucas-digne/profil/spieler/126664
FC Barcelona,Jasper Cillessen,27,Netherlands,Goalkeeper,GK,£10.80m,Ajax Amsterdam,Netherlands,£11.70m,In,2016,s,laliga,https://www.transfermarkt.co.uk/jasper-cillessen/profil/spieler/146227
FC Barcelona,Denis Suárez,22,Spain,Left Winger,LW,£10.80m,Villarreal CF,Spain,£2.93m,In,2016,s,laliga,https://www.transfermarkt.co.uk/denis-suarez/profil/spieler/165007
FC Barcelona,Sergi Samper,21,Spain,Defensive Midfield,DM,£4.50m,FC Barcelona B,Spain,-,In,2016,s,laliga,https://www.transfermarkt.co.uk/sergi-samper/profil/spieler/181112
FC Barcelona,Alex Song,28,Cameroon,Defensive Midfield,DM,£9.00m,West Ham United,England,"End of loanJun 30, 2016",In,2016,s,laliga,https://www.transfermarkt.co.uk/alex-song/profil/spieler/27394
FC Barcelona,Alen Halilovic,20,Croatia,Attacking Midfield,AM,£9.00m,Sporting Gijón,Spain,"End of loanJun 30, 2016",In,2016,s,laliga,https://www.transfermarkt.co.uk/alen-halilovic/profil/spieler/226074
FC Barcelona,Martín Montoya,25,Spain,Right-Back,RB,£2.70m,Real Betis Balompié,Spain,"End of loanJun 30, 2016",In,2016,s,laliga,https://www.transfermarkt.co.uk/martin-montoya/profil/spieler/68645
FC Barcelona,Cristian Tello,24,Spain,Left Winger,LW,£8.10m,ACF Fiorentina,Italy,"End of loanJun 30, 2016",In,2016,s,laliga,https://www.transfermarkt.co.uk/cristian-tello/profil/spieler/141834
Real Madrid,Álvaro Morata,23,Spain,Centre-Forward,CF,£27.00m,Juventus FC,Italy,£27.00m,In,2016,s,laliga,https://www.transfermarkt.co.uk/alvaro-morata/profil/spieler/128223
