Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Paris Saint-Germain,Grzegorz Krychowiak,26,Poland,Defensive Midfield,DM,£27.00m,Sevilla FC,Spain,£24.75m,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/grzegorz-krychowiak/profil/spieler/45184
Paris Saint-Germain,Jesé,23,Spain,Left Winger,LW,£12.60m,Real Madrid,Spain,£22.50m,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/jese/profil/spieler/134936
Paris Saint-Germain,Giovani Lo Celso,20,Argentina,Central Midfield,CM,£6.75m,Club Atlético Rosario Central,Argentina,£9.00m,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/giovani-lo-celso/profil/spieler/348795
Paris Saint-Germain,Thomas Meunier,24,Belgium,Right-Back,RB,£5.40m,Club Brugge KV,Belgium,£5.40m,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/thomas-meunier/profil/spieler/100986
Paris Saint-Germain,Hatem Ben Arfa,29,France,Attacking Midfield,AM,£9.00m,OGC Nice,France,Free transfer,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/hatem-ben-arfa/profil/spieler/18900
Paris Saint-Germain,Odsonne Edouard,19,France,Centre-Forward,CF,£1.35m,FC Toulouse,France,"End of loanApr 4, 2017",In,2016,s,ligue-1,https://www.transfermarkt.co.uk/odsonne-edouard/profil/spieler/344152
Paris Saint-Germain,Odsonne Edouard,18,France,Centre-Forward,CF,-,FC Paris Saint-Germain B,France,-,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/odsonne-edouard/profil/spieler/344152
Paris Saint-Germain,Jonathan Ikoné,18,France,Attacking Midfield,AM,-,Paris Saint-Germain U19,France,-,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/jonathan-ikone/profil/spieler/324690
Paris Saint-Germain,Alphonse Areola,23,France,Goalkeeper,GK,£6.75m,Villarreal CF,Spain,"End of loanJun 30, 2016",In,2016,s,ligue-1,https://www.transfermarkt.co.uk/alphonse-areola/profil/spieler/120629
Paris Saint-Germain,Youssouf Sabaly,23,Senegal,Right-Back,RB,£2.25m,FC Nantes,France,"End of loanJun 30, 2016",In,2016,s,ligue-1,https://www.transfermarkt.co.uk/youssouf-sabaly/profil/spieler/135492
Paris Saint-Germain,Lucas Digne,22,France,Left-Back,LB,£10.80m,AS Roma,Italy,"End of loanJun 30, 2016",In,2016,s,ligue-1,https://www.transfermarkt.co.uk/lucas-digne/profil/spieler/126664
Paris Saint-Germain,Jean-Christophe Bahebeck,23,France,Centre-Forward,CF,£2.25m,AS Saint-Étienne,France,"End of loanJun 30, 2016",In,2016,s,ligue-1,https://www.transfermarkt.co.uk/jean-christophe-bahebeck/profil/spieler/164897
Olympique Lyon,Emanuel Mammana,20,Argentina,Centre-Back,CB,£6.30m,Club Atlético River Plate,Argentina,£7.65m,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/emanuel-mammana/profil/spieler/275512
Olympique Lyon,Jean-Philippe Mateta,19,France,Centre-Forward,CF,-,LB Châteauroux,France,£3.69m,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/jean-philippe-mateta/profil/spieler/420002
Olympique Lyon,Maciej Rybus,26,Poland,Left-Back,LB,£4.50m,Terek Grozny,Russia,Free transfer,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/maciej-rybus/profil/spieler/59597
Olympique Lyon,Nicolas N'Koulou,26,Cameroon,Centre-Back,CB,£9.00m,Olympique Marseille,France,Free transfer,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/nicolas-nkoulou/profil/spieler/60577
Olympique Lyon,Romain Del Castillo,20,France,Right Winger,RW,£135Th.,Olympique Lyon B,France,-,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/romain-del-castillo/profil/spieler/353399
Olympique Lyon,Mouctar Diakhaby,19,France,Centre-Back,CB,-,Olympique Lyon B,France,-,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/mouctar-diakhaby/profil/spieler/346289
Olympique Lyon,Houssem Aouar,18,France,Central Midfield,CM,-,Olympique Lyon U19,France,-,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/houssem-aouar/profil/spieler/395693
Olympique Lyon,Jordy Gaspar,19,France,Right-Back,RB,-,Olympique Lyon B,France,-,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/jordy-gaspar/profil/spieler/353395
Olympique Lyon,Gaëtan Perrin,20,France,Right Midfield,RM,-,Olympique Lyon B,France,-,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/gaetan-perrin/profil/spieler/353404
Olympique Lyon,Louis Nganioni,21,France,Left-Back,LB,£270Th.,FC Utrecht,Netherlands,"End of loanJun 30, 2016",In,2016,s,ligue-1,https://www.transfermarkt.co.uk/louis-nganioni/profil/spieler/182909
AS Monaco,Djibril Sidibé,23,France,Right-Back,RB,£3.60m,LOSC Lille,France,£13.50m,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/djibril-sidibe/profil/spieler/161869
AS Monaco,Benjamin Mendy,21,France,Left-Back,LB,£5.85m,Olympique Marseille,France,£11.70m,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/benjamin-mendy/profil/spieler/157495
AS Monaco,Kamil Glik,28,Poland,Centre-Back,CB,£9.00m,Torino FC,Italy,£9.90m,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/kamil-glik/profil/spieler/46552
AS Monaco,Youssef Aït Bennasser,19,Morocco,Central Midfield,CM,£1.80m,AS Nancy-Lorraine,France,£2.70m,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/youssef-ait-bennasser/profil/spieler/265569
AS Monaco,Morgan De Sanctis,39,Italy,Goalkeeper,GK,£450Th.,AS Roma,Italy,Free transfer,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/morgan-de-sanctis/profil/spieler/5880
AS Monaco,Kévin N'Doram,20,France,Defensive Midfield,DM,-,AS Monaco B,Monaco,-,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/kevin-ndoram/profil/spieler/342209
AS Monaco,Loïc Badiashile,18,France,Goalkeeper,GK,-,AS Monaco U19,Monaco,-,In,2016,s,ligue-1,https://www.transfermarkt.co.uk/loic-badiashile/profil/spieler/342202
