Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
Blackburn Rovers,Richard Witschge,25,Netherlands,Central Midfield,CM,-,Ajax Amsterdam,Netherlands,?,Out,1995,s,championship
Stoke City,Wayne Biggins,33,England,Centre-Forward,CF,-,Oxford United,England,Free transfer,Out,1995,s,championship
Stoke City,Gary Holt,22,Scotland,Central Midfield,CM,-,Kilmarnock FC,Scotland,Free transfer,Out,1995,s,championship
Stoke City,John Butler,33,England,Right-Back,RB,-,Wigan Athletic,England,Free transfer,Out,1995,s,championship
Stoke City,Mohammed Gargo,20,Ghana,Centre-Back,CB,-,Udinese Calcio,Italy,?,Out,1995,s,championship
Stoke City,Micky Gynn,33,England,Midfielder,Midfielder,-,,Retired,-,Out,1995,s,championship
Stoke City,Paul Allen,32,England,Midfielder,Midfielder,-,Southampton FC,England,"End of loanJun 30, 1995",Out,1995,s,championship
Stoke City,Zé de Angola,25,Cape Verde,Centre-Forward,CF,-,Académico Viseu FC,Portugal,"End of loanJun 30, 1995",Out,1995,s,championship
Birmingham City,Scott Hiley,27,England,Defender,Defender,-,Manchester City,England,£281k,Out,1995,s,championship
Birmingham City,Andy Saville,30,England,Centre-Forward,CF,-,Preston North End,England,£101k,Out,1995,s,championship
Birmingham City,Kenny Lowe,33,England,Central Midfield,CM,-,Hartlepool United,England,Loan,Out,1995,s,championship
Birmingham City,George Parris,30,England,Midfielder,Midfielder,-,IFK Norrköping,Sweden,?,Out,1995,s,championship
Birmingham City,Ian Muir,32,England,Second Striker,SS,-,Darlington FC (liq.),England,Loan,Out,1995,s,championship
Birmingham City,José Dominguez,21,Portugal,Left Winger,LW,-,Sporting CP,Portugal,?,Out,1995,s,championship
Birmingham City,Rui Esteves,28,Portugal,Midfielder,Midfielder,-,SL Benfica,Portugal,"End of loanJun 30, 1995",Out,1995,s,championship
Wigan Athletic,Greg Strong,19,England,Centre-Back,CB,-,Bolton Wanderers,England,Free transfer,Out,1995,s,championship
Wigan Athletic,Paul Tait,20,England,Centre-Forward,CF,-,Runcorn FC Halton,England,Free transfer,Out,1995,s,championship
Wigan Athletic,Dave McKearney,27,England,Left-Back,LB,-,Chorley FC,England,?,Out,1995,s,championship
Wigan Athletic,Neil Ogden,19,England,Defender,Defender,-,Northwich Victoria,England,?,Out,1995,s,championship
Wigan Athletic,Joe Jakub,37,Scotland,Right-Back,RB,-,Preston North End,England,?,Out,1995,s,championship
Queens Park Rangers,Les Ferdinand,28,England,Centre-Forward,CF,-,Newcastle United,England,£8.55m,Out,1995,s,championship
Queens Park Rangers,Dennis Bailey,29,England,Forward,Forward,-,Gillingham FC,England,Free transfer,Out,1995,s,championship
Queens Park Rangers,Lee Charles,24,England,Forward,Forward,-,Barnet FC,England,Loan,Out,1995,s,championship
Queens Park Rangers,Clive Wilson,33,England,Left Midfield,LM,-,Tottenham Hotspur,England,Free transfer,Out,1995,s,championship
Queens Park Rangers,Marvin Bryan,20,England,Midfielder,Midfielder,-,Blackpool FC,England,Free transfer,Out,1995,s,championship
Queens Park Rangers,Alan McCarthy,23,Wales,Defender,Defender,-,Leyton Orient,England,?,Out,1995,s,championship
Queens Park Rangers,Sieb Dijkstra,28,Netherlands,Goalkeeper,GK,-,Bristol City,England,Loan,Out,1995,s,championship
Reading FC,Shaka Hislop,26,Trinidad and Tobago,Goalkeeper,GK,-,Newcastle United,England,£1.98m,Out,1995,s,championship
Reading FC,Simon Osborn,23,England,Central Midfield,CM,-,Queens Park Rangers,England,£1.49m,Out,1995,s,championship
Reading FC,Scott Taylor,24,England,Midfielder,Midfielder,-,Leicester City,England,£675k,Out,1995,s,championship
Reading FC,Uwe Hartenberger,27,Germany,Forward,Forward,-,SV Waldhof Mannheim,Germany,?,Out,1995,s,championship
Reading FC,Ray Ranson,35,England,Right-Back,RB,-,,Retired,-,Out,1995,s,championship
Reading FC,Steve Sutton,35,England,Goalkeeper,GK,-,Derby County,England,"End of loanMay 31, 1996",Out,1995,s,championship
Reading FC,Darren Barnard,23,Wales,Left-Back,LB,-,Chelsea FC,England,"End of loanJun 1, 1995",Out,1995,s,championship
Millwall FC,Andy Roberts,21,England,Central Midfield,CM,-,Crystal Palace,England,£2.57m,Out,1995,s,championship
Millwall FC,Phil Barber,30,England,Midfielder,Midfielder,-,Bristol City,England,Free transfer,Out,1995,s,championship
Millwall FC,Clive Allen,34,England,Centre-Forward,CF,-,Carlisle United,England,Free transfer,Out,1995,s,championship
Millwall FC,Greg Berry,24,England,Midfielder,Midfielder,-,Brighton & Hove Albion,England,Loan,Out,1995,s,championship
Millwall FC,David Mitchell,33,Australia,Centre-Forward,CF,-,FA Selangor,Malaysia,?,Out,1995,s,championship
Millwall FC,Ian Dawes,32,England,Left-Back,LB,-,Bromley FC,England,?,Out,1995,s,championship
Millwall FC,Andy May,31,England,Midfielder,Midfielder,-,Welling United,England,?,Out,1995,s,championship
Millwall FC,Nick Colgan,22,Ireland,Goalkeeper,GK,-,Chelsea FC,England,"End of loanMay 1, 1996",Out,1995,s,championship
Millwall FC,Kingsley Black,27,Northern Ireland,Left Midfield,LM,-,Nottingham Forest,England,"End of loanMay 31, 1996",Out,1995,s,championship
Luton Town,Paul Telfer,23,Scotland,Right-Back,RB,-,Coventry City,England,£1.49m,Out,1995,s,championship
Luton Town,Rob Matthews,24,England,Central Midfield,CM,-,York City,England,£93k,Out,1995,s,championship
Luton Town,Jamie Campbell,22,England,Left-Back,LB,-,Barnet FC,England,Free transfer,Out,1995,s,championship
Luton Town,David Preece,32,England,Midfielder,Midfielder,-,Derby County,England,?,Out,1995,s,championship
Luton Town,Juergen Sommer,26,United States,Goalkeeper,GK,-,Queens Park Rangers,England,?,Out,1995,s,championship
Luton Town,Vidar Riseth,23,Norway,Centre-Back,CB,-,Kongsvinger IL,Norway,"End of loanApr 1, 1996",Out,1995,s,championship
Luton Town,Paul Wilkinson,31,England,Centre-Forward,CF,-,Middlesbrough FC,England,"End of loanMay 31, 1996",Out,1995,s,championship
Luton Town,Graeme Tomlinson,20,England,Forward,Forward,-,Manchester United,England,"End of loanMay 31, 1996",Out,1995,s,championship
Barnsley FC,Gerry Taggart,24,Northern Ireland,Centre-Back,CB,-,Bolton Wanderers,England,£2.03m,Out,1995,s,championship
Barnsley FC,Glynn Snodin,35,England,Left-Back,LB,-,Gainsborough Trinity,England,?,Out,1995,s,championship
Barnsley FC,Danny Wilson,35,Northern Ireland,Midfielder,Midfielder,-,,Retired,-,Out,1995,s,championship
Barnsley FC,Malcolm Shotton,38,England,Centre-Back,CB,-,,Retired,-,Out,1995,s,championship
Charlton Athletic,Alan McLeary,30,England,Defender,Defender,-,Bristol City,England,Free transfer,Out,1995,s,championship
Charlton Athletic,Scott McGleish,21,England,Centre-Forward,CF,-,Peterborough United,England,Free transfer,Out,1995,s,championship
Charlton Athletic,Alan Pardew,34,England,Midfielder,Midfielder,-,Barnet FC,England,Free transfer,Out,1995,s,championship
Charlton Athletic,Colin Walsh,33,Scotland,Left Midfield,LM,-,,Retired,-,Out,1995,s,championship
Charlton Athletic,Matt Jackson,24,England,Right-Back,RB,-,Everton FC,England,"End of loanMay 1, 1996",Out,1995,s,championship
Cardiff City,Tony Philliskirk,30,England,Centre-Forward,CF,-,Burnley FC,England,£64k,In,1995,w,championship
Cardiff City,Russell Osman,36,England,Centre-Back,CB,-,Brighton & Hove Albion,England,?,In,1995,w,championship
Cardiff City,Tony Scully,19,Ireland,Midfielder,Midfielder,-,Crystal Palace,England,Loan,In,1995,w,championship
Cardiff City,Alan Harper,35,England,Centre-Back,CB,-,Burnley FC,England,Loan,In,1995,w,championship
Fulham FC,Martin Gray,24,England,Midfielder,Midfielder,-,Sunderland AFC,England,Loan,In,1995,w,championship
Fulham FC,Phil Barber,30,England,Midfielder,Midfielder,-,Bristol City,England,Loan,In,1995,w,championship
Huddersfield Town,Lee Makel,22,England,Attacking Midfield,AM,-,Blackburn Rovers,England,£405k,In,1995,w,championship
Huddersfield Town,Rob Edwards,26,England,Left-Back,LB,-,Crewe Alexandra,England,£157k,In,1995,w,championship
Huddersfield Town,Andy Turner,20,Ireland,Midfielder,Midfielder,-,Tottenham Hotspur,England,Loan,In,1995,w,championship
Huddersfield Town,Ben Thornley,20,England,Forward,Forward,-,Manchester United,England,Loan,In,1995,w,championship
Huddersfield Town,Mark Ward,33,England,Left-Back,LB,-,Birmingham City,England,?,In,1995,w,championship
Huddersfield Town,Steve Jenkins,23,Wales,Defender,Defender,-,Swansea City,Wales,?,In,1995,w,championship
Leeds United,Richard Jobson,32,England,Centre-Back,CB,-,Oldham Athletic,England,£1.04m,In,1995,w,championship
Leeds United,Lee Chapman,36,England,Centre-Forward,CF,-,Ipswich Town,England,Loan,In,1995,w,championship
Leeds United,Tomas Brolin,25,Sweden,Centre-Forward,CF,-,AC Parma,Italy,?,In,1995,w,championship
West Bromwich Albion,Julian Darby,28,England,Midfielder,Midfielder,-,Coventry City,England,£270k,In,1995,w,championship
West Bromwich Albion,Peter Butler,29,England,Midfielder,Midfielder,-,Notts County,England,Loan,In,1995,w,championship
West Bromwich Albion,Brett Angell,27,England,Centre-Forward,CF,-,Sunderland AFC,England,Loan,In,1995,w,championship
West Bromwich Albion,Paul Holmes,27,England,Midfielder,Midfielder,-,Everton FC,England,Loan,In,1995,w,championship
West Bromwich Albion,Phil King,27,England,Left-Back,LB,-,Aston Villa,England,Loan,In,1995,w,championship
West Bromwich Albion,Nigel Spink,37,England,Goalkeeper,GK,-,Aston Villa,England,?,In,1995,w,championship
West Bromwich Albion,Alan Fettis,24,Northern Ireland,Goalkeeper,GK,-,Hull City,England,Loan,In,1995,w,championship
West Bromwich Albion,Neil Cutler,19,England,Goalkeeper,GK,-,Coventry City,England,"End of loanDec 1, 1995",In,1995,w,championship
West Bromwich Albion,Tony Brien,27,Ireland,Centre-Back,CB,-,Mansfield Town,England,"End of loanMar 21, 1996",In,1995,w,championship
Derby County,Ashley Ward,25,England,Centre-Forward,CF,-,Norwich City,England,£1.26m,In,1995,w,championship
Derby County,Glyn Hodges,32,Wales,Midfielder,Midfielder,-,Sheffield United,England,Free transfer,In,1995,w,championship
Derby County,Andy Quy,19,England,Goalkeeper,GK,-,Stalybridge Celtic FC,England,"End of loanOct 1, 1995",In,1995,w,championship
Derby County,Mark Stallard,21,England,Centre-Forward,CF,-,Bradford City,England,"End of loanJan 17, 1996",In,1995,w,championship
Middlesbrough FC,Juninho Paulista,22,Brazil,Attacking Midfield,AM,-,São Paulo Futebol Clube,Brazil,£4.95m,In,1995,w,championship
Middlesbrough FC,Branco,31,Brazil,Left-Back,LB,-,Sport Club Corinthians Paulista,Brazil,?,In,1995,w,championship
Middlesbrough FC,Ben Roberts,20,England,Goalkeeper,GK,-,Hartlepool United,England,"End of loanNov 1, 1995",In,1995,w,championship
Middlesbrough FC,Ben Roberts,20,England,Goalkeeper,GK,-,Wycombe Wanderers,England,"End of loanDec 31, 1995",In,1995,w,championship
Middlesbrough FC,Paul Wilkinson,31,England,Centre-Forward,CF,-,Watford FC,England,"End of loanMar 27, 1996",In,1995,w,championship
Middlesbrough FC,Paul Wilkinson,31,England,Centre-Forward,CF,-,Oldham Athletic,England,"End of loanNov 30, 1995",In,1995,w,championship
Bristol City,Darren Barnard,23,Wales,Left-Back,LB,-,Chelsea FC,England,£180k,In,1995,w,championship
Nottingham Forest,Chris Allen,23,England,Midfielder,Midfielder,-,Oxford United,England,Loan,In,1995,w,championship
Nottingham Forest,Alan Fettis,24,Northern Ireland,Goalkeeper,GK,-,Hull City,England,?,In,1995,w,championship
Nottingham Forest,Gary Bull,29,England,Forward,Forward,-,Brighton & Hove Albion,England,"End of loanDec 28, 1995",In,1995,w,championship
Nottingham Forest,Steve Guinan,20,England,Centre-Forward,CF,-,Darlington FC (liq.),England,"End of loanDec 31, 1995",In,1995,w,championship
Swansea City,Shaun Garnett,26,England,Centre-Back,CB,-,Tranmere Rovers,England,£203k,In,1995,w,championship
Swansea City,Jan Mölby,32,Denmark,Central Midfield,CM,-,Liverpool FC,England,Free transfer,In,1995,w,championship
Swansea City,Frank Lampard,17,England,Central Midfield,CM,-,West Ham United,England,Loan,In,1995,w,championship
Swansea City,Steve Mardenborough,31,England,Central Midfield,CM,-,Colchester United,England,Free transfer,In,1995,w,championship
Swansea City,Jamie Barnwell-Edinboro,19,England,Forward,Forward,-,Coventry City,England,Loan,In,1995,w,championship
Swansea City,Lee Chapman,36,England,Centre-Forward,CF,-,Ipswich Town,England,Free transfer,In,1995,w,championship
Swansea City,Steve Jones,24,England,Defender,Defender,-,Cheltenham Town,England,£27k,In,1995,w,championship
Brentford FC,David Greene,22,Ireland,Defender,Defender,-,Colchester United,England,?,In,1995,w,championship
Sheffield Wednesday,Darko Kovacevic,22,Serbia,Centre-Forward,CF,-,Red Star Belgrade,Serbia,£4.50m,In,1995,w,championship
Sheffield Wednesday,Jon Newsome,25,England,Defender,Defender,-,Norwich City,England,£2.03m,In,1995,w,championship
Sheffield Wednesday,Steve Nicol,33,Scotland,Right-Back,RB,-,Notts County,England,Free transfer,In,1995,w,championship
Sheffield Wednesday,Regi Blinker,26,Netherlands,Left Midfield,LM,-,Feyenoord Rotterdam,Netherlands,?,In,1995,w,championship
Sheffield Wednesday,Mark Bright,34,England,Forward,Forward,-,Millwall FC,England,"End of loanDec 26, 1996",In,1995,w,championship
Sheffield Wednesday,Chris Woods,36,England,Goalkeeper,GK,-,Reading FC,England,"End of loanDec 31, 1995",In,1995,w,championship
Hull City,Duane Darby,24,England,Forward,Forward,-,Doncaster Rovers,England,£27k,In,1995,w,championship
Hull City,Alan Fettis,24,Northern Ireland,Goalkeeper,GK,-,West Bromwich Albion,England,"End of loanDec 20, 1995",In,1995,w,championship
Hull City,Bobby Davison,36,England,Forward,Forward,-,Rotherham United,England,Loan,In,1995,w,championship
Preston North End,Teuvo Moilanen,22,Finland,Goalkeeper,GK,-,FF Jaro,Finland,£121k,In,1995,w,championship
Preston North End,Neil McDonald,30,England,Right-Back,RB,-,Bolton Wanderers,England,£54k,In,1995,w,championship
Preston North End,Kevin Gage,31,England,Midfielder,Midfielder,-,Sheffield United,England,Free transfer,In,1995,w,championship
Preston North End,Gary Bennett,32,England,Centre-Forward,CF,-,Tranmere Rovers,England,?,In,1995,w,championship
Preston North End,Paul Birch,33,England,Midfielder,Midfielder,-,Wolverhampton Wanderers,England,?,In,1995,w,championship
Preston North End,David Lucas,18,England,Goalkeeper,GK,-,Darlington FC (liq.),England,"End of loanDec 31, 1995",In,1995,w,championship
Blackburn Rovers,Garry Flitcroft,23,England,Central Midfield,CM,-,Manchester City,England,£4.73m,In,1995,w,championship
Blackburn Rovers,Chris Coleman,25,Wales,Centre-Back,CB,-,Crystal Palace,England,£4.41m,In,1995,w,championship
Blackburn Rovers,Gary Croft,22,England,Centre-Back,CB,-,Grimsby Town,England,£1.35m,In,1995,w,championship
Blackburn Rovers,Niklas Gudmundsson,23,Sweden,Midfielder,Midfielder,-,Halmstads BK,Sweden,£837k,In,1995,w,championship
Blackburn Rovers,Graham Coughlan,20,Ireland,Centre-Back,CB,-,Bray Wanderers,Ireland,£135k,In,1995,w,championship
Blackburn Rovers,Billy McKinlay,26,Scotland,Right Midfield,RM,-,Dundee United FC,Scotland,Free transfer,In,1995,w,championship
Blackburn Rovers,Lars Bohinen,26,Norway,Central Midfield,CM,-,Nottingham Forest,England,?,In,1995,w,championship
Stoke City,Mike Sheron,23,England,Centre-Forward,CF,-,Norwich City,England,£558k,In,1995,w,championship
Birmingham City,Paul Peschisolido,24,Canada,Centre-Forward,CF,-,Stoke City,England,£540k,In,1995,w,championship
Birmingham City,John Cornforth,28,Wales,Midfielder,Midfielder,-,Swansea City,Wales,£354k,In,1995,w,championship
Birmingham City,Gary Breen,22,Ireland,Centre-Back,CB,-,Peterborough United,England,£338k,In,1995,w,championship
Birmingham City,Danny Hill,21,England,Midfielder,Midfielder,-,Tottenham Hotspur,England,Loan,In,1995,w,championship
Birmingham City,Gary Bull,29,England,Forward,Forward,-,Nottingham Forest,England,Free transfer,In,1995,w,championship
Birmingham City,Fred Barber,32,England,Goalkeeper,GK,-,Luton Town,England,Free transfer,In,1995,w,championship
Birmingham City,Bart Griemink,23,Netherlands,Goalkeeper,GK,-,VV WKE Emmen (diss.),Netherlands,Free transfer,In,1995,w,championship
Birmingham City,Paul Sansome,34,England,Goalkeeper,GK,-,Southend United,England,Loan,In,1995,w,championship
Birmingham City,Vinny Samways,27,England,Central Midfield,CM,-,Everton FC,England,Loan,In,1995,w,championship
Birmingham City,Sigurd Rushfeldt,22,Norway,Centre-Forward,CF,-,Tromsø IL,Norway,Loan,In,1995,w,championship
Birmingham City,John Sheridan,31,Ireland,Central Midfield,CM,-,Sheffield Wednesday,England,Loan,In,1995,w,championship
Birmingham City,Scott Hiley,27,England,Defender,Defender,-,Manchester City,England,"End of loanMar 31, 1996",In,1995,w,championship
Birmingham City,David Preece,32,England,Midfielder,Midfielder,-,Derby County,England,"End of loanNov 24, 1995",In,1995,w,championship
Birmingham City,Kenny Lowe,34,England,Central Midfield,CM,-,Hartlepool United,England,"End of loanDec 31, 1995",In,1995,w,championship
Birmingham City,Steve Robinson,20,England,Midfielder,Midfielder,-,Kidderminster Harriers,England,"End of loanMar 14, 1996",In,1995,w,championship
Birmingham City,Ian Muir,32,England,Second Striker,SS,-,Darlington FC (liq.),England,"End of loanOct 8, 1995",In,1995,w,championship
Wigan Athletic,Kevin Sharp,21,Canada,Left-Back,LB,-,Leeds United,England,£135k,In,1995,w,championship
Wigan Athletic,David Lowe,30,England,Right Midfield,RM,-,Leicester City,England,£135k,In,1995,w,championship
Wigan Athletic,Jamie Barnwell-Edinboro,20,England,Forward,Forward,-,Coventry City,England,Loan,In,1995,w,championship
Wigan Athletic,Gavin Johnson,25,England,Left Midfield,LM,-,Luton Town,England,£15k,In,1995,w,championship
Queens Park Rangers,Mark Hateley,33,England,Centre-Forward,CF,-,Rangers FC,Scotland,£1.58m,In,1995,w,championship
Queens Park Rangers,Paul Murray,19,England,Central Midfield,CM,-,Carlisle United,England,£405k,In,1995,w,championship
Queens Park Rangers,Lee Charles,24,England,Forward,Forward,-,Barnet FC,England,"End of loanDec 22, 1995",In,1995,w,championship
Queens Park Rangers,Sieb Dijkstra,29,Netherlands,Goalkeeper,GK,-,Bristol City,England,"End of loanMar 1, 1996",In,1995,w,championship
Reading FC,Eric Nixon,33,England,Goalkeeper,GK,-,Tranmere Rovers,England,Loan,In,1995,w,championship
Reading FC,Nick Hammond,28,England,Goalkeeper,GK,-,Plymouth Argyle,England,£45k,In,1995,w,championship
Reading FC,Chris Woods,35,England,Goalkeeper,GK,-,Sheffield Wednesday,England,Loan,In,1995,w,championship
Reading FC,Steve Sutton,34,England,Goalkeeper,GK,-,Derby County,England,Loan,In,1995,w,championship
Millwall FC,Mark Bright,34,England,Forward,Forward,-,Sheffield Wednesday,England,Loan,In,1995,w,championship
Millwall FC,Lucas Neill,17,Australia,Centre-Back,CB,-,FFA Centre of Excellence,Australia,Free transfer,In,1995,w,championship
Millwall FC,Vasili Kulkov,29,Russia,Centre-Back,CB,-,Spartak Moscow,Russia,?,In,1995,w,championship
Millwall FC,Dale Gordon,28,England,Right Midfield,RM,-,West Ham United,England,?,In,1995,w,championship
Millwall FC,Sergey Yuran,26,Russia,Centre-Forward,CF,-,Spartak Moscow,Russia,?,In,1995,w,championship
Millwall FC,Greg Berry,25,England,Midfielder,Midfielder,-,Brighton & Hove Albion,England,"End of loanMar 21, 1996",In,1995,w,championship
Luton Town,Ian Feuer,24,United States,Goalkeeper,GK,-,West Ham United,England,£585k,In,1995,w,championship
Luton Town,Johnny Vilstrup,28,Denmark,Defensive Midfield,DM,-,Lyngby FC,Denmark,£122k,In,1995,w,championship
Luton Town,Graeme Tomlinson,20,England,Forward,Forward,-,Manchester United,England,Loan,In,1995,w,championship
Luton Town,Vidar Riseth,23,Norway,Centre-Back,CB,-,Kongsvinger IL,Norway,Loan,In,1995,w,championship
Luton Town,Paul Wilkinson,31,England,Centre-Forward,CF,-,Middlesbrough FC,England,Loan,In,1995,w,championship
Luton Town,Fred Barber,32,England,Goalkeeper,GK,-,Blackpool FC,England,"End of loanJan 14, 1996",In,1995,w,championship
Luton Town,Fred Barber,32,England,Goalkeeper,GK,-,Ipswich Town,England,"End of loanDec 14, 1995",In,1995,w,championship
Barnsley FC,Arjan de Zeeuw,25,Netherlands,Centre-Back,CB,-,SC Telstar,Netherlands,£338k,In,1995,w,championship
Barnsley FC,Laurens ten Heuvel,19,Netherlands,Centre-Forward,CF,-,FC Den Bosch,Netherlands,£90k,In,1995,w,championship
Charlton Athletic,Bradley Allen,24,England,Centre-Forward,CF,-,Queens Park Rangers,England,£540k,In,1995,w,championship
Charlton Athletic,Matt Jackson,24,England,Right-Back,RB,-,Everton FC,England,Loan,In,1995,w,championship
Cardiff City,Charlie Oatway,22,England,Central Midfield,CM,-,Torquay United FC,England,Free transfer,Out,1995,w,championship
Cardiff City,Tony Bird,21,Wales,Forward,Forward,-,Barry Town United FC,Wales,?,Out,1995,w,championship
Cardiff City,Pat O'Hagan,24,Wales,Goalkeeper,GK,-,Briton Ferry Athletic,Wales,?,Out,1995,w,championship
Cardiff City,Tony Scully,19,Ireland,Midfielder,Midfielder,-,Crystal Palace,England,"End of loanMar 1, 1996",Out,1995,w,championship
Cardiff City,John Pearson,32,England,Forward,Forward,-,,Retired,-,Out,1995,w,championship
Cardiff City,Paul Shaw,22,England,Centre-Forward,CF,-,Arsenal FC,England,"End of loanOct 1, 1995",Out,1995,w,championship
Fulham FC,Tony Finnigan,33,England,Central Midfield,CM,-,Falkirk FC,Scotland,?,Out,1995,w,championship
Fulham FC,Martin Gray,24,England,Midfielder,Midfielder,-,Sunderland AFC,England,"End of loanMar 27, 1996",Out,1995,w,championship
Huddersfield Town,Lee Duxbury,26,England,Midfielder,Midfielder,-,Bradford City,England,£142k,Out,1995,w,championship
Huddersfield Town,Andy Turner,21,Ireland,Midfielder,Midfielder,-,Tottenham Hotspur,England,"End of loanMar 27, 1996",Out,1995,w,championship
Leeds United,Kevin Sharp,21,Canada,Left-Back,LB,-,Wigan Athletic,England,£135k,Out,1995,w,championship
Leeds United,Paul Pettinger,20,England,Goalkeeper,GK,-,Gillingham FC,England,Free transfer,Out,1995,w,championship
Leeds United,Paul Evans,22,South Africa,Goalkeeper,GK,-,Crystal Palace,England,Loan,Out,1995,w,championship
Leeds United,Noel Whelan,20,England,Centre-Forward,CF,-,Coventry City,England,?,Out,1995,w,championship
Leeds United,Lee Chapman,36,England,Centre-Forward,CF,-,Ipswich Town,England,"End of loanMar 27, 1996",Out,1995,w,championship
West Bromwich Albion,Chris Hargreaves,23,England,Midfielder,Midfielder,-,Hereford United (liq.),England,Free transfer,Out,1995,w,championship
West Bromwich Albion,Neil Cutler,19,England,Goalkeeper,GK,-,Chester City (diss.),England,Loan,Out,1995,w,championship
West Bromwich Albion,Tony Brien,27,Ireland,Centre-Back,CB,-,Mansfield Town,England,Loan,Out,1995,w,championship
West Bromwich Albion,Neil Cutler,19,England,Goalkeeper,GK,-,Coventry City,England,Loan,Out,1995,w,championship
West Bromwich Albion,Tony Brien,27,Ireland,Centre-Back,CB,-,Chester City (diss.),England,Loan,Out,1995,w,championship
West Bromwich Albion,Alan Fettis,24,Northern Ireland,Goalkeeper,GK,-,Hull City,England,"End of loanDec 20, 1995",Out,1995,w,championship
West Bromwich Albion,Paul Edwards,32,England,Left-Back,LB,-,Bury FC,England,Loan,Out,1995,w,championship
Derby County,Mark Stallard,21,England,Centre-Forward,CF,-,Bradford City,England,£119k,Out,1995,w,championship
Derby County,Mark Stallard,21,England,Centre-Forward,CF,-,Bradford City,England,Loan,Out,1995,w,championship
Derby County,Chris Boden,22,England,Defender,Defender,-,Shrewsbury Town,England,Loan,Out,1995,w,championship
Derby County,John Harkes,28,United States,Right Midfield,RM,-,West Ham United,England,?,Out,1995,w,championship
Derby County,Steve Sutton,34,England,Goalkeeper,GK,-,Reading FC,England,Loan,Out,1995,w,championship
Derby County,David Preece,32,England,Midfielder,Midfielder,-,Birmingham City,England,"End of loanNov 24, 1995",Out,1995,w,championship
Middlesbrough FC,Jaime Moreno,21,Bolivia,Centre-Forward,CF,-,D.C. United,United States,Free transfer,Out,1995,w,championship
Middlesbrough FC,Ben Roberts,20,England,Goalkeeper,GK,-,Hartlepool United,England,Loan,Out,1995,w,championship
Middlesbrough FC,Ben Roberts,20,England,Goalkeeper,GK,-,Wycombe Wanderers,England,Loan,Out,1995,w,championship
Middlesbrough FC,Keith O'Halloran,20,Ireland,Midfielder,Midfielder,-,Scunthorpe United,England,Loan,Out,1995,w,championship
Middlesbrough FC,Paul Wilkinson,31,England,Centre-Forward,CF,-,Watford FC,England,Loan,Out,1995,w,championship
Middlesbrough FC,Paul Wilkinson,31,England,Centre-Forward,CF,-,Luton Town,England,Loan,Out,1995,w,championship
Middlesbrough FC,Paul Wilkinson,30,England,Centre-Forward,CF,-,Oldham Athletic,England,Loan,Out,1995,w,championship
Bristol City,Phil Barber,30,England,Midfielder,Midfielder,-,Fulham FC,England,Loan,Out,1995,w,championship
Bristol City,Gordon Armstrong,28,England,Central Midfield,CM,-,Sunderland AFC,England,"End of loanJan 1, 1996",Out,1995,w,championship
Bristol City,Sieb Dijkstra,29,Netherlands,Goalkeeper,GK,-,Queens Park Rangers,England,"End of loanMar 1, 1996",Out,1995,w,championship
Nottingham Forest,Carl Tiler,25,England,Defender,Defender,-,Aston Villa,England,£843k,Out,1995,w,championship
Nottingham Forest,Vance Warner,21,England,Defender,Defender,-,Grimsby Town,England,Loan,Out,1995,w,championship
Nottingham Forest,Craig Armstrong,20,England,Left Midfield,LM,-,Bristol Rovers,England,Loan,Out,1995,w,championship
Nottingham Forest,Gary Bull,29,England,Forward,Forward,-,Birmingham City,England,Free transfer,Out,1995,w,championship
Nottingham Forest,Steve Guinan,19,England,Centre-Forward,CF,-,Darlington FC (liq.),England,Loan,Out,1995,w,championship
Nottingham Forest,Lars Bohinen,26,Norway,Central Midfield,CM,-,Blackburn Rovers,England,?,Out,1995,w,championship
Nottingham Forest,Simon Tracey,27,England,Goalkeeper,GK,-,Sheffield United,England,"End of loanNov 1, 1995",Out,1995,w,championship
Swansea City,John Cornforth,28,Wales,Midfielder,Midfielder,-,Birmingham City,England,£354k,Out,1995,w,championship
Swansea City,Colin Pascoe,30,Wales,Left Midfield,LM,-,Blackpool FC,England,Free transfer,Out,1995,w,championship
Swansea City,Lee Jones,25,Wales,Goalkeeper,GK,-,Crewe Alexandra,England,Loan,Out,1995,w,championship
Swansea City,Steve Mardenborough,31,England,Central Midfield,CM,-,Newport County,Wales,Free transfer,Out,1995,w,championship
Swansea City,Steve Jenkins,23,Wales,Defender,Defender,-,Huddersfield Town,England,?,Out,1995,w,championship
Swansea City,Frank Lampard,17,England,Central Midfield,CM,-,West Ham United,England,"End of loanJan 1, 1996",Out,1995,w,championship
Swansea City,Jamie Barnwell-Edinboro,20,England,Forward,Forward,-,Coventry City,England,"End of loanFeb 1, 1996",Out,1995,w,championship
Swansea City,John Hendry,25,Scotland,Centre-Forward,CF,-,Tottenham Hotspur,England,"End of loanDec 31, 1995",Out,1995,w,championship
Brentford FC,Carl Asaba,22,England,Centre-Forward,CF,-,Colchester United,England,Loan,Out,1995,w,championship
Sheffield Wednesday,Andy Sinton,29,England,Left Midfield,LM,-,Tottenham Hotspur,England,£1.64m,Out,1995,w,championship
Sheffield Wednesday,Andy Pearce,29,England,Centre-Back,CB,-,Wimbledon FC,England,£657k,Out,1995,w,championship
