Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Milan AC,Roberto Baggio,28,Italy,Second Striker,SS,-,Juventus FC,Italy,£8.37m,In,1995,s,serie-a,https://www.transfermarkt.co.uk/roberto-baggio/profil/spieler/4153
Milan AC,George Weah,28,Liberia,Centre-Forward,CF,-,Paris Saint-Germain,France,£6.21m,In,1995,s,serie-a,https://www.transfermarkt.co.uk/george-weah/profil/spieler/8542
Milan AC,Massimo Ambrosini,18,Italy,Central Midfield,CM,-,AC Cesena,Italy,£1.72m,In,1995,s,serie-a,https://www.transfermarkt.co.uk/massimo-ambrosini/profil/spieler/5818
Milan AC,Paulo Futre,29,Portugal,Left Winger,LW,-,AC Reggiana,Italy,£675Th.,In,1995,s,serie-a,https://www.transfermarkt.co.uk/paulo-futre/profil/spieler/27705
Milan AC,Tomas Locatelli,19,Italy,Attacking Midfield,AM,-,Atalanta BC,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/tomas-locatelli/profil/spieler/5996
Milan AC,Mario Stancanelli,18,Italy,Left-Back,LB,-,Milan Primavera,Italy,-,In,1995,s,serie-a,https://www.transfermarkt.co.uk/mario-stancanelli/profil/spieler/339460
AS Roma,Luigi Di Biagio,24,Italy,Defensive Midfield,DM,-,Foggia Calcio,Italy,Free transfer,In,1995,s,serie-a,https://www.transfermarkt.co.uk/luigi-di-biagio/profil/spieler/7927
AS Roma,Enrico Annoni,28,Italy,Right-Back,RB,-,Torino Calcio,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/enrico-annoni/profil/spieler/170356
AS Roma,Franco Florio,19,Italy,Central Midfield,CM,-,AS Cosenza Calcio,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/franco-florio/profil/spieler/227746
AS Roma,Giorgio Sterchele,25,Italy,Goalkeeper,GK,-,Vicenza Calcio,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/giorgio-sterchele/profil/spieler/22214
AS Roma,Gianluca Cherubini,21,Italy,Right-Back,RB,-,AC Reggiana,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/gianluca-cherubini/profil/spieler/227643
AS Roma,Alessio Scarchilli,22,Italy,Attacking Midfield,AM,-,Udinese Calcio,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/alessio-scarchilli/profil/spieler/16572
AS Roma,Lampros Choutos,15,Greece,Centre-Forward,CF,-,Roma Primavera,Italy,-,In,1995,s,serie-a,https://www.transfermarkt.co.uk/lampros-choutos/profil/spieler/9682
FC Internazionale,Paul Ince,27,England,Defensive Midfield,DM,-,Manchester United,England,£9.45m,In,1995,s,serie-a,https://www.transfermarkt.co.uk/paul-ince/profil/spieler/3248
FC Internazionale,Caio,19,Brazil,Centre-Forward,CF,-,São Paulo Futebol Clube,Brazil,£6.75m,In,1995,s,serie-a,https://www.transfermarkt.co.uk/caio/profil/spieler/3758
FC Internazionale,Javier Zanetti,21,Argentina,Right-Back,RB,-,Club Atlético Banfield,Argentina,£5.85m,In,1995,s,serie-a,https://www.transfermarkt.co.uk/javier-zanetti/profil/spieler/1161
FC Internazionale,Roberto Carlos,22,Brazil,Left-Back,LB,-,Sociedade Esportiva Palmeiras,Brazil,£3.15m,In,1995,s,serie-a,https://www.transfermarkt.co.uk/roberto-carlos/profil/spieler/7518
FC Internazionale,Maurizio Ganz,26,Italy,Centre-Forward,CF,-,Atalanta BC,Italy,£1.08m,In,1995,s,serie-a,https://www.transfermarkt.co.uk/maurizio-ganz/profil/spieler/15272
FC Internazionale,Sebastián Rambert,21,Argentina,Centre-Forward,CF,-,Club Atlético Independiente,Argentina,Free transfer,In,1995,s,serie-a,https://www.transfermarkt.co.uk/sebastian-rambert/profil/spieler/184504
FC Internazionale,Alessandro Pistone,19,Italy,Left-Back,LB,-,Vicenza Calcio,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/alessandro-pistone/profil/spieler/3588
FC Internazionale,Salvatore Fresi,22,Italy,Centre-Back,CB,-,US Salernitana,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/salvatore-fresi/profil/spieler/5754
FC Internazionale,Alessandro Pedroni,24,Italy,Left-Back,LB,-,US Cremonese,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/alessandro-pedroni/profil/spieler/227684
FC Internazionale,Benny Carbone,23,Italy,Second Striker,SS,-,SSC Napoli,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/benny-carbone/profil/spieler/3389
FC Internazionale,Marco Branca,30,Italy,Centre-Forward,CF,-,AS Roma,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/marco-branca/profil/spieler/169692
FC Internazionale,Fabio Cinetti,21,Italy,Central Midfield,CM,-,Calcio Monza,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/fabio-cinetti/profil/spieler/5535
FC Internazionale,Marco Landucci,31,Italy,Goalkeeper,GK,-,US Avellino,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/marco-landucci/profil/spieler/120404
FC Internazionale,Felice Centofanti,26,Italy,Left-Back,LB,-,Ancona Calcio,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/felice-centofanti/profil/spieler/227800
AS Bari,Kennet Andersson,27,Sweden,Centre-Forward,CF,-,SM Caen,France,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/kennet-andersson/profil/spieler/3429
AS Bari,Luigi Sala,21,Italy,Centre-Back,CB,-,Como Calcio,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/luigi-sala/profil/spieler/6254
AS Bari,Fabrizio Ficini,21,Italy,Defensive Midfield,DM,-,FC Empoli,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/fabrizio-ficini/profil/spieler/6023
AS Bari,Abel Xavier,22,Portugal,Right-Back,RB,-,SL Benfica,Portugal,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/abel-xavier/profil/spieler/3211
AS Bari,Carlo Tafuni,18,Italy,Defender,Defender,-,ASD Team Altamura,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/carlo-tafuni/profil/spieler/504850
AS Bari,Nicola Ventola,17,Italy,Centre-Forward,CF,-,Bari Primavera,Italy,-,In,1995,s,serie-a,https://www.transfermarkt.co.uk/nicola-ventola/profil/spieler/5798
SS Lazio,Alessandro Grandoni,17,Italy,Centre-Back,CB,-,Ternana Calcio,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/alessandro-grandoni/profil/spieler/6751
SS Lazio,Dario Marcolin,23,Italy,Defensive Midfield,DM,-,Genoa 1893,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/dario-marcolin/profil/spieler/3510
SS Lazio,Alessandro Romano,25,Italy,Defensive Midfield,DM,-,AC Cesena,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/alessandro-romano/profil/spieler/224945
SS Lazio,Guerino Gottardi,24,Italy,Defensive Midfield,DM,-,Neuchâtel Xamax,Switzerland,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/guerino-gottardi/profil/spieler/5838
SS Lazio,Marco Piovanelli,21,Italy,Midfielder,Midfielder,-,Brescia Calcio,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/marco-piovanelli/profil/spieler/224943
SS Lazio,Massimiliano Esposito,23,Italy,Right Midfield,RM,-,AC Reggiana,Italy,?,In,1995,s,serie-a,https://www.transfermarkt.co.uk/massimiliano-esposito/profil/spieler/21817
SS Lazio,Daniele Franceschini,19,Italy,Left Midfield,LM,-,Lazio Primavera,Italy,-,In,1995,s,serie-a,https://www.transfermarkt.co.uk/daniele-franceschini/profil/spieler/5927
SS Lazio,Stefano Bellè,18,Italy,Left Winger,LW,-,Lazio Primavera,Italy,-,In,1995,s,serie-a,https://www.transfermarkt.co.uk/stefano-belle/profil/spieler/22266
Udinese Calcio,Oliver Bierhoff,27,Germany,Centre-Forward,CF,-,Ascoli Calcio 1898,Italy,£1.04m,In,1995,s,serie-a,https://www.transfermarkt.co.uk/oliver-bierhoff/profil/spieler/56
Udinese Calcio,Giuliano Giannichedda,20,Italy,Defensive Midfield,DM,-,ASD Sora Calcio 1907,Italy,Free transfer,In,1995,s,serie-a,https://www.transfermarkt.co.uk/giuliano-giannichedda/profil/spieler/5844
