Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Bayer 04 Leverkusen,Dmitri Bulykin,27,Russia,Centre-Forward,CF,£306Th.,Dynamo Moscow,Russia,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/dmitri-bulykin/profil/spieler/15379
Bayer 04 Leverkusen,Erik Domaschke,21,Germany,Goalkeeper,GK,£113Th.,Bayer 04 Leverkusen II,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/erik-domaschke/profil/spieler/19072
Bayer 04 Leverkusen,Sascha Dum,20,Germany,Left Midfield,LM,£1.35m,Alemannia Aachen,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/sascha-dum/profil/spieler/20551
Bayern Munich,Franck Ribéry,24,France,Left Winger,LW,£16.20m,Olympique Marseille,France,£27.00m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/franck-ribery/profil/spieler/22068
Bayern Munich,Miroslav Klose,29,Germany,Centre-Forward,CF,£20.70m,SV Werder Bremen,Germany,£13.50m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/miroslav-klose/profil/spieler/10
Bayern Munich,Marcell Jansen,21,Germany,Left-Back,LB,£9.00m,Borussia Mönchengladbach,Germany,£12.60m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/marcell-jansen/profil/spieler/16624
Bayern Munich,Luca Toni,30,Italy,Centre-Forward,CF,£25.65m,ACF Fiorentina,Italy,£9.90m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/luca-toni/profil/spieler/5980
Bayern Munich,José Sosa,22,Argentina,Central Midfield,CM,£9.00m,Club Estudiantes de La Plata,Argentina,£8.10m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/jose-sosa/profil/spieler/20137
Bayern Munich,Jan Schlaudraff,23,Germany,Second Striker,SS,£2.70m,Alemannia Aachen,Germany,£1.08m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/jan-schlaudraff/profil/spieler/3114
Bayern Munich,Zé Roberto,32,Brazil,Left Midfield,LM,£7.20m,Club Nacional,Uruguay,Loan fee:£900Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/ze-roberto/profil/spieler/89
Bayern Munich,Hamit Altintop,24,Turkey,Right Midfield,RM,£3.60m,FC Schalke 04,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/hamit-altintop/profil/spieler/1792
Bayern Munich,Toni Kroos,17,Germany,Central Midfield,CM,£90Th.,FC Bayern Munich U19 ,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/toni-kroos/profil/spieler/31909
Bayern Munich,Sandro Wagner,19,Germany,Centre-Forward,CF,£68Th.,FC Bayern Munich II,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/sandro-wagner/profil/spieler/39743
Bayern Munich,Julio dos Santos,24,Paraguay,Central Midfield,CM,£1.35m,VfL Wolfsburg,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/julio-dos-santos/profil/spieler/28944
Hannover 96,Mike Hanke,23,Germany,Centre-Forward,CF,£3.60m,VfL Wolfsburg,Germany,£4.05m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/mike-hanke/profil/spieler/1428
Hannover 96,Christian Schulz,24,Germany,Centre-Back,CB,£3.15m,SV Werder Bremen,Germany,£2.25m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/christian-schulz/profil/spieler/1586
Hannover 96,Chavdar Yankov,23,Bulgaria,Central Midfield,CM,£2.07m,Slavia Sofia,Bulgaria,£990Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/chavdar-yankov/profil/spieler/16566
Hannover 96,Benjamin Lauth,25,Germany,Centre-Forward,CF,£1.35m,Hamburger SV,Germany,£720Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/benjamin-lauth/profil/spieler/1402
Hannover 96,Gaetan Krebs,21,France,Central Midfield,CM,£450Th.,RC Strasbourg Alsace,France,£450Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/gaetan-krebs/profil/spieler/33317
Hannover 96,Sérgio da Silva Pinto,26,Germany,Central Midfield,CM,£1.35m,Alemannia Aachen,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/sergio-da-silva-pinto/profil/spieler/277
Hannover 96,Sal Zizzo,20,United States,Right-Back,RB,-,UCLA Bruins (Univ. of California Los Angeles),United States,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/sal-zizzo/profil/spieler/54326
Hannover 96,Thomas Kleine,29,Germany,Centre-Back,CB,£1.80m,SpVgg Greuther Fürth,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-kleine/profil/spieler/1116
Hannover 96,Daniel Haas,23,Germany,Goalkeeper,GK,£225Th.,TSG 1899 Hoffenheim,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/daniel-haas/profil/spieler/1464
Hannover 96,Timo Nagy,24,Germany,Left-Back,LB,£360Th.,SV Wacker Burghausen,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/timo-nagy/profil/spieler/1739
Hannover 96,Ricardo Sousa,28,Portugal,Attacking Midfield,AM,£720Th.,Boavista Porto FC,Portugal,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/ricardo-sousa/profil/spieler/13179
1.FC Nuremberg,Angelos Charisteas,27,Greece,Centre-Forward,CF,£3.60m,Feyenoord Rotterdam,Netherlands,£2.25m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/angelos-charisteas/profil/spieler/1519
1.FC Nuremberg,Javier Pinola,24,Argentina,Centre-Back,CB,£5.40m,Atlético Madrid,Spain,£1.08m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/javier-pinola/profil/spieler/7358
1.FC Nuremberg,Jaromír Blazek,34,Czech Republic,Goalkeeper,GK,£1.35m,AC Sparta Praha,Czech Republic,£450Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/jaromir-blazek/profil/spieler/9674
1.FC Nuremberg,Lars Jacobsen,27,Denmark,Right-Back,RB,£1.35m,FC Copenhagen,Denmark,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/lars-jacobsen/profil/spieler/1423
1.FC Nuremberg,Nicky Adler,22,Germany,Centre-Forward,CF,£450Th.,TSV 1860 Munich,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/nicky-adler/profil/spieler/8316
1.FC Nuremberg,Michael Beauchamp,26,Australia,Centre-Back,CB,£900Th.,Central Coast Mariners,Australia,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/michael-beauchamp/profil/spieler/38669
1.FC Nuremberg,Zvjezdan Misimovic,25,Bosnia-Herzegovina,Attacking Midfield,AM,£4.05m,VfL Bochum,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/zvjezdan-misimovic/profil/spieler/2309
1.FC Nuremberg,Peer Kluge,26,Germany,Defensive Midfield,DM,£3.15m,Borussia Mönchengladbach,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/peer-kluge/profil/spieler/1095
1.FC Nuremberg,Dario Vidosic,20,Australia,Attacking Midfield,AM,£180Th.,Brisbane Roar,Australia,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/dario-vidosic/profil/spieler/43192
1.FC Nuremberg,Ralf Schmidt,21,Germany,Left-Back,LB,£360Th.,FC Carl Zeiss Jena,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/ralf-schmidt/profil/spieler/25177
Hamburger SV,Mohamed Zidan,25,Egypt,Second Striker,SS,£4.50m,1.FSV Mainz 05,Germany,£5.85m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/mohamed-zidan/profil/spieler/17275
Hamburger SV,Romeo Castelen,24,Netherlands,Right Winger,RW,£4.95m,Feyenoord Rotterdam,Netherlands,£2.25m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/romeo-castelen/profil/spieler/6764
Hamburger SV,Jérôme Boateng,18,Germany,Centre-Back,CB,£675Th.,Hertha BSC,Germany,£990Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/jerome-boateng/profil/spieler/26485
Hamburger SV,Timo Kunert,20,Germany,Right-Back,RB,£90Th.,FC Schalke 04,Germany,£135Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/timo-kunert/profil/spieler/34468
Hamburger SV,Sebastian Langkamp,19,Germany,Centre-Back,CB,-,FC Bayern Munich U19 ,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/sebastian-langkamp/profil/spieler/39094
Hamburger SV,Eric Maxim Choupo-Moting,18,Cameroon,Centre-Forward,CF,£180Th.,Hamburger SV U19,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/eric-maxim-choupo-moting/profil/spieler/45660
Hamburger SV,Raphael Wolf,19,Germany,Goalkeeper,GK,-,Hamburger SV U19,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/raphael-wolf/profil/spieler/39306
Hamburger SV,Sidney Sam,19,Germany,Right Winger,RW,£90Th.,Hamburger SV II,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/sidney-sam/profil/spieler/39102
Hamburger SV,Miso Brecko,23,Slovenia,Right-Back,RB,£495Th.,FC Erzgebirge Aue,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/miso-brecko/profil/spieler/15300
Hamburger SV,Benjamin Lauth,25,Germany,Centre-Forward,CF,£1.35m,VfB Stuttgart,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/benjamin-lauth/profil/spieler/1402
Hamburger SV,Mustafa Kucukovic,20,Germany,Centre-Forward,CF,£360Th.,SpVgg Greuther Fürth,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/mustafa-kucukovic/profil/spieler/16830
VfL Bochum,Anthar Yahia,25,Algeria,Centre-Back,CB,£2.25m,OGC Nice,France,£720Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/anthar-yahia/profil/spieler/5586
VfL Bochum,Stanislav Sestak,24,Slovakia,Centre-Forward,CF,£675Th.,MSK Zilina,Slovakia,£675Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/stanislav-sestak/profil/spieler/28775
VfL Bochum,Theofanis Gekas,27,Greece,Centre-Forward,CF,£6.30m,Panathinaikos Athens,Greece,£630Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/theofanis-gekas/profil/spieler/16402
VfL Bochum,Marc Pfertzel,26,France,Right-Back,RB,£2.03m,AS Livorno,Italy,£450Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/marc-pfertzel/profil/spieler/21189
VfL Bochum,Mergim Mavraj,21,Albania,Centre-Back,CB,£225Th.,SV Darmstadt 98,Germany,£315Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/mergim-mavraj/profil/spieler/38267
VfL Bochum,Jan Lastuvka,24,Czech Republic,Goalkeeper,GK,£2.16m,Shakhtar Donetsk,Ukraine,Loan fee:£270Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/jan-lastuvka/profil/spieler/28186
VfL Bochum,Marcin Mieciel,31,Poland,Centre-Forward,CF,£1.80m,PAOK Thessaloniki,Greece,£225Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/marcin-mieciel/profil/spieler/1255
VfL Bochum,Marc Sand,19,Austria,Centre-Forward,CF,£225Th.,FC Kärnten,Austria,£180Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/marc-sand/profil/spieler/31381
VfL Bochum,Matías Concha,27,Sweden,Right-Back,RB,£900Th.,Djurgardens IF,Sweden,£135Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/matias-concha/profil/spieler/16225
VfL Bochum,Philipp Heerwagen,24,Germany,Goalkeeper,GK,£900Th.,SpVgg Unterhaching,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/philipp-heerwagen/profil/spieler/2071
VfL Bochum,Danny Fuchs,31,Germany,Left Winger,LW,£900Th.,SpVgg Greuther Fürth,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/danny-fuchs/profil/spieler/574
VfL Bochum,Heinrich Schmidtgal,21,Kazakhstan,Left-Back,LB,£180Th.,SC Verl,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/heinrich-schmidtgal/profil/spieler/29997
VfL Bochum,Patrick Fabian,19,Germany,Centre-Back,CB,£90Th.,VfL Bochum II,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/patrick-fabian/profil/spieler/41319
VfL Bochum,Benjamin Auer,26,Germany,Centre-Forward,CF,£1.35m,1.FC Kaiserslautern,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/benjamin-auer/profil/spieler/805
Eintracht Frankfurt,Aarón Galindo,25,Mexico,Centre-Back,CB,£720Th.,Grasshopper Club Zurich,Switzerland,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/aaron-galindo/profil/spieler/28150
Eintracht Frankfurt,Junichi Inamoto,27,Japan,Defensive Midfield,DM,£2.03m,Galatasaray SK,Turkey,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/junichi-inamoto/profil/spieler/3568
Eintracht Frankfurt,Mehdi Mahdavikia,29,Iran,Right-Back,RB,£3.15m,Hamburger SV,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/mehdi-mahdavikia/profil/spieler/317
Eintracht Frankfurt,Kreso Ljubicic,18,Croatia,Central Midfield,CM,-,Eintracht Frankfurt U19,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/kreso-ljubicic/profil/spieler/39958
Eintracht Frankfurt,Daniyel Cimen,22,Germany,Centre-Back,CB,£450Th.,Eintracht Braunschweig,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/daniyel-cimen/profil/spieler/1753
Arminia Bielefeld,Daniel Halfar,19,Germany,Attacking Midfield,AM,£810Th.,1.FC Kaiserslautern,Germany,£720Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/daniel-halfar/profil/spieler/16565
Arminia Bielefeld,Andre Mijatovic,27,Croatia,Centre-Back,CB,£1.62m,SpVgg Greuther Fürth,Germany,£630Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/andre-mijatovic/profil/spieler/24617
Arminia Bielefeld,Siyabonga Nkosi,25,South Africa,Attacking Midfield,AM,£630Th.,Kaizer Chiefs,South Africa,£315Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/siyabonga-nkosi/profil/spieler/37732
Arminia Bielefeld,Rowen Fernández,29,South Africa,Goalkeeper,GK,£675Th.,Kaizer Chiefs,South Africa,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/rowen-fernandez/profil/spieler/34311
Arminia Bielefeld,Leonidas Kampantais,25,Greece,Centre-Forward,CF,£765Th.,AEK Athens,Greece,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/leonidas-kampantais/profil/spieler/12938
Arminia Bielefeld,Matthias Langkamp,23,Germany,Centre-Back,CB,£630Th.,VfL Wolfsburg,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/matthias-langkamp/profil/spieler/8628
Arminia Bielefeld,Oliver Kirch,24,Germany,Defensive Midfield,DM,£900Th.,Borussia Mönchengladbach,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/oliver-kirch/profil/spieler/2150
Arminia Bielefeld,Robert Tesche,20,Germany,Central Midfield,CM,£360Th.,Arminia Bielefeld II,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/robert-tesche/profil/spieler/41458
Arminia Bielefeld,Finn Holsing,23,Germany,Right-Back,RB,£360Th.,Eintracht Braunschweig,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/finn-holsing/profil/spieler/7455
VfB Stuttgart,Ciprian Marica,21,Romania,Centre-Forward,CF,£4.50m,Shakhtar Donetsk,Ukraine,£6.30m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/ciprian-marica/profil/spieler/16833
VfB Stuttgart,Raphael Schäfer,28,Germany,Goalkeeper,GK,£4.50m,1.FC Nuremberg,Germany,£1.80m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/raphael-schafer/profil/spieler/1150
VfB Stuttgart,Ewerthon,26,Brazil,Centre-Forward,CF,£9.00m,Real Zaragoza,Spain,Loan fee:£1.08m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/ewerthon/profil/spieler/1396
VfB Stuttgart,Georges Mandjeck,18,Cameroon,Defensive Midfield,DM,-,Kadji Sports Academy,Cameroon,£180Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/georges-mandjeck/profil/spieler/52112
VfB Stuttgart,Yildiray Bastürk,28,Turkey,Attacking Midfield,AM,£8.55m,Hertha BSC,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/yildiray-basturk/profil/spieler/618
VfB Stuttgart,Gledson,27,Brazil,Centre-Back,CB,£2.25m,FC Hansa Rostock,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/gledson/profil/spieler/1571
VfB Stuttgart,Alexander Stolz,23,Germany,Goalkeeper,GK,£45Th.,VfB Stuttgart II,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/alexander-stolz/profil/spieler/10329
VfB Stuttgart,Marco Caligiuri,23,Germany,Centre-Back,CB,£720Th.,MSV Duisburg,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/marco-caligiuri/profil/spieler/6287
VfB Stuttgart,Bernd Nehrig,20,Germany,Central Midfield,CM,£270Th.,SpVgg Unterhaching,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/bernd-nehrig/profil/spieler/31169
VfB Stuttgart,Silvio Meißner,34,Germany,Defensive Midfield,DM,£900Th.,1.FC Kaiserslautern,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/silvio-meissner/profil/spieler/150
VfB Stuttgart,Mario Carevic,25,Croatia,Left Midfield,LM,£630Th.,HNK Hajduk Split,Croatia,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/mario-carevic/profil/spieler/33314
VfB Stuttgart,Danijel Ljuboja,28,Serbia,Centre-Forward,CF,£1.98m,Hamburger SV,Germany,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/danijel-ljuboja/profil/spieler/5630
VfB Stuttgart,Jon Dahl Tomasson,30,Denmark,Centre-Forward,CF,£4.05m,Villarreal CF,Spain,"End of loanJun 30, 2007",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/jon-dahl-tomasson/profil/spieler/4169
FC Energie Cottbus,Dennis Sörensen,26,Denmark,Centre-Forward,CF,£630Th.,FC Midtjylland,Denmark,£990Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/dennis-sorensen/profil/spieler/22515
FC Energie Cottbus,Kristian Ipsa,21,Croatia,Centre-Back,CB,£450Th.,NK Varteks Varazdin,Croatia,£450Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/kristian-ipsa/profil/spieler/27862
FC Energie Cottbus,Christian Bassila,29,France,Centre-Back,CB,£1.58m,AE Larisa,Greece,£225Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/christian-bassila/profil/spieler/3922
FC Energie Cottbus,Dimitar Rangelov,24,Bulgaria,Second Striker,SS,£900Th.,RC Strasbourg Alsace,France,Loan fee:£180Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/dimitar-rangelov/profil/spieler/39912
FC Energie Cottbus,Ovidiu Burca,27,Romania,Centre-Back,CB,£360Th.,Progresul Bukarest,Romania,£180Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/ovidiu-burca/profil/spieler/26028
FC Energie Cottbus,Stanislav Angelov,29,Bulgaria,Defensive Midfield,DM,£450Th.,Levski Sofia,Bulgaria,£162Th.,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/stanislav-angelov/profil/spieler/15245
FC Energie Cottbus,Toni Wachsmuth,20,Germany,Centre-Back,CB,£225Th.,FC Carl Zeiss Jena,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/toni-wachsmuth/profil/spieler/26877
FC Energie Cottbus,Michael Lerchl,20,Germany,Defensive Midfield,DM,£180Th.,SG Dynamo Dresden,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/michael-lerchl/profil/spieler/35001
FC Energie Cottbus,Efstathios Aloneftis,24,Cyprus,Left Winger,LW,£1.35m,AE Larisa,Greece,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/efstathios-aloneftis/profil/spieler/27240
FC Energie Cottbus,Silvio Bankert,22,Germany,Centre-Back,CB,£45Th.,FC Energie Cottbus II,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/silvio-bankert/profil/spieler/35602
FC Energie Cottbus,Martin Männel,19,Germany,Goalkeeper,GK,£90Th.,FC Energie Cottbus II,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/martin-mannel/profil/spieler/39096
SV Werder Bremen,Carlos Alberto,22,Brazil,Attacking Midfield,AM,£6.75m,Fluminense Football Club,Brazil,£7.02m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/carlos-alberto/profil/spieler/15783
SV Werder Bremen,Boubacar Sanogo,24,Cote d'Ivoire,Centre-Forward,CF,£3.60m,Hamburger SV,Germany,£4.05m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/boubacar-sanogo/profil/spieler/33245
SV Werder Bremen,Sebastian Boenisch,20,Poland,Left-Back,LB,£360Th.,FC Schalke 04,Germany,£3.15m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/sebastian-boenisch/profil/spieler/36914
SV Werder Bremen,Hugo Almeida,23,Portugal,Centre-Forward,CF,£4.05m,FC Porto,Portugal,£3.15m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/hugo-almeida/profil/spieler/9824
SV Werder Bremen,Dusko Tosic,22,Serbia,Centre-Back,CB,£2.70m,FC Sochaux-Montbéliard,France,£1.62m,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/dusko-tosic/profil/spieler/17184
SV Werder Bremen,Nico Pellatz,20,Germany,Goalkeeper,GK,£180Th.,Hertha BSC,Germany,Free transfer,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/nico-pellatz/profil/spieler/16918
SV Werder Bremen,Carlos Alberto,23,Brazil,Attacking Midfield,AM,£3.15m,São Paulo Futebol Clube,Brazil,"End of loanApr 30, 2008",In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/carlos-alberto/profil/spieler/15783
SV Werder Bremen,Martin Harnik,20,Austria,Right Winger,RW,£225Th.,SV Werder Bremen II,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/martin-harnik/profil/spieler/31159
SV Werder Bremen,Kevin Schindler,19,Germany,Defensive Midfield,DM,£315Th.,SV Werder Bremen II,Germany,-,In,2007,s,1-bundesliga,https://www.transfermarkt.co.uk/kevin-schindler/profil/spieler/33662
