Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Atlético Madrid,José Luis Caminero,25,Spain,Central Midfield,CM,-,Real Valladolid CF,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/jose-luis-caminero/profil/spieler/7800
Atlético Madrid,Mami Quevedo,24,Spain,Central Midfield,CM,-,Cádiz CF,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/mami-quevedo/profil/spieler/172351
Atlético Madrid,Tilico,28,Brazil,Forward,Forward,-,Marbella FC,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/tilico/profil/spieler/353162
Atlético Madrid,Kiko Narváez,21,Spain,Centre-Forward,CF,-,Cádiz CF,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/kiko-narvaez/profil/spieler/104048
Atlético Madrid,Serge-Alain Maguy,22,Cote d'Ivoire,Midfielder,Midfielder,-,Africa Sports,Cote d'Ivoire,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/serge-alain-maguy/profil/spieler/353161
Atlético Madrid,Roman Kosecki,27,Poland,Centre-Forward,CF,-,CA Osasuna,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/roman-kosecki/profil/spieler/91661
Atlético Madrid,Pirri Mori,22,Spain,Attacking Midfield,AM,-,Real Oviedo,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/pirri-mori/profil/spieler/258143
Atlético Madrid,Moacir,23,Brazil,Midfielder,Midfielder,-,Sport Club Corinthians Paulista,Brazil,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/moacir/profil/spieler/303470
Atlético Madrid,Pizo Gómez,29,Spain,Midfielder,Midfielder,-,Rayo Vallecano,Spain,"End of loanJun 30, 1993",In,1993,s,laliga,https://www.transfermarkt.co.uk/pizo-gomez/profil/spieler/154877
FC Barcelona,Romário,27,Brazil,Centre-Forward,CF,-,PSV Eindhoven,Netherlands,£10.80m,In,1993,s,laliga,https://www.transfermarkt.co.uk/romario/profil/spieler/7942
FC Barcelona,Iván Iglesias,21,Spain,Central Midfield,CM,-,Sporting Gijón,Spain,£585Th.,In,1993,s,laliga,https://www.transfermarkt.co.uk/ivan-iglesias/profil/spieler/184337
FC Barcelona,Óscar García,20,Spain,Attacking Midfield,AM,-,FC Barcelona B,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/oscar-garcia/profil/spieler/7897
FC Barcelona,Sergi Barjuán,21,Spain,Left-Back,LB,-,FC Barcelona B,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/sergi-barjuan/profil/spieler/8063
Real Zaragoza,Juan Esnáider,20,Argentina,Centre-Forward,CF,-,Real Madrid,Spain,£1.26m,In,1993,s,laliga,https://www.transfermarkt.co.uk/juan-esnaider/profil/spieler/3856
Real Zaragoza,Juanmi,22,Spain,Goalkeeper,GK,-,Real Madrid,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/juanmi/profil/spieler/7484
Real Zaragoza,Nayim,26,Spain,Right Midfield,RM,-,Tottenham Hotspur,England,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/nayim/profil/spieler/184495
Real Zaragoza,Fernando Cáceres,24,Argentina,Centre-Back,CB,-,Club Atlético River Plate,Argentina,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/fernando-caceres/profil/spieler/7540
Real Zaragoza,Seba,19,Spain,Second Striker,SS,-,Real Zaragoza B,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/seba/profil/spieler/184502
Real Zaragoza,Mario García,25,Spain,Goalkeeper,GK,-,CD Badajoz,Spain,"End of loanJun 30, 1993",In,1993,s,laliga,https://www.transfermarkt.co.uk/mario-garcia/profil/spieler/357678
CD Logroñés (liq.),Dejan Markovic,20,Serbia,Right Midfield,RM,-,UE Castelldefels,Spain,Free transfer,In,1993,s,laliga,https://www.transfermarkt.co.uk/dejan-markovic/profil/spieler/2834
CD Logroñés (liq.),Juan José Vallina,22,Spain,Midfielder,Midfielder,-,Real Burgos CF,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/juan-jose-vallina/profil/spieler/354468
CD Logroñés (liq.),Paco Fernández,25,Spain,Central Midfield,CM,-,Real Oviedo,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/paco-fernandez/profil/spieler/314747
CA Osasuna,Thomas Christiansen,20,Spain,Centre-Forward,CF,-,FC Barcelona B,Spain,Loan,In,1993,s,laliga,https://www.transfermarkt.co.uk/thomas-christiansen/profil/spieler/722
CA Osasuna,Ramón de Quintana,21,Spain,Centre-Back,CB,-,UE Figueres,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/ramon-de-quintana/profil/spieler/29130
CA Osasuna,Francisco Javier Luke,25,Spain,Midfielder,Midfielder,-,Athletic Bilbao,Spain,Loan,In,1993,s,laliga,https://www.transfermarkt.co.uk/francisco-javier-luke/profil/spieler/154618
CA Osasuna,Ryszard Staniek,22,Poland,Midfielder,Midfielder,-,Górnik Zabrze,Poland,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/ryszard-staniek/profil/spieler/173895
CA Osasuna,Jesús Unanua,24,Spain,Goalkeeper,GK,-,Albacete Balompié,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/jesus-unanua/profil/spieler/64421
CA Osasuna,Javier López Vallejo,17,Spain,Goalkeeper,GK,-,CA Osasuna Promesas,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/javier-lopez-vallejo/profil/spieler/7824
CA Osasuna,Santiago Castillejo,21,Spain,Forward,Forward,-,CA Osasuna Promesas,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/santiago-castillejo/profil/spieler/312164
Real Valladolid CF,Manolo Alfaro,22,Spain,Centre-Forward,CF,-,Atlético Madrid,Spain,Free transfer,In,1993,s,laliga,https://www.transfermarkt.co.uk/manolo-alfaro/profil/spieler/221878
Real Valladolid CF,Miguelo,24,Spain,Midfielder,Midfielder,-,Real Murcia CF,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/miguelo/profil/spieler/288173
Real Valladolid CF,Gabi Correa,25,Uruguay,Central Midfield,CM,-,Real Murcia CF,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/gabi-correa/profil/spieler/258056
Real Valladolid CF,Javier Torres Gómez,23,Spain,Right-Back,RB,-,Real Madrid C,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/javier-torres-gomez/profil/spieler/7809
Real Valladolid CF,Javi Gracia,23,Spain,Defensive Midfield,DM,-,UE Lleida (liq.),Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/javi-gracia/profil/spieler/172656
Real Valladolid CF,Rubén Baraja,17,Spain,Central Midfield,CM,-,Real Valladolid B,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/ruben-baraja/profil/spieler/4191
Real Valladolid CF,Víctor Javier Ferreras,20,Spain,Right-Back,RB,-,Real Valladolid B,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/victor-javier-ferreras/profil/spieler/259698
Real Valladolid CF,Jesús Ángel Turiel,19,Spain,Defensive Midfield,DM,-,Real Valladolid U19,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/jesus-angel-turiel/profil/spieler/29197
Real Valladolid CF,Ramón,18,Spain,Centre-Back,CB,-,Real Valladolid B,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/ramon/profil/spieler/57947
Real Valladolid CF,Luis Miguel Martín,23,Spain,Centre-Back,CB,-,Real Valladolid B,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/luis-miguel-martin/profil/spieler/354369
Rayo Vallecano,Ismael Urzaiz,21,Spain,Centre-Forward,CF,-,Real Madrid,Spain,Free transfer,In,1993,s,laliga,https://www.transfermarkt.co.uk/ismael-urzaiz/profil/spieler/7641
Rayo Vallecano,Antonio Orejuela,32,Spain,Midfielder,Midfielder,-,Atlético Madrid,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/antonio-orejuela/profil/spieler/130036
Rayo Vallecano,Armando Tejera,25,Spain,Centre-Back,CB,-,Albacete Balompié,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/armando-tejera/profil/spieler/312119
Rayo Vallecano,Onésimo,24,Spain,Midfielder,Midfielder,-,Real Valladolid CF,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/onesimo/profil/spieler/246203
Rayo Vallecano,Hugo Sánchez,34,Mexico,Centre-Forward,CF,-,CF América,Mexico,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/hugo-sanchez/profil/spieler/84528
Rayo Vallecano,Ángel Luis Alcázar,26,Spain,Centre-Back,CB,-,Sporting Gijón,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/angel-luis-alcazar/profil/spieler/184328
Rayo Vallecano,Eduardo Rodríguez,27,Spain,Forward,Forward,-,Hércules CF,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/eduardo-rodriguez/profil/spieler/259711
Rayo Vallecano,Míchel,17,Spain,Attacking Midfield,AM,-,Rayo Vallecano B,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/michel/profil/spieler/8324
Sevilla FC,Patxi Ferreira,26,Spain,Centre-Back,CB,-,Atlético Madrid,Spain,Loan,In,1993,s,laliga,https://www.transfermarkt.co.uk/patxi-ferreira/profil/spieler/150645
Sevilla FC,Miquel Soler,28,Spain,Left-Back,LB,-,FC Barcelona,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/miquel-soler/profil/spieler/7675
Sevilla FC,Yordi,18,Spain,Centre-Forward,CF,-,Sevilla FC C,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/yordi/profil/spieler/7979
Sevilla FC,José Padilla,23,Spain,Left-Back,LB,-,Sevilla FC B,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/jose-padilla/profil/spieler/253209
Sevilla FC,Gabriel Moya,27,Spain,Midfielder,Midfielder,-,Atlético Madrid,Spain,,In,1993,s,laliga,https://www.transfermarkt.co.uk/gabriel-moya/profil/spieler/173462
Real Madrid,Peter Dubovsky,21,Slovakia,Second Striker,SS,-,Slovan Bratislava,Slovakia,£3.87m,In,1993,s,laliga,https://www.transfermarkt.co.uk/peter-dubovsky/profil/spieler/183461
Real Madrid,Rafael Alkorta,24,Spain,Centre-Back,CB,-,Athletic Bilbao,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/rafael-alkorta/profil/spieler/101566
Real Madrid,Vítor,20,Brazil,Right-Back,RB,-,São Paulo Futebol Clube,Brazil,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/vitor/profil/spieler/223767
Real Madrid,Rafael Martin Vazquez,27,Spain,Attacking Midfield,AM,-,Olympique Marseille,France,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/rafael-martin-vazquez/profil/spieler/79567
Real Madrid,Ismael Urzaiz,21,Spain,Centre-Forward,CF,-,Celta de Vigo,Spain,"End of loanJun 30, 1993",In,1993,s,laliga,https://www.transfermarkt.co.uk/ismael-urzaiz/profil/spieler/7641
Athletic Bilbao,Iñigo Larrainzar,22,Spain,Right-Back,RB,-,CA Osasuna,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/inigo-larrainzar/profil/spieler/7621
Athletic Bilbao,Aitor Karanka,19,Spain,Centre-Back,CB,-,Bilbao Athletic,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/aitor-karanka/profil/spieler/7619
Athletic Bilbao,Jorge Aizkorreta,19,Spain,Goalkeeper,GK,-,CD Basconia,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/jorge-aizkorreta/profil/spieler/29161
Racing Santander,Dmitri Radchenko,22,Russia,Centre-Forward,CF,-,Spartak Moscow,Russia,£1.08m,In,1993,s,laliga,https://www.transfermarkt.co.uk/dmitri-radchenko/profil/spieler/67136
Racing Santander,Pablo Alfaro,24,Spain,Centre-Back,CB,-,FC Barcelona,Spain,Free transfer,In,1993,s,laliga,https://www.transfermarkt.co.uk/pablo-alfaro/profil/spieler/7700
Racing Santander,Quique Setién,34,Spain,Central Midfield,CM,-,CD Logroñés (liq.),Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/quique-setien/profil/spieler/117609
Racing Santander,Óscar Engonga,24,Equatorial Guinea,Midfielder,Midfielder,-,CD Toledo,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/oscar-engonga/profil/spieler/462525
Racing Santander,Michel Pineda,29,France,Centre-Forward,CF,-,Sporting Club de Toulon 83,France,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/michel-pineda/profil/spieler/255176
Racing Santander,Dmitri Popov,26,Russia,Right-Back,RB,-,Spartak Moscow,Russia,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/dmitri-popov/profil/spieler/67134
Racing Santander,David Billabona,23,Spain,Central Midfield,CM,-,Athletic Bilbao,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/david-billabona/profil/spieler/154567
CD Tenerife,Antonio Pinilla,22,Spain,Left Winger,LW,-,Albacete Balompié,Spain,Free transfer,In,1993,s,laliga,https://www.transfermarkt.co.uk/antonio-pinilla/profil/spieler/29111
CD Tenerife,Percy Olivares,25,Peru,Left-Back,LB,-,Sporting Cristal Lima,Peru,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/percy-olivares/profil/spieler/17969
CD Tenerife,Ignacio Conte,24,Spain,Midfielder,Midfielder,-,Sevilla FC,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/ignacio-conte/profil/spieler/258845
CD Tenerife,Juan Carlos Aguilera,24,Spain,Right-Back,RB,-,Atlético Madrid,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/juan-carlos-aguilera/profil/spieler/7370
Real Sociedad,Bixente Biurrun,33,Brazil,Goalkeeper,GK,-,RCD Espanyol Barcelona,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/bixente-biurrun/profil/spieler/150644
Real Sociedad,Loren,26,Spain,Centre-Back,CB,-,Burgos CF,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/loren/profil/spieler/154605
Real Sociedad,Agustín Aranzabal,20,Spain,Left-Back,LB,-,Real Sociedad U19,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/agustin-aranzabal/profil/spieler/7460
Real Sociedad,Javi de Pedro,19,Spain,Left Midfield,LM,-,Real Sociedad U19,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/javi-de-pedro/profil/spieler/7348
Deportivo de La Coruña,Paco Jémez,23,Spain,Centre-Back,CB,-,Rayo Vallecano,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/paco-jemez/profil/spieler/7975
Deportivo de La Coruña,Agustín Elduayen,28,Spain,Goalkeeper,GK,-,Burgos CF,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/agustin-elduayen/profil/spieler/121089
Deportivo de La Coruña,Pedro Riesco,23,Spain,Forward,Forward,-,Rayo Vallecano,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/pedro-riesco/profil/spieler/305883
Deportivo de La Coruña,Javier Manjarín,23,Spain,Second Striker,SS,-,Sporting Gijón,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/javier-manjarin/profil/spieler/104049
Deportivo de La Coruña,Alfredo Santaelena,25,Spain,Midfielder,Midfielder,-,Atlético Madrid,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/alfredo-santaelena/profil/spieler/253504
Deportivo de La Coruña,Donato,30,Spain,Defensive Midfield,DM,-,Atlético Madrid,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/donato/profil/spieler/7489
Deportivo de La Coruña,Voro,29,Spain,Centre-Back,CB,-,Valencia CF,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/voro/profil/spieler/101568
Celta de Vigo,Stjepan Andrijasevic,26,Croatia,Right Midfield,RM,-,AS Monaco,France,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/stjepan-andrijasevic/profil/spieler/175963
Celta de Vigo,Joseba Aguirre,29,Spain,Midfielder,Midfielder,-,Burgos CF,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/joseba-aguirre/profil/spieler/179566
Celta de Vigo,Rafa Berges,22,Spain,Left-Back,LB,-,CD Tenerife,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/rafa-berges/profil/spieler/187797
Celta de Vigo,Losada,25,Spain,Forward,Forward,-,Sevilla FC,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/losada/profil/spieler/180080
Celta de Vigo,Luisinho,28,Brazil,Central Midfield,CM,-,Club de Regatas Vasco da Gama,Brazil,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/luisinho/profil/spieler/223765
Celta de Vigo,Carlos Pérez,21,Spain,Attacking Midfield,AM,-,Club Celta Turista,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/carlos-perez/profil/spieler/144737
Valencia CF,Predrag Mijatović,24,Montenegro,Centre-Forward,CF,-,FK Partizan Belgrade,Serbia,£9.00m,In,1993,s,laliga,https://www.transfermarkt.co.uk/predrag-mijatovi%C4%87/profil/spieler/24481
Valencia CF,Juan Antonio Pizzi,25,Spain,Centre-Forward,CF,-,CD Tenerife,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/juan-antonio-pizzi/profil/spieler/8015
Valencia CF,José Serer,27,Spain,Centre-Back,CB,-,RCD Mallorca,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/jose-serer/profil/spieler/292388
Valencia CF,José Gálvez,18,Spain,Centre-Forward,CF,-,RCD Mallorca,Spain,?,In,1993,s,laliga,https://www.transfermarkt.co.uk/jose-galvez/profil/spieler/253198
Valencia CF,Javi Navarro,19,Spain,Centre-Back,CB,-,Valencia CF B,Spain,-,In,1993,s,laliga,https://www.transfermarkt.co.uk/javi-navarro/profil/spieler/7696
