Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
FC Internazionale,Dennis Bergkamp,24,Netherlands,Second Striker,SS,-,Ajax Amsterdam,Netherlands,£8.80m,In,1993,s,serie-a,https://www.transfermarkt.co.uk/dennis-bergkamp/profil/spieler/3187
FC Internazionale,Wim Jonk,26,Netherlands,Defensive Midfield,DM,-,Ajax Amsterdam,Netherlands,£5.11m,In,1993,s,serie-a,https://www.transfermarkt.co.uk/wim-jonk/profil/spieler/101046
FC Internazionale,Gianluca Festa,24,Italy,Right-Back,RB,-,Cagliari Calcio,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/gianluca-festa/profil/spieler/5596
FC Internazionale,Marco Grossi,20,Italy,Midfielder,Midfielder,-,Ascoli Calcio 1898,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/marco-grossi/profil/spieler/254370
FC Internazionale,Francesco Dell'Anno,26,Italy,Midfielder,Midfielder,-,Udinese Calcio,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/francesco-dellanno/profil/spieler/224554
FC Internazionale,Massimo Paganin,22,Italy,Centre-Back,CB,-,Brescia Calcio,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/massimo-paganin/profil/spieler/22207
FC Internazionale,Alessandro Rossi,18,Italy,Defender,Defender,-,AC Arezzo,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/alessandro-rossi/profil/spieler/228874
FC Internazionale,Massimo Marazzina,18,Italy,Centre-Forward,CF,-,Inter Milan Primavera,Italy,-,In,1993,s,serie-a,https://www.transfermarkt.co.uk/massimo-marazzina/profil/spieler/5930
Genoa 1893,Massimiliano Corrado,22,Italy,Right-Back,RB,-,AC Reggiana,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/massimiliano-corrado/profil/spieler/223460
Genoa 1893,Fabio Galante,19,Italy,Centre-Back,CB,-,FC Empoli,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/fabio-galante/profil/spieler/21886
Genoa 1893,Roberto Lorenzini,26,Italy,Left-Back,LB,-,Ancona Calcio,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/roberto-lorenzini/profil/spieler/223470
Genoa 1893,Dan Petrescu,25,Romania,Right-Back,RB,-,Foggia Calcio,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/dan-petrescu/profil/spieler/102023
Genoa 1893,Massimo Ciocci,25,Italy,Centre-Forward,CF,-,SP Ars et Labor,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/massimo-ciocci/profil/spieler/223457
Genoa 1893,Roberto Murgita,24,Italy,Centre-Forward,CF,-,US Massese 1919,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/roberto-murgita/profil/spieler/169651
Genoa 1893,Marciano Vink,22,Netherlands,Defensive Midfield,DM,-,Ajax Amsterdam,Netherlands,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/marciano-vink/profil/spieler/107144
Genoa 1893,Marco Nappi,27,Italy,Second Striker,SS,-,SP Ars et Labor,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/marco-nappi/profil/spieler/120420
Genoa 1893,Andrea Bianchi,24,Italy,Midfielder,Midfielder,-,AS Lucchese Libertas,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/andrea-bianchi/profil/spieler/223452
Torino Calcio,Marco Sinigaglia,25,Italy,Midfielder,Midfielder,-,Calcio Monza,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/marco-sinigaglia/profil/spieler/226520
Torino Calcio,Robert Jarni,24,Croatia,Left-Back,LB,-,AS Bari,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/robert-jarni/profil/spieler/29556
Torino Calcio,Angelo Gregucci,29,Italy,Defender,Defender,-,SS Lazio,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/angelo-gregucci/profil/spieler/166893
Torino Calcio,Marco Sesia,23,Italy,Midfielder,Midfielder,-,Nizza Millefonti,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/marco-sesia/profil/spieler/227518
Torino Calcio,Marco Osio,27,Italy,Right Winger,RW,-,AC Parma,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/marco-osio/profil/spieler/227307
Torino Calcio,Giovanni Galli,35,Italy,Goalkeeper,GK,-,SSC Napoli,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/giovanni-galli/profil/spieler/116706
Torino Calcio,Luca Pastine,22,Italy,Goalkeeper,GK,-,Casertana FC,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/luca-pastine/profil/spieler/227499
Torino Calcio,Enzo Francescoli,31,Uruguay,Second Striker,SS,-,Cagliari Calcio,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/enzo-francescoli/profil/spieler/116072
Torino Calcio,Gabriele Graziani,18,Italy,Centre-Forward,CF,-,Torino Primavera,Italy,-,In,1993,s,serie-a,https://www.transfermarkt.co.uk/gabriele-graziani/profil/spieler/25329
Torino Calcio,Michele Marcolini,17,Italy,Central Midfield,CM,-,Torino Primavera,Italy,-,In,1993,s,serie-a,https://www.transfermarkt.co.uk/michele-marcolini/profil/spieler/19443
Torino Calcio,Giulio Falcone,19,Italy,Centre-Back,CB,-,Torino Primavera,Italy,-,In,1993,s,serie-a,https://www.transfermarkt.co.uk/giulio-falcone/profil/spieler/5989
Juventus FC,Alessandro Del Piero,18,Italy,Second Striker,SS,-,Calcio Padova,Italy,£2.32m,In,1993,s,serie-a,https://www.transfermarkt.co.uk/alessandro-del-piero/profil/spieler/4289
Juventus FC,Zoran Ban,20,Croatia,Centre-Forward,CF,-,HNK Rijeka,Croatia,£405Th.,In,1993,s,serie-a,https://www.transfermarkt.co.uk/zoran-ban/profil/spieler/12899
Juventus FC,Federico Giampaolo,23,Italy,Attacking Midfield,AM,-,Verona FC,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/federico-giampaolo/profil/spieler/22273
Juventus FC,Francesco Baldini,19,Italy,Centre-Back,CB,-,AS Lucchese Libertas,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/francesco-baldini/profil/spieler/21901
Juventus FC,Sergio Porrini,24,Italy,Right-Back,RB,-,Atalanta BC,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/sergio-porrini/profil/spieler/106220
Juventus FC,Andrea Fortunato,21,Italy,Left-Back,LB,-,Genoa 1893,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/andrea-fortunato/profil/spieler/223463
Juventus FC,Marco Moro,23,Italy,Midfielder,Midfielder,-,Ravenna FC,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/marco-moro/profil/spieler/478240
Juventus FC,Angelo Di Livio,26,Italy,Right Midfield,RM,-,Calcio Padova,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/angelo-di-livio/profil/spieler/21148
Juventus FC,Gianluca Francesconi,21,Italy,Centre-Back,CB,-,AC Reggiana,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/gianluca-francesconi/profil/spieler/223464
Juventus FC,Massimiliano Notari,21,Italy,Defender,Defender,-,FBC Saronno 1910,Italy,?,In,1993,s,serie-a,https://www.transfermarkt.co.uk/massimiliano-notari/profil/spieler/229198
Juventus FC,Omar Milanetto,17,Italy,Defensive Midfield,DM,-,Juventus Primavera,Italy,-,In,1993,s,serie-a,https://www.transfermarkt.co.uk/omar-milanetto/profil/spieler/7430
Juventus FC,Alessandro Dal Canto,18,Italy,Left-Back,LB,-,Juventus Primavera,Italy,-,In,1993,s,serie-a,https://www.transfermarkt.co.uk/alessandro-dal-canto/profil/spieler/24320
Juventus FC,Christian Manfredini,18,Cote d'Ivoire,Left Winger,LW,-,Juventus Primavera,Italy,-,In,1993,s,serie-a,https://www.transfermarkt.co.uk/christian-manfredini/profil/spieler/5850
