Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Eintracht Frankfurt,Radmilo Mihajlovic,28,Bosnia-Herzegovina,Centre-Forward,CF,-,FC Schalke 04,Germany,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/radmilo-mihajlovic/profil/spieler/84658
Eintracht Frankfurt,Kevin Knödler,17,Germany,Goalkeeper,GK,-,Eintracht Frankfurt U19,Germany,-,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/kevin-knodler/profil/spieler/2162
Eintracht Frankfurt,Matthias Becker,19,Germany,Centre-Forward,CF,-,Eintracht Frankfurt U19,Germany,-,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/matthias-becker/profil/spieler/97089
Eintracht Frankfurt,Oka Nikolov,19,North Macedonia,Goalkeeper,GK,-,Eintracht Frankfurt U19,Germany,-,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/oka-nikolov/profil/spieler/447
Eintracht Frankfurt,Thomas Sobotzik,18,Germany,Attacking Midfield,AM,-,Eintracht Frankfurt U19,Germany,-,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-sobotzik/profil/spieler/434
Bayern Munich,Adolfo Valencia,25,Colombia,Centre-Forward,CF,-,Independiente Santa Fe,Colombia,£2.30m,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/adolfo-valencia/profil/spieler/84610
Bayern Munich,Marcel Witeczek,24,Germany,Centre-Forward,CF,-,1.FC Kaiserslautern,Germany,£2.25m,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/marcel-witeczek/profil/spieler/807
Bayern Munich,Alexander Zickler,19,Germany,Centre-Forward,CF,-,SG Dynamo Dresden,Germany,£1.04m,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/alexander-zickler/profil/spieler/227
Bayern Munich,Marco Grimm,21,Germany,Centre-Back,CB,-,VfB Gaggenau,Germany,Free transfer,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/marco-grimm/profil/spieler/1299
Bayern Munich,Dietmar Hamann,19,Germany,Defensive Midfield,DM,-,FC Bayern Munich II,Germany,-,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/dietmar-hamann/profil/spieler/919
Bayern Munich,Manfred Schwabl,27,Germany,Defensive Midfield,DM,-,1.FC Nuremberg,Germany,"End of loanJun 30, 1993",In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/manfred-schwabl/profil/spieler/6571
FC Schalke 04,Youri Mulder,24,Netherlands,Centre-Forward,CF,-,Twente Enschede FC,Netherlands,£630Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/youri-mulder/profil/spieler/273
FC Schalke 04,Marinus Bester,24,Germany,Centre-Forward,CF,-,SV Werder Bremen,Germany,Loan,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/marinus-bester/profil/spieler/293
FC Schalke 04,Jiri Nemec,27,Czech Republic,Defensive Midfield,DM,-,AC Sparta Praha,Czech Republic,Free transfer,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/jiri-nemec/profil/spieler/274
FC Schalke 04,Chad Deering,22,United States,Defensive Midfield,DM,-,SV Werder Bremen,Germany,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/chad-deering/profil/spieler/27728
Hamburger SV,Valdas Ivanauskas,26,Lithuania,Centre-Forward,CF,-,Austria Vienna,Austria,£765Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/valdas-ivanauskas/profil/spieler/15629
Hamburger SV,Michael Kostner,24,Germany,Sweeper,SW,-,1.FC Saarbrücken,Germany,£450Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/michael-kostner/profil/spieler/18484
Hamburger SV,Andreas Sassen,25,Germany,Attacking Midfield,AM,-,Bayer 05 Uerdingen,Germany,£360Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/andreas-sassen/profil/spieler/26595
Hamburger SV,Jörg Albertz,22,Germany,Left Midfield,LM,-,Fortuna Düsseldorf,Germany,£270Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/jorg-albertz/profil/spieler/1125
Hamburger SV,Stig Töfting,23,Denmark,Defensive Midfield,DM,-,Aarhus GF,Denmark,£270Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/stig-tofting/profil/spieler/324
Hamburger SV,Riccardo Baich,19,Germany,Forward,Forward,-,Hamburger SV II,Germany,-,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/riccardo-baich/profil/spieler/2714
Hamburger SV,Marijan Kovacevic,19,Croatia,Centre-Back,CB,-,Hamburger SV II,Germany,-,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/marijan-kovacevic/profil/spieler/372
Karlsruher SC,Slaven Bilic,24,Croatia,Centre-Back,CB,-,HNK Hajduk Split,Croatia,£450Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/slaven-bilic/profil/spieler/41137
Karlsruher SC,Edgar Schmitt,30,Germany,Centre-Forward,CF,-,Eintracht Frankfurt,Germany,£428Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/edgar-schmitt/profil/spieler/81293
Karlsruher SC,Heiko Bonan,27,Germany,Attacking Midfield,AM,-,VfL Bochum,Germany,£293Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/heiko-bonan/profil/spieler/1857
Karlsruher SC,Tomislav Maric,20,Croatia,Centre-Forward,CF,-,SpVgg 07 Ludwigsburg,Germany,Free transfer,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/tomislav-maric/profil/spieler/664
Karlsruher SC,Pero Skoric,24,Germany,Sweeper,SW,-,SC 08 Bamberg,Germany,Free transfer,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/pero-skoric/profil/spieler/1344
Karlsruher SC,Karl-Heinz Lutz,18,Germany,Forward,Forward,-,,Unknown,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/karl-heinz-lutz/profil/spieler/81515
Karlsruher SC,Markus Bähr,18,Germany,Defender,Defender,-,Karlsruher SC U19,Germany,-,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/markus-bahr/profil/spieler/40799
MSV Duisburg,Peter Közle,25,Germany,Centre-Forward,CF,-,Grasshopper Club Zurich,Switzerland,£540Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/peter-kozle/profil/spieler/1049
MSV Duisburg,Uwe Weidemann,30,Germany,Attacking Midfield,AM,-,1.FC Nuremberg,Germany,£270Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/uwe-weidemann/profil/spieler/1535
MSV Duisburg,Markus Reiter,16,Germany,Centre-Back,CB,-,Schwarz-Weiß Essen U19,Germany,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/markus-reiter/profil/spieler/845
MSV Duisburg,Alois Schwartz,26,Germany,Defensive Midfield,DM,-,Stuttgarter Kickers,Germany,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/alois-schwartz/profil/spieler/19170
MSV Duisburg,Torsten Wohlert,27,Germany,Centre-Back,CB,-,SV Waldhof Mannheim,Germany,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/torsten-wohlert/profil/spieler/387
MSV Duisburg,Mini Jakobsen,27,Norway,Left Winger,LW,-,BSC Young Boys,Switzerland,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/mini-jakobsen/profil/spieler/102507
SC Freiburg,Jörg Schmadtke,29,Germany,Goalkeeper,GK,-,Fortuna Düsseldorf,Germany,£180Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/jorg-schmadtke/profil/spieler/39832
SC Freiburg,Jan Seifert,24,Germany,Centre-Back,CB,-,Chemnitzer FC,Germany,£158Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/jan-seifert/profil/spieler/482
SC Freiburg,Uwe Wassmer,27,Germany,Centre-Forward,CF,-,FC Aarau,Switzerland,£113Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/uwe-wassmer/profil/spieler/1506
SC Freiburg,Stefan Müller,19,Germany,Centre-Back,CB,-,TuS Lörrach-Stetten,Germany,Free transfer,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/stefan-muller/profil/spieler/415
SC Freiburg,Martin Spanring,23,Germany,Centre-Back,CB,-,FC Schalke 04,Germany,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/martin-spanring/profil/spieler/611
SC Freiburg,René Linderer,22,Germany,Midfielder,Midfielder,-,SV Linx,Germany,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/rene-linderer/profil/spieler/96232
SC Freiburg,Paschalis Seretis,26,Greece,Centre-Forward,CF,-,Doxa Dramas,Greece,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/paschalis-seretis/profil/spieler/96069
SC Freiburg,Rodolfo Cardoso,24,Argentina,Attacking Midfield,AM,-,FC 08 Homburg,Germany,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/rodolfo-cardoso/profil/spieler/298
SC Freiburg,Thomas Schweizer,25,Germany,Centre-Forward,CF,-,Chemnitzer FC,Germany,"End of loanJun 30, 1993",In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-schweizer/profil/spieler/96379
VfB Stuttgart,Dunga,29,Brazil,Defensive Midfield,DM,-,Delfino Pescara 1936,Italy,£1.80m,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/dunga/profil/spieler/96342
VfB Stuttgart,Axel Kruse,25,Germany,Centre-Forward,CF,-,Eintracht Frankfurt,Germany,£765Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/axel-kruse/profil/spieler/6607
VfB Stuttgart,Torsten Kracht,25,Germany,Centre-Back,CB,-,VfB Leipzig,Germany,£360Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/torsten-kracht/profil/spieler/443
VfB Stuttgart,Thomas Berthold,28,Germany,Centre-Back,CB,-,Bayern Munich,Germany,£293Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-berthold/profil/spieler/57
VfB Stuttgart,Thomas Brdaric,18,Germany,Centre-Forward,CF,-,VfL Kirchheim U19,Germany,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-brdaric/profil/spieler/66
VfB Stuttgart,Michael Bochtler,17,Germany,Left-Back,LB,-,VfB Stuttgart U19,Germany,-,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/michael-bochtler/profil/spieler/1852
VfB Stuttgart,Jürgen Kramny,21,Germany,Right Midfield,RM,-,1.FC Nuremberg,Germany,"End of loanJun 30, 1993",In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/jurgen-kramny/profil/spieler/949
SV Werder Bremen,Mario Basler,24,Germany,Right Midfield,RM,-,Hertha BSC,Germany,£990Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/mario-basler/profil/spieler/2
SV Werder Bremen,Bernd Goldschmidt,23,Germany,Defender,Defender,-,SV Werder Bremen II,Germany,-,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/bernd-goldschmidt/profil/spieler/37548
SV Werder Bremen,Arie van Lent,22,Germany,Centre-Forward,CF,-,VfB Oldenburg,Germany,"End of loanJun 30, 1993",In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/arie-van-lent/profil/spieler/803
SV Werder Bremen,Marinus Bester,24,Germany,Centre-Forward,CF,-,Hamburger SV,Germany,"End of loanJun 30, 1993",In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/marinus-bester/profil/spieler/293
SG Wattenscheid 09,Stefan Studer,29,Germany,Left Midfield,LM,-,Eintracht Frankfurt,Germany,£203Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/stefan-studer/profil/spieler/4720
SG Wattenscheid 09,Karsten Hutwelker,21,Germany,Left Midfield,LM,-,Fortuna Düsseldorf,Germany,Free transfer,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/karsten-hutwelker/profil/spieler/996
SG Wattenscheid 09,Thomas Ridder,20,Germany,Sweeper,SW,-,Rot-Weiss Essen,Germany,Free transfer,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-ridder/profil/spieler/1625
SG Wattenscheid 09,Alexander Löbe,20,Germany,Centre-Forward,CF,-,SpVgg Unterhaching,Germany,Free transfer,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/alexander-lobe/profil/spieler/2244
SG Wattenscheid 09,Ivica Jozic,23,Bosnia-Herzegovina,Attacking Midfield,AM,-,FC Schalke 04 II,Germany,£23Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/ivica-jozic/profil/spieler/87862
SG Wattenscheid 09,Olaf Skok,23,Germany,Centre-Back,CB,-,SpVgg Marl,Germany,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/olaf-skok/profil/spieler/95333
SG Dynamo Dresden,Olaf Marschall,27,Germany,Centre-Forward,CF,-,FC Admira/Wacker,Austria,£383Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/olaf-marschall/profil/spieler/15
SG Dynamo Dresden,Markus Kranz,23,Germany,Left-Back,LB,-,Bayer 05 Uerdingen,Germany,£360Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/markus-kranz/profil/spieler/17785
SG Dynamo Dresden,Piotr Nowak,28,Poland,Attacking Midfield,AM,-,BSC Young Boys,Switzerland,£324Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/piotr-nowak/profil/spieler/6505
SG Dynamo Dresden,Rico Hanke,17,Germany,Centre-Forward,CF,-,SV Blau-Weiss Freital,Germany,Free transfer,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/rico-hanke/profil/spieler/4832
SG Dynamo Dresden,Ringo Herrig,17,Germany,Centre-Back,CB,-,Borussia Dortmund II,Germany,Free transfer,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/ringo-herrig/profil/spieler/105006
SG Dynamo Dresden,Uwe Rösler,24,Germany,Centre-Forward,CF,-,1.FC Nuremberg,Germany,Loan fee:£8Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/uwe-rosler/profil/spieler/1440
SG Dynamo Dresden,Marek Penksa,19,Slovakia,Right Winger,RW,-,Eintracht Frankfurt,Germany,Loan,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/marek-penksa/profil/spieler/8204
SG Dynamo Dresden,Werner Rank,25,Germany,Centre-Forward,CF,-,BSV Brandenburg,Germany,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/werner-rank/profil/spieler/11431
SG Dynamo Dresden,Stanislav Cherchesov,29,Russia,Goalkeeper,GK,-,Spartak Moscow,Russia,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/stanislav-cherchesov/profil/spieler/87842
VfB Leipzig,Florian Weichert,25,Germany,Centre-Forward,CF,-,Hamburger SV,Germany,£338Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/florian-weichert/profil/spieler/4736
VfB Leipzig,Steffen Heidrich,25,Germany,Attacking Midfield,AM,-,Chemnitzer FC,Germany,£270Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/steffen-heidrich/profil/spieler/169
VfB Leipzig,Holger Bühner,26,Germany,Centre-Back,CB,-,Rot-Weiß Erfurt,Germany,£63Th.,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/holger-buhner/profil/spieler/5201
VfB Leipzig,Karen Markosyan,24,Armenia,Right Winger,RW,-,FC Kotayk ,Armenia,Free transfer,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/karen-markosyan/profil/spieler/756312
VfB Leipzig,John Doyle,27,United States,Centre-Back,CB,-,Örgryte IS,Sweden,?,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/john-doyle/profil/spieler/109247
VfB Leipzig,Ronny Kujat,18,Germany,Attacking Midfield,AM,-,VfB Leipzig U19,Germany,-,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/ronny-kujat/profil/spieler/5126
VfB Leipzig,René Morgenstern,18,Germany,Defender,Defender,-,VfB Leipzig U19,Germany,-,In,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/rene-morgenstern/profil/spieler/78744
1.FC Kaiserslautern,Marcel Witeczek,24,Germany,Centre-Forward,CF,-,Bayern Munich,Germany,£2.25m,Out,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/marcel-witeczek/profil/spieler/807
1.FC Kaiserslautern,Michael Zeyer,25,Germany,Central Midfield,CM,-,SV Waldhof Mannheim,Germany,£315Th.,Out,1993,s,1-bundesliga,https://www.transfermarkt.co.uk/michael-zeyer/profil/spieler/389
