Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
Bristol City,Simon Clist,17,England,Left Midfield,LM,-,Bristol City U18,England,-,In,1999,s,championship
Bristol City,Kayode Odejayi,17,Nigeria,Centre-Forward,CF,-,Bristol City U18,England,-,In,1999,s,championship
Nottingham Forest,Riccardo Scimeca,24,England,Centre-Back,CB,-,Aston Villa,England,£4.05m,In,1999,s,championship
Nottingham Forest,Jim Brennan,22,Canada,Left Midfield,LM,-,Bristol City,England,£2.03m,In,1999,s,championship
Nottingham Forest,Mathieu Louis-Jean,23,France,Right-Back,RB,-,AC Le Havre,France,Free transfer,In,1999,s,championship
Nottingham Forest,Ian Wright,35,England,Centre-Forward,CF,-,West Ham United,England,Loan,In,1999,s,championship
Nottingham Forest,David Platt,33,England,Attacking Midfield,AM,-,Arsenal FC,England,Free transfer,In,1999,s,championship
Nottingham Forest,Moreno Mannini,36,Italy,Right-Back,RB,-,UC Sampdoria,Italy,?,In,1999,s,championship
Nottingham Forest,Salvatore Matrecano,28,Italy,Centre-Back,CB,-,AC Perugia,Italy,?,In,1999,s,championship
Nottingham Forest,Gianluca Petrachi,30,Italy,Midfielder,Midfielder,-,AC Perugia,Italy,?,In,1999,s,championship
Nottingham Forest,David Prutton,17,England,Central Midfield,CM,-,Nottingham Forest U18,England,-,In,1999,s,championship
Nottingham Forest,Jermaine Jenas,16,England,Central Midfield,CM,-,Nottingham Forest U18,England,-,In,1999,s,championship
Nottingham Forest,Brian Cash,16,Ireland,Right Midfield,RM,-,Nottingham Forest U21,England,-,In,1999,s,championship
Nottingham Forest,Steve Guinan,23,England,Centre-Forward,CF,-,Scunthorpe United,England,"End of loanOct 1, 1999",In,1999,s,championship
Swansea City,Walter Boyd,27,Jamaica,Midfielder,Midfielder,-,Arnett Gardens FC,Jamaica,?,In,1999,s,championship
Swansea City,Chris Todd,17,Wales,Centre-Back,CB,-,Swansea City U18,Wales,-,In,1999,s,championship
Brentford FC,Scott Marshall,26,Scotland,Centre-Back,CB,-,Southampton FC,England,£338k,In,1999,s,championship
Brentford FC,Ólafur Gottskálksson,32,Iceland,Goalkeeper,GK,-,Hibernian FC,Scotland,Free transfer,In,1999,s,championship
Brentford FC,David Theobald,20,England,Centre-Back,CB,-,Ipswich Town,England,Free transfer,In,1999,s,championship
Brentford FC,Phil Warner,20,England,Right-Back,RB,-,Southampton FC,England,Loan,In,1999,s,championship
Brentford FC,Patrick Agyemang,18,Ghana,Centre-Forward,CF,-,Wimbledon FC,England,Loan,In,1999,s,championship
Brentford FC,Paul Gibbs,27,England,Defender,Defender,-,Plymouth Argyle,England,Free transfer,In,1999,s,championship
Brentford FC,Richard Kennedy,20,Ireland,Midfielder,Midfielder,-,,Unknown,?,In,1999,s,championship
Brentford FC,Jay Smith,17,England,Defensive Midfield,DM,-,FC Brentford U18,England,-,In,1999,s,championship
Sheffield Wednesday,Gilles De Bilde,28,Belgium,Centre-Forward,CF,-,PSV Eindhoven,Netherlands,£4.50m,In,1999,s,championship
Sheffield Wednesday,Gerald Sibon,25,Netherlands,Centre-Forward,CF,-,Ajax Amsterdam,Netherlands,£2.70m,In,1999,s,championship
Sheffield Wednesday,Phil O'Donnell,27,Scotland,Central Midfield,CM,-,Celtic FC,Scotland,Free transfer,In,1999,s,championship
Sheffield Wednesday,Simon Donnelly,24,Scotland,Right Winger,RW,-,Celtic FC,Scotland,Free transfer,In,1999,s,championship
Sheffield Wednesday,Tony Crane,16,England,Defender,Defender,-,Sheffield Wednesday U18,England,-,In,1999,s,championship
Sheffield Wednesday,Junior Agogo,20,Ghana,Centre-Forward,CF,-,Oldham Athletic,England,"End of loanAug 1, 1999",In,1999,s,championship
Sheffield Wednesday,Junior Agogo,20,Ghana,Centre-Forward,CF,-,Chester City (diss.),England,"End of loanOct 1, 1999",In,1999,s,championship
Sheffield Wednesday,Steve Haslam,19,England,Right-Back,RB,-,Sheffield Wednesday U18,England,-,In,1999,s,championship
Sheffield Wednesday,Ritchie Humphreys,21,England,Defensive Midfield,DM,-,Scunthorpe United,England,"End of loanSep 1, 1999",In,1999,s,championship
Hull City,Steve Harper,30,England,Midfielder,Midfielder,-,Mansfield Town,England,Free transfer,In,1999,s,championship
Hull City,John Eyre,24,England,Forward,Forward,-,Scunthorpe United,England,Free transfer,In,1999,s,championship
Hull City,Ian Goodison,26,Jamaica,Centre-Back,CB,-,Tivoli Gardens FC,Jamaica,Free transfer,In,1999,s,championship
Hull City,Steve Morgan,30,England,Left-Back,LB,-,Burnley FC,England,Free transfer,In,1999,s,championship
Hull City,John Schofield,34,England,Central Midfield,CM,-,Mansfield Town,England,Free transfer,In,1999,s,championship
Hull City,Jason Harris,22,England,Forward,Forward,-,Preston North End,England,£41k,In,1999,s,championship
Hull City,Theodore Whitmore,26,Jamaica,Attacking Midfield,AM,-,Seba United,Jamaica,?,In,1999,s,championship
Hull City,Jamie Wood,20,Cayman-Inseln,Forward,Forward,-,Royal Antwerp FC,Belgium,?,In,1999,s,championship
Hull City,Richard Knight,20,England,Goalkeeper,GK,-,Derby County,England,Loan,In,1999,s,championship
Hull City,Michael Quigley,28,England,Midfielder,Midfielder,-,Altrincham FC,England,?,In,1999,s,championship
Hull City,Gerry Harrison,27,England,Midfielder,Midfielder,-,Sunderland AFC,England,Loan,In,1999,s,championship
Preston North End,Brian Barry-Murphy,20,Ireland,Defensive Midfield,DM,-,Cork City FC (diss. 2009),Ireland,Free transfer,In,1999,s,championship
Preston North End,Rob Edwards,26,Wales,Centre-Back,CB,-,Bristol City,England,Free transfer,In,1999,s,championship
Preston North End,Bjarki Gunnlaugsson,26,Iceland,Attacking Midfield,AM,-,KR Reykjavík,Iceland,?,In,1999,s,championship
Preston North End,Farid Diaf,28,France,Midfielder,Midfielder,-,Stade Lavallois,France,?,In,1999,s,championship
Blackburn Rovers,Per Frandsen,29,Denmark,Right Midfield,RM,-,Bolton Wanderers,England,£2.36m,In,1999,s,championship
Blackburn Rovers,Craig Short,31,England,Centre-Back,CB,-,Everton FC,England,£2.30m,In,1999,s,championship
Blackburn Rovers,Alan Kelly,30,Ireland,Goalkeeper,GK,-,Sheffield United,England,£855k,In,1999,s,championship
Blackburn Rovers,Steve Harkness,28,England,Left-Back,LB,-,SL Benfica,Portugal,£540k,In,1999,s,championship
Blackburn Rovers,Simon Grayson,29,England,Right-Back,RB,-,Aston Villa,England,?,In,1999,s,championship
Blackburn Rovers,Keith Brown,19,Scotland,Defender,Defender,-,,Unknown,?,In,1999,s,championship
Blackburn Rovers,Egil Östenstad,27,Norway,Centre-Forward,CF,-,Southampton FC,England,?,In,1999,s,championship
Blackburn Rovers,Martin Taylor,20,England,Centre-Back,CB,-,Stockport County,England,"End of loanMay 1, 2000",In,1999,s,championship
Blackburn Rovers,James Thomas,21,Wales,Forward,Forward,-,Blackpool FC,England,"End of loanMay 8, 2000",In,1999,s,championship
Blackburn Rovers,Anthony Williams,22,Wales,Goalkeeper,GK,-,Gillingham FC,England,"End of loanOct 1, 1999",In,1999,s,championship
Blackburn Rovers,Wayne Gill,24,England,Midfielder,Midfielder,-,Blackpool FC,England,"End of loanMay 1, 2000",In,1999,s,championship
Blackburn Rovers,Anthony Williams,22,Wales,Goalkeeper,GK,-,Macclesfield Town,England,"End of loanMay 1, 2000",In,1999,s,championship
Blackburn Rovers,Leam Richardson,19,England,Left-Back,LB,-,Blackburn Rovers U18,England,-,In,1999,s,championship
Blackburn Rovers,Keith Brown,19,Scotland,Defender,Defender,-,Barnsley FC,England,"End of loanOct 12, 1999",In,1999,s,championship
Blackburn Rovers,Sébastien Pérez,25,France,Right-Back,RB,-,SC Bastia,France,"End of loanJun 30, 1999",In,1999,s,championship
Blackburn Rovers,Martin Dahlin,31,Sweden,Centre-Forward,CF,-,Hamburger SV,Germany,"End of loanJun 30, 1999",In,1999,s,championship
Stoke City,Brynjar Gunnarsson,23,Iceland,Defensive Midfield,DM,-,Örgryte IS,Sweden,£810k,In,1999,s,championship
Stoke City,Sam Aiston,22,England,Midfielder,Midfielder,-,Sunderland AFC,England,Loan,In,1999,s,championship
Stoke City,Mikael Hansson,31,Sweden,Defender,Defender,-,IFK Norrköping,Sweden,?,In,1999,s,championship
Stoke City,Arnar Gunnlaugsson,26,Iceland,Right Winger,RW,-,Leicester City,England,?,In,1999,s,championship
Stoke City,Anders Jacobsen,31,Norway,Centre-Back,CB,-,Sheffield United,England,?,In,1999,s,championship
Stoke City,Dean Crowe,20,England,Forward,Forward,-,Bury FC,England,"End of loanMay 31, 2000",In,1999,s,championship
Stoke City,James O'Connor,19,Ireland,Central Midfield,CM,-,Stoke City U18,England,-,In,1999,s,championship
Birmingham City,Stan Lazaridis,26,Australia,Left Midfield,LM,-,West Ham United,England,£2.03m,In,1999,s,championship
Birmingham City,Marcelo,30,Brazil,Centre-Forward,CF,-,Sheffield United,England,£504k,In,1999,s,championship
Birmingham City,Richard Knight,20,England,Goalkeeper,GK,-,Derby County,England,Loan,In,1999,s,championship
Birmingham City,Christopher Wreh,24,Liberia,Centre-Forward,CF,-,Arsenal FC,England,Loan,In,1999,s,championship
Birmingham City,Eddie Newton,27,England,Defensive Midfield,DM,-,Chelsea FC,England,?,In,1999,s,championship
Birmingham City,John Beresford,33,England,Left-Back,LB,-,Southampton FC,England,Loan,In,1999,s,championship
Birmingham City,Jon Bass,24,England,Right-Back,RB,-,Gillingham FC,England,"End of loanMay 23, 2000",In,1999,s,championship
Wigan Athletic,Kevin Nicholls,20,England,Right Midfield,RM,-,Charlton Athletic,England,Free transfer,In,1999,s,championship
Wigan Athletic,Derek Stillie,25,Scotland,Goalkeeper,GK,-,Aberdeen FC,Scotland,Free transfer,In,1999,s,championship
Wigan Athletic,Arjan de Zeeuw,29,Netherlands,Centre-Back,CB,-,Barnsley FC,England,Free transfer,In,1999,s,championship
Wigan Athletic,Darren Sheridan,31,England,Central Midfield,CM,-,Barnsley FC,England,Free transfer,In,1999,s,championship
Wigan Athletic,Mark Bowen,35,Wales,Left-Back,LB,-,Charlton Athletic,England,?,In,1999,s,championship
Wigan Athletic,Brian McLaughlin,25,Scotland,Right Winger,RW,-,Dundee United FC,Scotland,?,In,1999,s,championship
Wigan Athletic,Andy Porter,31,England,Midfielder,Midfielder,-,Chester City (diss.),England,"End of loanMay 8, 2000",In,1999,s,championship
Wigan Athletic,Paul Mitchell,17,England,Central Midfield,CM,-,Wigan Athletic U18,England,-,In,1999,s,championship
Queens Park Rangers,Karl Connolly,30,Wales,Left Winger,LW,-,Wrexham AFC,Wales,?,In,1999,s,championship
Queens Park Rangers,Robert Steiner,26,Sweden,Forward,Forward,-,Bradford City,England,?,In,1999,s,championship
Queens Park Rangers,Justin Cochrane,17,Antigua and Barbuda,Centre-Back,CB,-,Queens Park Rangers U18,England,-,In,1999,s,championship
Reading FC,Nicky Forster,25,England,Centre-Forward,CF,-,Birmingham City,England,£878k,In,1999,s,championship
Reading FC,Phil Whitehead,29,England,Goalkeeper,GK,-,West Bromwich Albion,England,£269k,In,1999,s,championship
Reading FC,John Mackie,23,England,Centre-Back,CB,-,Sutton United,England,Free transfer,In,1999,s,championship
Reading FC,Peter Grant,33,Scotland,Central Midfield,CM,-,Norwich City,England,?,In,1999,s,championship
Reading FC,Neil Smith,27,England,Midfielder,Midfielder,-,Fulham FC,England,?,In,1999,s,championship
Reading FC,Adam Lockwood,18,England,Centre-Back,CB,-,Maidenhead United,England,"End of loanMay 1, 2000",In,1999,s,championship
Reading FC,Chris Smith,18,England,Centre-Back,CB,-,Reading FC U18,England,-,In,1999,s,championship
Reading FC,Paul Brayson,22,England,Forward,Forward,-,Cardiff City,Wales,"End of loanMay 8, 2000",In,1999,s,championship
Reading FC,Adam Lockwood,17,England,Centre-Back,CB,-,Reading FC U18,England,-,In,1999,s,championship
Reading FC,Barry Hunter,30,Northern Ireland,Centre-Back,CB,-,Southend United,England,"End of loanJun 30, 1999",In,1999,s,championship
Millwall FC,Sean Dyche,28,England,Centre-Back,CB,-,Bristol City,England,£189k,In,1999,s,championship
Millwall FC,Paul Moody,32,England,Forward,Forward,-,Fulham FC,England,£144k,In,1999,s,championship
Millwall FC,Ralf Strogies,32,Germany,Centre-Back,CB,-,Stuttgarter Kickers,Germany,Free transfer,In,1999,s,championship
Millwall FC,Tony Warner,25,Trinidad and Tobago,Goalkeeper,GK,-,Liverpool FC,England,Free transfer,In,1999,s,championship
Millwall FC,Michael Gilkes,33,Barbados,Left Midfield,LM,-,Wolverhampton Wanderers,England,Free transfer,In,1999,s,championship
Millwall FC,David Livermore,19,England,Central Midfield,CM,-,Arsenal FC,England,£45k,In,1999,s,championship
Millwall FC,Richard Barnard,18,England,Goalkeeper,GK,-,Aldershot Town U19,England,?,In,1999,s,championship
Luton Town,Julian Watts,28,England,Defender,Defender,-,Bristol City,England,Free transfer,In,1999,s,championship
Luton Town,Efe Sodje,26,Nigeria,Centre-Back,CB,-,Macclesfield Town,England,Free transfer,In,1999,s,championship
Luton Town,Neil Midgley,20,England,Attacking Midfield,AM,-,Ipswich Town,England,Loan,In,1999,s,championship
Luton Town,Matthew Taylor,17,England,Left Midfield,LM,-,Luton Town U18,England,-,In,1999,s,championship
Luton Town,Jude Stirling,17,England,Centre-Back,CB,-,Luton Town U18,England,-,In,1999,s,championship
Barnsley FC,Neil Shipperley,24,England,Centre-Forward,CF,-,Nottingham Forest,England,£900k,In,1999,s,championship
Barnsley FC,Dave Tuttle,27,England,Defender,Defender,-,Crystal Palace,England,£207k,In,1999,s,championship
Barnsley FC,Kevin Miller,30,England,Goalkeeper,GK,-,Crystal Palace,England,Free transfer,In,1999,s,championship
Barnsley FC,Mike Sheron,27,England,Centre-Forward,CF,-,Queens Park Rangers,England,Free transfer,In,1999,s,championship
Barnsley FC,Kevin Austin,26,Trinidad and Tobago,Centre-Back,CB,-,Lincoln City,England,Free transfer,In,1999,s,championship
Barnsley FC,Chris Barker,19,England,Left-Back,LB,-,Alfreton Town,England,Free transfer,In,1999,s,championship
Barnsley FC,Geoff Thomas,34,England,Central Midfield,CM,-,Nottingham Forest,England,Free transfer,In,1999,s,championship
Barnsley FC,Clayton Blackmore,34,Wales,Left-Back,LB,-,Middlesbrough FC,England,?,In,1999,s,championship
Barnsley FC,Keith Brown,19,Scotland,Defender,Defender,-,Blackburn Rovers,England,Loan,In,1999,s,championship
Barnsley FC,Sean McClare,22,England,Midfielder,Midfielder,-,Rochdale AFC,England,"End of loanMay 8, 2000",In,1999,s,championship
Charlton Athletic,Graham Stuart,28,England,Attacking Midfield,AM,-,Sheffield United,England,£1.58m,In,1999,s,championship
Charlton Athletic,Dean Kiely,28,Ireland,Goalkeeper,GK,-,Bury FC,England,£1.35m,In,1999,s,championship
Charlton Athletic,Andy Todd,24,England,Centre-Back,CB,-,Bolton Wanderers,England,£1.35m,In,1999,s,championship
Charlton Athletic,Greg Shields,22,Scotland,Right-Back,RB,-,Dunfermline Athletic FC,Scotland,£783k,In,1999,s,championship
Charlton Athletic,John Salako,30,England,Left Midfield,LM,-,Fulham FC,England,£180k,In,1999,s,championship
Charlton Athletic,Steve Barbé,20,Belgium,Defensive Midfield,DM,-,RWD Molenbeek,Belgium,?,In,1999,s,championship
Charlton Athletic,Charlie MacDonald,18,England,Centre-Forward,CF,-,Charlton Athletic U18,England,-,In,1999,s,championship
Charlton Athletic,Paul Konchesky,18,England,Left-Back,LB,-,Charlton Athletic U18,England,-,In,1999,s,championship
Charlton Athletic,Danny Shittu,18,Nigeria,Centre-Back,CB,-,Charlton Athletic U18,England,-,In,1999,s,championship
Charlton Athletic,Simon Ford,17,Jamaica,Centre-Back,CB,-,Charlton Athletic U18,England,-,In,1999,s,championship
Cardiff City,John Williams,31,England,Centre-Forward,CF,-,York City,England,£23k,Out,1999,s,championship
Cardiff City,Wayne O'Sullivan,25,Ireland,Right Midfield,RM,-,Plymouth Argyle,England,?,Out,1999,s,championship
Cardiff City,Paul Brayson,22,England,Forward,Forward,-,Reading FC,England,"End of loanMay 8, 2000",Out,1999,s,championship
Fulham FC,John Salako,30,England,Left Midfield,LM,-,Charlton Athletic,England,£180k,Out,1999,s,championship
Fulham FC,Paul Moody,32,England,Forward,Forward,-,Millwall FC,England,£144k,Out,1999,s,championship
Fulham FC,François Keller,25,France,Midfielder,Midfielder,-,Racing Strasbourg B,France,Free transfer,Out,1999,s,championship
Fulham FC,Philippe Albert,31,Belgium,Centre-Back,CB,-,RSC Charleroi,Belgium,Free transfer,Out,1999,s,championship
Fulham FC,Kevin Betsy,21,Seychelles,Left Midfield,LM,-,AFC Bournemouth,England,Loan,Out,1999,s,championship
Fulham FC,Neil Smith,27,England,Midfielder,Midfielder,-,Reading FC,England,?,Out,1999,s,championship
Fulham FC,Matt Brazier,22,England,Midfielder,Midfielder,-,Cardiff City,Wales,?,Out,1999,s,championship
Fulham FC,Paul Bracewell,36,England,Central Midfield,CM,-,,Retired,-,Out,1999,s,championship
Fulham FC,Stan Collymore,28,England,Centre-Forward,CF,-,Aston Villa,England,"End of loanOct 15, 1999",Out,1999,s,championship
Fulham FC,Rob Scott,25,England,Defender,Defender,-,Rotherham United,England,"End of loanJun 30, 1999",Out,1999,s,championship
Huddersfield Town,Sam Collins,22,England,Centre-Back,CB,-,Bury FC,England,Free transfer,Out,1999,s,championship
Huddersfield Town,Lee Richardson,30,England,Midfielder,Midfielder,-,Bury FC,England,Loan,Out,1999,s,championship
Huddersfield Town,David Phillips,35,Wales,Right Midfield,RM,-,Lincoln City,England,?,Out,1999,s,championship
Huddersfield Town,Sean Hessey,20,England,Centre-Back,CB,-,Kilmarnock FC,Scotland,?,Out,1999,s,championship
Huddersfield Town,Felix Michel Ngonge,32,DR Congo,Right Winger,RW,-,Watford FC,England,?,Out,1999,s,championship
Huddersfield Town,Alun Armstrong,25,England,Centre-Forward,CF,-,Middlesbrough FC,England,"End of loanMay 1, 2000",Out,1999,s,championship
Huddersfield Town,Steve Baker,20,England,Defender,Defender,-,Middlesbrough FC,England,"End of loanAug 30, 1999",Out,1999,s,championship
Leeds United,Jimmy Floyd Hasselbaink,27,Netherlands,Centre-Forward,CF,-,Atlético Madrid,Spain,£15.03m,Out,1999,s,championship
Leeds United,David Wetherall,28,England,Centre-Back,CB,-,Bradford City,England,£1.89m,Out,1999,s,championship
Leeds United,Danny Granville,24,England,Left-Back,LB,-,Manchester City,England,£1.26m,Out,1999,s,championship
