Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Olympique Lyon,Michael Essien,20,Ghana,Defensive Midfield,DM,-,SC Bastia,France,£10.53m,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/michael-essien/profil/spieler/5588
Olympique Lyon,Anthony Réveillère,23,France,Right-Back,RB,-,Stade Rennais FC,France,£5.04m,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/anthony-reveillere/profil/spieler/5668
Olympique Lyon,Giovane Elber,31,Brazil,Centre-Forward,CF,-,Bayern Munich,Germany,£3.78m,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/giovane-elber/profil/spieler/198
Olympique Lyon,Florent Malouda,23,French Guiana,Left Winger,LW,-,EA Guingamp,France,£3.60m,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/florent-malouda/profil/spieler/5461
Olympique Lyon,Jérémy Berthod,19,France,Left-Back,LB,-,Olympique Lyon B,France,-,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/jeremy-berthod/profil/spieler/12133
Olympique Lyon,Jérémy Clément,18,France,Defensive Midfield,DM,-,Olympique Lyon B,France,-,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/jeremy-clement/profil/spieler/18901
Olympique Lyon,Johann Truchet,19,France,Right-Back,RB,-,Olympique Lyon B,France,-,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/johann-truchet/profil/spieler/18907
Olympique Lyon,Romain Sartre,20,France,Centre-Back,CB,-,Olympique Lyon B,France,-,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/romain-sartre/profil/spieler/12128
Olympique Lyon,Roland Vieira,23,France,Centre-Forward,CF,-,FC Sion,Switzerland,"End of loanJun 30, 2003",In,2003,s,ligue-1,https://www.transfermarkt.co.uk/roland-vieira/profil/spieler/45123
AS Monaco,Emmanuel Adebayor,19,Togo,Centre-Forward,CF,-,FC Metz,France,£2.88m,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/emmanuel-adebayor/profil/spieler/8883
AS Monaco,Joseph Dayo Oshadogan,27,Italy,Centre-Back,CB,-,Cosenza FC,Italy,Free transfer,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/joseph-dayo-oshadogan/profil/spieler/16476
AS Monaco,Fernando Morientes,27,Spain,Centre-Forward,CF,-,Real Madrid,Spain,Loan,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/fernando-morientes/profil/spieler/7531
AS Monaco,Édouard Cissé,25,France,Defensive Midfield,DM,-,Paris Saint-Germain,France,Loan,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/edouard-cisse/profil/spieler/3800
AS Monaco,Hugo Ibarra,29,Argentina,Right-Back,RB,-,FC Porto,Portugal,Loan,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/hugo-ibarra/profil/spieler/6985
AS Monaco,Nicolas Raynier,19,France,Centre-Forward,CF,-,AS Monaco B,Monaco,-,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/nicolas-raynier/profil/spieler/9095
AS Monaco,Jim Ablancourt,19,France,Centre-Back,CB,-,AS Monaco B,Monaco,-,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/jim-ablancourt/profil/spieler/14854
AS Monaco,Laurent Mohellebi,19,France,Midfielder,Midfielder,-,AS Monaco B,Monaco,-,In,2003,s,ligue-1,https://www.transfermarkt.co.uk/laurent-mohellebi/profil/spieler/16592
