Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
Luton Town,Paul Dickov,20,Scotland,Centre-Forward,CF,-,Arsenal FC,England,Loan,In,1993,w,championship
Luton Town,Mark Burke,24,England,Midfielder,Midfielder,-,Wolverhampton Wanderers,England,Loan,In,1993,w,championship
Barnsley FC,Chris Boden,20,England,Defender,Defender,-,Aston Villa,England,Loan,In,1993,w,championship
Barnsley FC,Andy Payton,26,England,Forward,Forward,-,Celtic FC,Scotland,?,In,1993,w,championship
Charlton Athletic,Mark Robson,24,England,Midfielder,Midfielder,-,West Ham United,England,£140k,In,1993,w,championship
Charlton Athletic,Dennis Bailey,27,England,Forward,Forward,-,Queens Park Rangers,England,Loan,In,1993,w,championship
Cardiff City,Nathan Blake,21,Wales,Centre-Forward,CF,-,Sheffield United,England,£378k,Out,1993,w,championship
Cardiff City,Roger Gibbins,38,England,Central Midfield,CM,-,Cwmbran Town AFC,Wales,Free transfer,Out,1993,w,championship
Cardiff City,Kevin Ratcliffe,33,Wales,Centre-Back,CB,-,Derby County,England,?,Out,1993,w,championship
Cardiff City,Alan Knill,28,Wales,Centre-Back,CB,-,Bury FC,England,"End of loanOct 1, 1993",Out,1993,w,championship
Huddersfield Town,Chris Marsden,25,England,Left Midfield,LM,-,Wolverhampton Wanderers,England,£405k,Out,1993,w,championship
Huddersfield Town,Iwan Roberts,25,Wales,Centre-Forward,CF,-,Leicester City,England,£103k,Out,1993,w,championship
Huddersfield Town,Chris Marsden,24,England,Left Midfield,LM,-,Coventry City,England,Loan,Out,1993,w,championship
Huddersfield Town,Timothy Clarke,25,England,Goalkeeper,GK,-,Shrewsbury Town,England,?,Out,1993,w,championship
Huddersfield Town,Steve Harkness,22,England,Left-Back,LB,-,Liverpool FC,England,"End of loanOct 25, 1993",Out,1993,w,championship
Leeds United,David Batty,25,England,Defensive Midfield,DM,-,Blackburn Rovers,England,£3.40m,Out,1993,w,championship
Leeds United,David Rocastle,26,England,Attacking Midfield,AM,-,Manchester City,England,£2.16m,Out,1993,w,championship
Leeds United,Frank Strandli,21,Norway,Centre-Forward,CF,-,SK Brann,Norway,£135k,Out,1993,w,championship
Leeds United,Ray Wallace,24,England,Defender,Defender,-,Reading FC,England,Loan,Out,1993,w,championship
Leeds United,Mel Sterland,32,England,Right-Back,RB,-,Boston United,England,?,Out,1993,w,championship
West Bromwich Albion,Simon Garner,34,England,Centre-Forward,CF,-,Wycombe Wanderers,England,Free transfer,Out,1993,w,championship
West Bromwich Albion,Kwame Ampadu,23,Ireland,Midfielder,Midfielder,-,Swansea City,Wales,£19k,Out,1993,w,championship
West Bromwich Albion,Nicky Reid,33,England,Centre-Back,CB,-,Wycombe Wanderers,England,?,Out,1993,w,championship
West Bromwich Albion,Paul Williams,24,England,Defender,Defender,-,Coventry City,England,"End of loanDec 31, 1993",Out,1993,w,championship
Derby County,Simon Coleman,25,England,Defender,Defender,-,Sheffield Wednesday,England,£344k,Out,1993,w,championship
Middlesbrough FC,Gary Parkinson,26,England,Right-Back,RB,-,Bolton Wanderers,England,Free transfer,Out,1993,w,championship
Bristol City,Andy Cole,22,England,Centre-Forward,CF,-,Newcastle United,England,£2.43m,Out,1993,w,championship
Bristol City,Gary Shelton,35,England,Midfielder,Midfielder,-,Rochdale AFC,England,Loan,Out,1993,w,championship
Bristol City,David Thompson,25,England,Centre-Back,CB,-,Brentford FC,England,Free transfer,Out,1993,w,championship
Bristol City,Andy Leaning,30,England,Goalkeeper,GK,-,Lincoln City,England,Free transfer,Out,1993,w,championship
Bristol City,Mark Gavin,30,Scotland,Left Winger,LW,-,Exeter City,England,?,Out,1993,w,championship
Bristol City,Andy Llewellyn,28,England,Right-Back,RB,-,Exeter City,England,Loan,Out,1993,w,championship
Nottingham Forest,Andy Marriott,22,Wales,Goalkeeper,GK,-,Wrexham AFC,Wales,£252k,Out,1993,w,championship
Nottingham Forest,Ray McKinnon,23,Scotland,Midfielder,Midfielder,-,Aberdeen FC,Scotland,?,Out,1993,w,championship
Swansea City,Chris Burns,26,England,Midfielder,Midfielder,-,Portsmouth FC,England,"End of loanMar 10, 1994",Out,1993,w,championship
Swansea City,Warren Aspinall,26,England,Midfielder,Midfielder,-,Portsmouth FC,England,"End of loanDec 30, 1993",Out,1993,w,championship
Brentford FC,Marcus Gayle,23,Jamaica,Centre-Forward,CF,-,Wimbledon FC,England,£338k,Out,1993,w,championship
Brentford FC,Joe Allon,27,England,Centre-Forward,CF,-,Port Vale FC,England,Free transfer,Out,1993,w,championship
Brentford FC,Keith Millen,27,England,Defender,Defender,-,Watford FC,England,?,Out,1993,w,championship
Sheffield Wednesday,Phil King,25,England,Left-Back,LB,-,Notts County,England,Loan,Out,1993,w,championship
Preston North End,Chris Holland,18,England,Central Midfield,CM,-,Newcastle United,England,£107k,Out,1993,w,championship
Preston North End,Craig Allardyce,18,England,Centre-Back,CB,-,Macclesfield Town,England,?,Out,1993,w,championship
Blackburn Rovers,Patrik Andersson,22,Sweden,Centre-Back,CB,-,Borussia Mönchengladbach,Germany,£495k,Out,1993,w,championship
Blackburn Rovers,Peter Thorne,20,England,Centre-Forward,CF,-,Wigan Athletic,England,Loan,Out,1993,w,championship
Blackburn Rovers,Simon Ireland,22,England,Midfielder,Midfielder,-,Mansfield Town,England,Loan,Out,1993,w,championship
Stoke City,Mark Stein,27,England,Centre-Forward,CF,-,Chelsea FC,England,£1.50m,Out,1993,w,championship
Stoke City,Kenny Lowe,32,England,Central Midfield,CM,-,Birmingham City,England,£77k,Out,1993,w,championship
Stoke City,Tom Cowan,24,Scotland,Left-Back,LB,-,Sheffield United,England,?,Out,1993,w,championship
Stoke City,Gordon Marshall,29,Scotland,Goalkeeper,GK,-,Celtic FC,Scotland,"End of loanDec 31, 1993",Out,1993,w,championship
Birmingham City,David Smith,25,England,Attacking Midfield,AM,-,West Bromwich Albion,England,£99k,Out,1993,w,championship
Birmingham City,Graham Potter,18,England,Left-Back,LB,-,Stoke City,England,£85k,Out,1993,w,championship
Birmingham City,Louie Donowa,29,England,Central Midfield,CM,-,Shrewsbury Town,England,Loan,Out,1993,w,championship
Birmingham City,Carl-Steven Shutt,32,England,Forward,Forward,-,Manchester City,England,?,Out,1993,w,championship
Birmingham City,Paul Tait,22,England,Central Midfield,CM,-,Millwall FC,England,Loan,Out,1993,w,championship
Birmingham City,Leigh Jenkinson,24,Wales,Midfielder,Midfielder,-,Coventry City,England,"End of loanDec 31, 1993",Out,1993,w,championship
Wigan Athletic,Peter Thorne,20,England,Centre-Forward,CF,-,Blackburn Rovers,England,"End of loanMar 1, 1994",Out,1993,w,championship
Wigan Athletic,Keith Gillespie,18,Northern Ireland,Central Midfield,CM,-,Manchester United,England,"End of loanNov 1, 1993",Out,1993,w,championship
Queens Park Rangers,Danny Dichio,18,England,Centre-Forward,CF,-,Barnet FC,England,Loan,Out,1993,w,championship
Queens Park Rangers,Dennis Bailey,28,England,Forward,Forward,-,Watford FC,England,Loan,Out,1993,w,championship
Queens Park Rangers,Alan McCarthy,21,Wales,Defender,Defender,-,Watford FC,England,Loan,Out,1993,w,championship
Queens Park Rangers,Alan McCarthy,22,Wales,Defender,Defender,-,Plymouth Argyle,England,Loan,Out,1993,w,championship
Queens Park Rangers,Dennis Bailey,27,England,Forward,Forward,-,Charlton Athletic,England,Loan,Out,1993,w,championship
Queens Park Rangers,Robbie Herrera,23,England,Right-Back,RB,-,Fulham FC,England,?,Out,1993,w,championship
Millwall FC,John Byrne,32,Ireland,Centre-Forward,CF,-,Oxford United,England,£68k,Out,1993,w,championship
Millwall FC,Tony Witter,29,England,Centre-Back,CB,-,Reading FC,England,Loan,Out,1993,w,championship
Millwall FC,Ian Bogie,25,England,Midfielder,Midfielder,-,Leyton Orient,England,Free transfer,Out,1993,w,championship
Millwall FC,Gavin Maguire,26,England,Centre-Back,CB,-,Scarborough FC (diss.),England,Loan,Out,1993,w,championship
Millwall FC,Richard Huxford,24,England,Right-Back,RB,-,Birmingham City,England,Loan,Out,1993,w,championship
Millwall FC,Bruce Murray,27,United States,Centre-Forward,CF,-,Stockport County,England,Loan,Out,1993,w,championship
Luton Town,Mark Burke,24,England,Midfielder,Midfielder,-,Wolverhampton Wanderers,England,"End of loanMar 19, 1994",Out,1993,w,championship
Luton Town,Paul Dickov,21,Scotland,Centre-Forward,CF,-,Arsenal FC,England,"End of loanDec 1, 1993",Out,1993,w,championship
Barnsley FC,Wayne Biggins,32,England,Centre-Forward,CF,-,Celtic FC,Scotland,£127k,Out,1993,w,championship
Barnsley FC,Phil Whitehead,23,England,Goalkeeper,GK,-,Oxford United,England,£81k,Out,1993,w,championship
Barnsley FC,Ian Bryson,31,Scotland,Central Midfield,CM,-,Preston North End,England,£58k,Out,1993,w,championship
Barnsley FC,David Currie,31,England,Forward,Forward,-,Huddersfield Town,England,Loan,Out,1993,w,championship
Barnsley FC,Gareth Williams,26,England,Midfielder,Midfielder,-,Hull City,England,Loan,Out,1993,w,championship
Charlton Athletic,Dennis Bailey,28,England,Forward,Forward,-,Queens Park Rangers,England,"End of loanDec 31, 1993",Out,1993,w,championship
