Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Bayern Munich,Leon Goretzka,23,Germany,Central Midfield,CM,£36.00m,FC Schalke 04,Germany,Free transfer,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/leon-goretzka/profil/spieler/153084
Bayern Munich,Ron-Thorben Hoffmann,19,Germany,Goalkeeper,GK,-,FC Bayern Munich U19 ,Germany,-,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/ron-thorben-hoffmann/profil/spieler/317444
Bayern Munich,Douglas Costa,27,Brazil,Right Winger,RW,£49.50m,Juventus FC,Italy,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/douglas-costa/profil/spieler/75615
Bayern Munich,Renato Sanches,20,Portugal,Central Midfield,CM,£18.00m,Swansea City,England,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/renato-sanches/profil/spieler/258027
Bayern Munich,Serge Gnabry,22,Germany,Right Winger,RW,£18.00m,TSG 1899 Hoffenheim,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/serge-gnabry/profil/spieler/159471
FC Schalke 04,Sebastian Rudy,28,Germany,Defensive Midfield,DM,£13.50m,Bayern Munich,Germany,£14.40m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/sebastian-rudy/profil/spieler/57051
FC Schalke 04,Suat Serdar,21,Germany,Central Midfield,CM,£6.75m,1.FSV Mainz 05,Germany,£9.45m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/suat-serdar/profil/spieler/261905
FC Schalke 04,Omar Mascarell,25,Spain,Defensive Midfield,DM,£7.20m,Real Madrid,Spain,£9.00m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/omar-mascarell/profil/spieler/142031
FC Schalke 04,Salif Sané,27,Senegal,Centre-Back,CB,£16.20m,Hannover 96,Germany,£6.30m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/salif-sane/profil/spieler/126534
FC Schalke 04,Hamza Mendyl,20,Morocco,Left-Back,LB,£540Th.,LOSC Lille,France,£5.40m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/hamza-mendyl/profil/spieler/447221
FC Schalke 04,Steven Skrzybski,25,Germany,Right Winger,RW,£3.15m,1.FC Union Berlin,Germany,£2.88m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/steven-skrzybski/profil/spieler/93827
FC Schalke 04,Mark Uth,26,Germany,Second Striker,SS,£16.20m,TSG 1899 Hoffenheim,Germany,Free transfer,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/mark-uth/profil/spieler/112935
FC Schalke 04,Nassim Boujellab,19,Morocco,Central Midfield,CM,-,FC Schalke 04 II,Germany,-,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/nassim-boujellab/profil/spieler/346332
FC Schalke 04,Benjamin Goller,19,Germany,Right Winger,RW,-,FC Schalke 04 U19,Germany,-,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/benjamin-goller/profil/spieler/388058
FC Schalke 04,Haji Wright,20,United States,Centre-Forward,CF,£270Th.,SV Sandhausen,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/haji-wright/profil/spieler/315291
FC Schalke 04,Johannes Geis,24,Germany,Defensive Midfield,DM,£4.50m,Sevilla FC,Spain,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/johannes-geis/profil/spieler/89650
FC Schalke 04,Benedikt Höwedes,30,Germany,Centre-Back,CB,£8.10m,Juventus FC,Italy,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/benedikt-howedes/profil/spieler/39020
FC Schalke 04,Donis Avdijaj,21,Kosovo,Left Winger,LW,£900Th.,Roda JC Kerkrade,Netherlands,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/donis-avdijaj/profil/spieler/196227
FC Schalke 04,Luke Hemmerich,20,Germany,Right-Back,RB,£225Th.,VfL Bochum,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/luke-hemmerich/profil/spieler/300502
FC Schalke 04,Coke,31,Spain,Right-Back,RB,£1.80m,Levante UD,Spain,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/coke/profil/spieler/71905
TSG 1899 Hoffenheim,Kasim Adams,23,Ghana,Centre-Back,CB,£7.65m,BSC Young Boys,Switzerland,£7.20m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/kasim-adams/profil/spieler/263801
TSG 1899 Hoffenheim,Leonardo Bittencourt,24,Germany,Attacking Midfield,AM,£5.40m,1. FC Köln,Germany,£5.40m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/leonardo-bittencourt/profil/spieler/93844
TSG 1899 Hoffenheim,Vincenzo Grifo,25,Italy,Left Winger,LW,£6.75m,Borussia Mönchengladbach,Germany,£4.95m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/vincenzo-grifo/profil/spieler/185077
TSG 1899 Hoffenheim,Ishak Belfodil,26,Algeria,Centre-Forward,CF,£4.95m,Standard Liège,Belgium,£4.95m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/ishak-belfodil/profil/spieler/111039
TSG 1899 Hoffenheim,Joshua Brenet,24,Netherlands,Right-Back,RB,£4.50m,PSV Eindhoven,Netherlands,£3.15m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/joshua-brenet/profil/spieler/207006
TSG 1899 Hoffenheim,Reiss Nelson,18,England,Right Winger,RW,-,Arsenal FC U23,England,Loan fee:£450Th.,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/reiss-nelson/profil/spieler/340325
TSG 1899 Hoffenheim,Marvin Schwäbe,23,Germany,Goalkeeper,GK,£630Th.,SG Dynamo Dresden,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/marvin-schwabe/profil/spieler/160929
TSG 1899 Hoffenheim,Bruno Nazário,23,Brazil,Left Winger,LW,£450Th.,Guarani Futebol Clube (SP),Brazil,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/bruno-nazario/profil/spieler/250010
TSG 1899 Hoffenheim,Philipp Ochs,21,Germany,Left Winger,LW,£675Th.,VfL Bochum,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/philipp-ochs/profil/spieler/207592
TSG 1899 Hoffenheim,Felipe Pires,23,Brazil,Left Winger,LW,£2.03m,Austria Vienna,Austria,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/felipe-pires/profil/spieler/327911
TSG 1899 Hoffenheim,Joshua Mees,22,Germany,Left Winger,LW,£675Th.,SSV Jahn Regensburg,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/joshua-mees/profil/spieler/196815
TSG 1899 Hoffenheim,Joelinton,21,Brazil,Centre-Forward,CF,£1.13m,Rapid Vienna,Austria,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/joelinton/profil/spieler/333241
TSG 1899 Hoffenheim,Benedikt Gimber,21,Germany,Defensive Midfield,DM,£810Th.,SSV Jahn Regensburg,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/benedikt-gimber/profil/spieler/227084
TSG 1899 Hoffenheim,Baris Atik,23,Germany,Attacking Midfield,AM,£315Th.,SV Darmstadt 98,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/baris-atik/profil/spieler/161072
Borussia Dortmund,Abdou Diallo,22,France,Centre-Back,CB,£10.80m,1.FSV Mainz 05,Germany,£25.20m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/abdou-diallo/profil/spieler/229005
Borussia Dortmund,Thomas Delaney,26,Denmark,Central Midfield,CM,£10.80m,SV Werder Bremen,Germany,£18.00m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-delaney/profil/spieler/91849
Borussia Dortmund,Axel Witsel,29,Belgium,Defensive Midfield,DM,£18.00m,Tianjin Tianhai (-2019),China,£18.00m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/axel-witsel/profil/spieler/35047
Borussia Dortmund,Marius Wolf,23,Germany,Right Winger,RW,£9.00m,Eintracht Frankfurt,Germany,£4.50m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/marius-wolf/profil/spieler/193900
Borussia Dortmund,Paco Alcácer,24,Spain,Centre-Forward,CF,£13.50m,FC Barcelona,Spain,Loan fee:£1.80m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/paco-alcacer/profil/spieler/126716
Borussia Dortmund,Marwin Hitz,30,Switzerland,Goalkeeper,GK,£3.60m,FC Augsburg,Germany,Free transfer,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/marwin-hitz/profil/spieler/59238
Borussia Dortmund,Eric Oelschlägel,22,Germany,Goalkeeper,GK,£225Th.,SV Werder Bremen II,Germany,Free transfer,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/eric-oelschlagel/profil/spieler/152460
Borussia Dortmund,Achraf Hakimi,19,Morocco,Right-Back,RB,£4.50m,Real Madrid,Spain,Loan,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/achraf-hakimi/profil/spieler/398073
Borussia Dortmund,Dzenis Burnic,20,Germany,Defensive Midfield,DM,£450Th.,VfB Stuttgart,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/dzenis-burnic/profil/spieler/251295
Borussia Dortmund,Jacob Bruun Larsen,19,Denmark,Left Winger,LW,£450Th.,VfB Stuttgart,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/jacob-bruun-larsen/profil/spieler/293281
Borussia Dortmund,Felix Passlack,20,Germany,Right-Back,RB,£1.35m,TSG 1899 Hoffenheim,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/felix-passlack/profil/spieler/274461
Borussia Dortmund,Mikel Merino,22,Spain,Central Midfield,CM,£9.00m,Newcastle United,England,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/mikel-merino/profil/spieler/338424
Bayer 04 Leverkusen,Paulinho,18,Brazil,Left Winger,LW,£22.50m,Club de Regatas Vasco da Gama,Brazil,£16.65m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/paulinho/profil/spieler/428791
Bayer 04 Leverkusen,Mitchell Weiser,24,Germany,Right-Back,RB,£10.80m,Hertha BSC,Germany,£10.80m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/mitchell-weiser/profil/spieler/119211
Bayer 04 Leverkusen,Isaac Kiese Thelin,26,Sweden,Centre-Forward,CF,£2.70m,RSC Anderlecht,Belgium,Loan fee:£900Th.,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/isaac-kiese-thelin/profil/spieler/201311
Bayer 04 Leverkusen,Lukas Hradecky,28,Finland,Goalkeeper,GK,£9.00m,Eintracht Frankfurt,Germany,Free transfer,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/lukas-hradecky/profil/spieler/48015
Bayer 04 Leverkusen,Thorsten Kirschbaum,31,Germany,Goalkeeper,GK,£360Th.,1.FC Nuremberg,Germany,Free transfer,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/thorsten-kirschbaum/profil/spieler/38346
Bayer 04 Leverkusen,Sam Schreck,19,Germany,Attacking Midfield,AM,£90Th.,Bayer 04 Leverkusen U19,Germany,-,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/sam-schreck/profil/spieler/335100
Bayer 04 Leverkusen,Tomasz Kucz,18,Poland,Goalkeeper,GK,-,Bayer 04 Leverkusen U19,Germany,-,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/tomasz-kucz/profil/spieler/320954
Bayer 04 Leverkusen,Jakub Bednarczyk,19,Poland,Right Winger,RW,£90Th.,Bayer 04 Leverkusen U19,Germany,-,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/jakub-bednarczyk/profil/spieler/346328
Bayer 04 Leverkusen,Aleksandar Dragovic,27,Austria,Centre-Back,CB,£9.00m,Leicester City,England,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/aleksandar-dragovic/profil/spieler/59032
RB Leipzig,Nordi Mukiele,20,France,Right-Back,RB,£12.60m,HSC Montpellier,France,£14.40m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/nordi-mukiele/profil/spieler/348026
RB Leipzig,Matheus Cunha,19,Brazil,Centre-Forward,CF,£1.35m,FC Sion,Switzerland,£13.50m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/matheus-cunha/profil/spieler/517894
RB Leipzig,Marcelo Saracchi,20,Uruguay,Left-Back,LB,£4.05m,Club Atlético River Plate,Argentina,£10.80m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/marcelo-saracchi/profil/spieler/373916
RB Leipzig,Elias Abouchabaka,18,Germany,Attacking Midfield,AM,-,RasenBallsport Leipzig U19,Germany,-,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/elias-abouchabaka/profil/spieler/335002
RB Leipzig,Emre Aslan,18,Turkey,Left Winger,LW,-,RasenBallsport Leipzig U19,Germany,-,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/emre-aslan/profil/spieler/393203
RB Leipzig,Julian Krahl,18,Germany,Goalkeeper,GK,-,RasenBallsport Leipzig U19,Germany,-,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/julian-krahl/profil/spieler/337082
RB Leipzig,Massimo Bruno,24,Belgium,Right Winger,RW,£1.17m,RSC Anderlecht,Belgium,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/massimo-bruno/profil/spieler/111376
RB Leipzig,Agyemang Diawusie,20,Germany,Right Winger,RW,£540Th.,SV Wehen Wiesbaden,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/agyemang-diawusie/profil/spieler/317024
RB Leipzig,Anthony Jung,26,Germany,Left-Back,LB,£720Th.,Bröndby IF,Denmark,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/anthony-jung/profil/spieler/58995
RB Leipzig,Omer Damari,29,Israel,Centre-Forward,CF,£900Th.,Maccabi Haifa,Israel,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/omer-damari/profil/spieler/112703
RB Leipzig,Marius Müller,24,Germany,Goalkeeper,GK,£675Th.,1.FC Kaiserslautern,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/marius-muller/profil/spieler/118161
RB Leipzig,Felix Beiersdorf,19,Germany,Central Midfield,CM,£90Th.,BSG Chemie Leipzig,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/felix-beiersdorf/profil/spieler/248764
RB Leipzig,Vitaly Janelt,20,Germany,Defensive Midfield,DM,£540Th.,VfL Bochum,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/vitaly-janelt/profil/spieler/270171
RB Leipzig,Atinc Nukan,24,Turkey,Centre-Back,CB,£540Th.,Besiktas JK,Turkey,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/atinc-nukan/profil/spieler/149516
RB Leipzig,Zsolt Kalmár,23,Hungary,Attacking Midfield,AM,£608Th.,DAC Dunajska Streda,Slovakia,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/zsolt-kalmar/profil/spieler/199268
VfB Stuttgart,Pablo Maffeo,20,Spain,Right-Back,RB,£9.00m,Manchester City,England,£8.10m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/pablo-maffeo/profil/spieler/251876
VfB Stuttgart,Nicolás González,20,Argentina,Centre-Forward,CF,£4.50m,Asociación Atlética Argentinos Juniors,Argentina,£7.65m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/nicolas-gonzalez/profil/spieler/486031
VfB Stuttgart,Borna Sosa,20,Croatia,Left-Back,LB,£1.58m,GNK Dinamo Zagreb,Croatia,£5.40m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/borna-sosa/profil/spieler/293194
VfB Stuttgart,Gonzalo Castro,31,Germany,Central Midfield,CM,£7.20m,Borussia Dortmund,Germany,£4.50m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/gonzalo-castro/profil/spieler/28947
VfB Stuttgart,Daniel Didavi,28,Germany,Attacking Midfield,AM,£6.30m,VfL Wolfsburg,Germany,£3.60m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/daniel-didavi/profil/spieler/57995
VfB Stuttgart,Roberto Massimo,17,Germany,Right Winger,RW,£1.35m,Arminia Bielefeld U19,Germany,£2.25m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/roberto-massimo/profil/spieler/431561
VfB Stuttgart,Marc Oliver Kempf,23,Germany,Centre-Back,CB,£3.60m,SC Freiburg,Germany,Free transfer,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/marc-oliver-kempf/profil/spieler/160938
VfB Stuttgart,David Kopacz,19,Poland,Attacking Midfield,AM,-,Borussia Dortmund U19,Germany,Free transfer,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/david-kopacz/profil/spieler/317739
VfB Stuttgart,Jan Kliment,24,Czech Republic,Centre-Forward,CF,£540Th.,Bröndby IF,Denmark,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/jan-kliment/profil/spieler/218299
VfB Stuttgart,Julian Green,23,United States,Attacking Midfield,AM,£585Th.,SpVgg Greuther Fürth,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/julian-green/profil/spieler/161204
VfB Stuttgart,Aílton,23,Brazil,Left-Back,LB,£1.35m,Estoril Praia,Portugal,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/ailton/profil/spieler/283863
VfB Stuttgart,Tobias Werner,32,Germany,Left Winger,LW,£405Th.,1.FC Nuremberg,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/tobias-werner/profil/spieler/26878
VfB Stuttgart,Nunoo Sarpei,19,Ghana,Defensive Midfield,DM,£90Th.,FK Senica,Slovakia,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/nunoo-sarpei/profil/spieler/451340
VfB Stuttgart,Jean Zimmer,24,Germany,Right-Back,RB,£1.13m,Fortuna Düsseldorf,Germany,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/jean-zimmer/profil/spieler/118196
VfB Stuttgart,Jérôme Onguéné,20,Cameroon,Centre-Back,CB,£2.25m,Red Bull Salzburg,Austria,"End of loanJun 30, 2018",In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/jerome-onguene/profil/spieler/272638
Eintracht Frankfurt,Evan N'Dicka,18,France,Centre-Back,CB,£360Th.,AJ Auxerre,France,£4.95m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/evan-ndicka/profil/spieler/371149
Eintracht Frankfurt,Carlos Salcedo,24,Mexico,Centre-Back,CB,£6.30m,Deportivo Guadalajara,Mexico,£4.50m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/carlos-salcedo/profil/spieler/256866
Eintracht Frankfurt,Lucas Torró,23,Spain,Defensive Midfield,DM,£720Th.,Real Madrid,Spain,£3.15m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/lucas-torro/profil/spieler/213670
Eintracht Frankfurt,Gonçalo Paciência,23,Portugal,Centre-Forward,CF,£2.70m,FC Porto,Portugal,£2.70m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/goncalo-paciencia/profil/spieler/181547
Eintracht Frankfurt,Frederik Rönnow,25,Denmark,Goalkeeper,GK,£2.70m,Bröndby IF,Denmark,£2.52m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/frederik-ronnow/profil/spieler/107775
Eintracht Frankfurt,Ante Rebic,24,Croatia,Second Striker,SS,£9.00m,ACF Fiorentina,Italy,£1.80m,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/ante-rebic/profil/spieler/187587
Eintracht Frankfurt,Filip Kostic,25,Serbia,Left Midfield,LM,£5.40m,Hamburger SV,Germany,Loan fee:£540Th.,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/filip-kostic/profil/spieler/161011
Eintracht Frankfurt,Marius Wolf,23,Germany,Right Winger,RW,£9.00m,Hannover 96,Germany,£450Th.,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/marius-wolf/profil/spieler/193900
Eintracht Frankfurt,Chico Geraldes,23,Portugal,Attacking Midfield,AM,£2.70m,Sporting CP,Portugal,Loan fee:£180Th.,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/chico-geraldes/profil/spieler/257456
Eintracht Frankfurt,Allan,21,Brazil,Central Midfield,CM,£1.13m,Liverpool FC U23,England,Loan,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/allan/profil/spieler/385271
Eintracht Frankfurt,Felix Wiedwald,28,Germany,Goalkeeper,GK,£1.80m,Leeds United,England,Free transfer,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/felix-wiedwald/profil/spieler/44594
Eintracht Frankfurt,Nicolai Müller,30,Germany,Right Winger,RW,£2.70m,Hamburger SV,Germany,Free transfer,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/nicolai-muller/profil/spieler/39426
Eintracht Frankfurt,Kevin Trapp,28,Germany,Goalkeeper,GK,£7.20m,Paris Saint-Germain,France,Loan,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/kevin-trapp/profil/spieler/45672
Eintracht Frankfurt,Sahverdi Cetin,18,Germany,Defensive Midfield,DM,£180Th.,Eintracht Frankfurt U19,Germany,-,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/sahverdi-cetin/profil/spieler/342100
Eintracht Frankfurt,Patrice Kabuya,18,Germany,Right Winger,RW,-,Eintracht Frankfurt U19,Germany,-,In,2018,s,1-bundesliga,https://www.transfermarkt.co.uk/patrice-kabuya/profil/spieler/336003
