Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Atlético Madrid,Rodri,22,Spain,Defensive Midfield,DM,£22.50m,Villarreal CF,Spain,£22.50m,In,2018,s,laliga,https://www.transfermarkt.co.uk/rodri/profil/spieler/357565
Atlético Madrid,Gelson Martins,23,Portugal,Right Winger,RW,£31.50m,Sporting CP,Portugal,£20.25m,In,2018,s,laliga,https://www.transfermarkt.co.uk/gelson-martins/profil/spieler/257448
Atlético Madrid,Nikola Kalinic,30,Croatia,Centre-Forward,CF,£12.60m,AC Milan,Italy,£13.05m,In,2018,s,laliga,https://www.transfermarkt.co.uk/nikola-kalinic/profil/spieler/36371
Atlético Madrid,Santiago Arias,26,Colombia,Right-Back,RB,£16.20m,PSV Eindhoven,Netherlands,£9.90m,In,2018,s,laliga,https://www.transfermarkt.co.uk/santiago-arias/profil/spieler/120443
Atlético Madrid,Jonny Otto,24,Spain,Left-Back,LB,£10.80m,Celta de Vigo,Spain,£6.30m,In,2018,s,laliga,https://www.transfermarkt.co.uk/jonny-otto/profil/spieler/175446
Atlético Madrid,Nehuén Pérez,18,Argentina,Centre-Back,CB,-,Asociación Atlética Argentinos Juniors U20,Argentina,£2.25m,In,2018,s,laliga,https://www.transfermarkt.co.uk/nehuen-perez/profil/spieler/491693
Atlético Madrid,Antonio Adán,31,Spain,Goalkeeper,GK,£4.50m,Real Betis Balompié,Spain,£900Th.,In,2018,s,laliga,https://www.transfermarkt.co.uk/antonio-adan/profil/spieler/44062
Atlético Madrid,Bernard Mensah,23,Ghana,Attacking Midfield,AM,£1.80m,Kasimpasa,Turkey,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/bernard-mensah/profil/spieler/324321
Atlético Madrid,Emiliano Velázquez,24,Uruguay,Centre-Back,CB,£900Th.,Rayo Vallecano,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/emiliano-velazquez/profil/spieler/189458
Atlético Madrid,Luciano Vietto,24,Argentina,Centre-Forward,CF,£5.40m,Valencia CF,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/luciano-vietto/profil/spieler/214316
Atlético Madrid,Pierre Kunde Malong,22,Cameroon,Central Midfield,CM,£1.80m,Granada CF,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/pierre-kunde-malong/profil/spieler/339829
Atlético Madrid,André Moreira,22,Portugal,Goalkeeper,GK,£900Th.,Belenenses SAD,Portugal,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/andre-moreira/profil/spieler/326363
Atlético Madrid,Diogo Jota,21,Portugal,Left Winger,LW,£10.80m,Wolverhampton Wanderers,England,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/diogo-jota/profil/spieler/340950
Atlético Madrid,Héctor Hernández,22,Spain,Centre-Forward,CF,£450Th.,Albacete Balompié,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/hector-hernandez/profil/spieler/273738
CD Leganés,Youssef En-Nesyri,21,Morocco,Centre-Forward,CF,£5.40m,Málaga CF,Spain,£5.40m,In,2018,s,laliga,https://www.transfermarkt.co.uk/youssef-en-nesyri/profil/spieler/433049
CD Leganés,José Manuel Arnáiz,23,Spain,Left Winger,LW,£4.50m,FC Barcelona B,Spain,£4.50m,In,2018,s,laliga,https://www.transfermarkt.co.uk/jose-manuel-arnaiz/profil/spieler/364603
CD Leganés,Recio,27,Spain,Central Midfield,CM,£1.80m,Málaga CF,Spain,£1.35m,In,2018,s,laliga,https://www.transfermarkt.co.uk/recio/profil/spieler/150948
CD Leganés,Diego Rolán,25,Uruguay,Centre-Forward,CF,£3.15m,Deportivo de La Coruña,Spain,Loan fee:£900Th.,In,2018,s,laliga,https://www.transfermarkt.co.uk/diego-rolan/profil/spieler/193938
CD Leganés,Kenneth Omeruo,24,Nigeria,Centre-Back,CB,£1.58m,Chelsea FC,England,Loan fee:£720Th.,In,2018,s,laliga,https://www.transfermarkt.co.uk/kenneth-omeruo/profil/spieler/131708
CD Leganés,Óscar Rodríguez,20,Spain,Attacking Midfield,AM,£720Th.,Real Madrid,Spain,Loan fee:£540Th.,In,2018,s,laliga,https://www.transfermarkt.co.uk/oscar-rodriguez/profil/spieler/284884
CD Leganés,Josua Mejías,20,Venezuela,Centre-Back,CB,£180Th.,Carabobo FC,Venezuela,£405Th.,In,2018,s,laliga,https://www.transfermarkt.co.uk/josua-mejias/profil/spieler/427683
CD Leganés,Facundo García,18,Argentina,Central Midfield,CM,£113Th.,Club Olimpo,Argentina,£315Th.,In,2018,s,laliga,https://www.transfermarkt.co.uk/facundo-garcia/profil/spieler/571079
CD Leganés,Juanfran,29,Spain,Right-Back,RB,£3.60m,Deportivo de La Coruña,Spain,Loan fee:£270Th.,In,2018,s,laliga,https://www.transfermarkt.co.uk/juanfran/profil/spieler/64411
CD Leganés,Jonathan Silva,24,Argentina,Left-Back,LB,£2.52m,Sporting CP,Portugal,Loan fee:£180Th.,In,2018,s,laliga,https://www.transfermarkt.co.uk/jonathan-silva/profil/spieler/189453
CD Leganés,Rodrigo Tarín,21,Spain,Centre-Back,CB,£450Th.,FC Barcelona B,Spain,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/rodrigo-tarin/profil/spieler/203617
CD Leganés,Rubén Pérez,29,Spain,Defensive Midfield,DM,£6.75m,Granada CF,Spain,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/ruben-perez/profil/spieler/113045
CD Leganés,Fede Vico,24,Spain,Attacking Midfield,AM,£630Th.,CD Lugo,Spain,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/fede-vico/profil/spieler/162079
CD Leganés,Dani Ojeda,23,Spain,Left Winger,LW,£270Th.,Lorca FC,Spain,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/dani-ojeda/profil/spieler/111621
CD Leganés,Mikel Vesga,25,Spain,Defensive Midfield,DM,£2.25m,Athletic Bilbao,Spain,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/mikel-vesga/profil/spieler/300168
CD Leganés,Andriy Lunin,19,Ukraine,Goalkeeper,GK,£7.65m,Real Madrid,Spain,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/andriy-lunin/profil/spieler/404839
CD Leganés,Allan Nyom,30,Cameroon,Right-Back,RB,£4.05m,West Bromwich Albion,England,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/allan-nyom/profil/spieler/111508
CD Leganés,Sabin Merino,26,Spain,Centre-Forward,CF,£1.35m,Athletic Bilbao,Spain,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/sabin-merino/profil/spieler/192736
CD Leganés,Guido Carrillo,27,Argentina,Centre-Forward,CF,£13.50m,Southampton FC,England,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/guido-carrillo/profil/spieler/184672
CD Leganés,Michael Santos,25,Uruguay,Centre-Forward,CF,£1.80m,Málaga CF,Spain,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/michael-santos/profil/spieler/178107
CD Leganés,William De Camargo,19,Brazil,Right Winger,RW,-,CD Leganés U19,Spain,-,In,2018,s,laliga,https://www.transfermarkt.co.uk/william-de-camargo/profil/spieler/583607
CD Leganés,Josua Mejías,20,Venezuela,Centre-Back,CB,£180Th.,FC Cartagena,Spain,"End of loanJun 29, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/josua-mejias/profil/spieler/427683
CD Leganés,Mamadou Koné,26,Cote d'Ivoire,Centre-Forward,CF,£810Th.,KAS Eupen,Belgium,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/mamadou-kone/profil/spieler/171165
CD Leganés,Owusu,21,Ghana,Right Winger,RW,£270Th.,FC Cartagena,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/owusu/profil/spieler/457782
Deportivo Alavés,John Guidetti,26,Sweden,Centre-Forward,CF,£4.50m,Celta de Vigo,Spain,£3.60m,In,2018,s,laliga,https://www.transfermarkt.co.uk/john-guidetti/profil/spieler/98596
Deportivo Alavés,Patrick Twumasi,24,Ghana,Right Winger,RW,£2.52m,FC Astana,Kazakhstan,£2.70m,In,2018,s,laliga,https://www.transfermarkt.co.uk/patrick-twumasi/profil/spieler/188651
Deportivo Alavés,Ximo Navarro,28,Spain,Centre-Back,CB,£1.80m,UD Las Palmas,Spain,£1.35m,In,2018,s,laliga,https://www.transfermarkt.co.uk/ximo-navarro/profil/spieler/184767
Deportivo Alavés,Tomás Pina,30,Spain,Central Midfield,CM,£1.62m,Club Brugge KV,Belgium,£1.35m,In,2018,s,laliga,https://www.transfermarkt.co.uk/tomas-pina/profil/spieler/139895
Deportivo Alavés,Javi Muñoz,23,Spain,Central Midfield,CM,£270Th.,Real Madrid Castilla,Spain,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/javi-munoz/profil/spieler/282421
Deportivo Alavés,Adrián Marín,21,Spain,Left-Back,LB,£900Th.,Villarreal CF,Spain,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/adrian-marin/profil/spieler/295414
Deportivo Alavés,Rafa Navarro,24,Spain,Right-Back,RB,£450Th.,Real Betis Balompié,Spain,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/rafa-navarro/profil/spieler/351746
Deportivo Alavés,Eraldo Cinari,21,Albania,Left Winger,LW,£293Th.,KF Vllaznia,Albania,£18Th.,In,2018,s,laliga,https://www.transfermarkt.co.uk/eraldo-cinari/profil/spieler/312932
Deportivo Alavés,Jony,26,Spain,Left Midfield,LM,£1.80m,Málaga CF,Spain,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/jony/profil/spieler/228761
Deportivo Alavés,Darko Brasanac,26,Serbia,Central Midfield,CM,£1.80m,Real Betis Balompié,Spain,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/darko-brasanac/profil/spieler/95641
Deportivo Alavés,Jonathan Calleri,24,Argentina,Centre-Forward,CF,£5.40m,Club Deportivo Maldonado,Uruguay,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/jonathan-calleri/profil/spieler/284727
Deportivo Alavés,Borja Bastón,25,Spain,Centre-Forward,CF,£1.80m,Swansea City,England,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/borja-baston/profil/spieler/85324
Deportivo Alavés,Aleksandar Katai,27,Serbia,Left Winger,LW,£1.13m,Chicago Fire,United States,"End of loanJul 10, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/aleksandar-katai/profil/spieler/139915
Deportivo Alavés,Eraldo Cinari,21,Albania,Left Winger,LW,£293Th.,NK Istra 1961,Croatia,"End of loanAug 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/eraldo-cinari/profil/spieler/312932
Deportivo Alavés,Martín Aguirregabiria,22,Spain,Right-Back,RB,£1.35m,Deportivo Alavés B,Spain,-,In,2018,s,laliga,https://www.transfermarkt.co.uk/martin-aguirregabiria/profil/spieler/483573
Deportivo Alavés,Ermedin Demirovic,20,Bosnia-Herzegovina,Centre-Forward,CF,£900Th.,Deportivo Alavés B,Spain,-,In,2018,s,laliga,https://www.transfermarkt.co.uk/ermedin-demirovic/profil/spieler/335457
Deportivo Alavés,Adrián Diéguez,22,Spain,Centre-Back,CB,£360Th.,Deportivo Alavés B,Spain,-,In,2018,s,laliga,https://www.transfermarkt.co.uk/adrian-dieguez/profil/spieler/355335
Deportivo Alavés,Cristian Glauder,22,Spain,Left-Back,LB,£90Th.,NK Rudes,Croatia,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/cristian-glauder/profil/spieler/380365
Deportivo Alavés,Anderson Emanuel,22,Angola,Left Winger,LW,£180Th.,NK Rudes,Croatia,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/anderson-emanuel/profil/spieler/533060
Deportivo Alavés,Nando García,24,Spain,Right Winger,RW,£450Th.,Lorca FC,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/nando-garcia/profil/spieler/337977
Deportivo Alavés,Juanan Entrena,22,Spain,Left Winger,LW,£225Th.,NK Rudes,Croatia,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/juanan-entrena/profil/spieler/204097
Deportivo Alavés,Rafa Páez,23,Spain,Centre-Back,CB,£90Th.,NK Rudes,Croatia,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/rafa-paez/profil/spieler/268258
FC Barcelona,Malcom,21,Brazil,Right Winger,RW,£40.50m,FC Girondins Bordeaux,France,£36.90m,In,2018,s,laliga,https://www.transfermarkt.co.uk/malcom/profil/spieler/323704
FC Barcelona,Clément Lenglet,23,France,Centre-Back,CB,£22.50m,Sevilla FC,Spain,£32.31m,In,2018,s,laliga,https://www.transfermarkt.co.uk/clement-lenglet/profil/spieler/182904
FC Barcelona,Arthur,21,Brazil,Central Midfield,CM,£27.00m,Grêmio Foot-Ball Porto Alegrense,Brazil,£27.90m,In,2018,s,laliga,https://www.transfermarkt.co.uk/arthur/profil/spieler/362842
FC Barcelona,Arturo Vidal,31,Chile,Central Midfield,CM,£31.50m,Bayern Munich,Germany,£16.20m,In,2018,s,laliga,https://www.transfermarkt.co.uk/arturo-vidal/profil/spieler/37666
FC Barcelona,Sergi Palencia,22,Spain,Right-Back,RB,£2.25m,FC Barcelona B,Spain,-,In,2018,s,laliga,https://www.transfermarkt.co.uk/sergi-palencia/profil/spieler/268176
FC Barcelona,Adrián Ortolá,24,Spain,Goalkeeper,GK,£1.35m,FC Barcelona B,Spain,-,In,2018,s,laliga,https://www.transfermarkt.co.uk/adrian-ortola/profil/spieler/142033
FC Barcelona,Marc Cardona,22,Spain,Centre-Forward,CF,£900Th.,FC Barcelona B,Spain,-,In,2018,s,laliga,https://www.transfermarkt.co.uk/marc-cardona/profil/spieler/443222
FC Barcelona,Marc Cucurella,19,Spain,Left Midfield,LM,£4.50m,FC Barcelona B,Spain,-,In,2018,s,laliga,https://www.transfermarkt.co.uk/marc-cucurella/profil/spieler/284857
FC Barcelona,Rafinha,25,Brazil,Attacking Midfield,AM,£25.20m,Inter Milan,Italy,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/rafinha/profil/spieler/129473
FC Barcelona,Munir El Haddadi,22,Spain,Centre-Forward,CF,£10.80m,Deportivo Alavés,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/munir-el-haddadi/profil/spieler/223725
FC Barcelona,Douglas,27,Brazil,Right-Back,RB,£1.13m,SL Benfica,Portugal,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/douglas/profil/spieler/58426
FC Barcelona,Gerard Deulofeu,24,Spain,Left Winger,LW,£12.60m,Watford FC,England,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/gerard-deulofeu/profil/spieler/129476
FC Barcelona,Marlon,22,Brazil,Centre-Back,CB,£5.40m,OGC Nice,France,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/marlon/profil/spieler/273236
Getafe CF,Nemanja Maksimovic,23,Serbia,Central Midfield,CM,£4.50m,Valencia CF,Spain,£9.00m,In,2018,s,laliga,https://www.transfermarkt.co.uk/nemanja-maksimovic/profil/spieler/273152
Getafe CF,Ignasi Miquel,25,Spain,Centre-Back,CB,£1.35m,Málaga CF,Spain,£4.50m,In,2018,s,laliga,https://www.transfermarkt.co.uk/ignasi-miquel/profil/spieler/70245
Getafe CF,Iván Alejo,23,Spain,Right Winger,RW,£1.80m,SD Eibar,Spain,£3.60m,In,2018,s,laliga,https://www.transfermarkt.co.uk/ivan-alejo/profil/spieler/281755
Getafe CF,David Soria,25,Spain,Goalkeeper,GK,£3.60m,Sevilla FC,Spain,£2.70m,In,2018,s,laliga,https://www.transfermarkt.co.uk/david-soria/profil/spieler/226012
Getafe CF,Vitorino Antunes,31,Portugal,Left-Back,LB,£3.15m,Dynamo Kyiv,Ukraine,£2.25m,In,2018,s,laliga,https://www.transfermarkt.co.uk/vitorino-antunes/profil/spieler/44699
Getafe CF,Mauro Arambarri,22,Uruguay,Central Midfield,CM,£2.70m,Club Atlético Boston River,Uruguay,£1.94m,In,2018,s,laliga,https://www.transfermarkt.co.uk/mauro-arambarri/profil/spieler/290249
Getafe CF,Leandro Cabrera,27,Uruguay,Centre-Back,CB,£540Th.,FC Crotone,Italy,£540Th.,In,2018,s,laliga,https://www.transfermarkt.co.uk/leandro-cabrera/profil/spieler/102423
Getafe CF,Oswaldo Alanís,29,Mexico,Centre-Back,CB,£2.25m,Deportivo Guadalajara,Mexico,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/oswaldo-alanis/profil/spieler/106282
Getafe CF,Sebastián Cristóforo,25,Uruguay,Central Midfield,CM,£1.62m,ACF Fiorentina,Italy,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/sebastian-cristoforo/profil/spieler/188157
Getafe CF,Leandro Chichizola,28,Argentina,Goalkeeper,GK,£900Th.,UD Las Palmas,Spain,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/leandro-chichizola/profil/spieler/95736
Getafe CF,Ayoub Abou,20,Morocco,Central Midfield,CM,£225Th.,CF Rayo Majadahonda,Spain,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/ayoub-abou/profil/spieler/280147
Getafe CF,José Carlos Lazo,22,Spain,Left Winger,LW,£180Th.,Real Madrid Castilla,Spain,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/jose-carlos-lazo/profil/spieler/282410
Getafe CF,Markel Bergara,32,Spain,Defensive Midfield,DM,£1.35m,Real Sociedad,Spain,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/markel-bergara/profil/spieler/51426
Getafe CF,Jaime Mata,29,Spain,Centre-Forward,CF,£1.80m,Real Valladolid CF,Spain,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/jaime-mata/profil/spieler/227961
Getafe CF,Sergi Guardiola,27,Spain,Centre-Forward,CF,£1.80m,Córdoba CF,Spain,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/sergi-guardiola/profil/spieler/256429
Getafe CF,Dimitri Foulquier,25,Guadeloupe,Right-Back,RB,£1.80m,Watford FC,England,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/dimitri-foulquier/profil/spieler/170472
Getafe CF,Merveil Ndockyt,19,Congo,Left Winger,LW,£900Th.,Getafe CF B,Spain,-,In,2018,s,laliga,https://www.transfermarkt.co.uk/merveil-ndockyt/profil/spieler/398886
Getafe CF,Alberto García,33,Spain,Goalkeeper,GK,£450Th.,Rayo Vallecano,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/alberto-garcia/profil/spieler/58497
Getafe CF,Karim Yoda,29,France,Right Winger,RW,£450Th.,CF Reus Deportiu,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/karim-yoda/profil/spieler/61464
Getafe CF,Jefferson Montero,28,Ecuador,Left Winger,LW,£1.35m,CS Emelec,Ecuador,"End of loanJun 29, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/jefferson-montero/profil/spieler/77932
Getafe CF,Rubén Yáñez,24,Spain,Goalkeeper,GK,£270Th.,Cádiz CF,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/ruben-yanez/profil/spieler/246335
Getafe CF,Robert Ibáñez,25,Spain,Right Winger,RW,£1.08m,CA Osasuna,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/robert-ibanez/profil/spieler/242532
Getafe CF,Emiliano Buendía,21,Argentina,Right Winger,RW,£2.25m,Cultural Leonesa,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/emiliano-buendia/profil/spieler/321247
Getafe CF,Chuli,27,Spain,Centre-Forward,CF,£450Th.,CD Lugo,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/chuli/profil/spieler/129515
Girona FC,Marc Muniesa,26,Spain,Centre-Back,CB,£2.25m,Stoke City,England,£4.50m,In,2018,s,laliga,https://www.transfermarkt.co.uk/marc-muniesa/profil/spieler/74228
Girona FC,Johan Mojica,25,Colombia,Left-Back,LB,£3.60m,Rayo Vallecano,Spain,£4.50m,In,2018,s,laliga,https://www.transfermarkt.co.uk/johan-mojica/profil/spieler/262939
Girona FC,Jairo Izquierdo,24,Spain,Left Winger,LW,£225Th.,Extremadura UD,Spain,£180Th.,In,2018,s,laliga,https://www.transfermarkt.co.uk/jairo-izquierdo/profil/spieler/337946
Girona FC,Seydou Doumbia,30,Cote d'Ivoire,Centre-Forward,CF,£3.15m,Sporting CP,Portugal,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/seydou-doumbia/profil/spieler/75287
Girona FC,Patrick Roberts,21,England,Right Winger,RW,£6.75m,Manchester City,England,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/patrick-roberts/profil/spieler/225452
Girona FC,Pedro Porro,18,Spain,Right-Back,RB,£900Th.,CF Peralada,Spain,-,In,2018,s,laliga,https://www.transfermarkt.co.uk/pedro-porro/profil/spieler/553875
Girona FC,Sebas Coris,25,Spain,Right Winger,RW,£540Th.,CA Osasuna,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/sebas-coris/profil/spieler/243715
Girona FC,Farid Boulaya,25,Algeria,Right Winger,RW,£360Th.,FC Metz,France,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/farid-boulaya/profil/spieler/202318
Girona FC,Rubén Alcaraz,27,Spain,Central Midfield,CM,£720Th.,UD Almería,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/ruben-alcaraz/profil/spieler/247250
Levante UD,Nikola Vukcevic,26,Montenegro,Defensive Midfield,DM,£4.50m,SC Braga,Portugal,£8.01m,In,2018,s,laliga,https://www.transfermarkt.co.uk/nikola-vukcevic/profil/spieler/151470
Levante UD,Raphael Dwamena,22,Ghana,Centre-Forward,CF,£2.25m,FC Zürich,Switzerland,£5.58m,In,2018,s,laliga,https://www.transfermarkt.co.uk/raphael-dwamena/profil/spieler/254290
Levante UD,Moses Simon,23,Nigeria,Left Winger,LW,£5.40m,KAA Gent,Belgium,£4.50m,In,2018,s,laliga,https://www.transfermarkt.co.uk/moses-simon/profil/spieler/274862
Levante UD,Erick Cabaco,23,Uruguay,Centre-Back,CB,£1.35m,Club Nacional,Uruguay,£1.80m,In,2018,s,laliga,https://www.transfermarkt.co.uk/erick-cabaco/profil/spieler/302991
Levante UD,Coke,31,Spain,Right-Back,RB,£1.80m,FC Schalke 04,Germany,£1.35m,In,2018,s,laliga,https://www.transfermarkt.co.uk/coke/profil/spieler/71905
Levante UD,Rubén Rochina,27,Spain,Attacking Midfield,AM,£1.35m,Rubin Kazan,Russia,£1.26m,In,2018,s,laliga,https://www.transfermarkt.co.uk/ruben-rochina/profil/spieler/67548
Levante UD,Aitor Fernández,27,Spain,Goalkeeper,GK,£720Th.,CD Numancia,Spain,£900Th.,In,2018,s,laliga,https://www.transfermarkt.co.uk/aitor-fernandez/profil/spieler/118997
Levante UD,Sanjin Prcic,24,Bosnia-Herzegovina,Central Midfield,CM,£2.25m,Stade Rennais FC,France,Free transfer,In,2018,s,laliga,https://www.transfermarkt.co.uk/sanjin-prcic/profil/spieler/125783
Levante UD,Borja Mayoral,21,Spain,Centre-Forward,CF,£6.75m,Real Madrid,Spain,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/borja-mayoral/profil/spieler/298976
Levante UD,Rober Pier,23,Spain,Centre-Back,CB,£1.80m,Deportivo de La Coruña,Spain,Loan,In,2018,s,laliga,https://www.transfermarkt.co.uk/rober-pier/profil/spieler/387129
Levante UD,Javier Espinosa,25,Spain,Central Midfield,CM,£900Th.,Granada CF,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/javier-espinosa/profil/spieler/128219
Levante UD,Esteban Saveljich,27,Montenegro,Centre-Back,CB,£540Th.,Albacete Balompié,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/esteban-saveljich/profil/spieler/240360
Levante UD,Samu García,27,Spain,Right Winger,RW,£900Th.,Málaga CF,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/samu-garcia/profil/spieler/208890
Levante UD,Rubén García,24,Spain,Attacking Midfield,AM,£1.35m,Sporting Gijón,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/ruben-garcia/profil/spieler/213260
Levante UD,Verza,31,Spain,Central Midfield,CM,£540Th.,UD Almería,Spain,"End of loanJun 30, 2018",In,2018,s,laliga,https://www.transfermarkt.co.uk/verza/profil/spieler/26199
Celta de Vigo,Fran Beltrán,19,Spain,Central Midfield,CM,£1.80m,Rayo Vallecano,Spain,£7.20m,In,2018,s,laliga,https://www.transfermarkt.co.uk/fran-beltran/profil/spieler/423444
