Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Atalanta BC,Duván Zapata,27,Colombia,Centre-Forward,CF,£18.00m,UC Sampdoria,Italy,Loan fee:£12.60m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/duvan-zapata/profil/spieler/73794
Atalanta BC,Davide Bettella,18,Italy,Centre-Back,CB,-,Inter Milan,Italy,£6.30m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/davide-bettella/profil/spieler/357995
Atalanta BC,Bryan Cristante,23,Italy,Central Midfield,CM,£22.50m,SL Benfica,Portugal,£4.50m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/bryan-cristante/profil/spieler/199248
Atalanta BC,Marco Tumminello,19,Italy,Centre-Forward,CF,£900Th.,AS Roma,Italy,£4.50m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/marco-tumminello/profil/spieler/315850
Atalanta BC,Marco Carraro,20,Italy,Defensive Midfield,DM,£720Th.,Inter Milan,Italy,£4.50m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/marco-carraro/profil/spieler/297630
Atalanta BC,Pierluigi Gollini,23,Italy,Goalkeeper,GK,£3.15m,Aston Villa,England,£3.42m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/pierluigi-gollini/profil/spieler/244192
Atalanta BC,Arkadiusz Reca,23,Poland,Left-Back,LB,£225Th.,Wisla Plock,Poland,£3.33m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/arkadiusz-reca/profil/spieler/268178
Atalanta BC,Marco Varnier,20,Italy,Centre-Back,CB,£2.25m,AS Cittadella,Italy,Loan fee:£2.70m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/marco-varnier/profil/spieler/362981
Atalanta BC,Mario Pasalic,23,Croatia,Central Midfield,CM,£7.20m,Chelsea FC,England,Loan fee:£2.25m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/mario-pasalic/profil/spieler/205938
Atalanta BC,Emiliano Rigoni,25,Argentina,Right Winger,RW,£6.75m,Zenit St. Petersburg,Russia,Loan fee:£900Th.,In,2018,s,serie-a,https://www.transfermarkt.co.uk/emiliano-rigoni/profil/spieler/282544
Atalanta BC,Matteo Salvi,19,Italy,Centre-Back,CB,£45Th.,AC Pisa 1909,Italy,£45Th.,In,2018,s,serie-a,https://www.transfermarkt.co.uk/matteo-salvi/profil/spieler/458096
Atalanta BC,Ali Adnan,24,Iraq,Left-Back,LB,£1.62m,Udinese Calcio,Italy,Loan,In,2018,s,serie-a,https://www.transfermarkt.co.uk/ali-adnan/profil/spieler/261611
Bologna FC 1909,Lukasz Skorupski,27,Poland,Goalkeeper,GK,£6.30m,AS Roma,Italy,£8.10m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/lukasz-skorupski/profil/spieler/80894
Bologna FC 1909,Diego Falcinelli,27,Italy,Centre-Forward,CF,£3.42m,US Sassuolo,Italy,£6.30m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/diego-falcinelli/profil/spieler/119115
Bologna FC 1909,Federico Santander,27,Paraguay,Centre-Forward,CF,£1.80m,FC Copenhagen,Denmark,£5.85m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/federico-santander/profil/spieler/99180
Bologna FC 1909,Mattias Svanberg,19,Sweden,Central Midfield,CM,£675Th.,Malmö FF,Sweden,£4.05m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/mattias-svanberg/profil/spieler/342405
Bologna FC 1909,Felipe Avenatti,25,Uruguay,Centre-Forward,CF,£1.08m,Sportivo Luqueño,Paraguay,£2.25m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/felipe-avenatti/profil/spieler/216375
Bologna FC 1909,Federico Mattiello,23,Italy,Right-Back,RB,£2.25m,Atalanta BC,Italy,Loan fee:£900Th.,In,2018,s,serie-a,https://www.transfermarkt.co.uk/federico-mattiello/profil/spieler/200194
Bologna FC 1909,Danilo,34,Brazil,Centre-Back,CB,£900Th.,Udinese Calcio,Italy,Loan fee:£374Th.,In,2018,s,serie-a,https://www.transfermarkt.co.uk/danilo/profil/spieler/32816
Bologna FC 1909,Arturo Calabresi,22,Italy,Centre-Back,CB,£630Th.,AS Roma,Italy,£180Th.,In,2018,s,serie-a,https://www.transfermarkt.co.uk/arturo-calabresi/profil/spieler/240897
Bologna FC 1909,Caio Vinicius Pirana,19,Brazil,Goalkeeper,GK,£68Th.,ACD Campodarsego,Italy,£90Th.,In,2018,s,serie-a,https://www.transfermarkt.co.uk/caio-vinicius-pirana/profil/spieler/541232
Bologna FC 1909,Mitchell Dijks,25,Netherlands,Left-Back,LB,£1.35m,Ajax Amsterdam,Netherlands,Free transfer,In,2018,s,serie-a,https://www.transfermarkt.co.uk/mitchell-dijks/profil/spieler/187245
Bologna FC 1909,Fabrizio Brignani,20,Italy,Centre-Back,CB,£68Th.,Bologna Primavera,Italy,-,In,2018,s,serie-a,https://www.transfermarkt.co.uk/fabrizio-brignani/profil/spieler/355791
Bologna FC 1909,Kingsley Michael,18,Nigeria,Central Midfield,CM,£45Th.,Bologna Primavera,Italy,-,In,2018,s,serie-a,https://www.transfermarkt.co.uk/kingsley-michael/profil/spieler/401920
Cagliari Calcio,Lucas Castro,29,Argentina,Central Midfield,CM,£6.30m,Chievo Verona,Italy,£5.31m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/lucas-castro/profil/spieler/105892
Cagliari Calcio,Ragnar Klavan,32,Estonia,Centre-Back,CB,£3.15m,Liverpool FC,England,£1.37m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/ragnar-klavan/profil/spieler/26669
Cagliari Calcio,Alberto Cerri,22,Italy,Centre-Forward,CF,£6.75m,Juventus FC,Italy,Loan fee:£900Th.,In,2018,s,serie-a,https://www.transfermarkt.co.uk/alberto-cerri/profil/spieler/197751
Cagliari Calcio,Simone Aresti,32,Italy,Goalkeeper,GK,£203Th.,Olbia Calcio 1905,Italy,£248Th.,In,2018,s,serie-a,https://www.transfermarkt.co.uk/simone-aresti/profil/spieler/41912
Cagliari Calcio,Darijo Srna,36,Croatia,Right-Back,RB,£900Th.,Shakhtar Donetsk,Ukraine,Free transfer,In,2018,s,serie-a,https://www.transfermarkt.co.uk/darijo-srna/profil/spieler/14942
Cagliari Calcio,Jherson Vergara,24,Colombia,Centre-Back,CB,£360Th.,AC Milan,Italy,?,In,2018,s,serie-a,https://www.transfermarkt.co.uk/jherson-vergara/profil/spieler/262972
Cagliari Calcio,Filip Bradaric,26,Croatia,Defensive Midfield,DM,£3.15m,HNK Rijeka,Croatia,Loan,In,2018,s,serie-a,https://www.transfermarkt.co.uk/filip-bradaric/profil/spieler/238486
Cagliari Calcio,Tommaso Nieddu,27,Italy,Centre-Back,CB,-,Porto Torres,Italy,?,In,2018,s,serie-a,https://www.transfermarkt.co.uk/tommaso-nieddu/profil/spieler/195580
Chievo Verona,Federico Barba,24,Italy,Centre-Back,CB,£1.35m,Sporting Gijón,Spain,£2.70m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/federico-barba/profil/spieler/165873
Chievo Verona,Mariusz Stepinski,23,Poland,Centre-Forward,CF,£3.60m,FC Nantes,France,£2.25m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/mariusz-stepinski/profil/spieler/210363
Chievo Verona,Joel Obi,27,Nigeria,Central Midfield,CM,£4.50m,Torino FC,Italy,£1.80m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/joel-obi/profil/spieler/45581
Chievo Verona,Nenad Tomović,30,Serbia,Centre-Back,CB,£1.35m,ACF Fiorentina,Italy,£1.17m,In,2018,s,serie-a,https://www.transfermarkt.co.uk/nenad-tomovi%C4%87/profil/spieler/47085
Chievo Verona,Strahinja Tanasijevic,21,Serbia,Centre-Back,CB,£180Th.,FK Rad,Serbia,£270Th.,In,2018,s,serie-a,https://www.transfermarkt.co.uk/strahinja-tanasijevic/profil/spieler/400001
Chievo Verona,Sergej Grubac,18,Montenegro,Centre-Forward,CF,£90Th.,APOEL Nikosia U21,Cyprus,£180Th.,In,2018,s,serie-a,https://www.transfermarkt.co.uk/sergej-grubac/profil/spieler/429318
