Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
FC Girondins Bordeaux,Yann Karamoh,20,France,Right Winger,RW,£6.30m,Inter Milan,Italy,Loan,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/yann-karamoh/profil/spieler/324804
FC Girondins Bordeaux,Sergi Palencia,22,Spain,Right-Back,RB,£2.25m,FC Barcelona,Spain,Loan,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/sergi-palencia/profil/spieler/268176
FC Girondins Bordeaux,Aurélien Tchouaméni,18,France,Defensive Midfield,DM,-,FC Girondins Bordeaux B,France,-,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/aurelien-tchouameni/profil/spieler/413112
FC Girondins Bordeaux,Paul Bernardoni,21,France,Goalkeeper,GK,£1.80m,Clermont Foot 63,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/paul-bernardoni/profil/spieler/318507
FC Girondins Bordeaux,Daniel Mancini,21,Argentina,Right Midfield,RM,£900Th.,Tours FC,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/daniel-mancini/profil/spieler/381348
FC Girondins Bordeaux,Diego Rolán,25,Uruguay,Centre-Forward,CF,£3.15m,Málaga CF,Spain,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/diego-rolan/profil/spieler/193938
FC Girondins Bordeaux,Aaron Boupendza,21,Gabon,Centre-Forward,CF,-,Pau FC,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/aaron-boupendza/profil/spieler/427605
FC Girondins Bordeaux,Vukasin Jovanovic,22,Serbia,Centre-Back,CB,£2.70m,SD Eibar,Spain,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/vukasin-jovanovic/profil/spieler/264140
SM Caen,Enzo Crivelli,23,France,Centre-Forward,CF,£3.60m,SCO Angers,France,£2.70m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/enzo-crivelli/profil/spieler/291110
SM Caen,Yacine Bammou,26,Morocco,Centre-Forward,CF,£1.35m,FC Nantes,France,£2.43m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/yacine-bammou/profil/spieler/276255
SM Caen,Casimir Ninga,25,Chad,Left Winger,LW,£1.35m,HSC Montpellier,France,£1.80m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/casimir-ninga/profil/spieler/392810
SM Caen,Fayçal Fajr,30,Morocco,Central Midfield,CM,£2.25m,Getafe CF,Spain,£1.35m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/faycal-fajr/profil/spieler/174344
SM Caen,Prince Oniangué,29,Congo,Defensive Midfield,DM,£1.35m,Wolverhampton Wanderers,England,£450Th.,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/prince-oniangue/profil/spieler/60578
SM Caen,Malik Tchokounté,29,France,Centre-Forward,CF,£540Th.,Paris FC,France,£225Th.,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/malik-tchokounte/profil/spieler/412085
SM Caen,Erwin Zelazny,26,France,Goalkeeper,GK,£450Th.,ES Troyes AC,France,Free transfer,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/erwin-zelazny/profil/spieler/77395
SM Caen,Jonathan Gradit,25,France,Centre-Back,CB,£450Th.,Tours FC,France,Free transfer,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jonathan-gradit/profil/spieler/126557
SM Caen,Paul Baysse,30,France,Centre-Back,CB,£2.25m,FC Girondins Bordeaux,France,Loan,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/paul-baysse/profil/spieler/43256
SM Caen,Saîf-Eddine Khaoui,23,Tunisia,Attacking Midfield,AM,£4.50m,Olympique Marseille,France,Loan,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/saif-eddine-khaoui/profil/spieler/270411
SM Caen,Claudio Beauvue,30,Guadeloupe,Centre-Forward,CF,£2.25m,Celta de Vigo,Spain,Loan,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/claudio-beauvue/profil/spieler/58818
SM Caen,Timo Stavitski,19,Finland,Right Winger,RW,£315Th.,Rovaniemen Palloseura,Finland,"End of loanApr 20, 2019",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/timo-stavitski/profil/spieler/363717
SM Caen,Thomas Callens,19,France,Goalkeeper,GK,-,SM Caen B,France,-,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/thomas-callens/profil/spieler/593315
SM Caen,Issa Marega,20,France,Centre-Back,CB,-,SM Caen B,France,-,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/issa-marega/profil/spieler/593322
SM Caen,Pape Sané,26,Senegal,Centre-Forward,CF,£810Th.,AJ Auxerre,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/pape-sane/profil/spieler/182312
SM Caen,Yann Karamoh,19,France,Right Winger,RW,£6.30m,Inter Milan,Italy,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/yann-karamoh/profil/spieler/324804
SM Caen,Jeff Louis,25,Haiti,Attacking Midfield,AM,£360Th.,US Quevilly-Rouen Métropole,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jeff-louis/profil/spieler/164451
SM Caen,Chaker Alhadhur,26,Comoros,Left-Back,LB,£630Th.,LB Châteauroux,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/chaker-alhadhur/profil/spieler/178540
SM Caen,Valentin Voisin,22,France,Defensive Midfield,DM,£135Th.,US Avranches,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/valentin-voisin/profil/spieler/390548
SM Caen,Paul Reulet,24,France,Goalkeeper,GK,£270Th.,US Boulogne,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/paul-reulet/profil/spieler/170979
SM Caen,Emmanuel Imorou,29,Benin,Left-Back,LB,£720Th.,Cercle Brugge ,Belgium,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/emmanuel-imorou/profil/spieler/74709
FCO Dijon,Naïm Sliti,25,Tunisia,Left Winger,LW,£6.30m,LOSC Lille,France,£1.80m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/naim-sliti/profil/spieler/184491
FCO Dijon,Nayef Aguerd,22,Morocco,Centre-Back,CB,£810Th.,FUS Rabat,Morocco,£1.44m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/nayef-aguerd/profil/spieler/361914
FCO Dijon,Rúnar Alex Rúnarsson,23,Iceland,Goalkeeper,GK,£450Th.,FC Nordsjaelland,Denmark,£1.44m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/runar-alex-runarsson/profil/spieler/205657
FCO Dijon,Mickaël Alphonse,28,Guadeloupe,Right-Back,RB,£810Th.,FC Sochaux-Montbéliard,France,Free transfer,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/mickael-alphonse/profil/spieler/172153
FCO Dijon,Senou Coulibaly,23,France,Centre-Back,CB,-,Football Club Mantois,France,Free transfer,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/senou-coulibaly/profil/spieler/596240
FCO Dijon,Yoann Gourcuff,32,France,Attacking Midfield,AM,£1.80m,Stade Rennais FC,France,Free transfer,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/yoann-gourcuff/profil/spieler/18912
FCO Dijon,Laurent Ciman,33,Belgium,Centre-Back,CB,£1.13m,Los Angeles FC,United States,?,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/laurent-ciman/profil/spieler/22338
FCO Dijon,Lévi Ntumba,17,France,Goalkeeper,GK,-,FCO Dijon U19,France,-,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/levi-ntumba/profil/spieler/509510
FCO Dijon,Enzo Loiodice,17,France,Central Midfield,CM,£450Th.,FCO Dijon B,France,-,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/enzo-loiodice/profil/spieler/581781
FCO Dijon,Jules Keita,19,Guinea,Left Winger,LW,-,,Without Club,-,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jules-keita/profil/spieler/402117
FCO Dijon,Enzo Basilio,23,France,Goalkeeper,GK,£90Th.,Rodez AF,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/enzo-basilio/profil/spieler/242716
FCO Dijon,Dylan Bahamboula,23,Congo,Attacking Midfield,AM,£540Th.,GFC Ajaccio,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/dylan-bahamboula/profil/spieler/290928
FCO Dijon,Ádám Lang,25,Hungary,Centre-Back,CB,£1.13m,AS Nancy-Lorraine,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/adam-lang/profil/spieler/168088
FCO Dijon,Jessy Benet,23,France,Central Midfield,CM,£270Th.,Grenoble Foot 38,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jessy-benet/profil/spieler/332047
EA Guingamp,Sikou Niakaté,19,Mali,Centre-Back,CB,£720Th.,Valenciennes FC,France,£2.25m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/sikou-niakate/profil/spieler/413118
EA Guingamp,Guessouma Fofana,25,France,Defensive Midfield,DM,£720Th.,SC Amiens,France,£900Th.,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/guessouma-fofana/profil/spieler/419999
EA Guingamp,Nolan Roux,30,France,Centre-Forward,CF,£3.15m,FC Metz,France,Free transfer,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/nolan-roux/profil/spieler/81460
EA Guingamp,Ronny Rodelin,28,France,Right Winger,RW,£4.50m,SM Caen,France,?,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/ronny-rodelin/profil/spieler/76055
EA Guingamp,Théo Guivarch,22,France,Goalkeeper,GK,£135Th.,US Concarneau,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/theo-guivarch/profil/spieler/358505
EA Guingamp,Karim Achahbar,22,Morocco,Left Winger,LW,£225Th.,AFC Tubize,Belgium,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/karim-achahbar/profil/spieler/290770
EA Guingamp,Jérémy Livolant,20,France,Right Midfield,RM,£135Th.,US Boulogne,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jeremy-livolant/profil/spieler/324806
EA Guingamp,Cheick Traoré,23,Mali,Right-Back,RB,£360Th.,LB Châteauroux,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/cheick-traore/profil/spieler/378965
LOSC Lille,Jonathan Ikoné,20,France,Attacking Midfield,AM,£630Th.,Paris Saint-Germain,France,£4.50m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jonathan-ikone/profil/spieler/324690
LOSC Lille,Zeki Celik,21,Turkey,Right-Back,RB,£720Th.,Istanbulspor,Turkey,£2.25m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/zeki-celik/profil/spieler/251075
LOSC Lille,Loïc Rémy,31,France,Centre-Forward,CF,£5.40m,UD Las Palmas,Spain,£1.26m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/loic-remy/profil/spieler/45121
LOSC Lille,Jonathan Bamba,22,France,Left Winger,LW,£7.20m,AS Saint-Étienne,France,Free transfer,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jonathan-bamba/profil/spieler/292818
LOSC Lille,Rafael Leão,19,Portugal,Centre-Forward,CF,£5.40m,Sporting CP,Portugal,Free transfer,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/rafael-leao/profil/spieler/357164
LOSC Lille,Jérémy Pied,29,France,Right-Back,RB,£2.25m,Southampton FC,England,Free transfer,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jeremy-pied/profil/spieler/60583
LOSC Lille,José Fonte,34,Portugal,Centre-Back,CB,£1.80m,Dalian Yifang,China,Free transfer,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jose-fonte/profil/spieler/33829
LOSC Lille,Rui Fonte,28,Portugal,Centre-Forward,CF,£4.50m,Fulham FC,England,Loan,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/rui-fonte/profil/spieler/9335
LOSC Lille,Jean Butez,23,France,Goalkeeper,GK,£225Th.,Royal Excel Mouscron ,Belgium,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jean-butez/profil/spieler/290537
LOSC Lille,Xeka,23,Portugal,Central Midfield,CM,£4.95m,FCO Dijon,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/xeka/profil/spieler/290256
LOSC Lille,Stoppila Sunzu,29,Zambia,Centre-Back,CB,£1.80m,Arsenal Tula,Russia,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/stoppila-sunzu/profil/spieler/82324
LOSC Lille,Éder,30,Portugal,Centre-Forward,CF,£3.15m,Lokomotiv Moscow,Russia,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/eder/profil/spieler/84481
LOSC Lille,Naïm Sliti,25,Tunisia,Left Winger,LW,£6.30m,FCO Dijon,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/naim-sliti/profil/spieler/184491
Olympique Lyon,Moussa Dembélé,22,France,Centre-Forward,CF,£6.30m,Celtic FC,Scotland,£19.80m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/moussa-dembele/profil/spieler/229004
Olympique Lyon,Tanguy Ndombélé,21,France,Central Midfield,CM,£22.50m,SC Amiens,France,£7.20m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/tanguy-ndombele/profil/spieler/450936
Olympique Lyon,Jason Denayer,23,Belgium,Centre-Back,CB,£2.70m,Manchester City,England,£5.85m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jason-denayer/profil/spieler/277114
Olympique Lyon,Lenny Pintor,18,France,Centre-Forward,CF,£450Th.,Stade Brest 29,France,£4.50m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/lenny-pintor/profil/spieler/418660
Olympique Lyon,Oumar Solet,18,France,Centre-Back,CB,£900Th.,Stade Lavallois,France,£495Th.,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/oumar-solet/profil/spieler/463665
Olympique Lyon,Léo Dubois,23,France,Right-Back,RB,£9.00m,FC Nantes,France,Free transfer,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/leo-dubois/profil/spieler/236400
Olympique Lyon,Anthony Racioppi,19,Switzerland,Goalkeeper,GK,-,Olympique Lyon B,France,-,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/anthony-racioppi/profil/spieler/395671
Olympique Lyon,Timothé Cognat,20,France,Central Midfield,CM,-,Olympique Lyon B,France,-,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/timothe-cognat/profil/spieler/324796
Olympique Lyon,Jean-Philippe Mateta,21,France,Centre-Forward,CF,£2.25m,AC Le Havre,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jean-philippe-mateta/profil/spieler/420002
Olympique Lyon,Nicolas N'Koulou,28,Cameroon,Centre-Back,CB,£9.00m,Torino FC,Italy,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/nicolas-nkoulou/profil/spieler/60577
Olympique Lyon,Christopher Martins Pereira,21,Luxembourg,Defensive Midfield,DM,£360Th.,Bourg-en-Bresse Péronnas 01,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/christopher-martins-pereira/profil/spieler/248054
Olympique Lyon,Aldo Kalulu,22,France,Right Winger,RW,£1.35m,FC Sochaux-Montbéliard,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/aldo-kalulu/profil/spieler/292822
Olympique Lyon,Romain Del Castillo,22,France,Right Winger,RW,£1.35m,Nîmes Olympique,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/romain-del-castillo/profil/spieler/353399
Olympique Lyon,Olivier Kemen,21,France,Central Midfield,CM,£1.35m,GFC Ajaccio,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/olivier-kemen/profil/spieler/243725
Olympique Lyon,Sergi Darder,24,Spain,Central Midfield,CM,£9.90m,RCD Espanyol Barcelona,Spain,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/sergi-darder/profil/spieler/142021
Olympique Lyon,Martin Terrier,21,France,Left Winger,LW,£8.10m,RC Strasbourg Alsace,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/martin-terrier/profil/spieler/442891
Olympique Marseille,Kevin Strootman,28,Netherlands,Defensive Midfield,DM,£25.20m,AS Roma,Italy,£22.50m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/kevin-strootman/profil/spieler/68864
Olympique Marseille,Duje Caleta-Car,21,Croatia,Centre-Back,CB,£9.00m,Red Bull Salzburg,Austria,£17.10m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/duje-caleta-car/profil/spieler/238266
Olympique Marseille,Nemanja Radonjic,22,Serbia,Left Winger,LW,£5.40m,Red Star Belgrade,Serbia,£10.80m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/nemanja-radonjic/profil/spieler/245078
Olympique Marseille,Jordan Amavi,24,France,Left-Back,LB,£14.40m,Aston Villa,England,£9.00m,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/jordan-amavi/profil/spieler/241229
Olympique Marseille,Florian Chabrolle,20,France,Attacking Midfield,AM,-,Olympique de Marseille B,France,-,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/florian-chabrolle/profil/spieler/418662
Olympique Marseille,Lucas Perrin,19,France,Centre-Back,CB,-,Olympique de Marseille B,France,-,In,2018,s,ligue-1,https://www.transfermarkt.co.uk/lucas-perrin/profil/spieler/352392
Olympique Marseille,Saîf-Eddine Khaoui,23,Tunisia,Attacking Midfield,AM,£4.50m,ES Troyes AC,France,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/saif-eddine-khaoui/profil/spieler/270411
Olympique Marseille,Dória,23,Brazil,Centre-Back,CB,£1.35m,Yeni Malatyaspor,Turkey,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/doria/profil/spieler/213841
Olympique Marseille,Tomas Hubocan,32,Slovakia,Centre-Back,CB,£900Th.,Trabzonspor,Turkey,"End of loanJun 30, 2018",In,2018,s,ligue-1,https://www.transfermarkt.co.uk/tomas-hubocan/profil/spieler/63252
