Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Real Zaragoza,Kily González,21,Argentina,Left Midfield,LM,-,Club Atlético Boca Juniors,Argentina,£630Th.,In,1996,s,laliga,https://www.transfermarkt.co.uk/kily-gonzalez/profil/spieler/7438
Real Zaragoza,Quique Sánchez Flores,31,Spain,Right-Back,RB,-,Real Madrid,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/quique-sanchez-flores/profil/spieler/173942
Real Zaragoza,Lalo,19,Spain,Midfielder,Midfielder,-,UD Casetas,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/lalo/profil/spieler/70895
Real Zaragoza,Miquel Soler,31,Spain,Left-Back,LB,-,Real Madrid,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/miquel-soler/profil/spieler/7675
Real Betis Balompié,Finidi George,25,Nigeria,Right Winger,RW,-,Ajax Amsterdam,Netherlands,£9.00m,In,1996,s,laliga,https://www.transfermarkt.co.uk/finidi-george/profil/spieler/13241
Real Betis Balompié,Virgilio Ferreira,23,Paraguay,Centre-Forward,CF,-,Club Cerro Porteño,Paraguay,£1.62m,In,1996,s,laliga,https://www.transfermarkt.co.uk/virgilio-ferreira/profil/spieler/254094
Real Betis Balompié,Toni Prats,24,Spain,Goalkeeper,GK,-,Celta de Vigo,Spain,Free transfer,In,1996,s,laliga,https://www.transfermarkt.co.uk/toni-prats/profil/spieler/7644
Real Betis Balompié,Nenad Bjelica,24,Croatia,Central Midfield,CM,-,Albacete Balompié,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/nenad-bjelica/profil/spieler/703
Real Betis Balompié,Luis Fernández,23,Spain,Left-Back,LB,-,Racing Santander,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/luis-fernandez/profil/spieler/7648
Real Betis Balompié,Albert Nadj,21,Serbia,Defensive Midfield,DM,-,FK Partizan Belgrade,Serbia,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/albert-nadj/profil/spieler/10301
CD Logroñés (liq.),Ivan Adzic,23,Serbia,Right Midfield,RM,-,CD Toledo,Spain,Free transfer,In,1996,s,laliga,https://www.transfermarkt.co.uk/ivan-adzic/profil/spieler/81468
CD Logroñés (liq.),Rubén Sosa,30,Uruguay,Centre-Forward,CF,-,Borussia Dortmund,Germany,Free transfer,In,1996,s,laliga,https://www.transfermarkt.co.uk/ruben-sosa/profil/spieler/22455
CD Logroñés (liq.),Jochen Kientz,23,Germany,Centre-Back,CB,-,RCD Mallorca,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/jochen-kientz/profil/spieler/708
CD Logroñés (liq.),Andoni Cedrún,36,Spain,Goalkeeper,GK,-,Real Zaragoza,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/andoni-cedrun/profil/spieler/155390
CD Logroñés (liq.),Jorge Aizkorreta,22,Spain,Goalkeeper,GK,-,Athletic Bilbao,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/jorge-aizkorreta/profil/spieler/29161
CD Logroñés (liq.),Sotero López,23,Spain,Left-Back,LB,-,Albacete Balompié,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/sotero-lopez/profil/spieler/259704
CD Logroñés (liq.),José Luis Morales,22,Spain,Forward,Forward,-,RCD Mallorca,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/jose-luis-morales/profil/spieler/253679
CD Logroñés (liq.),Danilo Baltierra,27,Uruguay,Midfielder,Midfielder,-,CA Peñarol,Uruguay,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/danilo-baltierra/profil/spieler/259691
CD Logroñés (liq.),Voro,32,Spain,Centre-Back,CB,-,Deportivo de La Coruña,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/voro/profil/spieler/101568
Real Valladolid CF,Júlio César,17,Brazil,Centre-Back,CB,-,CD Marathón,Honduras,Free transfer,In,1996,s,laliga,https://www.transfermarkt.co.uk/julio-cesar/profil/spieler/2943
Real Valladolid CF,Dani,26,Spain,Defender,Defender,-,Córdoba CF,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/dani/profil/spieler/254105
Real Valladolid CF,Agustín Elduayen,31,Spain,Goalkeeper,GK,-,Deportivo de La Coruña,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/agustin-elduayen/profil/spieler/121089
Real Valladolid CF,Edu Manga,29,Brazil,Attacking Midfield,AM,-,Atlético Paranaense,Brazil,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/edu-manga/profil/spieler/258952
Real Valladolid CF,Hárold Lozano,24,Colombia,Central Midfield,CM,-,CF América,Mexico,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/harold-lozano/profil/spieler/7681
Real Valladolid CF,Víctor,22,Spain,Centre-Forward,CF,-,CD Toledo,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/victor/profil/spieler/7846
Rayo Vallecano,Pedro Contreras,24,Spain,Goalkeeper,GK,-,Real Madrid,Spain,Loan fee:£541Th.,In,1996,s,laliga,https://www.transfermarkt.co.uk/pedro-contreras/profil/spieler/7771
Rayo Vallecano,José María López,30,Spain,Left-Back,LB,-,CP Mérida,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/jose-maria-lopez/profil/spieler/253944
Rayo Vallecano,Juan Muñiz,27,Spain,Centre-Back,CB,-,Sporting Gijón,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/juan-muniz/profil/spieler/187836
Rayo Vallecano,Fabrice Moreau,28,Cameroon,Midfielder,Midfielder,-,Sporting Club de Toulon 83,France,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/fabrice-moreau/profil/spieler/183078
Rayo Vallecano,Diego Klimowicz,21,Argentina,Centre-Forward,CF,-,Instituto AC Córdoba,Argentina,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/diego-klimowicz/profil/spieler/1424
Rayo Vallecano,Roberto Peragón,18,Spain,Right Winger,RW,-,Rayo Vallecano B,Spain,-,In,1996,s,laliga,https://www.transfermarkt.co.uk/roberto-peragon/profil/spieler/29186
Sevilla FC,Vasilios Tsiartas,23,Greece,Attacking Midfield,AM,-,AEK Athens,Greece,£1.35m,In,1996,s,laliga,https://www.transfermarkt.co.uk/vasilios-tsiartas/profil/spieler/9876
Sevilla FC,Mirsad Hibic,22,Bosnia-Herzegovina,Centre-Back,CB,-,HNK Hajduk Split,Croatia,£630Th.,In,1996,s,laliga,https://www.transfermarkt.co.uk/mirsad-hibic/profil/spieler/7752
Sevilla FC,Salva Ballesta,21,Spain,Centre-Forward,CF,-,Écija Balompié,Spain,£180Th.,In,1996,s,laliga,https://www.transfermarkt.co.uk/salva-ballesta/profil/spieler/3693
Sevilla FC,Matías Almeyda,22,Argentina,Defensive Midfield,DM,-,Club Atlético River Plate,Argentina,£135Th.,In,1996,s,laliga,https://www.transfermarkt.co.uk/matias-almeyda/profil/spieler/5792
Sevilla FC,Petros Marinakis,28,Greece,Defensive Midfield,DM,-,Olympiacos Piraeus,Greece,Free transfer,In,1996,s,laliga,https://www.transfermarkt.co.uk/petros-marinakis/profil/spieler/188086
Sevilla FC,Axel,27,Brazil,Central Midfield,CM,-,São Paulo Futebol Clube,Brazil,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/axel/profil/spieler/385664
Sevilla FC,Antonio Gómez,22,Spain,Midfielder,Midfielder,-,Real Madrid,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/antonio-gomez/profil/spieler/259494
Sevilla FC,Ivica Mornar,22,Croatia,Centre-Forward,CF,-,Eintracht Frankfurt,Germany,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/ivica-mornar/profil/spieler/9615
Sevilla FC,Luis Miguel Ramis,25,Spain,Centre-Back,CB,-,CD Tenerife,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/luis-miguel-ramis/profil/spieler/154986
Sevilla FC,Onésimo,27,Spain,Midfielder,Midfielder,-,Rayo Vallecano,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/onesimo/profil/spieler/246203
Sevilla FC,Cristian Colusso,19,Argentina,Forward,Forward,-,Club Atlético Rosario Central,Argentina,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/cristian-colusso/profil/spieler/259490
Sevilla FC,Juan Velasco,19,Spain,Right-Back,RB,-,Sevilla FC C,Spain,-,In,1996,s,laliga,https://www.transfermarkt.co.uk/juan-velasco/profil/spieler/7546
Sevilla FC,Loren,22,Spain,Midfielder,Midfielder,-,Sevilla FC B,Spain,-,In,1996,s,laliga,https://www.transfermarkt.co.uk/loren/profil/spieler/138514
Sevilla FC,Jesús Galván,21,Spain,Right-Back,RB,-,Sevilla FC B,Spain,-,In,1996,s,laliga,https://www.transfermarkt.co.uk/jesus-galvan/profil/spieler/7836
Real Madrid,Predrag Mijatović,27,Montenegro,Centre-Forward,CF,-,Valencia CF,Spain,£12.60m,In,1996,s,laliga,https://www.transfermarkt.co.uk/predrag-mijatovi%C4%87/profil/spieler/24481
Real Madrid,Davor Suker,28,Croatia,Centre-Forward,CF,-,Sevilla FC,Spain,£9.90m,In,1996,s,laliga,https://www.transfermarkt.co.uk/davor-suker/profil/spieler/1407
Real Madrid,Clarence Seedorf,20,Netherlands,Central Midfield,CM,-,UC Sampdoria,Italy,£7.74m,In,1996,s,laliga,https://www.transfermarkt.co.uk/clarence-seedorf/profil/spieler/4168
Real Madrid,Roberto Carlos,23,Brazil,Left-Back,LB,-,FC Internazionale,Italy,£5.40m,In,1996,s,laliga,https://www.transfermarkt.co.uk/roberto-carlos/profil/spieler/7518
Real Madrid,Christian Panucci,23,Italy,Right-Back,RB,-,Milan AC,Italy,£3.72m,In,1996,s,laliga,https://www.transfermarkt.co.uk/christian-panucci/profil/spieler/5940
Real Madrid,Bodo Illgner,29,Germany,Goalkeeper,GK,-,1. FC Köln,Germany,£1.80m,In,1996,s,laliga,https://www.transfermarkt.co.uk/bodo-illgner/profil/spieler/24474
Real Madrid,Secretário,26,Portugal,Right-Back,RB,-,FC Porto,Portugal,£1.35m,In,1996,s,laliga,https://www.transfermarkt.co.uk/secretario/profil/spieler/9829
Real Madrid,Guti,19,Spain,Central Midfield,CM,-,Real Madrid B,Spain,-,In,1996,s,laliga,https://www.transfermarkt.co.uk/guti/profil/spieler/7530
Real Madrid,Dejan Petkovic,23,Serbia,Attacking Midfield,AM,-,Sevilla FC,Spain,"End of loanJun 30, 1996",In,1996,s,laliga,https://www.transfermarkt.co.uk/dejan-petkovic/profil/spieler/54056
Athletic Bilbao,Bixente Lizarazu,26,France,Left-Back,LB,-,FC Girondins Bordeaux,France,Free transfer,In,1996,s,laliga,https://www.transfermarkt.co.uk/bixente-lizarazu/profil/spieler/210
Athletic Bilbao,Ismael Urzaiz,24,Spain,Centre-Forward,CF,-,RCD Espanyol Barcelona,Spain,Free transfer,In,1996,s,laliga,https://www.transfermarkt.co.uk/ismael-urzaiz/profil/spieler/7641
Athletic Bilbao,José Mari,25,Spain,Attacking Midfield,AM,-,Real Betis Balompié,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/jose-mari/profil/spieler/154592
Athletic Bilbao,Imanol Etxeberria,23,Spain,Goalkeeper,GK,-,Bilbao Athletic,Spain,-,In,1996,s,laliga,https://www.transfermarkt.co.uk/imanol-etxeberria/profil/spieler/154586
Athletic Bilbao,Sergio Korino,21,Spain,Centre-Back,CB,-,Bilbao Athletic,Spain,-,In,1996,s,laliga,https://www.transfermarkt.co.uk/sergio-korino/profil/spieler/154574
Racing Santander,Vladimir Beschastnykh,22,Russia,Centre-Forward,CF,-,SV Werder Bremen,Germany,£1.80m,In,1996,s,laliga,https://www.transfermarkt.co.uk/vladimir-beschastnykh/profil/spieler/6927
Racing Santander,Fernando Correa,22,Uruguay,Forward,Forward,-,Atlético Madrid,Spain,Loan,In,1996,s,laliga,https://www.transfermarkt.co.uk/fernando-correa/profil/spieler/14212
Racing Santander,Javi López,22,Spain,Defender,Defender,-,CD Leganés,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/javi-lopez/profil/spieler/184342
Racing Santander,Paco Sanz,23,Spain,Right Midfield,RM,-,Real Oviedo,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/paco-sanz/profil/spieler/305217
Racing Santander,Jaime,23,Spain,Defensive Midfield,DM,-,Real Madrid,Spain,Loan,In,1996,s,laliga,https://www.transfermarkt.co.uk/jaime/profil/spieler/2758
Racing Santander,Fernando Morán,20,Spain,Right Midfield,RM,-,Real Madrid B,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/fernando-moran/profil/spieler/7861
Racing Santander,Sánchez Jara,26,Spain,Midfielder,Midfielder,-,Real Betis Balompié,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/sanchez-jara/profil/spieler/175960
Racing Santander,Fernando Marcos,27,Spain,Goalkeeper,GK,-,Albacete Balompié,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/fernando-marcos/profil/spieler/259626
Racing Santander,Sergey Shustikov,25,Russia,Defensive Midfield,DM,-,Torpedo Moscow,Russia,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/sergey-shustikov/profil/spieler/25659
Racing Santander,Gabriel Schürrer,24,Argentina,Centre-Back,CB,-,Club Atlético Lanús,Argentina,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/gabriel-schurrer/profil/spieler/7466
Racing Santander,José Luis Zalazar,32,Uruguay,Attacking Midfield,AM,-,Albacete Balompié,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/jose-luis-zalazar/profil/spieler/227728
Racing Santander,Diego López,21,Uruguay,Centre-Back,CB,-,Atletico River Plate Montevideo,Uruguay,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/diego-lopez/profil/spieler/20740
Racing Santander,Óscar Arpón,21,Spain,Central Midfield,CM,-,Real Betis Balompié,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/oscar-arpon/profil/spieler/29162
Racing Santander,Mario Bermejo,17,Spain,Second Striker,SS,-,Racing de Santander B,Spain,-,In,1996,s,laliga,https://www.transfermarkt.co.uk/mario-bermejo/profil/spieler/51545
Racing Santander,Dmitri Ulyanov,25,Russia,Attacking Midfield,AM,-,CSKA Moscow,Russia,,In,1996,s,laliga,https://www.transfermarkt.co.uk/dmitri-ulyanov/profil/spieler/93326
CD Tenerife,Meho Kodro,29,Bosnia-Herzegovina,Centre-Forward,CF,-,FC Barcelona,Spain,£2.70m,In,1996,s,laliga,https://www.transfermarkt.co.uk/meho-kodro/profil/spieler/8012
CD Tenerife,Oliver Neuville,23,Germany,Centre-Forward,CF,-,Servette FC,Switzerland,Free transfer,In,1996,s,laliga,https://www.transfermarkt.co.uk/oliver-neuville/profil/spieler/81
CD Tenerife,Aurelio Vidmar,29,Australia,Centre-Forward,CF,-,FC Sion,Switzerland,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/aurelio-vidmar/profil/spieler/129623
CD Tenerife,Dani,23,Spain,Right-Back,RB,-,Atlético Madrid,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/dani/profil/spieler/58017
CD Tenerife,Sergio Ballesteros,20,Spain,Centre-Back,CB,-,Levante UD,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/sergio-ballesteros/profil/spieler/7828
Real Sociedad,Darko Kovacevic,22,Serbia,Centre-Forward,CF,-,Sheffield Wednesday,England,£7.20m,In,1996,s,laliga,https://www.transfermarkt.co.uk/darko-kovacevic/profil/spieler/7479
Real Sociedad,Hakan Mild,25,Sweden,Central Midfield,CM,-,IFK Göteborg,Sweden,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/hakan-mild/profil/spieler/19252
Real Sociedad,Juan Gómez,25,Argentina,Defender,Defender,-,Club Atlético River Plate,Argentina,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/juan-gomez/profil/spieler/200745
Real Sociedad,Mutiu Adepoju,25,Nigeria,Central Midfield,CM,-,Racing Santander,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/mutiu-adepoju/profil/spieler/102321
Real Sociedad,Raúl Iglesias,21,Spain,Goalkeeper,GK,-,Real Sociedad B,Spain,-,In,1996,s,laliga,https://www.transfermarkt.co.uk/raul-iglesias/profil/spieler/95959
Real Sociedad,Mikel Aranburu,17,Spain,Defensive Midfield,DM,-,Real Sociedad B,Spain,-,In,1996,s,laliga,https://www.transfermarkt.co.uk/mikel-aranburu/profil/spieler/7467
RCD Espanyol Barcelona,Nicolas Ouédec,24,France,Centre-Forward,CF,-,FC Nantes,France,£2.07m,In,1996,s,laliga,https://www.transfermarkt.co.uk/nicolas-ouedec/profil/spieler/133930
RCD Espanyol Barcelona,Nenad Pralija,25,Croatia,Defensive Midfield,DM,-,HNK Hajduk Split,Croatia,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/nenad-pralija/profil/spieler/25769
RCD Espanyol Barcelona,José Cobos,28,France,Left-Back,LB,-,Paris Saint-Germain,France,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/jose-cobos/profil/spieler/5529
RCD Espanyol Barcelona,Miodrag Andjelkovic,18,Serbia,Centre-Forward,CF,-,OFK Beograd,Serbia,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/miodrag-andjelkovic/profil/spieler/5276
RCD Espanyol Barcelona,Dominique Lemoine,31,Belgium,Attacking Midfield,AM,-,Excelsior Mouscron,Belgium,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/dominique-lemoine/profil/spieler/181538
RCD Espanyol Barcelona,Adolfo Aldana,30,Spain,Right Midfield,RM,-,Deportivo de La Coruña,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/adolfo-aldana/profil/spieler/180075
RCD Espanyol Barcelona,Favio Damián Fernández,23,Argentina,Central Midfield,CM,-,Club de Gimnasia y Esgrima La Plata,Argentina,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/favio-damian-fernandez/profil/spieler/259492
RCD Espanyol Barcelona,Raúl Tamudo,18,Spain,Centre-Forward,CF,-,RCD Espanyol B,Spain,-,In,1996,s,laliga,https://www.transfermarkt.co.uk/raul-tamudo/profil/spieler/7899
CF Extremadura,Carlos Duré,25,Argentina,Centre-Forward,CF,-,Club Ferro Carril Oeste,Argentina,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/carlos-dure/profil/spieler/253935
CF Extremadura,Juanito,31,Spain,Centre-Back,CB,-,Sevilla FC,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/juanito/profil/spieler/253986
CF Extremadura,Iván Pérez,20,Spain,Centre-Forward,CF,-,Real Madrid B,Spain,Loan,In,1996,s,laliga,https://www.transfermarkt.co.uk/ivan-perez/profil/spieler/7505
CF Extremadura,José Soler,28,Spain,Midfielder,Midfielder,-,Atlético Madrid,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/jose-soler/profil/spieler/262964
CF Extremadura,Virgilio Ferreira,23,Paraguay,Centre-Forward,CF,-,Real Betis Balompié,Spain,Loan,In,1996,s,laliga,https://www.transfermarkt.co.uk/virgilio-ferreira/profil/spieler/254094
CF Extremadura,Quique Estebaranz,30,Spain,Centre-Forward,CF,-,Sevilla FC,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/quique-estebaranz/profil/spieler/8126
CF Extremadura,Javi Pineda,24,Spain,Attacking Midfield,AM,-,Sevilla FC,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/javi-pineda/profil/spieler/253496
CF Extremadura,Francisco Javier García Pimienta,21,Spain,Forward,Forward,-,FC Barcelona B,Spain,Loan,In,1996,s,laliga,https://www.transfermarkt.co.uk/francisco-javier-garcia-pimienta/profil/spieler/311913
CF Extremadura,Diego Rangel,18,Spain,Centre-Back,CB,-,CF Extremadura B,Spain,-,In,1996,s,laliga,https://www.transfermarkt.co.uk/diego-rangel/profil/spieler/73291
Deportivo de La Coruña,Rivaldo,24,Brazil,Attacking Midfield,AM,-,Sociedade Esportiva Palmeiras,Brazil,£10.80m,In,1996,s,laliga,https://www.transfermarkt.co.uk/rivaldo/profil/spieler/3372
Deportivo de La Coruña,Flávio Conceição,22,Brazil,Central Midfield,CM,-,Sociedade Esportiva Palmeiras,Brazil,£9.90m,In,1996,s,laliga,https://www.transfermarkt.co.uk/flavio-conceicao/profil/spieler/7279
Deportivo de La Coruña,Nuno Espírito Santo,22,Portugal,Goalkeeper,GK,-,Vitória Guimarães SC,Portugal,£2.25m,In,1996,s,laliga,https://www.transfermarkt.co.uk/nuno-espirito-santo/profil/spieler/9827
Deportivo de La Coruña,Noureddine Naybet,26,Morocco,Centre-Back,CB,-,Sporting CP,Portugal,£1.44m,In,1996,s,laliga,https://www.transfermarkt.co.uk/noureddine-naybet/profil/spieler/7493
Deportivo de La Coruña,Jérôme Bonnissel,23,France,Left-Back,LB,-,HSC Montpellier,France,Free transfer,In,1996,s,laliga,https://www.transfermarkt.co.uk/jerome-bonnissel/profil/spieler/3911
Deportivo de La Coruña,Renaldo,26,Brazil,Centre-Forward,CF,-,Clube Atlético Mineiro,Brazil,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/renaldo/profil/spieler/253469
Deportivo de La Coruña,Armando,25,Spain,Right-Back,RB,-,Real Oviedo,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/armando/profil/spieler/172654
Deportivo de La Coruña,Corentin Martins,26,France,Attacking Midfield,AM,-,AJ Auxerre,France,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/corentin-martins/profil/spieler/5623
Deportivo de La Coruña,Jacques Songo'o,32,Cameroon,Goalkeeper,GK,-,FC Metz,France,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/jacques-songoo/profil/spieler/102615
Deportivo de La Coruña,Petr Kouba,27,Czech Republic,Goalkeeper,GK,-,AC Sparta Praha,Czech Republic,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/petr-kouba/profil/spieler/9520
Deportivo de La Coruña,Djalminha,25,Brazil,Central Midfield,CM,-,Sociedade Esportiva Palmeiras,Brazil,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/djalminha/profil/spieler/2960
Deportivo de La Coruña,Mickaël Madar,28,France,Centre-Forward,CF,-,AS Monaco,France,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/mickael-madar/profil/spieler/104068
Deportivo de La Coruña,Dmitri Radchenko,25,Russia,Centre-Forward,CF,-,Rayo Vallecano,Spain,"End of loanJul 1, 1996",In,1996,s,laliga,https://www.transfermarkt.co.uk/dmitri-radchenko/profil/spieler/67136
Celta de Vigo,Aleksandr Mostovoy,27,Russia,Attacking Midfield,AM,-,RC Strasbourg Alsace,France,£1.80m,In,1996,s,laliga,https://www.transfermarkt.co.uk/aleksandr-mostovoy/profil/spieler/7556
Celta de Vigo,Haim Revivo,24,Israel,Attacking Midfield,AM,-,Maccabi Haifa,Israel,£900Th.,In,1996,s,laliga,https://www.transfermarkt.co.uk/haim-revivo/profil/spieler/2917
Celta de Vigo,Mazinho,30,Brazil,Defensive Midfield,DM,-,Valencia CF,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/mazinho/profil/spieler/102588
Celta de Vigo,Josema,27,Spain,Right-Back,RB,-,UD Salamanca,Spain,?,In,1996,s,laliga,https://www.transfermarkt.co.uk/josema/profil/spieler/187834
