Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
FC Internazionale,Ciriaco Sforza,26,Switzerland,Central Midfield,CM,-,Bayern Munich,Germany,£2.79m,In,1996,s,serie-a
FC Internazionale,Iván Zamorano,29,Chile,Centre-Forward,CF,-,Real Madrid,Spain,£2.25m,In,1996,s,serie-a
FC Internazionale,Samuel Ipoua,23,Cameroon,Centre-Forward,CF,-,OGC Nice,France,Free transfer,In,1996,s,serie-a
FC Internazionale,Aron Winter,29,Netherlands,Defensive Midfield,DM,-,SS Lazio,Italy,Free transfer,In,1996,s,serie-a
FC Internazionale,Jocelyn Angloma,30,Guadeloupe,Right-Back,RB,-,Torino Calcio,Italy,Free transfer,In,1996,s,serie-a
FC Internazionale,Andrea Mazzantini,27,Italy,Goalkeeper,GK,-,AC Venezia 1907,Italy,?,In,1996,s,serie-a
FC Internazionale,Massimo Tarantino,25,Italy,Left-Back,LB,-,SSC Napoli,Italy,?,In,1996,s,serie-a
FC Internazionale,Misha Djorkaeff,22,France,Midfielder,Midfielder,-,Olympique Alès,France,?,In,1996,s,serie-a
FC Internazionale,Armando Pantanelli,25,Italy,Goalkeeper,GK,-,AC Carpi,Italy,?,In,1996,s,serie-a
FC Internazionale,Giammarco Frezza,20,Italy,Left Midfield,LM,-,US Salernitana,Italy,?,In,1996,s,serie-a
FC Internazionale,Sergio D'Autilia,18,Italy,Central Midfield,CM,-,Inter Milan Primavera,Italy,-,In,1996,s,serie-a
AC Parma,Hernán Crespo,21,Argentina,Centre-Forward,CF,-,Club Atlético River Plate,Argentina,£3.72m,In,1996,s,serie-a
AC Parma,Amaral,23,Brazil,Defensive Midfield,DM,-,Sociedade Esportiva Palmeiras,Brazil,£900Th.,In,1996,s,serie-a
AC Parma,Enrico Chiesa,25,Italy,Centre-Forward,CF,-,UC Sampdoria,Italy,£675Th.,In,1996,s,serie-a
AC Parma,Lilian Thuram,24,France,Centre-Back,CB,-,AS Monaco,France,Free transfer,In,1996,s,serie-a
AC Parma,Zé Maria,22,Brazil,Right-Back,RB,-,Clube de Regatas do Flamengo,Brazil,?,In,1996,s,serie-a
AC Parma,Alberto Mantelli,24,Italy,Defender,Defender,-,Modena FC,Italy,?,In,1996,s,serie-a
AC Parma,Gianluca Triuzzi,17,Italy,Centre-Forward,CF,-,Taranto FC 1927,Italy,?,In,1996,s,serie-a
AC Parma,Daniel Bravo,33,France,Defensive Midfield,DM,-,Paris Saint-Germain,France,?,In,1996,s,serie-a
AC Parma,Pietro Strada,26,Italy,Left Midfield,LM,-,AC Reggiana,Italy,?,In,1996,s,serie-a
Hellas Verona,Eugenio Corini,25,Italy,Defensive Midfield,DM,-,Piacenza FC,Italy,?,In,1996,s,serie-a
Hellas Verona,Sebastiano Siviglia,23,Italy,Centre-Back,CB,-,Nocerina 1910,Italy,?,In,1996,s,serie-a
Hellas Verona,Pierluigi Orlandini,23,Italy,Right Midfield,RM,-,FC Internazionale,Italy,?,In,1996,s,serie-a
Hellas Verona,Reinaldo,20,Brazil,Centre-Forward,CF,-,Sociedade Esportiva Palmeiras,Brazil,?,In,1996,s,serie-a
Hellas Verona,Andrea Da Rold,23,Italy,Defender,Defender,-,US Fiorenzuola 1922,Italy,?,In,1996,s,serie-a
Hellas Verona,Leonardo Colucci,23,Italy,Central Midfield,CM,-,AC Reggiana,Italy,?,In,1996,s,serie-a
Hellas Verona,Marco Baroni,32,Italy,Centre-Back,CB,-,Ancona Calcio,Italy,?,In,1996,s,serie-a
Hellas Verona,Antonio Paganin,30,Italy,Right-Back,RB,-,Atalanta BC,Italy,?,In,1996,s,serie-a
Hellas Verona,Jonatan Binotto,21,Italy,Right Winger,RW,-,AC Cesena,Italy,?,In,1996,s,serie-a
Hellas Verona,Nicola Zanini,22,Italy,Attacking Midfield,AM,-,UC Sampdoria,Italy,Loan,In,1996,s,serie-a
Hellas Verona,Vincenzo Italiano,18,Italy,Central Midfield,CM,-,Trapani Calcio,Italy,?,In,1996,s,serie-a
Hellas Verona,Filippo Maniero,23,Italy,Centre-Forward,CF,-,UC Sampdoria,Italy,?,In,1996,s,serie-a
Hellas Verona,Salvatore Giunta,29,Italy,Central Midfield,CM,-,Brescia Calcio,Italy,?,In,1996,s,serie-a
Hellas Verona,Roberto Bacci,29,Italy,Centre-Back,CB,-,Torino Calcio,Italy,Loan,In,1996,s,serie-a
Hellas Verona,Attilio Gregori,30,Italy,Goalkeeper,GK,-,Udinese Calcio,Italy,?,In,1996,s,serie-a
SS Lazio,Pavel Nedved,23,Czech Republic,Left Midfield,LM,-,AC Sparta Praha,Czech Republic,£4.18m,In,1996,s,serie-a
SS Lazio,Mark Fish,22,South Africa,Centre-Back,CB,-,Orlando Pirates,South Africa,£1.17m,In,1996,s,serie-a
SS Lazio,Carlo Cudicini,22,Italy,Goalkeeper,GK,-,AC Prato,Italy,Free transfer,In,1996,s,serie-a
SS Lazio,Andrea Cano,20,Italy,Goalkeeper,GK,-,Narnese Calcio,Italy,?,In,1996,s,serie-a
SS Lazio,Roberto Baronio,18,Italy,Defensive Midfield,DM,-,Brescia Calcio,Italy,?,In,1996,s,serie-a
SS Lazio,Paul Okon,24,Australia,Defensive Midfield,DM,-,Club Brugge KV,Belgium,?,In,1996,s,serie-a
SS Lazio,Igor Protti,28,Italy,Centre-Forward,CF,-,AS Bari,Italy,?,In,1996,s,serie-a
SS Lazio,Renato Buso,26,Italy,Right Midfield,RM,-,SSC Napoli,Italy,?,In,1996,s,serie-a
Udinese Calcio,Luigi Turci,26,Italy,Goalkeeper,GK,-,US Cremonese,Italy,?,In,1996,s,serie-a
Udinese Calcio,Alessandro Orlando,26,Italy,Left-Back,LB,-,AC Fiorentina,Italy,?,In,1996,s,serie-a
Udinese Calcio,Pier Luigi Nicoli,30,Italy,Centre-Back,CB,-,Foggia Calcio,Italy,?,In,1996,s,serie-a
Udinese Calcio,Márcio Amoroso,21,Brazil,Centre-Forward,CF,-,Clube de Regatas do Flamengo,Brazil,?,In,1996,s,serie-a
Udinese Calcio,Luca Compagnon,23,Italy,Right-Back,RB,-,AC Savoia 1908,Italy,?,In,1996,s,serie-a
Udinese Calcio,Hazem Emam,21,Egypt,Attacking Midfield,AM,-,Zamalek SC,Egypt,?,In,1996,s,serie-a
Udinese Calcio,Tomas Locatelli,20,Italy,Attacking Midfield,AM,-,Milan AC,Italy,?,In,1996,s,serie-a
Udinese Calcio,Massimiliano Caniato,28,Italy,Goalkeeper,GK,-,Torino Calcio,Italy,?,In,1996,s,serie-a
Udinese Calcio,Claudio Clementi,27,Italy,Centre-Forward,CF,-,US Fiorenzuola 1922,Italy,?,In,1996,s,serie-a
AC Fiorentina,Luis Oliveira,27,Belgium,Centre-Forward,CF,-,Cagliari Calcio,Italy,£6.30m,In,1996,s,serie-a
AC Fiorentina,Giulio Falcone,22,Italy,Centre-Back,CB,-,Torino Calcio,Italy,Free transfer,In,1996,s,serie-a
AC Fiorentina,Aldo Firicano,29,Italy,Centre-Back,CB,-,Cagliari Calcio,Italy,?,In,1996,s,serie-a
AC Fiorentina,Danilo Stefani,17,Italy,Central Midfield,CM,-,SS Maceratese 1922,Italy,?,In,1996,s,serie-a
AC Fiorentina,Vittorio Pusceddu,32,Italy,Left-Back,LB,-,Cagliari Calcio,Italy,?,In,1996,s,serie-a
AC Fiorentina,Marco Vendrame,19,Italy,Right Midfield,RM,-,Fiorentina Primavera,Italy,-,In,1996,s,serie-a
AC Fiorentina,Daniele Chiarini,17,Italy,Centre-Back,CB,-,Fiorentina Primavera,Italy,-,In,1996,s,serie-a
Juventus FC,Alen Boksic,26,Croatia,Centre-Forward,CF,-,SS Lazio,Italy,£4.05m,In,1996,s,serie-a
Juventus FC,Christian Vieri,22,Italy,Centre-Forward,CF,-,Atalanta BC,Italy,£3.39m,In,1996,s,serie-a
Juventus FC,Zinédine Zidane,24,France,Attacking Midfield,AM,-,FC Girondins Bordeaux,France,£3.15m,In,1996,s,serie-a
Juventus FC,Mark Iuliano,22,Italy,Centre-Back,CB,-,US Salernitana,Italy,?,In,1996,s,serie-a
Juventus FC,Nicola Amoruso,21,Italy,Centre-Forward,CF,-,Calcio Padova,Italy,?,In,1996,s,serie-a
Juventus FC,Davide Falcioni,21,Italy,Goalkeeper,GK,-,Olbia Calcio,Italy,?,In,1996,s,serie-a
Juventus FC,Raffaele Ametrano,23,Italy,Right-Back,RB,-,Udinese Calcio,Italy,?,In,1996,s,serie-a
Juventus FC,Salvatore Aronica,18,Italy,Centre-Back,CB,-,Bagheria Città Delle Ville,Italy,?,In,1996,s,serie-a
Juventus FC,Paolo Montero,24,Uruguay,Centre-Back,CB,-,Atalanta BC,Italy,?,In,1996,s,serie-a
Juventus FC,Riccardo Bonetto,17,Italy,Left-Back,LB,-,Juventus Primavera,Italy,-,In,1996,s,serie-a
Atalanta BC,Federico Magallanes,19,Uruguay,Centre-Forward,CF,-,CA Peñarol,Uruguay,£3.60m,In,1996,s,serie-a
Atalanta BC,Filippo Inzaghi,22,Italy,Centre-Forward,CF,-,AC Parma,Italy,£81Th.,In,1996,s,serie-a
Atalanta BC,Joakim Persson,21,Sweden,Centre-Back,CB,-,Malmö FF,Sweden,Free transfer,In,1996,s,serie-a
Atalanta BC,Fabio Rustico,20,Italy,Right-Back,RB,-,Solbiatese Arno Calcio,Italy,Free transfer,In,1996,s,serie-a
Atalanta BC,Stefano Rossini,25,Italy,Left-Back,LB,-,Piacenza FC,Italy,?,In,1996,s,serie-a
Atalanta BC,Massimo Carrera,32,Italy,Centre-Back,CB,-,Juventus FC,Italy,?,In,1996,s,serie-a
Atalanta BC,Zoran Mirkovic,24,Serbia,Right-Back,RB,-,FK Partizan Belgrade,Serbia,?,In,1996,s,serie-a
Atalanta BC,Davide Micillo,25,Italy,Goalkeeper,GK,-,AC Cesena,Italy,?,In,1996,s,serie-a
Atalanta BC,Paolo Foglio,20,Italy,Right-Back,RB,-,US Fiorenzuola 1922,Italy,?,In,1996,s,serie-a
Atalanta BC,Gianluigi Lentini,27,Italy,Right Winger,RW,-,Milan AC,Italy,?,In,1996,s,serie-a
Atalanta BC,Andrea Sottil,22,Italy,Centre-Back,CB,-,AC Fiorentina,Italy,?,In,1996,s,serie-a
Atalanta BC,Emanuele Tresoldi,22,Italy,Left-Back,LB,-,US Pistoiese 1921,Italy,?,In,1996,s,serie-a
Atalanta BC,Pierre Regonesi,17,Italy,Left-Back,LB,-,Atalanta Primavera,Italy,-,In,1996,s,serie-a
Atalanta BC,Luciano Zauri,18,Italy,Right-Back,RB,-,Atalanta Primavera,Italy,-,In,1996,s,serie-a
AC Perugia,Milan Rapaic,22,Croatia,Left Midfield,LM,-,HNK Hajduk Split,Croatia,£675Th.,In,1996,s,serie-a
AC Perugia,Bratislav Mijalkovic,25,Serbia,Defender,Defender,-,FK Partizan Belgrade,Serbia,?,In,1996,s,serie-a
AC Perugia,Giovanni Renna,17,Italy,Midfielder,Midfielder,-,Taranto FC 1927,Italy,?,In,1996,s,serie-a
AC Perugia,Carmine Gautieri,25,Italy,Right Winger,RW,-,AS Bari,Italy,?,In,1996,s,serie-a
AC Perugia,Aleksandar Kocić,27,Serbia,Goalkeeper,GK,-,FK Vojvodina Novi Sad,Serbia,?,In,1996,s,serie-a
AC Perugia,Antonio Manicone,29,Italy,Defensive Midfield,DM,-,FC Internazionale,Italy,?,In,1996,s,serie-a
AC Perugia,Martino Traversa,22,Italy,Right-Back,RB,-,Delfino Pescara 1936,Italy,?,In,1996,s,serie-a
AC Perugia,Gianpaolo Spagnulo,31,Italy,Goalkeeper,GK,-,Genoa 1893,Italy,?,In,1996,s,serie-a
AC Perugia,Michel Kreek,25,Netherlands,Left-Back,LB,-,Calcio Padova,Italy,?,In,1996,s,serie-a
AC Perugia,Marcello Castellini,23,Italy,Centre-Back,CB,-,AC Parma,Italy,?,In,1996,s,serie-a
AC Perugia,Pietro Vierchowod,37,Italy,Centre-Back,CB,-,Juventus FC,Italy,?,In,1996,s,serie-a
AC Perugia,Salvatore Matrecano,25,Italy,Centre-Back,CB,-,Udinese Calcio,Italy,?,In,1996,s,serie-a
AC Perugia,Maurizio Baciocchi,19,Italy,Forward,Forward,-,Centese Calcio 1913,Italy,?,In,1996,s,serie-a
AC Perugia,Edoardo Artistico,27,Italy,Centre-Forward,CF,-,Ancona Calcio,Italy,?,In,1996,s,serie-a
AC Perugia,Alberto Di Chiara,32,Italy,Left-Back,LB,-,AC Parma,Italy,?,In,1996,s,serie-a
AC Perugia,Fausto Pizzi,28,Italy,Attacking Midfield,AM,-,SSC Napoli,Italy,?,In,1996,s,serie-a
AC Perugia,Müller,30,Brazil,Second Striker,SS,-,Sociedade Esportiva Palmeiras,Brazil,?,In,1996,s,serie-a
Bologna FC 1909,Igor Shalimov,27,Russia,Attacking Midfield,AM,-,Udinese Calcio,Italy,£3.60m,In,1996,s,serie-a
Bologna FC 1909,Kennet Andersson,28,Sweden,Centre-Forward,CF,-,AS Bari,Italy,?,In,1996,s,serie-a
Bologna FC 1909,Igor Kolyvanov,28,Russia,Left Winger,LW,-,Foggia Calcio,Italy,?,In,1996,s,serie-a
Bologna FC 1909,Giancarlo Marocchi,30,Italy,Central Midfield,CM,-,Juventus FC,Italy,?,In,1996,s,serie-a
Bologna FC 1909,Pierpaolo Bresciani,25,Italy,Right Winger,RW,-,Foggia Calcio,Italy,?,In,1996,s,serie-a
Bologna FC 1909,Francesco Gnudi,24,Italy,Goalkeeper,GK,-,USC Baracca Lugo 1909,Italy,?,In,1996,s,serie-a
Bologna FC 1909,Giuseppe Anaclerio,22,Italy,Defensive Midfield,DM,-,SP Ars et Labor,Italy,?,In,1996,s,serie-a
Bologna FC 1909,Cristiano Pavone,24,Italy,Left-Back,LB,-,Atalanta BC,Italy,?,In,1996,s,serie-a
Bologna FC 1909,Oscar Magoni,28,Italy,Defensive Midfield,DM,-,Genoa 1893,Italy,?,In,1996,s,serie-a
Bologna FC 1909,Giuseppe Cardone,22,Italy,Right-Back,RB,-,Milan AC,Italy,?,In,1996,s,serie-a
Bologna FC 1909,Alex Brunner,22,Italy,Goalkeeper,GK,-,Foggia Calcio,Italy,?,In,1996,s,serie-a
Bologna FC 1909,Davide Fontolan,30,Italy,Left Midfield,LM,-,FC Internazionale,Italy,?,In,1996,s,serie-a
Bologna FC 1909,Andrea Seno,30,Italy,Central Midfield,CM,-,FC Internazionale,Italy,?,In,1996,s,serie-a
UC Sampdoria,Vincenzo Montella,22,Italy,Centre-Forward,CF,-,Genoa 1893,Italy,£3.95m,In,1996,s,serie-a
UC Sampdoria,Juan Sebastián Verón,21,Argentina,Central Midfield,CM,-,Club Atlético Boca Juniors,Argentina,£3.24m,In,1996,s,serie-a
UC Sampdoria,Danny Dichio,21,England,Centre-Forward,CF,-,Queens Park Rangers,England,Free transfer,In,1996,s,serie-a
UC Sampdoria,Fabrizio Ferron,30,Italy,Goalkeeper,GK,-,Atalanta BC,Italy,?,In,1996,s,serie-a
UC Sampdoria,Simone Vergassola,20,Italy,Defensive Midfield,DM,-,Carrarese Calcio 1908,Italy,?,In,1996,s,serie-a
UC Sampdoria,Mattia Biso,19,Italy,Central Midfield,CM,-,HSL Derthona,Italy,?,In,1996,s,serie-a
UC Sampdoria,Alessandro Giovinazzo,18,Italy,Goalkeeper,GK,-,Rapallo Ruentes Rivarolese,Italy,?,In,1996,s,serie-a
UC Sampdoria,Pierre Laigle,25,France,Left Midfield,LM,-,RC Lens,France,?,In,1996,s,serie-a
UC Sampdoria,Nicola Zanini,22,Italy,Attacking Midfield,AM,-,Hellas Verona,Italy,?,In,1996,s,serie-a
UC Sampdoria,Oumar Dieng,23,France,Centre-Back,CB,-,Paris Saint-Germain,France,?,In,1996,s,serie-a
UC Sampdoria,Vincenzo Iacopino,19,Italy,Attacking Midfield,AM,-,Sampdoria Primavera,Italy,-,In,1996,s,serie-a
UC Sampdoria,Marcello Cottafava,18,Italy,Centre-Back,CB,-,Sampdoria Primavera,Italy,-,In,1996,s,serie-a
Cagliari Calcio,Gianluca Grassadonia,24,Italy,Centre-Back,CB,-,US Salernitana,Italy,Free transfer,In,1996,s,serie-a
Cagliari Calcio,Gianbattista Scugugia,25,Italy,Centre-Back,CB,-,AC Cesena,Italy,?,In,1996,s,serie-a
Cagliari Calcio,Christian Lönstrup,25,Denmark,Central Midfield,CM,-,FC Copenhagen,Denmark,?,In,1996,s,serie-a
Cagliari Calcio,Marco Pascolo,30,Switzerland,Goalkeeper,GK,-,Servette FC,Switzerland,?,In,1996,s,serie-a
Cagliari Calcio,Mirko Taccola,25,Italy,Centre-Back,CB,-,SSC Napoli,Italy,Loan,In,1996,s,serie-a
Cagliari Calcio,Eric Tinkler,25,South Africa,Defensive Midfield,DM,-,Vitória Setúbal FC,Portugal,?,In,1996,s,serie-a
Cagliari Calcio,Luis Romero,28,Uruguay,Centre-Forward,CF,-,CA Peñarol,Uruguay,Loan,In,1996,s,serie-a
Cagliari Calcio,Sandro Tovalieri,31,Italy,Centre-Forward,CF,-,AC Reggiana,Italy,?,In,1996,s,serie-a
Cagliari Calcio,Ramon Vega,25,Switzerland,Centre-Back,CB,-,Grasshopper Club Zurich,Switzerland,?,In,1996,s,serie-a
Cagliari Calcio,Francesco Cozza,22,Italy,Attacking Midfield,AM,-,Milan AC,Italy,Loan,In,1996,s,serie-a
Cagliari Calcio,Giacomo Banchelli,23,Italy,Centre-Forward,CF,-,AC Fiorentina,Italy,?,In,1996,s,serie-a
Cagliari Calcio,Stefano Bettarini,24,Italy,Left-Back,LB,-,AS Lucchese Libertas,Italy,?,In,1996,s,serie-a
Cagliari Calcio,Lorenzo Minotti,29,Italy,Sweeper,SW,-,AC Parma,Italy,?,In,1996,s,serie-a
Cagliari Calcio,Davide Carrus,17,Italy,Defensive Midfield,DM,-,Cagliari Primavera,Italy,-,In,1996,s,serie-a
Piacenza FC,Daniele Delli Carri,24,Italy,Centre-Back,CB,-,Genoa 1893,Italy,Free transfer,In,1996,s,serie-a
Piacenza FC,Stefano Sacchetti,23,Italy,Centre-Back,CB,-,UC Sampdoria,Italy,?,In,1996,s,serie-a
Piacenza FC,Gianluca Lamacchi,24,Italy,Centre-Back,CB,-,AS Fidelis Andria,Italy,?,In,1996,s,serie-a
Piacenza FC,Giuseppe Scienza,29,Italy,Midfielder,Midfielder,-,AC Venezia 1907,Italy,?,In,1996,s,serie-a
Piacenza FC,Sergio Marcon,25,Italy,Goalkeeper,GK,-,AS Fidelis Andria,Italy,?,In,1996,s,serie-a
Piacenza FC,Alessandro Mazzola,27,Italy,Defensive Midfield,DM,-,AC Reggiana,Italy,?,In,1996,s,serie-a
Piacenza FC,Gabriele Pin,34,Italy,Central Midfield,CM,-,AC Parma,Italy,?,In,1996,s,serie-a
Piacenza FC,Pasquale Luiso,26,Italy,Centre-Forward,CF,-,Chievo Verona,Italy,?,In,1996,s,serie-a
Piacenza FC,Aladino Valoti,30,Italy,Central Midfield,CM,-,Hellas Verona,Italy,?,In,1996,s,serie-a
Piacenza FC,Fabian Natale Valtolina,25,Italy,Left Winger,LW,-,Bologna FC 1909,Italy,?,In,1996,s,serie-a
Piacenza FC,Fausto Pari,33,Italy,Defensive Midfield,DM,-,SSC Napoli,Italy,?,In,1996,s,serie-a
Piacenza FC,Andrea Tentoni,27,Italy,Forward,Forward,-,US Cremonese,Italy,?,In,1996,s,serie-a
Piacenza FC,Paolo Tramezzani,25,Italy,Left-Back,LB,-,AC Cesena,Italy,?,In,1996,s,serie-a
Piacenza FC,Alessandro Lucarelli,18,Italy,Centre-Back,CB,-,Piacenza Juniores,Italy,-,In,1996,s,serie-a
Vicenza Calcio,Pierre Womé,17,Cameroon,Left-Back,LB,-,Canon Yaoundé,Cameroon,?,In,1996,s,serie-a
Vicenza Calcio,Giovanni Cornacchini,30,Italy,Centre-Forward,CF,-,Bologna FC 1909,Italy,?,In,1996,s,serie-a
Vicenza Calcio,Fabio Firmani,18,Italy,Central Midfield,CM,-,AS Lodigiani,Italy,?,In,1996,s,serie-a
Vicenza Calcio,Massimo Beghetto,27,Italy,Left-Back,LB,-,AC Perugia,Italy,?,In,1996,s,serie-a
Vicenza Calcio,Alessandro Dal Canto,21,Italy,Left-Back,LB,-,Torino Calcio,Italy,?,In,1996,s,serie-a
Vicenza Calcio,Mariano Sotgia,26,Italy,Right Winger,RW,-,AS Cosenza Calcio,Italy,?,In,1996,s,serie-a
Vicenza Calcio,Stefano Mazzocco,16,Italy,Defensive Midfield,DM,-,Vicenza Primavera,Italy,-,In,1996,s,serie-a
AC Reggiana,Dietmar Beiersdorfer,32,Germany,Centre-Back,CB,-,1. FC Köln,Germany,£315Th.,In,1996,s,serie-a
AC Reggiana,Franz Carr,30,England,Forward,Forward,-,Aston Villa,England,Free transfer,In,1996,s,serie-a
AC Reggiana,Gianluca Cherubini,22,Italy,Right-Back,RB,-,AS Roma,Italy,?,In,1996,s,serie-a
AC Reggiana,Adolfo Valencia,28,Colombia,Centre-Forward,CF,-,Club Atlético Independiente,Argentina,?,In,1996,s,serie-a
AC Reggiana,Dosu Joseph,23,Nigeria,Goalkeeper,GK,-,Julius Berger FC,Nigeria,?,In,1996,s,serie-a
AC Reggiana,António Pacheco,29,Portugal,Left Winger,LW,-,Belenenses SAD,Portugal,?,In,1996,s,serie-a
AC Reggiana,Nicoló Sciacca,27,Italy,Central Midfield,CM,-,Foggia Calcio,Italy,?,In,1996,s,serie-a
AC Reggiana,Michael Hatz,25,Austria,Centre-Back,CB,-,Rapid Vienna,Austria,?,In,1996,s,serie-a
AC Reggiana,Filippo Galli,33,Italy,Centre-Back,CB,-,Milan AC,Italy,?,In,1996,s,serie-a
AC Reggiana,Georges Grün,34,Belgium,Centre-Back,CB,-,RSC Anderlecht,Belgium,?,In,1996,s,serie-a
AC Reggiana,Angelo Carbone,28,Italy,Right Midfield,RM,-,Piacenza FC,Italy,?,In,1996,s,serie-a
AC Reggiana,Gabriele Grossi,24,Italy,Left-Back,LB,-,AS Roma,Italy,?,In,1996,s,serie-a
AC Reggiana,Damiano Longhi,29,Italy,Right Winger,RW,-,Calcio Padova,Italy,?,In,1996,s,serie-a
AC Reggiana,Massimo Minetti,18,Italy,Second Striker,SS,-,Milan Primavera,Italy,?,In,1996,s,serie-a
AC Reggiana,Ovidiu Sabau,28,Romania,Central Midfield,CM,-,Brescia Calcio,Italy,?,In,1996,s,serie-a
AC Reggiana,Gianluca Sordo,26,Italy,Right Midfield,RM,-,Milan AC,Italy,?,In,1996,s,serie-a
AC Reggiana,Monye Precious Onyabor,21,Nigeria,Midfielder,Midfielder,-,AC Parma,Italy,?,In,1996,s,serie-a
AC Reggiana,Pietro Parente,24,Italy,Midfielder,Midfielder,-,AS Bari,Italy,?,In,1996,s,serie-a
AC Reggiana,Fabio Caselli,16,Italy,Right-Back,RB,-,Reggiana Berretti,Italy,-,In,1996,s,serie-a
AC Reggiana,Luca Ariatti,17,Italy,Central Midfield,CM,-,Reggiana Berretti,Italy,-,In,1996,s,serie-a
SSC Napoli,Caio,20,Brazil,Centre-Forward,CF,-,FC Internazionale,Italy,£4.50m,In,1996,s,serie-a
SSC Napoli,Nicola Caccia,26,Italy,Centre-Forward,CF,-,Piacenza FC,Italy,Loan,In,1996,s,serie-a
SSC Napoli,Beto,21,Brazil,Attacking Midfield,AM,-,Botafogo Rio de Janeiro,Brazil,Free transfer,In,1996,s,serie-a
SSC Napoli,Bertrand Crasson,24,Belgium,Right-Back,RB,-,RSC Anderlecht,Belgium,?,In,1996,s,serie-a
SSC Napoli,Alfredo Aglietti,25,Italy,Centre-Forward,CF,-,Reggina Calcio,Italy,?,In,1996,s,serie-a
SSC Napoli,Francesco Turrini,30,Italy,Right Midfield,RM,-,Piacenza FC,Italy,?,In,1996,s,serie-a
SSC Napoli,Mauro Milanese,24,Italy,Left-Back,LB,-,Torino Calcio,Italy,?,In,1996,s,serie-a
SSC Napoli,Luigi Panarelli,20,Italy,Right-Back,RB,-,Taranto FC 1927,Italy,?,In,1996,s,serie-a
SSC Napoli,Antonio Amita,20,Italy,Defensive Midfield,DM,-,US Battipagliese,Italy,?,In,1996,s,serie-a
SSC Napoli,Massimiliano Esposito,24,Italy,Right Midfield,RM,-,SS Lazio,Italy,?,In,1996,s,serie-a
SSC Napoli,Luigi Morgante,18,Italy,Left-Back,LB,-,L'Aquila Calcio,Italy,?,In,1996,s,serie-a
SSC Napoli,Antonio Pietropaolo,19,Italy,Goalkeeper,GK,-,Puteolana 1902,Italy,?,In,1996,s,serie-a
SSC Napoli,Ferdinando Coppola,18,Italy,Goalkeeper,GK,-,Napoli Primavera ,Italy,-,In,1996,s,serie-a
SSC Napoli,Gennaro Scarlato,19,Italy,Centre-Back,CB,-,Napoli Primavera ,Italy,-,In,1996,s,serie-a
Milan AC,Patrick Vieira,20,France,Defensive Midfield,DM,-,Arsenal FC,England,£4.82m,Out,1996,s,serie-a
Milan AC,Christian Panucci,23,Italy,Right-Back,RB,-,Real Madrid,Spain,£3.72m,Out,1996,s,serie-a
Milan AC,Paolo Di Canio,27,Italy,Centre-Forward,CF,-,Celtic FC,Scotland,£1.80m,Out,1996,s,serie-a
Milan AC,Massimo Oddo,20,Italy,Right-Back,RB,-,Calcio Monza,Italy,Loan fee:£90Th.,Out,1996,s,serie-a
Milan AC,Paulo Futre,30,Portugal,Left Winger,LW,-,West Ham United,England,Free transfer,Out,1996,s,serie-a
Milan AC,Roberto Donadoni,32,Italy,Right Midfield,RM,-,New York/New Jersey Metrostars,United States,Free transfer,Out,1996,s,serie-a
