Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Olympique Lyon,Kim Källström,23,Sweden,Central Midfield,CM,£6.75m,Stade Rennais FC,France,£7.20m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/kim-kallstrom/profil/spieler/3730
Olympique Lyon,Jérémy Toulalan,22,France,Defensive Midfield,DM,£6.30m,FC Nantes,France,£6.30m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/jeremy-toulalan/profil/spieler/5513
Olympique Lyon,Alou Diarra,25,France,Defensive Midfield,DM,£4.50m,RC Lens,France,£5.63m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/alou-diarra/profil/spieler/1327
Olympique Lyon,Sébastien Squillaci,25,France,Centre-Back,CB,£6.75m,AS Monaco,France,£4.05m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/sebastien-squillaci/profil/spieler/5293
Olympique Lyon,Loïc Rémy,19,France,Centre-Forward,CF,-,Olympique Lyon B,France,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/loic-remy/profil/spieler/45121
Olympique Lyon,Grégory Bettiol,20,France,Centre-Forward,CF,-,Olympique Lyon B,France,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/gregory-bettiol/profil/spieler/44727
Olympique Lyon,Mourad Benhamida,20,France,Right-Back,RB,-,Olympique Lyon B,France,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/mourad-benhamida/profil/spieler/10832
Olympique Lyon,Yacine Hima,22,Algeria,Central Midfield,CM,£68Th.,LB Châteauroux,France,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/yacine-hima/profil/spieler/18903
Olympique Lyon,Pierre-Alain Frau,26,France,Centre-Forward,CF,£4.05m,RC Lens,France,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/pierre-alain-frau/profil/spieler/3901
Olympique Lyon,Nilmar,21,Brazil,Centre-Forward,CF,£5.40m,Sport Club Corinthians Paulista,Brazil,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/nilmar/profil/spieler/22750
Olympique Lyon,Johann Truchet,22,France,Right-Back,RB,£90Th.,Stade Reims,France,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/johann-truchet/profil/spieler/18907
Olympique Lyon,Sylvain Idangar,22,Chad,Left Winger,LW,£360Th.,Valenciennes FC,France,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/sylvain-idangar/profil/spieler/18904
Olympique Lyon,Julien Viale,24,France,Centre-Forward,CF,£450Th.,FC Istres Ouest Provence ,France,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/julien-viale/profil/spieler/12135
LOSC Lille,Michel Bastos,22,Brazil,Left Midfield,LM,£900Th.,Atlético Paranaense,Brazil,£2.70m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/michel-bastos/profil/spieler/12142
LOSC Lille,Souleymane Youla,24,Guinea,Centre-Forward,CF,£1.80m,Besiktas JK,Turkey,£1.44m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/souleymane-youla/profil/spieler/1081
LOSC Lille,Dieudonné Owona,20,France,Left-Back,LB,£45Th.,LOSC Lille B,France,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/dieudonne-owona/profil/spieler/39916
LOSC Lille,Johan Audel,22,Martinique,Left Winger,LW,£810Th.,FC Lorient,France,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/johan-audel/profil/spieler/5544
LOSC Lille,Dante,22,Brazil,Centre-Back,CB,£225Th.,RSC Charleroi,Belgium,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/dante/profil/spieler/16136
AS Monaco,Yaya Touré,23,Cote d'Ivoire,Central Midfield,CM,£7.20m,Olympiacos Piraeus,Greece,£4.95m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/yaya-toure/profil/spieler/13091
AS Monaco,Jérémy Ménez,19,France,Right Winger,RW,£3.15m,FC Sochaux-Montbéliard,France,£3.15m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/jeremy-menez/profil/spieler/16993
AS Monaco,Gonzalo Vargas,24,Uruguay,Centre-Forward,CF,£405Th.,Club de Gimnasia y Esgrima La Plata,Argentina,£2.70m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/gonzalo-vargas/profil/spieler/30830
AS Monaco,Bolívar,25,Brazil,Centre-Back,CB,-,Sport Club Internacional,Brazil,£2.70m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/bolivar/profil/spieler/27366
AS Monaco,Leandro Cufré,28,Argentina,Left-Back,LB,£3.60m,AS Roma,Italy,£1.89m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/leandro-cufre/profil/spieler/5945
AS Monaco,Sylvain Monsoreau,25,France,Centre-Back,CB,£3.60m,Olympique Lyon,France,£1.35m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/sylvain-monsoreau/profil/spieler/5393
AS Monaco,Jan Koller,33,Czech Republic,Centre-Forward,CF,£5.85m,Borussia Dortmund,Germany,Free transfer,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/jan-koller/profil/spieler/1157
AS Monaco,Yannick Quesnel,32,France,Goalkeeper,GK,£270Th.,SL Benfica,Portugal,Free transfer,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/yannick-quesnel/profil/spieler/14360
AS Monaco,Jerko Leko,26,Croatia,Defensive Midfield,DM,£4.50m,Dynamo Kyiv,Ukraine,Free transfer,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/jerko-leko/profil/spieler/9799
AS Monaco,Marco Di Vaio,29,Italy,Centre-Forward,CF,£7.20m,Valencia CF,Spain,Free transfer,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/marco-di-vaio/profil/spieler/4170
AS Monaco,Thomas Mangani,19,France,Central Midfield,CM,£180Th.,AS Monaco B,Monaco,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/thomas-mangani/profil/spieler/18934
AS Monaco,Massamba Sambou,19,Senegal,Centre-Back,CB,£45Th.,AS Monaco B,Monaco,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/massamba-sambou/profil/spieler/39911
AS Monaco,Frédéric Nimani,17,Central African Republic,Centre-Forward,CF,£90Th.,AS Monaco B,Monaco,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/frederic-nimani/profil/spieler/40064
AS Monaco,Sébastien Grax,22,France,Centre-Forward,CF,£2.70m,ES Troyes AC,France,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/sebastien-grax/profil/spieler/9239
AS Monaco,Toifilou Maoulida,27,France,Centre-Forward,CF,£2.25m,Olympique Marseille,France,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/toifilou-maoulida/profil/spieler/5680
AS Monaco,Mohamed Kallon,26,Sierra Leone,Centre-Forward,CF,£2.25m,Al-Ittihad Jeddah,Saudi Arabia,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/mohamed-kallon/profil/spieler/3509
AS Monaco,Stéphane Ruffier,19,France,Goalkeeper,GK,£45Th.,Aviron Bayonnais,France,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/stephane-ruffier/profil/spieler/39910
AS Monaco,Laurent Lanteri,21,France,Right Winger,RW,£68Th.,LB Châteauroux,France,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/laurent-lanteri/profil/spieler/14850
AS Monaco,Marko Muslin,21,France,Defensive Midfield,DM,£135Th.,Willem II Tilburg,Netherlands,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/marko-muslin/profil/spieler/19717
Stade Rennais FC,Daniel Moreira,28,France,Second Striker,SS,£6.30m,FC Toulouse,France,£4.05m,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/daniel-moreira/profil/spieler/5494
Stade Rennais FC,Bruno Cheyrou,28,France,Central Midfield,CM,£3.51m,Liverpool FC,England,£900Th.,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/bruno-cheyrou/profil/spieler/3602
Stade Rennais FC,Christophe Revault,34,France,Goalkeeper,GK,£1.58m,FC Toulouse,France,Free transfer,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/christophe-revault/profil/spieler/6805
Stade Rennais FC,Mario Melchiot,29,Netherlands,Right-Back,RB,£3.44m,Birmingham City,England,Free transfer,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/mario-melchiot/profil/spieler/3158
Stade Rennais FC,Kévin Bru,17,Mauritius,Central Midfield,CM,-,FC Stade Rennes B,France,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/kevin-bru/profil/spieler/46009
Stade Rennais FC,Sylvain Marveaux,20,France,Attacking Midfield,AM,£90Th.,FC Stade Rennes B,France,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/sylvain-marveaux/profil/spieler/39909
Stade Rennais FC,Jirès Kembo Ekoko,18,France,Left Winger,LW,-,FC Stade Rennes U19,France,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/jires-kembo-ekoko/profil/spieler/40446
Stade Rennais FC,Guillaume Borne,18,France,Right-Back,RB,-,FC Stade Rennes B,France,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/guillaume-borne/profil/spieler/45408
Stade Rennais FC,Pape Diop,20,Senegal,Defensive Midfield,DM,£45Th.,FC Stade Rennes B,France,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/pape-diop/profil/spieler/39907
Stade Rennais FC,Florent Chaigneau,23,France,Goalkeeper,GK,-,Sporting Toulon Var,France,"End of loanJun 30, 2007",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/florent-chaigneau/profil/spieler/8498
Stade Rennais FC,Arnold Mvuemba,22,DR Congo,Defensive Midfield,DM,£675Th.,Portsmouth FC,England,"End of loanMay 14, 2007",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/arnold-mvuemba/profil/spieler/20622
Stade Rennais FC,Romain Danzé,19,France,Right-Back,RB,£45Th.,FC Stade Rennes B,France,-,In,2006,s,ligue-1,https://www.transfermarkt.co.uk/romain-danze/profil/spieler/39906
Stade Rennais FC,Stéphane N'Guéma,21,Gabon,Right Winger,RW,£540Th.,FC Lorient,France,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/stephane-nguema/profil/spieler/26327
Stade Rennais FC,Grégory Tanagro,22,France,Centre-Back,CB,£270Th.,FC Sète 34,France,"End of loanJun 30, 2006",In,2006,s,ligue-1,https://www.transfermarkt.co.uk/gregory-tanagro/profil/spieler/22383
