Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Fulham FC,Toni Kallio,31,Finland,Centre-Back,CB,£450Th.,Sheffield United,England,"End of loanMay 1, 2010",In,2009,s,premier-league,https://www.transfermarkt.co.uk/toni-kallio/profil/spieler/37181
Fulham FC,Ki-hyeon Seol,30,"Korea, South",Right Winger,RW,£720Th.,Al-Hilal Riyadh,Saudi Arabia,"End of loanJun 30, 2009",In,2009,s,premier-league,https://www.transfermarkt.co.uk/ki-hyeon-seol/profil/spieler/9606
Fulham FC,Andranik Teymourian,26,Iran,Defensive Midfield,DM,£630Th.,Barnsley FC,England,"End of loanJun 30, 2009",In,2009,s,premier-league,https://www.transfermarkt.co.uk/andranik-teymourian/profil/spieler/39938
Tottenham Hotspur,Peter Crouch,28,England,Centre-Forward,CF,£9.00m,Portsmouth FC,England,£9.45m,In,2009,s,premier-league,https://www.transfermarkt.co.uk/peter-crouch/profil/spieler/4072
Tottenham Hotspur,Sébastien Bassong,23,Cameroon,Centre-Back,CB,£4.68m,Newcastle United,England,£8.37m,In,2009,s,premier-league,https://www.transfermarkt.co.uk/sebastien-bassong/profil/spieler/33951
Tottenham Hotspur,Kyle Walker,19,England,Right-Back,RB,£45Th.,Sheffield United,England,£5.31m,In,2009,s,premier-league,https://www.transfermarkt.co.uk/kyle-walker/profil/spieler/95424
Tottenham Hotspur,Kyle Naughton,20,England,Right-Back,RB,£360Th.,Sheffield United,England,£5.31m,In,2009,s,premier-league,https://www.transfermarkt.co.uk/kyle-naughton/profil/spieler/66219
Tottenham Hotspur,Niko Kranjcar,25,Croatia,Attacking Midfield,AM,£8.33m,Portsmouth FC,England,£2.52m,In,2009,s,premier-league,https://www.transfermarkt.co.uk/niko-kranjcar/profil/spieler/16746
Tottenham Hotspur,Jimmy Walker,36,England,Goalkeeper,GK,£135Th.,West Ham United,England,Free transfer,In,2009,s,premier-league,https://www.transfermarkt.co.uk/jimmy-walker/profil/spieler/46746
Tottenham Hotspur,Robbie Keane,29,Ireland,Centre-Forward,CF,£11.25m,Celtic FC,Scotland,"End of loanMay 31, 2010",In,2009,s,premier-league,https://www.transfermarkt.co.uk/robbie-keane/profil/spieler/3144
Tottenham Hotspur,Kyle Naughton,21,England,Right-Back,RB,£2.70m,Middlesbrough FC,England,"End of loanMay 1, 2010",In,2009,s,premier-league,https://www.transfermarkt.co.uk/kyle-naughton/profil/spieler/66219
Tottenham Hotspur,Adam Smith,19,England,Right-Back,RB,£270Th.,Torquay United FC,England,"End of loanMay 31, 2010",In,2009,s,premier-league,https://www.transfermarkt.co.uk/adam-smith/profil/spieler/61841
Tottenham Hotspur,Steven Caulker,17,England,Centre-Back,CB,-,Tottenham Hotspur U18,England,-,In,2009,s,premier-league,https://www.transfermarkt.co.uk/steven-caulker/profil/spieler/121280
Tottenham Hotspur,Adel Taarabt,21,Morocco,Central Midfield,CM,£1.98m,Queens Park Rangers,England,"End of loanMay 31, 2010",In,2009,s,premier-league,https://www.transfermarkt.co.uk/adel-taarabt/profil/spieler/45287
Tottenham Hotspur,Ryan Mason,18,England,Central Midfield,CM,£45Th.,Yeovil Town,England,"End of loanMay 31, 2010",In,2009,s,premier-league,https://www.transfermarkt.co.uk/ryan-mason/profil/spieler/61834
Tottenham Hotspur,Oscar Jansson,18,Sweden,Goalkeeper,GK,-,Tottenham Hotspur U18,England,-,In,2009,s,premier-league,https://www.transfermarkt.co.uk/oscar-jansson/profil/spieler/45628
Tottenham Hotspur,Ben Alnwick,22,England,Goalkeeper,GK,£720Th.,Norwich City,England,"End of loanSep 1, 2009",In,2009,s,premier-league,https://www.transfermarkt.co.uk/ben-alnwick/profil/spieler/27036
Tottenham Hotspur,Alan Hutton,25,Scotland,Right-Back,RB,£4.95m,Sunderland AFC,England,"End of loanMay 31, 2010",In,2009,s,premier-league,https://www.transfermarkt.co.uk/alan-hutton/profil/spieler/9619
Tottenham Hotspur,Adam Smith,18,England,Right-Back,RB,-,Wycombe Wanderers,England,"End of loanSep 6, 2009",In,2009,s,premier-league,https://www.transfermarkt.co.uk/adam-smith/profil/spieler/61841
Tottenham Hotspur,Jonathan Obika,19,England,Centre-Forward,CF,£113Th.,Millwall FC,England,"End of loanMay 11, 2010",In,2009,s,premier-league,https://www.transfermarkt.co.uk/jonathan-obika/profil/spieler/61838
Tottenham Hotspur,Ryan Mason,18,England,Central Midfield,CM,-,Tottenham Hotspur U18,England,-,In,2009,s,premier-league,https://www.transfermarkt.co.uk/ryan-mason/profil/spieler/61834
Tottenham Hotspur,Kevin-Prince Boateng,22,Ghana,Attacking Midfield,AM,£2.70m,Borussia Dortmund,Germany,"End of loanJun 30, 2009",In,2009,s,premier-league,https://www.transfermarkt.co.uk/kevin-prince-boateng/profil/spieler/16922
Tottenham Hotspur,David Button,20,England,Goalkeeper,GK,-,Dagenham & Redbridge FC,England,"End of loanJun 30, 2009",In,2009,s,premier-league,https://www.transfermarkt.co.uk/david-button/profil/spieler/61814
Tottenham Hotspur,David Hutton,19,Ireland,Midfielder,Midfielder,-,Cheltenham Town,England,"End of loanJun 30, 2009",In,2009,s,premier-league,https://www.transfermarkt.co.uk/david-hutton/profil/spieler/61829
Tottenham Hotspur,Giovani dos Santos,20,Mexico,Second Striker,SS,£4.95m,Ipswich Town,England,"End of loanJun 30, 2009",In,2009,s,premier-league,https://www.transfermarkt.co.uk/giovani-dos-santos/profil/spieler/44674
West Ham United,Alessandro Diamanti,26,Italy,Attacking Midfield,AM,£3.15m,AS Livorno,Italy,£6.12m,In,2009,s,premier-league,https://www.transfermarkt.co.uk/alessandro-diamanti/profil/spieler/23197
West Ham United,Radoslav Kovac,29,Czech Republic,Centre-Back,CB,£4.05m,Spartak Moscow,Russia,£3.42m,In,2009,s,premier-league,https://www.transfermarkt.co.uk/radoslav-kovac/profil/spieler/9702
West Ham United,Hérita Ilunga,27,DR Congo,Left-Back,LB,£4.95m,FC Toulouse,France,£3.15m,In,2009,s,premier-league,https://www.transfermarkt.co.uk/herita-ilunga/profil/spieler/17432
West Ham United,Manuel da Costa,23,Morocco,Centre-Back,CB,£1.35m,ACF Fiorentina,Italy,£2.43m,In,2009,s,premier-league,https://www.transfermarkt.co.uk/manuel-da-costa/profil/spieler/37398
West Ham United,Fabio Daprelà,18,Switzerland,Centre-Back,CB,£450Th.,Grasshopper Club Zurich,Switzerland,£1.08m,In,2009,s,premier-league,https://www.transfermarkt.co.uk/fabio-daprela/profil/spieler/66109
West Ham United,Luis Jiménez,25,Chile,Attacking Midfield,AM,£4.50m,FC Internazionale,Italy,Loan fee:£540Th.,In,2009,s,premier-league,https://www.transfermarkt.co.uk/luis-jimenez/profil/spieler/21821
West Ham United,Péter Kurucz,21,Hungary,Goalkeeper,GK,£45Th.,Újpest FC,Hungary,£405Th.,In,2009,s,premier-league,https://www.transfermarkt.co.uk/peter-kurucz/profil/spieler/74157
West Ham United,Danny Uchechi,19,Nigeria,Attacking Midfield,AM,-,Charlton Athletic,England,Free transfer,In,2009,s,premier-league,https://www.transfermarkt.co.uk/danny-uchechi/profil/spieler/127779
West Ham United,Guillermo Franco,32,Mexico,Centre-Forward,CF,£3.60m,Villarreal CF,Spain,Free transfer,In,2009,s,premier-league,https://www.transfermarkt.co.uk/guillermo-franco/profil/spieler/37558
