Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Hertha BSC,Adrián Ramos,23,Colombia,Centre-Forward,CF,£900Th.,CD América de Cali,Colombia,£1.80m,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/adrian-ramos/profil/spieler/73782
Hertha BSC,Artur Wichniarek,32,Poland,Centre-Forward,CF,£2.70m,Arminia Bielefeld,Germany,£630Th.,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/artur-wichniarek/profil/spieler/161
Hertha BSC,Rasmus Bengtsson,23,Sweden,Centre-Back,CB,£900Th.,Trelleborgs FF,Sweden,£414Th.,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/rasmus-bengtsson/profil/spieler/37080
Hertha BSC,Nemanja Pejcinovic,21,Serbia,Centre-Back,CB,£810Th.,FK Rad,Serbia,Loan fee:£315Th.,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/nemanja-pejcinovic/profil/spieler/36881
Hertha BSC,Florian Kringe,27,Germany,Central Midfield,CM,£2.25m,Borussia Dortmund,Germany,Loan fee:£180Th.,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/florian-kringe/profil/spieler/1270
Hertha BSC,Christoph Janker,24,Germany,Centre-Back,CB,£720Th.,TSG 1899 Hoffenheim,Germany,Free transfer,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/christoph-janker/profil/spieler/14977
Hertha BSC,César,30,Brazil,Left Midfield,LM,£1.08m,Al-Ahli Dubai Club,United Arab Emirates,Free transfer,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/cesar/profil/spieler/19038
Hertha BSC,Timo Ochs,27,Germany,Goalkeeper,GK,£1.22m,,Without Club,-,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/timo-ochs/profil/spieler/1318
Hertha BSC,Fanol Perdedaj,17,Kosovo,Defensive Midfield,DM,-,Hertha BSC U19,Germany,-,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/fanol-perdedaj/profil/spieler/62934
Hertha BSC,André Lima,24,Brazil,Centre-Forward,CF,£900Th.,São Paulo Futebol Clube,Brazil,"End of loanJun 1, 2009",In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/andre-lima/profil/spieler/52692
VfL Bochum,Zlatko Dedic,24,Slovenia,Centre-Forward,CF,£900Th.,Frosinone Calcio,Italy,£720Th.,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/zlatko-dedic/profil/spieler/28835
VfL Bochum,Andreas Johansson,27,Sweden,Centre-Back,CB,£900Th.,Halmstads BK,Sweden,£360Th.,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/andreas-johansson/profil/spieler/32899
VfL Bochum,Kevin Vogt,17,Germany,Centre-Back,CB,£90Th.,VfL Bochum U19,Germany,-,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/kevin-vogt/profil/spieler/84435
VfL Bochum,Andreas Luthe,22,Germany,Goalkeeper,GK,£68Th.,VfL Bochum II,Germany,-,In,2009,s,1-bundesliga,https://www.transfermarkt.co.uk/andreas-luthe/profil/spieler/41323
