Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
FC Girondins Bordeaux,Yoann Gourcuff,22,France,Attacking Midfield,AM,£16.65m,AC Milan,Italy,£12.15m,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/yoann-gourcuff/profil/spieler/18912
FC Girondins Bordeaux,Cédric Carrasso,27,France,Goalkeeper,GK,£5.40m,FC Toulouse,France,£7.20m,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/cedric-carrasso/profil/spieler/5308
FC Girondins Bordeaux,Michaël Ciani,25,France,Centre-Back,CB,£2.70m,FC Lorient,France,£3.60m,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/michael-ciani/profil/spieler/12906
FC Girondins Bordeaux,Jaroslav Plasil,27,Czech Republic,Central Midfield,CM,£3.60m,CA Osasuna,Spain,£2.70m,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/jaroslav-plasil/profil/spieler/8885
FC Girondins Bordeaux,Matthieu Saunier,19,France,Centre-Back,CB,-,FC Girondins Bordeaux B,France,-,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/matthieu-saunier/profil/spieler/93759
FC Girondins Bordeaux,Grzegorz Krychowiak,19,Poland,Defensive Midfield,DM,£90Th.,FC Girondins Bordeaux B,France,-,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/grzegorz-krychowiak/profil/spieler/45184
FC Girondins Bordeaux,Paul Lasne,20,France,Defensive Midfield,DM,-,FC Girondins Bordeaux B,France,-,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/paul-lasne/profil/spieler/93726
FC Girondins Bordeaux,Lamine Sané,22,Senegal,Centre-Back,CB,-,FC Girondins Bordeaux B,France,-,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/lamine-sane/profil/spieler/93758
FC Girondins Bordeaux,Henri Saivet,18,Senegal,Attacking Midfield,AM,£540Th.,FC Girondins Bordeaux B,France,-,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/henri-saivet/profil/spieler/51540
FC Girondins Bordeaux,Abdoulaye Keita,18,France,Goalkeeper,GK,-,FC Girondins Bordeaux B,France,-,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/abdoulaye-keita/profil/spieler/93716
FC Girondins Bordeaux,Wilfried Moimbé,20,France,Left-Back,LB,£450Th.,Stade Reims,France,"End of loanJun 30, 2009",In,2009,s,ligue-1,https://www.transfermarkt.co.uk/wilfried-moimbe/profil/spieler/66398
FC Girondins Bordeaux,Ted Lavie,23,France,Right-Back,RB,£270Th.,SCO Angers,France,"End of loanJun 30, 2009",In,2009,s,ligue-1,https://www.transfermarkt.co.uk/ted-lavie/profil/spieler/26222
FC Girondins Bordeaux,Floyd Ayité,20,Togo,Left Winger,LW,£540Th.,SCO Angers,France,"End of loanJun 30, 2009",In,2009,s,ligue-1,https://www.transfermarkt.co.uk/floyd-ayite/profil/spieler/77974
FC Girondins Bordeaux,Florian Marange,23,France,Left-Back,LB,£675Th.,AC Le Havre,France,"End of loanJun 30, 2009",In,2009,s,ligue-1,https://www.transfermarkt.co.uk/florian-marange/profil/spieler/33942
FC Girondins Bordeaux,Cheick Diabaté,21,Mali,Centre-Forward,CF,£1.08m,AC Ajaccio,France,"End of loanJun 30, 2009",In,2009,s,ligue-1,https://www.transfermarkt.co.uk/cheick-diabate/profil/spieler/78082
FC Girondins Bordeaux,Gabriel Obertan,20,France,Attacking Midfield,AM,£2.70m,FC Lorient,France,"End of loanJun 30, 2009",In,2009,s,ligue-1,https://www.transfermarkt.co.uk/gabriel-obertan/profil/spieler/43261
AS Monaco,Mathieu Coutadeur,23,France,Central Midfield,CM,£4.50m,Le Mans Union Club 72,France,£3.60m,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/mathieu-coutadeur/profil/spieler/39914
AS Monaco,Eduardo Costa,26,Brazil,Defensive Midfield,DM,£1.35m,São Paulo Futebol Clube,Brazil,£2.25m,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/eduardo-costa/profil/spieler/5374
AS Monaco,Eidur Gudjohnsen,30,Iceland,Centre-Forward,CF,£6.30m,FC Barcelona,Spain,£1.80m,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/eidur-gudjohnsen/profil/spieler/3176
AS Monaco,Sébastien Puygrenier,27,France,Centre-Back,CB,£3.78m,Zenit St. Petersburg,Russia,Loan fee:£630Th.,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/sebastien-puygrenier/profil/spieler/5667
AS Monaco,Djimi Traoré,29,Mali,Centre-Back,CB,£1.80m,Portsmouth FC,England,Free transfer,In,2009,s,ligue-1,https://www.transfermarkt.co.uk/djimi-traore/profil/spieler/3598
AS Monaco,Sani Kaita,23,Nigeria,Defensive Midfield,DM,£720Th.,Spartak Vladikavkaz,Russia,"End of loanMay 1, 2010",In,2009,s,ligue-1,https://www.transfermarkt.co.uk/sani-kaita/profil/spieler/34183
