Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
FC Internazionale,Diego Milito,30,Argentina,Centre-Forward,CF,£14.40m,Genoa CFC,Italy,£22.50m,In,2009,s,serie-a,https://www.transfermarkt.co.uk/diego-milito/profil/spieler/22202
FC Internazionale,Samuel Eto'o,28,Cameroon,Centre-Forward,CF,£31.50m,FC Barcelona,Spain,£18.00m,In,2009,s,serie-a,https://www.transfermarkt.co.uk/samuel-etoo/profil/spieler/4257
FC Internazionale,Wesley Sneijder,25,Netherlands,Attacking Midfield,AM,£22.50m,Real Madrid,Spain,£13.50m,In,2009,s,serie-a,https://www.transfermarkt.co.uk/wesley-sneijder/profil/spieler/4673
FC Internazionale,Thiago Motta,26,Italy,Defensive Midfield,DM,£6.30m,Genoa CFC,Italy,£9.18m,In,2009,s,serie-a,https://www.transfermarkt.co.uk/thiago-motta/profil/spieler/7602
FC Internazionale,Emiliano Viviano,23,Italy,Goalkeeper,GK,£2.70m,Brescia Calcio,Italy,£6.30m,In,2009,s,serie-a,https://www.transfermarkt.co.uk/emiliano-viviano/profil/spieler/24316
FC Internazionale,Lúcio,31,Brazil,Centre-Back,CB,£16.20m,Bayern Munich,Germany,£6.30m,In,2009,s,serie-a,https://www.transfermarkt.co.uk/lucio/profil/spieler/77
FC Internazionale,Daniele Pedrelli,21,Italy,Left-Back,LB,£135Th.,ACD Treviso,Italy,Free transfer,In,2009,s,serie-a,https://www.transfermarkt.co.uk/daniele-pedrelli/profil/spieler/82838
FC Internazionale,Marko Arnautovic,20,Austria,Centre-Forward,CF,£4.73m,Twente Enschede FC,Netherlands,Loan,In,2009,s,serie-a,https://www.transfermarkt.co.uk/marko-arnautovic/profil/spieler/41384
FC Internazionale,Matteo Lombardo,24,Italy,Left Midfield,LM,-,Legnano AC,Italy,£450,In,2009,s,serie-a,https://www.transfermarkt.co.uk/matteo-lombardo/profil/spieler/83404
FC Internazionale,Paolo Tornaghi,21,Italy,Goalkeeper,GK,£45Th.,Rimini FC,Italy,?,In,2009,s,serie-a,https://www.transfermarkt.co.uk/paolo-tornaghi/profil/spieler/45583
FC Internazionale,Kerlon,21,Brazil,Attacking Midfield,AM,£540Th.,Chievo Verona,Italy,?,In,2009,s,serie-a,https://www.transfermarkt.co.uk/kerlon/profil/spieler/37758
