Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
FC Barcelona,Arda Turan,28,Turkey,Left Winger,LW,£31.50m,Atlético Madrid,Spain,£30.60m,In,2015,s,laliga,https://www.transfermarkt.co.uk/arda-turan/profil/spieler/21369
FC Barcelona,Aleix Vidal,25,Spain,Right Winger,RW,£5.40m,Sevilla FC,Spain,£15.30m,In,2015,s,laliga,https://www.transfermarkt.co.uk/aleix-vidal/profil/spieler/88490
FC Barcelona,Sandro Ramírez,19,Spain,Centre-Forward,CF,£4.50m,FC Barcelona B,Spain,-,In,2015,s,laliga,https://www.transfermarkt.co.uk/sandro-ramirez/profil/spieler/199369
FC Barcelona,Denis Suárez,21,Spain,Left Winger,LW,£10.80m,Sevilla FC,Spain,"End of loanAug 28, 2015",In,2015,s,laliga,https://www.transfermarkt.co.uk/denis-suarez/profil/spieler/165007
FC Barcelona,Alen Halilovic,19,Croatia,Attacking Midfield,AM,£4.50m,FC Barcelona B,Spain,-,In,2015,s,laliga,https://www.transfermarkt.co.uk/alen-halilovic/profil/spieler/226074
FC Barcelona,Munir El Haddadi,19,Spain,Centre-Forward,CF,£9.00m,FC Barcelona B,Spain,-,In,2015,s,laliga,https://www.transfermarkt.co.uk/munir-el-haddadi/profil/spieler/223725
FC Barcelona,Ibrahim Afellay,29,Netherlands,Left Midfield,LM,£3.60m,Olympiacos Piraeus,Greece,"End of loanJun 30, 2015",In,2015,s,laliga,https://www.transfermarkt.co.uk/ibrahim-afellay/profil/spieler/15760
FC Barcelona,Alex Song,27,Cameroon,Defensive Midfield,DM,£13.50m,West Ham United,England,"End of loanJun 30, 2015",In,2015,s,laliga,https://www.transfermarkt.co.uk/alex-song/profil/spieler/27394
FC Barcelona,Gerard Deulofeu,21,Spain,Left Winger,LW,£10.80m,Sevilla FC,Spain,"End of loanJun 30, 2015",In,2015,s,laliga,https://www.transfermarkt.co.uk/gerard-deulofeu/profil/spieler/129476
Real Madrid,Mateo Kovacic,21,Croatia,Central Midfield,CM,£19.80m,Inter Milan,Italy,£34.20m,In,2015,s,laliga,https://www.transfermarkt.co.uk/mateo-kovacic/profil/spieler/51471
Real Madrid,Danilo,23,Brazil,Right-Back,RB,£18.00m,FC Porto,Portugal,£28.35m,In,2015,s,laliga,https://www.transfermarkt.co.uk/danilo/profil/spieler/145707
Real Madrid,Kiko Casilla,28,Spain,Goalkeeper,GK,£6.75m,RCD Espanyol Barcelona,Spain,£5.40m,In,2015,s,laliga,https://www.transfermarkt.co.uk/kiko-casilla/profil/spieler/27486
Real Madrid,Jesús Vallejo,18,Spain,Centre-Back,CB,£1.80m,Real Zaragoza,Spain,£4.50m,In,2015,s,laliga,https://www.transfermarkt.co.uk/jesus-vallejo/profil/spieler/251896
Real Madrid,Marco Asensio,19,Spain,Left Winger,LW,£3.15m,RCD Mallorca,Spain,£3.15m,In,2015,s,laliga,https://www.transfermarkt.co.uk/marco-asensio/profil/spieler/296622
Real Madrid,Lucas Vázquez,24,Spain,Right Winger,RW,£4.50m,RCD Espanyol Barcelona,Spain,£900Th.,In,2015,s,laliga,https://www.transfermarkt.co.uk/lucas-vazquez/profil/spieler/221316
Real Madrid,Álvaro Medrán,21,Spain,Central Midfield,CM,-,Real Madrid Castilla,Spain,-,In,2015,s,laliga,https://www.transfermarkt.co.uk/alvaro-medran/profil/spieler/253839
Real Madrid,Diego Llorente,21,Spain,Centre-Back,CB,-,Real Madrid Castilla,Spain,-,In,2015,s,laliga,https://www.transfermarkt.co.uk/diego-llorente/profil/spieler/246291
Real Madrid,Rubén Yáñez,21,Spain,Goalkeeper,GK,-,Real Madrid Castilla,Spain,-,In,2015,s,laliga,https://www.transfermarkt.co.uk/ruben-yanez/profil/spieler/246335
Real Madrid,Casemiro,23,Brazil,Defensive Midfield,DM,£6.30m,FC Porto,Portugal,"End of loanJun 30, 2015",In,2015,s,laliga,https://www.transfermarkt.co.uk/casemiro/profil/spieler/16306
Real Madrid,Denis Cheryshev,24,Russia,Left Winger,LW,£9.00m,Villarreal CF,Spain,"End of loanJun 30, 2015",In,2015,s,laliga,https://www.transfermarkt.co.uk/denis-cheryshev/profil/spieler/98322
Atlético Madrid,Jackson Martínez,28,Colombia,Centre-Forward,CF,£31.50m,FC Porto,Portugal,£33.39m,In,2015,s,laliga,https://www.transfermarkt.co.uk/jackson-martinez/profil/spieler/74418
Atlético Madrid,Stefan Savic,24,Montenegro,Centre-Back,CB,£13.50m,ACF Fiorentina,Italy,£22.50m,In,2015,s,laliga,https://www.transfermarkt.co.uk/stefan-savic/profil/spieler/107010
Atlético Madrid,Yannick Carrasco,21,Belgium,Left Winger,LW,£8.10m,AS Monaco,France,£22.28m,In,2015,s,laliga,https://www.transfermarkt.co.uk/yannick-carrasco/profil/spieler/140776
Atlético Madrid,Luciano Vietto,21,Argentina,Centre-Forward,CF,£18.00m,Villarreal CF,Spain,£18.00m,In,2015,s,laliga,https://www.transfermarkt.co.uk/luciano-vietto/profil/spieler/214316
Atlético Madrid,Filipe Luís,29,Brazil,Left-Back,LB,£13.50m,Chelsea FC,England,£14.40m,In,2015,s,laliga,https://www.transfermarkt.co.uk/filipe-luis/profil/spieler/21725
Atlético Madrid,Matías Kranevitter,22,Argentina,Defensive Midfield,DM,£6.30m,Club Atlético River Plate,Argentina,£7.20m,In,2015,s,laliga,https://www.transfermarkt.co.uk/matias-kranevitter/profil/spieler/240900
Atlético Madrid,Bernard Mensah,20,Ghana,Attacking Midfield,AM,£3.60m,Vitória Guimarães SC,Portugal,£5.40m,In,2015,s,laliga,https://www.transfermarkt.co.uk/bernard-mensah/profil/spieler/324321
Atlético Madrid,Santos Borré,19,Colombia,Centre-Forward,CF,-,Deportivo Cali,Colombia,£2.48m,In,2015,s,laliga,https://www.transfermarkt.co.uk/santos-borre/profil/spieler/323831
Atlético Madrid,Javier Manquillo,21,Spain,Right-Back,RB,£5.40m,Liverpool FC,England,"End of loanJul 9, 2015",In,2015,s,laliga,https://www.transfermarkt.co.uk/javier-manquillo/profil/spieler/162029
Atlético Madrid,Lucas Hernández,19,France,Centre-Back,CB,-,Atlético Madrid B,Spain,-,In,2015,s,laliga,https://www.transfermarkt.co.uk/lucas-hernandez/profil/spieler/281963
Atlético Madrid,Héctor Hernández,19,Spain,Centre-Forward,CF,-,Atlético Madrid B,Spain,-,In,2015,s,laliga,https://www.transfermarkt.co.uk/hector-hernandez/profil/spieler/273738
Atlético Madrid,Thomas,22,Ghana,Central Midfield,CM,£2.25m,Atlético Madrid B,Spain,-,In,2015,s,laliga,https://www.transfermarkt.co.uk/thomas/profil/spieler/230784
Atlético Madrid,Óliver Torres,20,Spain,Central Midfield,CM,£9.90m,FC Porto,Portugal,"End of loanJun 30, 2015",In,2015,s,laliga,https://www.transfermarkt.co.uk/oliver-torres/profil/spieler/214775
Atlético Madrid,Borja Bastón,22,Spain,Centre-Forward,CF,£1.62m,Real Zaragoza,Spain,"End of loanJun 30, 2015",In,2015,s,laliga,https://www.transfermarkt.co.uk/borja-baston/profil/spieler/85324
Atlético Madrid,Rubén Pérez,26,Spain,Defensive Midfield,DM,£2.25m,Granada CF,Spain,"End of loanJun 30, 2015",In,2015,s,laliga,https://www.transfermarkt.co.uk/ruben-perez/profil/spieler/113045
Atlético Madrid,Leo Baptistão,22,Brazil,Right Winger,RW,£4.50m,Rayo Vallecano,Spain,"End of loanJun 30, 2015",In,2015,s,laliga,https://www.transfermarkt.co.uk/leo-baptistao/profil/spieler/221899
