Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Chelsea FC,Pedro,28,Spain,Right Winger,RW,£18.00m,FC Barcelona,Spain,£24.30m,In,2015,s,premier-league,https://www.transfermarkt.co.uk/pedro/profil/spieler/65278
Chelsea FC,Abdul Rahman Baba,21,Ghana,Left-Back,LB,£9.00m,FC Augsburg,Germany,£18.00m,In,2015,s,premier-league,https://www.transfermarkt.co.uk/abdul-rahman-baba/profil/spieler/224884
Chelsea FC,Asmir Begovic,28,Bosnia-Herzegovina,Goalkeeper,GK,£10.80m,Stoke City,England,£9.90m,In,2015,s,premier-league,https://www.transfermarkt.co.uk/asmir-begovic/profil/spieler/33873
Chelsea FC,Kenedy,19,Brazil,Left Midfield,LM,£5.40m,Fluminense Football Club,Brazil,£7.20m,In,2015,s,premier-league,https://www.transfermarkt.co.uk/kenedy/profil/spieler/281404
Chelsea FC,Falcao,29,Colombia,Centre-Forward,CF,£31.50m,AS Monaco,France,Loan fee:£6.30m,In,2015,s,premier-league,https://www.transfermarkt.co.uk/falcao/profil/spieler/39152
Chelsea FC,Michael Hector,23,Jamaica,Centre-Back,CB,£675Th.,Reading FC,England,£4.86m,In,2015,s,premier-league,https://www.transfermarkt.co.uk/michael-hector/profil/spieler/157490
Chelsea FC,Nathan,19,Brazil,Left Winger,LW,£2.70m,Atlético Paranaense,Brazil,£3.60m,In,2015,s,premier-league,https://www.transfermarkt.co.uk/nathan/profil/spieler/294798
Chelsea FC,Papy Djilobodji,26,Senegal,Centre-Back,CB,£5.85m,FC Nantes,France,£3.15m,In,2015,s,premier-league,https://www.transfermarkt.co.uk/papy-djilobodji/profil/spieler/136610
Chelsea FC,Danilo Pantic,18,Serbia,Central Midfield,CM,£900Th.,FK Partizan Belgrade,Serbia,Free transfer,In,2015,s,premier-league,https://www.transfermarkt.co.uk/danilo-pantic/profil/spieler/222830
Chelsea FC,Nathan Aké,21,Netherlands,Centre-Back,CB,£4.05m,Watford FC,England,"End of loanMay 31, 2016",In,2015,s,premier-league,https://www.transfermarkt.co.uk/nathan-ake/profil/spieler/177476
Chelsea FC,Tomas Kalas,23,Czech Republic,Centre-Back,CB,£2.70m,Middlesbrough FC,England,"End of loanMay 31, 2016",In,2015,s,premier-league,https://www.transfermarkt.co.uk/tomas-kalas/profil/spieler/148657
Chelsea FC,Patrick Bamford,22,England,Centre-Forward,CF,£4.50m,Norwich City,England,"End of loanMay 31, 2016",In,2015,s,premier-league,https://www.transfermarkt.co.uk/patrick-bamford/profil/spieler/183334
Chelsea FC,Michael Hector,23,Jamaica,Centre-Back,CB,£2.70m,Reading FC,England,"End of loanApr 28, 2016",In,2015,s,premier-league,https://www.transfermarkt.co.uk/michael-hector/profil/spieler/157490
Chelsea FC,Victor Moses,25,Nigeria,Right Midfield,RM,£6.75m,West Ham United,England,"End of loanMay 31, 2016",In,2015,s,premier-league,https://www.transfermarkt.co.uk/victor-moses/profil/spieler/59866
Chelsea FC,Andreas Christensen,19,Denmark,Centre-Back,CB,£675Th.,Chelsea FC U21,England,-,In,2015,s,premier-league,https://www.transfermarkt.co.uk/andreas-christensen/profil/spieler/196948
Chelsea FC,Lucas Piazón,22,Brazil,Left Winger,LW,£2.70m,Reading FC,England,"End of loanApr 28, 2016",In,2015,s,premier-league,https://www.transfermarkt.co.uk/lucas-piazon/profil/spieler/176485
Chelsea FC,Marco Amelia,33,Italy,Goalkeeper,GK,£135Th.,,Without Club,-,In,2015,s,premier-league,https://www.transfermarkt.co.uk/marco-amelia/profil/spieler/16810
Chelsea FC,Marco van Ginkel,22,Netherlands,Central Midfield,CM,£6.75m,AC Milan,Italy,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/marco-van-ginkel/profil/spieler/147034
Chelsea FC,Matej Delac,22,Croatia,Goalkeeper,GK,£720Th.,FK Sarajevo,Bosnia-Herzegovina,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/matej-delac/profil/spieler/60220
Chelsea FC,Bertrand Traoré,19,Burkina Faso,Right Winger,RW,£2.25m,Vitesse Arnhem,Netherlands,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/bertrand-traore/profil/spieler/131996
Chelsea FC,Cristian Cuevas,20,Chile,Left-Back,LB,£1.35m,Club Universidad de Chile,Chile,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/cristian-cuevas/profil/spieler/186863
Chelsea FC,Gaël Kakuta,24,DR Congo,Attacking Midfield,AM,£3.15m,Rayo Vallecano,Spain,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/gael-kakuta/profil/spieler/74297
Chelsea FC,Josh McEachran,22,England,Central Midfield,CM,£2.70m,Vitesse Arnhem,Netherlands,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/josh-mceachran/profil/spieler/128905
Chelsea FC,Mohamed Salah,23,Egypt,Right Winger,RW,£10.80m,ACF Fiorentina,Italy,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/mohamed-salah/profil/spieler/148455
Chelsea FC,Thorgan Hazard,22,Belgium,Left Winger,LW,£9.00m,Borussia Mönchengladbach,Germany,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/thorgan-hazard/profil/spieler/102226
Chelsea FC,Lucas Piazón,21,Brazil,Left Winger,LW,£4.50m,Eintracht Frankfurt,Germany,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/lucas-piazon/profil/spieler/176485
Chelsea FC,Christian Atsu,23,Ghana,Left Winger,LW,£4.50m,Everton FC,England,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/christian-atsu/profil/spieler/186997
Chelsea FC,Marko Marin,26,Germany,Attacking Midfield,AM,£2.25m,RSC Anderlecht,Belgium,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/marko-marin/profil/spieler/35251
Chelsea FC,Ulises Dávila,24,Mexico,Attacking Midfield,AM,£1.17m,Vitória Setúbal FC,Portugal,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/ulises-davila/profil/spieler/108820
Chelsea FC,Wallace Oliveira,21,Brazil,Right-Back,RB,£2.70m,Vitesse Arnhem,Netherlands,"End of loanJun 30, 2015",In,2015,s,premier-league,https://www.transfermarkt.co.uk/wallace-oliveira/profil/spieler/181779
