Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
1.FC Kaiserslautern,Ciriaco Sforza,27,Switzerland,Central Midfield,CM,-,FC Internazionale,Italy,£2.97m,In,1997,s,1-bundesliga,https://www.transfermarkt.co.uk/ciriaco-sforza/profil/spieler/219
1.FC Kaiserslautern,Andreas Buck,29,Germany,Right Midfield,RM,-,VfB Stuttgart,Germany,£405Th.,In,1997,s,1-bundesliga,https://www.transfermarkt.co.uk/andreas-buck/profil/spieler/3
1.FC Kaiserslautern,Marian Hristov,23,Bulgaria,Defensive Midfield,DM,-,Levski Sofia,Bulgaria,£360Th.,In,1997,s,1-bundesliga,https://www.transfermarkt.co.uk/marian-hristov/profil/spieler/8
1.FC Kaiserslautern,Michael Ballack,20,Germany,Central Midfield,CM,-,Chemnitzer FC,Germany,£68Th.,In,1997,s,1-bundesliga,https://www.transfermarkt.co.uk/michael-ballack/profil/spieler/63
1.FC Kaiserslautern,Stefan Ertl,28,Germany,Centre-Forward,CF,-,TSG Pfeddersheim,Germany,Free transfer,In,1997,s,1-bundesliga,https://www.transfermarkt.co.uk/stefan-ertl/profil/spieler/1295
1.FC Kaiserslautern,Petr Kouba,28,Czech Republic,Goalkeeper,GK,-,Deportivo de La Coruña,Spain,?,In,1997,s,1-bundesliga,https://www.transfermarkt.co.uk/petr-kouba/profil/spieler/9520
1. FC Köln,Dirk Schuster,29,Germany,Centre-Back,CB,-,Karlsruher SC,Germany,£675Th.,In,1997,s,1-bundesliga,https://www.transfermarkt.co.uk/dirk-schuster/profil/spieler/971
1. FC Köln,Aleksandr Rychkov,22,Russia,Attacking Midfield,AM,-,Lokomotiv Moscow,Russia,£540Th.,In,1997,s,1-bundesliga,https://www.transfermarkt.co.uk/aleksandr-rychkov/profil/spieler/143536
1. FC Köln,Andreas Menger,24,Germany,Goalkeeper,GK,-,SpVgg Greuther Fürth,Germany,Free transfer,In,1997,s,1-bundesliga,https://www.transfermarkt.co.uk/andreas-menger/profil/spieler/445
1. FC Köln,Khodadad Azizi,26,Iran,Centre-Forward,CF,-,Persepolis FC,Iran,Free transfer,In,1997,s,1-bundesliga,https://www.transfermarkt.co.uk/khodadad-azizi/profil/spieler/14880
1. FC Köln,Sebastian Selke,23,Germany,Goalkeeper,GK,-,Lüneburger SK (liq.),Germany,Free transfer,In,1997,s,1-bundesliga,https://www.transfermarkt.co.uk/sebastian-selke/profil/spieler/1433
1. FC Köln,René Tretschok,28,Germany,Defensive Midfield,DM,-,Borussia Dortmund,Germany,Free transfer,In,1997,s,1-bundesliga,https://www.transfermarkt.co.uk/rene-tretschok/profil/spieler/357
