Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Atlético Madrid,Christian Vieri,23,Italy,Centre-Forward,CF,-,Juventus FC,Italy,£15.80m,In,1997,s,laliga,https://www.transfermarkt.co.uk/christian-vieri/profil/spieler/5797
Atlético Madrid,Avi Nimni,25,Israel,Attacking Midfield,AM,-,Maccabi Tel Aviv,Israel,£3.15m,In,1997,s,laliga,https://www.transfermarkt.co.uk/avi-nimni/profil/spieler/58335
Atlético Madrid,Paulo Futre,31,Portugal,Left Winger,LW,-,West Ham United,England,Free transfer,In,1997,s,laliga,https://www.transfermarkt.co.uk/paulo-futre/profil/spieler/27705
Atlético Madrid,Rade Bogdanovic,27,Serbia,Centre-Forward,CF,-,JEF United Chiba,Japan,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/rade-bogdanovic/profil/spieler/521
Atlético Madrid,José Mari,18,Spain,Centre-Forward,CF,-,Sevilla FC B,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/jose-mari/profil/spieler/6194
Atlético Madrid,Ramón,22,Spain,Centre-Back,CB,-,Real Valladolid CF,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/ramon/profil/spieler/57947
Atlético Madrid,Andrei Frascarelli,24,Brazil,Defender,Defender,-,Atlético Paranaense,Brazil,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/andrei-frascarelli/profil/spieler/105859
Atlético Madrid,Jordi Lardín,24,Spain,Left Winger,LW,-,RCD Espanyol Barcelona,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/jordi-lardin/profil/spieler/185953
Atlético Madrid,Iván Rocha,29,Brazil,Left-Back,LB,-,RCD Mallorca,Spain,"End of loanJul 1, 1998",In,1997,s,laliga,https://www.transfermarkt.co.uk/ivan-rocha/profil/spieler/253985
FC Barcelona,Rivaldo,25,Brazil,Attacking Midfield,AM,-,Deportivo de La Coruña,Spain,£21.15m,In,1997,s,laliga,https://www.transfermarkt.co.uk/rivaldo/profil/spieler/3372
FC Barcelona,Sonny Anderson,26,Brazil,Centre-Forward,CF,-,AS Monaco,France,£16.20m,In,1997,s,laliga,https://www.transfermarkt.co.uk/sonny-anderson/profil/spieler/3500
FC Barcelona,Michael Reiziger,24,Netherlands,Right-Back,RB,-,Milan AC,Italy,£7.20m,In,1997,s,laliga,https://www.transfermarkt.co.uk/michael-reiziger/profil/spieler/4375
FC Barcelona,Christophe Dugarry,25,France,Centre-Forward,CF,-,Milan AC,Italy,£3.60m,In,1997,s,laliga,https://www.transfermarkt.co.uk/christophe-dugarry/profil/spieler/3237
FC Barcelona,Ruud Hesp,31,Netherlands,Goalkeeper,GK,-,Roda JC Kerkrade,Netherlands,£990Th.,In,1997,s,laliga,https://www.transfermarkt.co.uk/ruud-hesp/profil/spieler/8018
FC Barcelona,Dragan Ciric,22,Serbia,Attacking Midfield,AM,-,FK Partizan Belgrade,Serbia,£810Th.,In,1997,s,laliga,https://www.transfermarkt.co.uk/dragan-ciric/profil/spieler/7812
FC Barcelona,Emmanuel Amunike,26,Nigeria,Left Winger,LW,-,Sporting CP,Portugal,Free transfer,In,1997,s,laliga,https://www.transfermarkt.co.uk/emmanuel-amunike/profil/spieler/8062
FC Barcelona,Ibán Cuadrado,18,Spain,Centre-Back,CB,-,FC Barcelona B,Spain,-,In,1997,s,laliga,https://www.transfermarkt.co.uk/iban-cuadrado/profil/spieler/7990
FC Barcelona,Toni Velamazán,20,Spain,Right Midfield,RM,-,Real Oviedo,Spain,"End of loanJun 30, 1997",In,1997,s,laliga,https://www.transfermarkt.co.uk/toni-velamazan/profil/spieler/15794
Real Zaragoza,Yordi,22,Spain,Centre-Forward,CF,-,Atlético Madrid,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/yordi/profil/spieler/7979
Real Zaragoza,Marcos Vales,22,Spain,Right Midfield,RM,-,Sporting Gijón,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/marcos-vales/profil/spieler/7709
Real Zaragoza,Gary Sundgren,29,Sweden,Centre-Back,CB,-,AIK,Sweden,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/gary-sundgren/profil/spieler/16102
Real Zaragoza,Seba,23,Spain,Second Striker,SS,-,Wigan Athletic,England,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/seba/profil/spieler/184502
Real Zaragoza,Nordin Wooter,19,Netherlands,Right Winger,RW,-,Ajax Amsterdam,Netherlands,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/nordin-wooter/profil/spieler/12090
Real Zaragoza,Luis Helguera,21,Spain,Defensive Midfield,DM,-,CD Manchego,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/luis-helguera/profil/spieler/16845
Real Zaragoza,José Ignacio,23,Spain,Defensive Midfield,DM,-,Valencia CF,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/jose-ignacio/profil/spieler/7554
Real Zaragoza,Roberto Acuña,25,Paraguay,Central Midfield,CM,-,Club Atlético Independiente,Argentina,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/roberto-acuna/profil/spieler/7495
Real Zaragoza,Pier,25,Spain,Centre-Forward,CF,-,Real Betis Balompié,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/pier/profil/spieler/184330
Real Zaragoza,Javi Suárez,21,Spain,Centre-Back,CB,-,Real Zaragoza B,Spain,-,In,1997,s,laliga,https://www.transfermarkt.co.uk/javi-suarez/profil/spieler/72423
Real Betis Balompié,Ángel Cuéllar,24,Spain,Forward,Forward,-,FC Barcelona,Spain,£1.62m,In,1997,s,laliga,https://www.transfermarkt.co.uk/angel-cuellar/profil/spieler/8066
Real Betis Balompié,Joaquín Valerio,24,Spain,Goalkeeper,GK,-,Albacete Balompié,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/joaquin-valerio/profil/spieler/51543
Real Betis Balompié,Roberto Solozábal,27,Spain,Centre-Back,CB,-,Atlético Madrid,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/roberto-solozabal/profil/spieler/173139
Real Betis Balompié,Iván Pérez,21,Spain,Centre-Forward,CF,-,Real Madrid B,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/ivan-perez/profil/spieler/7505
Real Betis Balompié,Oli,25,Spain,Centre-Forward,CF,-,Real Oviedo,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/olitm/profil/spieler/29143
Real Betis Balompié,Fernando,25,Spain,Left Midfield,LM,-,Real Valladolid CF,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/fernando/profil/spieler/2757
Real Betis Balompié,José Manuel Pinto,21,Spain,Goalkeeper,GK,-,Real Betis B,Spain,-,In,1997,s,laliga,https://www.transfermarkt.co.uk/jose-manuel-pinto/profil/spieler/7537
RCD Mallorca,Iván Campo,23,Spain,Defensive Midfield,DM,-,Valencia CF,Spain,£900Th.,In,1997,s,laliga,https://www.transfermarkt.co.uk/ivan-campo/profil/spieler/3274
RCD Mallorca,Romero,26,Spain,Left-Back,LB,-,Valencia CF,Spain,Free transfer,In,1997,s,laliga,https://www.transfermarkt.co.uk/romero/profil/spieler/7494
RCD Mallorca,Juan Carlos Valerón,22,Spain,Attacking Midfield,AM,-,UD Las Palmas,Spain,Free transfer,In,1997,s,laliga,https://www.transfermarkt.co.uk/juan-carlos-valeron/profil/spieler/7501
RCD Mallorca,Vicente Engonga,31,Spain,Central Midfield,CM,-,Valencia CF,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/vicente-engonga/profil/spieler/150748
RCD Mallorca,Palhinha,29,Brazil,Attacking Midfield,AM,-,Cruzeiro Esporte Clube,Brazil,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/palhinha/profil/spieler/310473
RCD Mallorca,Paco Sanz,24,Spain,Right Midfield,RM,-,Racing Santander,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/paco-sanz/profil/spieler/305217
RCD Mallorca,Gabriel Amato,26,Argentina,Centre-Forward,CF,-,Hércules CF,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/gabriel-amato/profil/spieler/16938
RCD Mallorca,Óscar Mena,26,Argentina,Right Midfield,RM,-,Club Atlético Lanús,Argentina,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/oscar-mena/profil/spieler/253207
RCD Mallorca,Josemi,21,Spain,Forward,Forward,-,RCD Mallorca,Spain,-,In,1997,s,laliga,https://www.transfermarkt.co.uk/josemi/profil/spieler/167940
RCD Mallorca,Gabriel Moya,31,Spain,Midfielder,Midfielder,-,Valencia CF,Spain,,In,1997,s,laliga,https://www.transfermarkt.co.uk/gabriel-moya/profil/spieler/173462
Real Valladolid CF,Gabriel Heinze,19,Argentina,Centre-Back,CB,-,Club Atlético Newell's Old Boys,Argentina,£1.80m,In,1997,s,laliga,https://www.transfermarkt.co.uk/gabriel-heinze/profil/spieler/5555
Real Valladolid CF,Chema,21,Spain,Right Midfield,RM,-,Atlético Madrid B,Spain,Free transfer,In,1997,s,laliga,https://www.transfermarkt.co.uk/chema/profil/spieler/7811
Real Valladolid CF,Eusebio,33,Spain,Defensive Midfield,DM,-,Celta de Vigo,Spain,Free transfer,In,1997,s,laliga,https://www.transfermarkt.co.uk/eusebio/profil/spieler/8128
Real Valladolid CF,Jesús Lanza,18,Spain,Central Midfield,CM,-,Córdoba CF,Spain,Loan,In,1997,s,laliga,https://www.transfermarkt.co.uk/jesus-lanza/profil/spieler/71339
Real Valladolid CF,Diego Klimowicz,22,Argentina,Centre-Forward,CF,-,Rayo Vallecano,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/diego-klimowicz/profil/spieler/1424
Real Valladolid CF,Juan Carlos,24,Spain,Forward,Forward,-,Atlético Madrid,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/juan-carlos/profil/spieler/173135
Real Valladolid CF,Pepe Belman,26,Spain,Goalkeeper,GK,-,Real Zaragoza,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/pepe-belman/profil/spieler/14229
Real Valladolid CF,Pablo García,20,Uruguay,Defensive Midfield,DM,-,Atlético Madrid B,Spain,Loan,In,1997,s,laliga,https://www.transfermarkt.co.uk/pablo-garcia/profil/spieler/7737
Real Valladolid CF,García Calvo,22,Spain,Centre-Back,CB,-,Real Madrid,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/garcia-calvo/profil/spieler/10006
Real Madrid,Christian Karembeu,26,France,Defensive Midfield,DM,-,UC Sampdoria,Italy,£11.25m,In,1997,s,laliga,https://www.transfermarkt.co.uk/christian-karembeu/profil/spieler/9209
Real Madrid,Aitor Karanka,23,Spain,Centre-Back,CB,-,Athletic Bilbao,Spain,£5.41m,In,1997,s,laliga,https://www.transfermarkt.co.uk/aitor-karanka/profil/spieler/7619
Real Madrid,Manuel Canabal,22,Spain,Centre-Forward,CF,-,CP Mérida,Spain,£4.33m,In,1997,s,laliga,https://www.transfermarkt.co.uk/manuel-canabal/profil/spieler/7791
Real Madrid,Sávio,23,Brazil,Left Winger,LW,-,Clube de Regatas do Flamengo,Brazil,£2.70m,In,1997,s,laliga,https://www.transfermarkt.co.uk/savio/profil/spieler/7976
Real Madrid,Pedro Contreras,25,Spain,Goalkeeper,GK,-,Rayo Vallecano,Spain,"End of loanJul 1, 1997",In,1997,s,laliga,https://www.transfermarkt.co.uk/pedro-contreras/profil/spieler/7771
Real Madrid,Fernando Morientes,21,Spain,Centre-Forward,CF,-,Real Zaragoza,Spain,Free transfer,In,1997,s,laliga,https://www.transfermarkt.co.uk/fernando-morientes/profil/spieler/7531
Real Madrid,Milan Jankovic,37,Serbia,Midfielder,Midfielder,-,Red Star Belgrade,Serbia,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/milan-jankovic/profil/spieler/190030
Real Madrid,Jaime,24,Spain,Defensive Midfield,DM,-,Racing Santander,Spain,"End of loanJun 30, 1997",In,1997,s,laliga,https://www.transfermarkt.co.uk/jaime/profil/spieler/2758
Real Madrid,Dani García,22,Spain,Centre-Forward,CF,-,Real Zaragoza,Spain,"End of loanJun 1, 1997",In,1997,s,laliga,https://www.transfermarkt.co.uk/dani-garcia/profil/spieler/7608
Athletic Bilbao,Roberto Ríos,25,Spain,Centre-Back,CB,-,Real Betis Balompié,Spain,£10.80m,In,1997,s,laliga,https://www.transfermarkt.co.uk/roberto-rios/profil/spieler/150329
Athletic Bilbao,Mari Lacruz,19,Spain,Right-Back,RB,-,CA Osasuna,Spain,Free transfer,In,1997,s,laliga,https://www.transfermarkt.co.uk/mari-lacruz/profil/spieler/7620
Athletic Bilbao,Txomin Nagore,22,Spain,Central Midfield,CM,-,CA Osasuna,Spain,Free transfer,In,1997,s,laliga,https://www.transfermarkt.co.uk/txomin-nagore/profil/spieler/7764
Athletic Bilbao,Javi González,23,Spain,Right Midfield,RM,-,Celta de Vigo,Spain,Free transfer,In,1997,s,laliga,https://www.transfermarkt.co.uk/javi-gonzalez/profil/spieler/7632
Athletic Bilbao,Jorge Pérez,21,Spain,Central Midfield,CM,-,CD Aurrera de Vitoria,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/jorge-perez/profil/spieler/51413
Athletic Bilbao,Mario Bermejo,18,Spain,Second Striker,SS,-,Racing Santander,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/mario-bermejo/profil/spieler/51545
Athletic Bilbao,Mikel Lasa,25,Spain,Left-Back,LB,-,Real Madrid,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/mikel-lasa/profil/spieler/154617
Athletic Bilbao,Rafael Alkorta,28,Spain,Centre-Back,CB,-,Real Madrid,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/rafael-alkorta/profil/spieler/101566
Athletic Bilbao,Patxi Ferreira,30,Spain,Centre-Back,CB,-,Valencia CF,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/patxi-ferreira/profil/spieler/150645
Athletic Bilbao,Aitor Huegun,24,Spain,Centre-Forward,CF,-,Bilbao Athletic,Spain,-,In,1997,s,laliga,https://www.transfermarkt.co.uk/aitor-huegun/profil/spieler/71796
Athletic Bilbao,Mikel,22,Spain,Centre-Forward,CF,-,Barakaldo CF ,Spain,,In,1997,s,laliga,https://www.transfermarkt.co.uk/mikel/profil/spieler/8325
Athletic Bilbao,Bolo,23,Spain,Centre-Forward,CF,-,CA Osasuna,Spain,"End of loanJun 30, 1997",In,1997,s,laliga,https://www.transfermarkt.co.uk/bolo/profil/spieler/29110
Racing Santander,Porfírio,23,Portugal,Left Midfield,LM,-,Sporting CP,Portugal,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/porfirio/profil/spieler/17187
Racing Santander,Txefe Guerrero,21,Spain,Defensive Midfield,DM,-,Bilbao Athletic,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/txefe-guerrero/profil/spieler/187829
Racing Santander,Washington Tais,24,Uruguay,Right-Back,RB,-,CA Peñarol,Uruguay,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/washington-tais/profil/spieler/7651
Racing Santander,Nando Có,23,Guinea-Bissau,Forward,Forward,-,Vitória Setúbal FC,Portugal,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/nando-co/profil/spieler/310481
Racing Santander,Nelson Abeijón,23,Uruguay,Defensive Midfield,DM,-,Club Nacional,Uruguay,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/nelson-abeijon/profil/spieler/20725
Racing Santander,Ignacio Conte,28,Spain,Midfielder,Midfielder,-,CD Tenerife,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/ignacio-conte/profil/spieler/258845
Racing Santander,Ismael Ruiz,20,Spain,Central Midfield,CM,-,Racing de Santander B,Spain,-,In,1997,s,laliga,https://www.transfermarkt.co.uk/ismael-ruiz/profil/spieler/7859
Racing Santander,Gontzal Suances,24,Spain,Forward,Forward,-,CD Toledo,Spain,"End of loanJun 30, 1997",In,1997,s,laliga,https://www.transfermarkt.co.uk/gontzal-suances/profil/spieler/154649
CD Tenerife,Domingos Paciência,28,Portugal,Centre-Forward,CF,-,FC Porto,Portugal,£6.75m,In,1997,s,laliga,https://www.transfermarkt.co.uk/domingos-paciencia/profil/spieler/92085
CD Tenerife,Roy Makaay,22,Netherlands,Centre-Forward,CF,-,Vitesse Arnhem,Netherlands,£5.40m,In,1997,s,laliga,https://www.transfermarkt.co.uk/roy-makaay/profil/spieler/3994
CD Tenerife,Samuel Slovak,21,Slovakia,Attacking Midfield,AM,-,Slovan Bratislava,Slovakia,£450Th.,In,1997,s,laliga,https://www.transfermarkt.co.uk/samuel-slovak/profil/spieler/15994
CD Tenerife,Álvaro Benito,20,Spain,Left Midfield,LM,-,Real Madrid,Spain,Loan,In,1997,s,laliga,https://www.transfermarkt.co.uk/alvaro-benito/profil/spieler/187796
CD Tenerife,Juan Carlos Unzué,30,Spain,Goalkeeper,GK,-,Sevilla FC,Spain,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/juan-carlos-unzue/profil/spieler/7722
CD Tenerife,André Luiz,22,Brazil,Attacking Midfield,AM,-,Sport Club Corinthians Paulista,Brazil,?,In,1997,s,laliga,https://www.transfermarkt.co.uk/andre-luiz/profil/spieler/14855
