Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Milan AC,Roberto De Zerbi,18,Italy,Attacking Midfield,AM,-,Milan Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/roberto-de-zerbi/profil/spieler/23194
AS Roma,Cafú,27,Brazil,Right-Back,RB,-,Sociedade Esportiva Palmeiras,Brazil,£6.84m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/cafu/profil/spieler/5937
AS Roma,Vágner,24,Brazil,Defensive Midfield,DM,-,Santos FC,Brazil,£4.50m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/vagner/profil/spieler/7557
AS Roma,Paulo Sérgio,28,Brazil,Left Winger,LW,-,Bayer 04 Leverkusen,Germany,£3.15m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/paulo-sergio/profil/spieler/218
AS Roma,César Gómez,29,Spain,Centre-Back,CB,-,CD Tenerife,Spain,£3.15m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/cesar-gomez/profil/spieler/227750
AS Roma,Antonio Chimenti,27,Italy,Goalkeeper,GK,-,US Salernitana,Italy,£1.39m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/antonio-chimenti/profil/spieler/5745
AS Roma,Giorgio Lucenti,21,Italy,Right-Back,RB,-,US Palermo,Italy,£900Th.,In,1997,s,serie-a,https://www.transfermarkt.co.uk/giorgio-lucenti/profil/spieler/21792
AS Roma,Iván Helguera,22,Spain,Centre-Back,CB,-,Albacete Balompié,Spain,£180Th.,In,1997,s,serie-a,https://www.transfermarkt.co.uk/ivan-helguera/profil/spieler/7514
AS Roma,Michael Konsel,35,Austria,Goalkeeper,GK,-,Rapid Vienna,Austria,Free transfer,In,1997,s,serie-a,https://www.transfermarkt.co.uk/michael-konsel/profil/spieler/60794
AS Roma,Cristiano Scapolo,26,Italy,Attacking Midfield,AM,-,Bologna FC 1909,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/cristiano-scapolo/profil/spieler/164567
AS Roma,Carmine Gautieri,26,Italy,Right Winger,RW,-,AC Perugia,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/carmine-gautieri/profil/spieler/19440
AS Roma,Filippo Dal Moro,26,Italy,Left-Back,LB,-,FC Empoli,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/filippo-dal-moro/profil/spieler/227738
AS Roma,Eusebio Di Francesco,27,Italy,Central Midfield,CM,-,Piacenza FC,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/eusebio-di-francesco/profil/spieler/22800
AS Roma,Giorgio Sterchele,27,Italy,Goalkeeper,GK,-,Cagliari Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/giorgio-sterchele/profil/spieler/22214
AS Roma,Andrea Campagnolo,19,Italy,Goalkeeper,GK,-,AS Cittadella,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/andrea-campagnolo/profil/spieler/21913
AS Roma,Cristian Servidei,24,Italy,Centre-Back,CB,-,US Lecce,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/cristian-servidei/profil/spieler/84412
AS Roma,Francesco Colonnese,25,Italy,Centre-Back,CB,-,SSC Napoli,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/francesco-colonnese/profil/spieler/5836
AS Roma,Stefano Fanucci,18,Italy,Centre-Back,CB,-,Roma Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/stefano-fanucci/profil/spieler/21184
AS Roma,Manuele Blasi,16,Italy,Central Midfield,CM,-,Roma Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/manuele-blasi/profil/spieler/6090
AS Roma,Andrea Conti,19,Italy,Right Winger,RW,-,Roma Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/andrea-conti/profil/spieler/61435
AS Roma,Daniele De Vezze,17,Italy,Central Midfield,CM,-,Roma Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/daniele-de-vezze/profil/spieler/21147
FC Internazionale,Ronaldo,20,Brazil,Centre-Forward,CF,-,FC Barcelona,Spain,£25.20m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/ronaldo/profil/spieler/3140
FC Internazionale,Álvaro Recoba,21,Uruguay,Second Striker,SS,-,Club Nacional,Uruguay,£15.30m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/alvaro-recoba/profil/spieler/5796
FC Internazionale,Zé Elias,20,Brazil,Central Midfield,CM,-,Bayer 04 Leverkusen,Germany,£5.04m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/ze-elias/profil/spieler/21966
FC Internazionale,Benoît Cauet,28,France,Central Midfield,CM,-,Paris Saint-Germain,France,£3.60m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/benoit-cauet/profil/spieler/15882
FC Internazionale,Taribo West,23,Nigeria,Left-Back,LB,-,AJ Auxerre,France,£2.70m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/taribo-west/profil/spieler/1403
FC Internazionale,Luigi Sartor,22,Italy,Right-Back,RB,-,Vicenza Calcio,Italy,£1.80m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/luigi-sartor/profil/spieler/5941
FC Internazionale,Francesco Moriero,28,Italy,Right Winger,RW,-,Milan AC,Italy,£450,In,1997,s,serie-a,https://www.transfermarkt.co.uk/francesco-moriero/profil/spieler/108638
FC Internazionale,Luca Mezzano,19,Italy,Centre-Back,CB,-,Torino Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/luca-mezzano/profil/spieler/21888
FC Internazionale,Matteo Ferrari,17,Italy,Centre-Back,CB,-,Inter Milan Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/matteo-ferrari/profil/spieler/5860
FC Internazionale,Andrea Polizzano,18,Italy,Defender,Defender,-,Inter Milan Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/andrea-polizzano/profil/spieler/447927
AC Parma,Jesper Blomqvist,23,Sweden,Left Midfield,LM,-,Milan AC,Italy,£4.50m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/jesper-blomqvist/profil/spieler/3095
AC Parma,Adaílton,20,Brazil,Second Striker,SS,-,Guarani Futebol Clube (SP),Brazil,£1.35m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/adailton/profil/spieler/21853
AC Parma,Matteo Guardalben,23,Italy,Goalkeeper,GK,-,Hellas Verona,Italy,£900Th.,In,1997,s,serie-a,https://www.transfermarkt.co.uk/matteo-guardalben/profil/spieler/21789
AC Parma,Stefano Fiore,22,Italy,Attacking Midfield,AM,-,Chievo Verona,Italy,£900Th.,In,1997,s,serie-a,https://www.transfermarkt.co.uk/stefano-fiore/profil/spieler/5842
AC Parma,Mauro Milanese,25,Italy,Left-Back,LB,-,SSC Napoli,Italy,£540Th.,In,1997,s,serie-a,https://www.transfermarkt.co.uk/mauro-milanese/profil/spieler/6086
AC Parma,Federico Giunti,25,Italy,Defensive Midfield,DM,-,AC Perugia,Italy,£360Th.,In,1997,s,serie-a,https://www.transfermarkt.co.uk/federico-giunti/profil/spieler/6874
AC Parma,Pierluigi Orlandini,24,Italy,Right Midfield,RM,-,Hellas Verona,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/pierluigi-orlandini/profil/spieler/160215
AC Parma,Filippo Maniero,24,Italy,Centre-Forward,CF,-,Hellas Verona,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/filippo-maniero/profil/spieler/7275
AC Parma,Armando Tuani,19,Italy,Goalkeeper,GK,-,FBC Saronno 1910,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/armando-tuani/profil/spieler/740706
AC Parma,Genny Del Prete,17,Italy,Centre-Forward,CF,-,AS Fidelis Andria,Italy,Loan,In,1997,s,serie-a,https://www.transfermarkt.co.uk/genny-del-prete/profil/spieler/227182
AS Bari,Gianluca Zambrotta,20,Italy,Right-Back,RB,-,Como Calcio,Italy,Free transfer,In,1997,s,serie-a,https://www.transfermarkt.co.uk/gianluca-zambrotta/profil/spieler/5757
AS Bari,Gianluca Sordo,27,Italy,Right Midfield,RM,-,AC Reggiana,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/gianluca-sordo/profil/spieler/142983
AS Bari,Paolo Giometti,19,Italy,Forward,Forward,-,Rimini FC,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/paolo-giometti/profil/spieler/448002
AS Bari,Philemon Masinga,28,South Africa,Centre-Forward,CF,-,US Salernitana,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/philemon-masinga/profil/spieler/103464
AS Bari,Mauro Bressan,26,Italy,Defensive Midfield,DM,-,Cagliari Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/mauro-bressan/profil/spieler/33326
AS Bari,Gaetano De Rosa,24,Italy,Centre-Back,CB,-,AC Savoia 1908,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/gaetano-de-rosa/profil/spieler/22106
AS Bari,Michele Marcolini,21,Italy,Central Midfield,CM,-,ASD Sora Calcio 1907,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/michele-marcolini/profil/spieler/19443
AS Bari,Francesco Mancini,28,Italy,Goalkeeper,GK,-,Foggia Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/francesco-mancini/profil/spieler/224936
AS Bari,Carlo Sassarini,25,Italy,Left-Back,LB,-,Como Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/carlo-sassarini/profil/spieler/17960
SS Lazio,Vladimir Jugovic,27,Serbia,Left Midfield,LM,-,Juventus FC,Italy,£3.60m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/vladimir-jugovic/profil/spieler/5297
SS Lazio,Roberto Mancini,32,Italy,Second Striker,SS,-,UC Sampdoria,Italy,£3.60m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/roberto-mancini/profil/spieler/68204
SS Lazio,Giuseppe Pancaro,25,Italy,Right-Back,RB,-,Cagliari Calcio,Italy,£1.08m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/giuseppe-pancaro/profil/spieler/5833
SS Lazio,Alen Boksic,27,Croatia,Centre-Forward,CF,-,Juventus FC,Italy,£990Th.,In,1997,s,serie-a,https://www.transfermarkt.co.uk/alen-boksic/profil/spieler/3571
SS Lazio,Marco Ballotta,33,Italy,Goalkeeper,GK,-,AC Reggiana,Italy,£900Th.,In,1997,s,serie-a,https://www.transfermarkt.co.uk/marco-ballotta/profil/spieler/6034
SS Lazio,Matías Almeyda,23,Argentina,Defensive Midfield,DM,-,Sevilla FC,Spain,£765Th.,In,1997,s,serie-a,https://www.transfermarkt.co.uk/matias-almeyda/profil/spieler/5792
SS Lazio,Giovanni Lopez,30,Italy,Centre-Back,CB,-,Vicenza Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/giovanni-lopez/profil/spieler/151881
Udinese Calcio,Johan Walem,25,Belgium,Left Midfield,LM,-,RSC Anderlecht,Belgium,£4.05m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/johan-walem/profil/spieler/6153
Udinese Calcio,Stephen Appiah,16,Ghana,Defensive Midfield,DM,-,Hearts of Oak,Ghana,Free transfer,In,1997,s,serie-a,https://www.transfermarkt.co.uk/stephen-appiah/profil/spieler/5975
Udinese Calcio,Martin Jörgensen,21,Denmark,Central Midfield,CM,-,Aarhus GF,Denmark,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/martin-jorgensen/profil/spieler/5892
Udinese Calcio,Marco Zanchi,20,Italy,Centre-Back,CB,-,Atalanta BC,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/marco-zanchi/profil/spieler/5991
Udinese Calcio,Maurizio Bedin,18,Italy,Central Midfield,CM,-,Calcio Padova,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/maurizio-bedin/profil/spieler/5898
Udinese Calcio,Joachim Fernandez,24,France,Defender,Defender,-,SM Caen,France,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/joachim-fernandez/profil/spieler/171922
Udinese Calcio,Adil Ramzi,19,Morocco,Left Midfield,LM,-,Kawkab Marrakech,Morocco,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/adil-ramzi/profil/spieler/4359
Udinese Calcio,Elijah Louhenapessy,20,Netherlands,Defensive Midfield,DM,-,Ajax Amsterdam,Netherlands,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/elijah-louhenapessy/profil/spieler/108137
Udinese Calcio,Vito Lasalandra,22,Italy,Right Midfield,RM,-,ASD Acireale Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/vito-lasalandra/profil/spieler/224530
Udinese Calcio,Jonathan Bachini,22,Italy,Right Midfield,RM,-,US Lecce,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/jonathan-bachini/profil/spieler/5972
Udinese Calcio,Ousmane Sanda Sanda,15,Cameroon,Midfielder,Midfielder,-,Cotonsport de Garoua,Cameroon,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/ousmane-sanda-sanda/profil/spieler/137394
Udinese Calcio,Francesco Statuto,26,Italy,Central Midfield,CM,-,AS Roma,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/francesco-statuto/profil/spieler/151891
Udinese Calcio,Andrea Chiopris Gori,19,Italy,Right Midfield,RM,-,Udinese Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/andrea-chiopris-gori/profil/spieler/325612
Udinese Calcio,Gilberto D'Ignazio Pulpito,28,Italy,Defender,Defender,-,Vicenza Calcio,Italy,,In,1997,s,serie-a,https://www.transfermarkt.co.uk/gilberto-dignazio-pulpito/profil/spieler/106108
AC Fiorentina,Domenico Morfeo,21,Italy,Attacking Midfield,AM,-,Atalanta BC,Italy,£6.93m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/domenico-morfeo/profil/spieler/5786
AC Fiorentina,Stefano Bettarini,25,Italy,Left-Back,LB,-,Cagliari Calcio,Italy,£1.35m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/stefano-bettarini/profil/spieler/6746
AC Fiorentina,Davide Dionigi,23,Italy,Centre-Forward,CF,-,Reggina Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/davide-dionigi/profil/spieler/28015
AC Fiorentina,Edmundo,26,Brazil,Second Striker,SS,-,Club de Regatas Vasco da Gama,Brazil,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/edmundo/profil/spieler/53219
AC Fiorentina,Valerio Fiori,28,Italy,Goalkeeper,GK,-,AC Cesena,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/valerio-fiori/profil/spieler/5799
AC Fiorentina,Andrea Tarozzi,23,Italy,Right-Back,RB,-,Bologna FC 1909,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/andrea-tarozzi/profil/spieler/160179
AC Fiorentina,Alessandro Agostini,17,Italy,Left-Back,LB,-,Fiorentina Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/alessandro-agostini/profil/spieler/17171
AC Fiorentina,Riccardo Taddei,16,Italy,Left Winger,LW,-,Fiorentina Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/riccardo-taddei/profil/spieler/30662
Juventus FC,Filippo Inzaghi,23,Italy,Centre-Forward,CF,-,Atalanta BC,Italy,£10.69m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/filippo-inzaghi/profil/spieler/5821
Juventus FC,Fabio Pecchia,23,Italy,Right Midfield,RM,-,SSC Napoli,Italy,£4.65m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/fabio-pecchia/profil/spieler/16871
Juventus FC,Alessandro Birindelli,22,Italy,Right-Back,RB,-,FC Empoli,Italy,£2.52m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/alessandro-birindelli/profil/spieler/5753
Juventus FC,Marcelo Zalayeta,18,Uruguay,Centre-Forward,CF,-,CA Peñarol,Uruguay,£2.32m,In,1997,s,serie-a,https://www.transfermarkt.co.uk/marcelo-zalayeta/profil/spieler/5767
Juventus FC,Morgan De Sanctis,20,Italy,Goalkeeper,GK,-,Delfino Pescara 1936,Italy,£675Th.,In,1997,s,serie-a,https://www.transfermarkt.co.uk/morgan-de-sanctis/profil/spieler/5880
Juventus FC,Marco Zamboni,19,Italy,Centre-Back,CB,-,Chievo Verona,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/marco-zamboni/profil/spieler/6036
Juventus FC,Edoardo Braiati,17,Italy,Central Midfield,CM,-,SP Ars et Labor,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/edoardo-braiati/profil/spieler/56602
Juventus FC,Stefano Sorrentino,18,Italy,Goalkeeper,GK,-,Lazio Primavera,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/stefano-sorrentino/profil/spieler/21891
Juventus FC,Daniel Fonseca,27,Uruguay,Centre-Forward,CF,-,AS Roma,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/daniel-fonseca/profil/spieler/151825
FC Empoli,Miodrag Vukotic,23,Montenegro,Centre-Back,CB,-,Milan AC,Italy,Free transfer,In,1997,s,serie-a,https://www.transfermarkt.co.uk/miodrag-vukotic/profil/spieler/819
FC Empoli,Fabio Artico,23,Italy,Centre-Forward,CF,-,US Pro Vercelli,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/fabio-artico/profil/spieler/139294
FC Empoli,Vittorio Pusceddu,33,Italy,Left-Back,LB,-,AC Fiorentina,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/vittorio-pusceddu/profil/spieler/223354
FC Empoli,Luca Bonfanti,21,Italy,Midfielder,Midfielder,-,Frosinone Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/luca-bonfanti/profil/spieler/272564
FC Empoli,Fabio Eduardo Cribari,22,Brazil,Defender,Defender,-,Londrina Esporte Clube (PR),Brazil,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/fabio-eduardo-cribari/profil/spieler/227300
FC Empoli,Max Tonetto,22,Italy,Left-Back,LB,-,AC Reggiana,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/max-tonetto/profil/spieler/6447
FC Empoli,Andrea Mussi,19,Italy,Centre-Forward,CF,-,Fiorentina Primavera,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/andrea-mussi/profil/spieler/28842
FC Empoli,Pierpaolo Bisoli,30,Italy,Right Midfield,RM,-,Cagliari Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/pierpaolo-bisoli/profil/spieler/169715
FC Empoli,Angelo Pagotto,23,Italy,Goalkeeper,GK,-,Milan AC,Italy,Loan,In,1997,s,serie-a,https://www.transfermarkt.co.uk/angelo-pagotto/profil/spieler/23282
FC Empoli,Luca Bonfanti,20,Italy,Midfielder,Midfielder,-,US Massese 1919,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/luca-bonfanti/profil/spieler/272564
FC Empoli,Pietro Fusco,25,Italy,Defender,Defender,-,ASD Castel di Sangro,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/pietro-fusco/profil/spieler/6014
FC Empoli,Emanuele Masini,23,Italy,Defender,Defender,-,AC Arezzo,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/emanuele-masini/profil/spieler/446056
FC Empoli,Matjaz Florjancic,29,Slovenia,Midfielder,Midfielder,-,Torino Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/matjaz-florjancic/profil/spieler/113407
FC Empoli,Raffaele Ametrano,24,Italy,Right-Back,RB,-,Juventus FC,Italy,Loan,In,1997,s,serie-a,https://www.transfermarkt.co.uk/raffaele-ametrano/profil/spieler/20896
FC Empoli,Giacomo Mazzi,18,Italy,Goalkeeper,GK,-,AC Siena,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/giacomo-mazzi/profil/spieler/136119
FC Empoli,Antonio Arcadio,24,Italy,Right Winger,RW,-,AC Siena,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/antonio-arcadio/profil/spieler/24289
FC Empoli,Vincenzo Langone,18,Italy,Midfielder,Midfielder,-,ASD Rondinella Marzocco,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/vincenzo-langone/profil/spieler/227305
FC Empoli,Marco Pecorari,19,Italy,Centre-Back,CB,-,US Fiorenzuola 1922,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/marco-pecorari/profil/spieler/21950
FC Empoli,Marco Roccati,22,Italy,Goalkeeper,GK,-,Ravenna FC,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/marco-roccati/profil/spieler/6817
FC Empoli,Francesco D'Aniello,17,Italy,Central Midfield,CM,-,Albanova Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/francesco-daniello/profil/spieler/6019
FC Empoli,Salvatore Mastronunzio,17,Italy,Centre-Forward,CF,-,Empoli Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/salvatore-mastronunzio/profil/spieler/43224
Atalanta BC,Gianluca Gibellini,21,Italy,Centre-Back,CB,-,US Pistoiese 1921,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/gianluca-gibellini/profil/spieler/223106
Atalanta BC,Cristiano Lucarelli,21,Italy,Centre-Forward,CF,-,Calcio Padova,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/cristiano-lucarelli/profil/spieler/21408
Atalanta BC,Robert Englaro,27,Slovenia,Defender,Defender,-,Foggia Calcio,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/robert-englaro/profil/spieler/113183
Atalanta BC,Liam Ardigò,21,Italy,Goalkeeper,GK,-,Calcio Lecco 1912,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/liam-ardigo/profil/spieler/317700
Atalanta BC,Ljubisa Dundjerski,25,Serbia,Central Midfield,CM,-,FK Vojvodina Novi Sad,Serbia,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/ljubisa-dundjerski/profil/spieler/28677
Atalanta BC,Alberto Fontana,30,Italy,Goalkeeper,GK,-,AS Bari,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/alberto-fontana/profil/spieler/5770
Atalanta BC,Massimo Orlando,26,Italy,Forward,Forward,-,AC Fiorentina,Italy,?,In,1997,s,serie-a,https://www.transfermarkt.co.uk/massimo-orlando/profil/spieler/175938
Atalanta BC,Gianpaolo Bellini,17,Italy,Left-Back,LB,-,Atalanta Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/gianpaolo-bellini/profil/spieler/19435
Atalanta BC,Cesare Natali,18,Italy,Centre-Back,CB,-,Atalanta Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/cesare-natali/profil/spieler/16870
Atalanta BC,Filippo Carobbio,17,Italy,Central Midfield,CM,-,Atalanta Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/filippo-carobbio/profil/spieler/22235
Atalanta BC,Vincenzo Mirabile,18,Italy,Midfielder,Midfielder,-,Atalanta Primavera,Italy,-,In,1997,s,serie-a,https://www.transfermarkt.co.uk/vincenzo-mirabile/profil/spieler/431954
