Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
FC Girondins Bordeaux,David Jemmali,22,Tunisia,Right-Back,RB,-,AS Cannes,France,Free transfer,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/david-jemmali/profil/spieler/5370
FC Girondins Bordeaux,Ricardinho,21,Brazil,Attacking Midfield,AM,-,Paraná Clube,Brazil,Free transfer,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/ricardinho/profil/spieler/13833
FC Girondins Bordeaux,Sylvain Wiltord,23,France,Second Striker,SS,-,Stade Rennais FC,France,Free transfer,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/sylvain-wiltord/profil/spieler/3188
FC Girondins Bordeaux,Romain Ferrier,21,France,Left-Back,LB,-,AS Cannes,France,Free transfer,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/romain-ferrier/profil/spieler/5447
FC Girondins Bordeaux,Niša Saveljić,27,Montenegro,Centre-Back,CB,-,FK Partizan Belgrade,Serbia,Free transfer,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/ni-scaron-a-savelji%C4%87/profil/spieler/5396
FC Girondins Bordeaux,Stanley Menzo,33,Netherlands,Goalkeeper,GK,-,Lierse SK,Belgium,Loan,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/stanley-menzo/profil/spieler/101048
FC Girondins Bordeaux,Lilian Laslandes,25,France,Centre-Forward,CF,-,AJ Auxerre,France,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/lilian-laslandes/profil/spieler/1450
FC Girondins Bordeaux,Kiki Musampa,19,Netherlands,Left Winger,LW,-,Ajax Amsterdam,Netherlands,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/kiki-musampa/profil/spieler/7787
FC Girondins Bordeaux,Louis Gomis,25,France,Left-Back,LB,-,OGC Nice,France,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/louis-gomis/profil/spieler/156963
FC Girondins Bordeaux,Ulrich Ramé,24,France,Goalkeeper,GK,-,SCO Angers,France,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/ulrich-rame/profil/spieler/5364
FC Girondins Bordeaux,Steeve Epesse-Titi,17,France,Defender,Defender,-,,Unknown,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/steeve-epesse-titi/profil/spieler/158975
FC Girondins Bordeaux,Lassina Diabaté,22,Cote d'Ivoire,Defensive Midfield,DM,-,Sporting Perpignan Roussillon,France,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/lassina-diabate/profil/spieler/5499
FC Girondins Bordeaux,Nicolas Ardouin,19,France,Goalkeeper,GK,-,FC Girondins Bordeaux B,France,-,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/nicolas-ardouin/profil/spieler/27686
FC Girondins Bordeaux,William Prunier,29,France,Centre-Back,CB,-,FC Copenhagen,Denmark,"End of loanJun 30, 1997",In,1997,s,ligue-1,https://www.transfermarkt.co.uk/william-prunier/profil/spieler/6979
AS Monaco,Robert Spehar,27,Croatia,Centre-Forward,CF,-,Club Brugge KV,Belgium,£4.46m,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/robert-spehar/profil/spieler/15634
AS Monaco,Fabien Lefèvre,25,France,Left Midfield,LM,-,HSC Montpellier,France,Free transfer,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/fabien-lefevre/profil/spieler/5701
AS Monaco,Julien Rodriguez,19,France,Centre-Back,CB,-,FC Istres Ville Nouvelle ,France,Free transfer,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/julien-rodriguez/profil/spieler/5292
AS Monaco,Dado Prso,22,Croatia,Centre-Forward,CF,-,Stade Raphaëlois,France,Free transfer,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/dado-prso/profil/spieler/4178
AS Monaco,Willy Sagnol,20,France,Right-Back,RB,-,AS Saint-Étienne,France,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/willy-sagnol/profil/spieler/213
AS Monaco,Stéphane Carnot,24,France,Attacking Midfield,AM,-,EA Guingamp,France,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/stephane-carnot/profil/spieler/5455
AS Monaco,Muhamed Konjic,27,Bosnia-Herzegovina,Centre-Back,CB,-,FC Zürich,Switzerland,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/muhamed-konjic/profil/spieler/10022
AS Monaco,Japhet N'Doram,31,Chad,Centre-Forward,CF,-,FC Nantes,France,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/japhet-ndoram/profil/spieler/172539
AS Monaco,Djibril Diawara,22,Senegal,Centre-Back,CB,-,AC Le Havre,France,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/djibril-diawara/profil/spieler/171813
AS Monaco,Christophe Pignol,27,France,Left-Back,LB,-,FC Nantes,France,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/christophe-pignol/profil/spieler/155749
AS Monaco,Ali Lukunku,21,DR Congo,Centre-Forward,CF,-,Association sportive d'origine arménienne de Valence,France,?,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/ali-lukunku/profil/spieler/6881
AS Monaco,Philippe Christanval,18,France,Centre-Back,CB,-,AS Monaco B,Monaco,-,In,1997,s,ligue-1,https://www.transfermarkt.co.uk/philippe-christanval/profil/spieler/6741
