Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
Sheffield Wednesday,Jim Magilton,28,Northern Ireland,Right Midfield,RM,-,Southampton FC,England,£1.71m,In,1997,s,championship
Sheffield Wednesday,Goce Sedloski,23,North Macedonia,Centre-Back,CB,-,HNK Hajduk Split,Croatia,£1.35m,In,1997,s,championship
Sheffield Wednesday,Mark McKeever,18,Ireland,Midfielder,Midfielder,-,Peterborough United,England,£675k,In,1997,s,championship
Sheffield Wednesday,Paolo Di Canio,28,Italy,Centre-Forward,CF,-,Celtic FC,Scotland,Free transfer,In,1997,s,championship
Sheffield Wednesday,Nigel Clough,31,England,Attacking Midfield,AM,-,Manchester City,England,Loan,In,1997,s,championship
Sheffield Wednesday,Bruce Grobbelaar,39,Zimbabwe,Goalkeeper,GK,-,Oxford United,England,?,In,1997,s,championship
Sheffield Wednesday,Derek Geary,17,Ireland,Right-Back,RB,-,Sheffield Wednesday U18,England,-,In,1997,s,championship
Sheffield Wednesday,Steve Nicol,36,Scotland,Right-Back,RB,-,West Bromwich Albion,England,"End of loanMay 31, 1998",In,1997,s,championship
Sheffield Wednesday,Junior Agogo,17,Ghana,Centre-Forward,CF,-,Sheffield Wednesday U18,England,-,In,1997,s,championship
Hull City,Neil Whitworth,26,England,Centre-Back,CB,-,Kilmarnock FC,Scotland,Free transfer,In,1997,s,championship
Hull City,David Rocastle,30,England,Attacking Midfield,AM,-,Chelsea FC,England,Loan,In,1997,s,championship
Hull City,Kevin Gage,33,England,Midfielder,Midfielder,-,Preston North End,England,Free transfer,In,1997,s,championship
Hull City,Mark Hateley,35,England,Centre-Forward,CF,-,Rangers FC,Scotland,Free transfer,In,1997,s,championship
Hull City,Scott Thomson,30,Scotland,Goalkeeper,GK,-,Raith Rovers FC,Scotland,?,In,1997,s,championship
Hull City,Darren O'Keeffe,18,Ireland,Right Midfield,RM,-,Huddersfield Town,England,?,In,1997,s,championship
Hull City,Mike Edwards,17,England,Centre-Back,CB,-,Hull City U18,England,-,In,1997,s,championship
Preston North End,Michael Appleton,21,England,Midfielder,Midfielder,-,Manchester United,England,£684k,In,1997,s,championship
Preston North End,Colin Murdock,21,Northern Ireland,Centre-Back,CB,-,Manchester United,England,£135k,In,1997,s,championship
Preston North End,Julian Darby,29,England,Midfielder,Midfielder,-,West Bromwich Albion,England,£108k,In,1997,s,championship
Preston North End,David Eyres,33,England,Midfielder,Midfielder,-,Burnley FC,England,£90k,In,1997,s,championship
Preston North End,Gary Parkinson,29,England,Right-Back,RB,-,Burnley FC,England,Free transfer,In,1997,s,championship
Preston North End,Jon Macken,19,Ireland,Centre-Forward,CF,-,Manchester United,England,£9k,In,1997,s,championship
Preston North End,John Maduka,26,Malawi,Central Midfield,CM,-,Silver Strikers,Malawi,?,In,1997,s,championship
Preston North End,Paul Morgan,18,Northern Ireland,Centre-Back,CB,-,Preston North End U18,England,-,In,1997,s,championship
Preston North End,Jamie Squires,22,England,Centre-Back,CB,-,Dunfermline Athletic FC,Scotland,"End of loanMay 1, 1998",In,1997,s,championship
Preston North End,Julian Darby,30,England,Midfielder,Midfielder,-,Rotherham United,England,"End of loanMay 1, 1998",In,1997,s,championship
Blackburn Rovers,Stéphane Henchoz,22,Switzerland,Centre-Back,CB,-,Hamburger SV,Germany,£2.70m,In,1997,s,championship
Blackburn Rovers,Martin Dahlin,29,Sweden,Centre-Forward,CF,-,AS Roma,Italy,£2.70m,In,1997,s,championship
Blackburn Rovers,Callum Davidson,21,Scotland,Left-Back,LB,-,St. Johnstone FC,Scotland,£2.25m,In,1997,s,championship
Blackburn Rovers,John Filan,27,Australia,Goalkeeper,GK,-,Coventry City,England,£900k,In,1997,s,championship
Blackburn Rovers,Jim Corbett,17,England,Midfielder,Midfielder,-,Gillingham FC,England,£563k,In,1997,s,championship
Blackburn Rovers,Patrick Valéry,27,France,Right-Back,RB,-,SC Bastia,France,Free transfer,In,1997,s,championship
Blackburn Rovers,Anders Andersson,23,Sweden,Defensive Midfield,DM,-,Malmö FF,Sweden,?,In,1997,s,championship
Blackburn Rovers,Michael Watt,26,Scotland,Goalkeeper,GK,-,Aberdeen FC,Scotland,Loan,In,1997,s,championship
Blackburn Rovers,Tore Pedersen,27,Norway,Centre-Back,CB,-,FC St. Pauli,Germany,?,In,1997,s,championship
Blackburn Rovers,Alan Fettis,26,Northern Ireland,Goalkeeper,GK,-,Nottingham Forest,England,?,In,1997,s,championship
Blackburn Rovers,Damien Johnson,18,Northern Ireland,Central Midfield,CM,-,Blackburn Rovers U18,England,-,In,1997,s,championship
Blackburn Rovers,Anthony Williams,19,Wales,Goalkeeper,GK,-,Blackburn Rovers U18,England,-,In,1997,s,championship
Blackburn Rovers,Gareth Stewart,17,England,Goalkeeper,GK,-,Blackburn Rovers U18,England,-,In,1997,s,championship
Blackburn Rovers,Wayne Gill,22,England,Midfielder,Midfielder,-,Dundee United FC,Scotland,"End of loanMay 1, 1998",In,1997,s,championship
Blackburn Rovers,James Thomas,18,Wales,Forward,Forward,-,West Bromwich Albion,England,"End of loanSep 29, 1997",In,1997,s,championship
Blackburn Rovers,David Worrell,19,Ireland,Right-Back,RB,-,Blackburn Rovers U18,England,-,In,1997,s,championship
Blackburn Rovers,Graham Coughlan,23,Ireland,Centre-Back,CB,-,Swindon Town,England,"End of loanApr 1, 1998",In,1997,s,championship
Blackburn Rovers,James Thomas,18,Wales,Forward,Forward,-,Blackburn Rovers U18,England,-,In,1997,s,championship
Stoke City,Peter Thorne,24,England,Centre-Forward,CF,-,Swindon Town,England,£675k,In,1997,s,championship
Stoke City,Paul Stewart,32,England,Defensive Midfield,DM,-,Sunderland AFC,England,Free transfer,In,1997,s,championship
Stoke City,Steven Tweed,24,Scotland,Centre-Back,CB,-,Ionikos Nikeas,Greece,Free transfer,In,1997,s,championship
Stoke City,Dick Schreuder,25,Netherlands,Defensive Midfield,DM,-,RKC Waalwijk,Netherlands,Free transfer,In,1997,s,championship
Stoke City,Kristján Örn Sigurdsson,17,Iceland,Centre-Back,CB,-,KA Akureyri,Iceland,?,In,1997,s,championship
Stoke City,Zé de Angola,27,Cape Verde,Centre-Forward,CF,-,Académico Viseu FC,Portugal,?,In,1997,s,championship
Stoke City,Mark McNally,26,Scotland,Centre-Back,CB,-,Southend United,England,?,In,1997,s,championship
Stoke City,Steve Woods,21,England,Centre-Back,CB,-,Plymouth Argyle,England,"End of loanMay 31, 1998",In,1997,s,championship
Stoke City,Marco Gabbiadini,30,England,Centre-Forward,CF,-,York City,England,"End of loanMay 31, 1998",In,1997,s,championship
Stoke City,Steve Woods,20,England,Centre-Back,CB,-,Stoke City U21,England,-,In,1997,s,championship
Birmingham City,Peter Ndlovu,24,Zimbabwe,Centre-Forward,CF,-,Coventry City,England,£2.03m,In,1997,s,championship
Birmingham City,Jon McCarthy,26,Northern Ireland,Midfielder,Midfielder,-,Port Vale FC,England,£1.80m,In,1997,s,championship
Birmingham City,Chris Marsden,28,England,Left Midfield,LM,-,Stockport County,England,£675k,In,1997,s,championship
Birmingham City,Antoine Hey,26,Germany,Right Midfield,RM,-,SC Fortuna Köln,Germany,Free transfer,In,1997,s,championship
Birmingham City,Kevin Poole,34,England,Goalkeeper,GK,-,Leicester City,England,Free transfer,In,1997,s,championship
Birmingham City,Jerry Gill,26,England,Right-Back,RB,-,Yeovil Town,England,Free transfer,In,1997,s,championship
Birmingham City,Ricky Otto,29,England,Left Winger,LW,-,Notts County,England,"End of loanOct 31, 1997",In,1997,s,championship
Birmingham City,Craig Hinton,19,England,Right-Back,RB,-,Birmingham City U18,England,-,In,1997,s,championship
Birmingham City,Andy Johnson,16,England,Centre-Forward,CF,-,Birmingham City U18,England,-,In,1997,s,championship
Birmingham City,Jason Bowen,25,Wales,Central Midfield,CM,-,Southampton FC,England,"End of loanSep 29, 1997",In,1997,s,championship
Birmingham City,Mike Newell,32,England,Centre-Forward,CF,-,Bradford City,England,"End of loanJun 30, 1997",In,1997,s,championship
Wigan Athletic,David Lee,29,England,Midfielder,Midfielder,-,Bolton Wanderers,England,£282k,In,1997,s,championship
Wigan Athletic,Brendan O'Connell,30,England,Right Midfield,RM,-,Charlton Athletic,England,£122k,In,1997,s,championship
Wigan Athletic,Andy Porter,29,England,Midfielder,Midfielder,-,Port Vale FC,England,Free transfer,In,1997,s,championship
Wigan Athletic,Drewe Broughton,18,England,Centre-Forward,CF,-,Norwich City,England,Free transfer,In,1997,s,championship
Wigan Athletic,Gareth Griffiths,28,England,Defender,Defender,-,Port Vale FC,England,Free transfer,In,1997,s,championship
Wigan Athletic,Paul Warne,24,England,Right Winger,RW,-,Wroxham FC,England,£32k,In,1997,s,championship
Wigan Athletic,Pasquale Bruno,35,Italy,Right-Back,RB,-,Heart of Midlothian FC,Scotland,?,In,1997,s,championship
Wigan Athletic,Carl Bradshaw,28,England,Right-Back,RB,-,Norwich City,England,?,In,1997,s,championship
Wigan Athletic,Neil Fitzhenry,18,England,Left-Back,LB,-,Wigan Athletic U18,England,-,In,1997,s,championship
Wigan Athletic,Steve Morgan,29,England,Left-Back,LB,-,Bury FC,England,"End of loanOct 1, 1997",In,1997,s,championship
Queens Park Rangers,Matthew Rose,21,England,Defender,Defender,-,Arsenal FC,England,£675k,In,1997,s,championship
Queens Park Rangers,Lee Harper,25,England,Goalkeeper,GK,-,Arsenal FC,England,£135k,In,1997,s,championship
Queens Park Rangers,Mike Sheron,25,England,Centre-Forward,CF,-,Stoke City,England,Free transfer,In,1997,s,championship
Queens Park Rangers,Antti Heinola,24,Finland,Right-Back,RB,-,SC Heracles '74,Netherlands,?,In,1997,s,championship
Queens Park Rangers,Paul Bruce,19,England,Midfielder,Midfielder,-,,Unknown,?,In,1997,s,championship
Reading FC,Carl Asaba,24,England,Centre-Forward,CF,-,Brentford FC,England,£1.08m,In,1997,s,championship
Reading FC,Linvoy Primus,23,England,Centre-Back,CB,-,Barnet FC,England,£315k,In,1997,s,championship
Reading FC,Lee Hodges,23,England,Left Midfield,LM,-,Barnet FC,England,£270k,In,1997,s,championship
Reading FC,Jim Crawford,24,Ireland,Midfielder,Midfielder,-,Newcastle United,England,£59k,In,1997,s,championship
Reading FC,David Whyte,26,England,Forward,Forward,-,Charlton Athletic,England,Free transfer,In,1997,s,championship
Reading FC,Ray Houghton,35,Ireland,Central Midfield,CM,-,Crystal Palace,England,Free transfer,In,1997,s,championship
Reading FC,Lee Sandford,29,England,Defender,Defender,-,Sheffield United,England,Loan,In,1997,s,championship
Reading FC,John Polston,29,England,Centre-Back,CB,-,Norwich City,England,Free transfer,In,1997,s,championship
Reading FC,Mark Robins,27,England,Centre-Forward,CF,-,Leicester City,England,Loan,In,1997,s,championship
Reading FC,Andy Legg,30,Wales,Left-Back,LB,-,Birmingham City,England,?,In,1997,s,championship
Reading FC,Paul Bodin,33,Wales,Left-Back,LB,-,Wycombe Wanderers,England,"End of loanOct 1, 1997",In,1997,s,championship
Millwall FC,Paul Shaw,23,England,Centre-Forward,CF,-,Arsenal FC,England,£288k,In,1997,s,championship
Millwall FC,Paul Wilkinson,32,England,Centre-Forward,CF,-,Barnsley FC,England,£171k,In,1997,s,championship
Millwall FC,Scott Fitzgerald,27,Ireland,Centre-Back,CB,-,Wimbledon FC,England,£54k,In,1997,s,championship
Millwall FC,Leon Cort,17,Guyana,Centre-Back,CB,-,Dulwich Hamlet FC,England,Free transfer,In,1997,s,championship
Millwall FC,Tim Cahill,17,Australia,Attacking Midfield,AM,-,Sydney United,Australia,Free transfer,In,1997,s,championship
Millwall FC,Paul Allen,34,England,Midfielder,Midfielder,-,Bristol City,England,Free transfer,In,1997,s,championship
Millwall FC,Nigel Spink,39,England,Goalkeeper,GK,-,West Bromwich Albion,England,£45k,In,1997,s,championship
Millwall FC,Carl Veart,27,Australia,Centre-Forward,CF,-,Crystal Palace,England,?,In,1997,s,championship
Millwall FC,Kenny Brown,29,England,Defender,Defender,-,Birmingham City,England,?,In,1997,s,championship
Millwall FC,Brian Law,27,Wales,Centre-Back,CB,-,Wolverhampton Wanderers,England,?,In,1997,s,championship
Millwall FC,Steven Reid,16,Ireland,Right-Back,RB,-,Millwall FC U18,England,-,In,1997,s,championship
Luton Town,Phil Gray,28,Northern Ireland,Centre-Forward,CF,-,Fortuna Sittard,Netherlands,£810k,In,1997,s,championship
Luton Town,Simon Davies,23,Wales,Midfielder,Midfielder,-,Manchester United,England,£270k,In,1997,s,championship
Luton Town,Alan White,21,England,Centre-Back,CB,-,Middlesbrough FC U21,England,£54k,In,1997,s,championship
Luton Town,Gavin McGowan,21,England,Right-Back,RB,-,Arsenal FC,England,Loan,In,1997,s,championship
Luton Town,Bryan Small,25,England,Defender,Defender,-,Bolton Wanderers,England,Loan,In,1997,s,championship
Luton Town,Andy Dibble,32,Wales,Goalkeeper,GK,-,Sheffield United,England,?,In,1997,s,championship
Luton Town,Rory Allen,19,England,Forward,Forward,-,Tottenham Hotspur,England,Loan,In,1997,s,championship
Luton Town,Matthew Spring,17,England,Central Midfield,CM,-,Luton Town U18,England,-,In,1997,s,championship
Luton Town,Kelvin Davis,20,England,Goalkeeper,GK,-,Hartlepool United,England,"End of loanSep 1, 1997",In,1997,s,championship
Luton Town,Gary Doherty,17,Ireland,Centre-Back,CB,-,Luton Town U18,England,-,In,1997,s,championship
Barnsley FC,Ashley Ward,26,England,Centre-Forward,CF,-,Derby County,England,£1.63m,In,1997,s,championship
Barnsley FC,Darren Barnard,25,Wales,Left-Back,LB,-,Bristol City,England,£810k,In,1997,s,championship
Barnsley FC,Lars Leese,27,Germany,Goalkeeper,GK,-,Bayer 04 Leverkusen,Germany,£338k,In,1997,s,championship
Barnsley FC,Ales Krizan,25,Slovenia,Defender,Defender,-,NK Maribor,Slovenia,?,In,1997,s,championship
Barnsley FC,Peter Markstedt,25,Sweden,Centre-Forward,CF,-,Västerås SK,Sweden,?,In,1997,s,championship
Barnsley FC,Eric Tinkler,26,South Africa,Defensive Midfield,DM,-,Cagliari Calcio,Italy,?,In,1997,s,championship
Barnsley FC,Neil Thompson,34,England,Defender,Defender,-,York City,England,"End of loanMay 31, 1998",In,1997,s,championship
Barnsley FC,Scott Jones,22,England,Defender,Defender,-,Mansfield Town,England,"End of loanSep 1, 1997",In,1997,s,championship
Charlton Athletic,Neil Redfearn,32,England,Midfielder,Midfielder,-,Barnsley FC,England,£1.03m,In,1997,s,championship
Charlton Athletic,Matt Holmes,28,England,Midfielder,Midfielder,-,Blackburn Rovers,England,£270k,In,1997,s,championship
Charlton Athletic,David Kerslake,31,England,Right-Back,RB,-,Tottenham Hotspur,England,Loan,In,1997,s,championship
Charlton Athletic,Mark Bowen,33,Wales,Left-Back,LB,-,Shimizu S-Pulse,Japan,?,In,1997,s,championship
Charlton Athletic,Sasa Ilic,25,Serbia,Goalkeeper,GK,-,,Unknown,?,In,1997,s,championship
Charlton Athletic,Scott Parker,16,England,Central Midfield,CM,-,Charlton Athletic U18,England,-,In,1997,s,championship
Cardiff City,Steve Williams,22,Wales,Goalkeeper,GK,-,Dundalk FC,Ireland,Free transfer,Out,1997,s,championship
Cardiff City,Chris Greenacre,19,England,Centre-Forward,CF,-,Manchester City,England,"End of loanOct 1, 1997",Out,1997,s,championship
Fulham FC,Danny Cullip,20,England,Centre-Back,CB,-,Brentford FC,England,£113k,Out,1997,s,championship
Fulham FC,Paul Watson,22,England,Right-Back,RB,-,Brentford FC,England,£63k,Out,1997,s,championship
