Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
Real Zaragoza,Nicolás Bertolo,24,Argentina,Left Winger,LW,£1.80m,US Palermo,Italy,Loan,In,2010,s,laliga
Real Zaragoza,Saïd Boutahar,28,Netherlands,Attacking Midfield,AM,£1.35m,,Without Club,-,In,2010,s,laliga
Real Zaragoza,Víctor Laguardia,20,Spain,Centre-Back,CB,£450Th.,Real Zaragoza B,Spain,-,In,2010,s,laliga
Real Zaragoza,Franck Songo'o,23,Cameroon,Right Winger,RW,£810Th.,Real Sociedad,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Real Zaragoza,Pablo,21,Brazil,Right Midfield,RM,£450Th.,Gimnàstic de Tarragona,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Real Zaragoza,Braulio Nóbrega,24,Spain,Centre-Forward,CF,£1.08m,Recreativo Huelva,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
RCD Mallorca,Jonathan de Guzmán,22,Netherlands,Central Midfield,CM,£5.85m,Feyenoord Rotterdam,Netherlands,Free transfer,In,2010,s,laliga
RCD Mallorca,João Victor,21,Brazil,Defensive Midfield,DM,-,Bunyodkor Tashkent,Uzbekistan,Free transfer,In,2010,s,laliga
RCD Mallorca,Edson Ratinho,24,Brazil,Right-Back,RB,£1.58m,Bunyodkor Tashkent,Uzbekistan,Free transfer,In,2010,s,laliga
RCD Mallorca,Fernando Cavenaghi,26,Argentina,Centre-Forward,CF,£6.75m,FC Girondins Bordeaux,France,Loan,In,2010,s,laliga
RCD Mallorca,Sergi Enrich,20,Spain,Centre-Forward,CF,£270Th.,RCD Mallorca B,Spain,-,In,2010,s,laliga
RCD Mallorca,Kevin García,20,Spain,Left-Back,LB,-,RCD Mallorca B,Spain,-,In,2010,s,laliga
RCD Mallorca,Tomás Pina,22,Spain,Central Midfield,CM,-,RCD Mallorca B,Spain,-,In,2010,s,laliga
RCD Mallorca,Sergio Tejera,20,Spain,Central Midfield,CM,£270Th.,RCD Mallorca B,Spain,-,In,2010,s,laliga
RCD Mallorca,Pau Cendrós,23,Spain,Right-Back,RB,£720Th.,RCD Mallorca B,Spain,-,In,2010,s,laliga
RCD Mallorca,Michaël Pereira,22,France,Right Winger,RW,-,RCD Mallorca B,Spain,-,In,2010,s,laliga
RCD Mallorca,Emilio Nsue,20,Equatorial Guinea,Right-Back,RB,£900Th.,Real Sociedad,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
RCD Mallorca,Óscar Trejo,22,Argentina,Attacking Midfield,AM,£1.26m,Elche CF,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
RCD Mallorca,Javi Guerra,28,Spain,Centre-Forward,CF,£900Th.,Levante UD,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
RCD Mallorca,Óscar Díaz,26,Spain,Centre-Forward,CF,£540Th.,Recreativo Huelva,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
RCD Mallorca,Juanmi Callejón,23,Spain,Left Winger,LW,£450Th.,Albacete Balompié,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
RCD Mallorca,Martí Crespí,23,Spain,Centre-Back,CB,£1.26m,Elche CF,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
CA Osasuna,Dejan Lekic,25,Serbia,Centre-Forward,CF,£1.80m,Red Star Belgrade,Serbia,£2.22m,In,2010,s,laliga
CA Osasuna,Fernando Soriano,30,Spain,Attacking Midfield,AM,£3.06m,UD Almería,Spain,Free transfer,In,2010,s,laliga
CA Osasuna,Damià,28,Spain,Right-Back,RB,£2.52m,Real Betis Balompié,Spain,Free transfer,In,2010,s,laliga
CA Osasuna,Lolo,25,Spain,Defensive Midfield,DM,£1.80m,Sevilla FC,Spain,Free transfer,In,2010,s,laliga
CA Osasuna,Asier Riesgo,26,Spain,Goalkeeper,GK,£2.52m,Real Sociedad,Spain,Free transfer,In,2010,s,laliga
CA Osasuna,Nélson,27,Portugal,Right-Back,RB,£3.60m,Real Betis Balompié,Spain,Loan,In,2010,s,laliga
CA Osasuna,Nacho Zabal,23,Spain,Goalkeeper,GK,-,CA Osasuna Promesas,Spain,-,In,2010,s,laliga
CA Osasuna,Nicolás Medina,23,Chile,Centre-Forward,CF,£360Th.,CD Castellón,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
CA Osasuna,Kike Sola,24,Spain,Centre-Forward,CF,£1.13m,APO Levadiakos,Greece,"End of loanJun 30, 2010",In,2010,s,laliga
Sevilla FC,Tiberio Guarente,24,Italy,Central Midfield,CM,£4.95m,Atalanta BC,Italy,£4.95m,In,2010,s,laliga
Sevilla FC,Alexis Ruano,25,Spain,Centre-Back,CB,£5.40m,Valencia CF,Spain,£4.50m,In,2010,s,laliga
Sevilla FC,Martín Cáceres,23,Uruguay,Centre-Back,CB,£6.75m,FC Barcelona,Spain,Loan fee:£450Th.,In,2010,s,laliga
Sevilla FC,Luca Cigarini,24,Italy,Defensive Midfield,DM,£5.85m,SSC Napoli,Italy,Loan fee:£270Th.,In,2010,s,laliga
Sevilla FC,Mouhamadou Dabo,23,France,Right-Back,RB,£4.28m,AS Saint-Étienne,France,Free transfer,In,2010,s,laliga
Sevilla FC,José Carlos,22,Spain,Attacking Midfield,AM,£900Th.,Sevilla Atlético,Spain,-,In,2010,s,laliga
Sevilla FC,Antonio Luna,19,Spain,Left-Back,LB,-,Sevilla Atlético,Spain,-,In,2010,s,laliga
Sevilla FC,Rodri,20,Spain,Centre-Forward,CF,-,Sevilla Atlético,Spain,-,In,2010,s,laliga
Sevilla FC,José Crespo,23,Spain,Centre-Back,CB,£1.08m,Racing Santander,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Sevilla FC,Javier Chevantón,29,Uruguay,Centre-Forward,CF,£2.16m,Atalanta BC,Italy,"End of loanJun 30, 2010",In,2010,s,laliga
Sevilla FC,David Prieto,27,Spain,Centre-Back,CB,£1.44m,Xerez CD,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Sevilla FC,Emiliano Armenteros,24,Argentina,Left Winger,LW,£1.26m,Xerez CD,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Sevilla FC,Alejandro Alfaro,23,Spain,Left Winger,LW,£3.60m,CD Tenerife,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Sevilla FC,Arouna Koné,26,Cote d'Ivoire,Centre-Forward,CF,£2.25m,Hannover 96,Germany,"End of loanJun 30, 2010",In,2010,s,laliga
Real Madrid,Ángel Di María,22,Argentina,Right Winger,RW,£8.55m,SL Benfica,Portugal,£29.70m,In,2010,s,laliga
Real Madrid,Mesut Özil,21,Germany,Attacking Midfield,AM,£24.30m,SV Werder Bremen,Germany,£16.20m,In,2010,s,laliga
Real Madrid,Sami Khedira,23,Germany,Central Midfield,CM,£16.20m,VfB Stuttgart,Germany,£12.60m,In,2010,s,laliga
Real Madrid,Pedro León,23,Spain,Right Winger,RW,£7.20m,Getafe CF,Spain,£9.00m,In,2010,s,laliga
Real Madrid,Ricardo Carvalho,32,Portugal,Centre-Back,CB,£15.75m,Chelsea FC,England,£7.20m,In,2010,s,laliga
Real Madrid,Sergio Canales,19,Spain,Attacking Midfield,AM,£5.40m,Racing Santander,Spain,£5.40m,In,2010,s,laliga
Racing Santander,Markus Rosenberg,27,Sweden,Centre-Forward,CF,£3.15m,SV Werder Bremen,Germany,Loan fee:£675Th.,In,2010,s,laliga
Racing Santander,Waldo Ponce,27,Chile,Centre-Back,CB,£990Th.,CD O'Higgins,Chile,Loan fee:£284Th.,In,2010,s,laliga
Racing Santander,Alexandros Tziolis,25,Greece,Defensive Midfield,DM,£2.34m,AC Siena,Italy,Loan fee:£90Th.,In,2010,s,laliga
Racing Santander,Ariel Nahuelpán,22,Argentina,Centre-Forward,CF,£720Th.,Coritiba Foot Ball Club,Brazil,Free transfer,In,2010,s,laliga
Racing Santander,Francis Pérez,28,Spain,Right-Back,RB,£1.26m,Xerez CD,Spain,Free transfer,In,2010,s,laliga
Racing Santander,Domingo Cisma,28,Spain,Left-Back,LB,£2.70m,UD Almería,Spain,Free transfer,In,2010,s,laliga
Racing Santander,Kennedy,29,Sweden,Right Midfield,RM,£1.58m,Ajax Amsterdam,Netherlands,Free transfer,In,2010,s,laliga
Racing Santander,Adrián González,22,Spain,Attacking Midfield,AM,£900Th.,Getafe CF,Spain,Free transfer,In,2010,s,laliga
Racing Santander,Mario Fernández,22,Spain,Goalkeeper,GK,£270Th.,Racing de Santander B,Spain,-,In,2010,s,laliga
Racing Santander,Osmar,22,Spain,Defensive Midfield,DM,-,Racing de Santander B,Spain,-,In,2010,s,laliga
Racing Santander,José Picón,22,Spain,Centre-Back,CB,-,Racing de Santander B,Spain,-,In,2010,s,laliga
Racing Santander,Jorge Gonçalves,26,Portugal,Right Winger,RW,£1.08m,Vitória Guimarães SC,Portugal,"End of loanJun 30, 2010",In,2010,s,laliga
Racing Santander,Juanjo Expósito,24,Spain,Centre-Forward,CF,£900Th.,Córdoba CF,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Real Sociedad,Joseba Llorente,30,Spain,Centre-Forward,CF,£5.40m,Villarreal CF,Spain,£2.25m,In,2010,s,laliga
Real Sociedad,Diego Ifrán,23,Uruguay,Centre-Forward,CF,£1.35m,Danubio FC,Uruguay,£1.35m,In,2010,s,laliga
Real Sociedad,Jeffrey Sarpong,21,Netherlands,Left Winger,LW,£720Th.,Ajax Amsterdam,Netherlands,£180Th.,In,2010,s,laliga
Real Sociedad,Paco Sutil,25,Spain,Attacking Midfield,AM,£540Th.,SD Eibar,Spain,Free transfer,In,2010,s,laliga
Real Sociedad,Raúl Tamudo,32,Spain,Centre-Forward,CF,£2.70m,RCD Espanyol Barcelona,Spain,Free transfer,In,2010,s,laliga
Real Sociedad,Iosu Esnaola,24,Spain,Centre-Back,CB,-,Real Unión Club,Spain,?,In,2010,s,laliga
Real Sociedad,Iosu Esnaola,24,Spain,Centre-Back,CB,-,UD Lanzarote,Spain,?,In,2010,s,laliga
Real Sociedad,Asier Illarramendi,20,Spain,Defensive Midfield,DM,-,Real Sociedad B,Spain,-,In,2010,s,laliga
Real Sociedad,Toño,23,Spain,Goalkeeper,GK,£180Th.,Real Sociedad B,Spain,-,In,2010,s,laliga
RCD Espanyol Barcelona,Daniel Osvaldo,24,Italy,Centre-Forward,CF,£3.60m,Bologna FC 1909,Italy,£4.14m,In,2010,s,laliga
RCD Espanyol Barcelona,Felipe Mattioni,21,Brazil,Right-Back,RB,£1.80m,Associação Maga Esporte Clube (SC),Brazil,£1.80m,In,2010,s,laliga
RCD Espanyol Barcelona,Sergio García,27,Spain,Centre-Forward,CF,£6.30m,Real Betis Balompié,Spain,£1.62m,In,2010,s,laliga
RCD Espanyol Barcelona,Jesús Dátolo,26,Argentina,Attacking Midfield,AM,£4.50m,SSC Napoli,Italy,Loan fee:£315Th.,In,2010,s,laliga
RCD Espanyol Barcelona,Aldo Duscher,31,Argentina,Defensive Midfield,DM,£1.80m,Sevilla FC,Spain,Free transfer,In,2010,s,laliga
RCD Espanyol Barcelona,Manu Molina,18,Spain,Attacking Midfield,AM,-,RCD Espanyol B,Spain,-,In,2010,s,laliga
RCD Espanyol Barcelona,Ernesto Galán,24,Spain,Right-Back,RB,£540Th.,RCD Espanyol B,Spain,-,In,2010,s,laliga
RCD Espanyol Barcelona,Álvaro Vázquez,19,Spain,Centre-Forward,CF,-,RCD Espanyol B,Spain,-,In,2010,s,laliga
RCD Espanyol Barcelona,Valdo,29,Cape Verde,Right Winger,RW,£1.08m,Málaga CF,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
RCD Espanyol Barcelona,Román Martínez,27,Argentina,Central Midfield,CM,£1.80m,CD Tenerife,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
RCD Espanyol Barcelona,Wellington Baroni,21,Brazil,Left-Back,LB,£225Th.,Panionios Athens,Greece,"End of loanJun 30, 2010",In,2010,s,laliga
RCD Espanyol Barcelona,Ángel Martínez,24,Spain,Central Midfield,CM,£1.26m,Rayo Vallecano,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
RCD Espanyol Barcelona,Kiko Casilla,23,Spain,Goalkeeper,GK,£540Th.,Cádiz CF,Spain,"End of loanJun 1, 2010",In,2010,s,laliga
RCD Espanyol Barcelona,Grégory Béranger,28,France,Left-Back,LB,£900Th.,UD Las Palmas,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
RCD Espanyol Barcelona,Milan Smiljanic,23,Serbia,Defensive Midfield,DM,£1.26m,Sporting Gijón,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Deportivo de La Coruña,Saúl,25,Spain,Attacking Midfield,AM,£1.26m,Elche CF,Spain,Free transfer,In,2010,s,laliga
Deportivo de La Coruña,Felipe Ramos,22,Spain,Goalkeeper,GK,£90Th.,Real Madrid Castilla,Spain,Free transfer,In,2010,s,laliga
Deportivo de La Coruña,Yves Desmarets,30,Haiti,Left Winger,LW,£2.88m,Vitória Guimarães SC,Portugal,Free transfer,In,2010,s,laliga
Deportivo de La Coruña,Claudio Morel,32,Paraguay,Left-Back,LB,£1.62m,Club Atlético Boca Juniors,Argentina,Free transfer,In,2010,s,laliga
Deportivo de La Coruña,Míchel,21,Spain,Central Midfield,CM,£1.80m,Valencia CF,Spain,Loan,In,2010,s,laliga
Deportivo de La Coruña,Jonathan Urretaviscaya,20,Uruguay,Right Winger,RW,£1.35m,SL Benfica,Portugal,Loan,In,2010,s,laliga
Deportivo de La Coruña,Rubén Pérez,21,Spain,Defensive Midfield,DM,-,Atlético Madrid,Spain,Loan,In,2010,s,laliga
Deportivo de La Coruña,Knut Olav Rindaröy,25,Norway,Left-Back,LB,£1.62m,Molde FK,Norway,Loan,In,2010,s,laliga
Deportivo de La Coruña,Rodolfo Bodipo,32,Equatorial Guinea,Centre-Forward,CF,£900Th.,FC Vaslui,Romania,"End of loanAug 1, 2010",In,2010,s,laliga
Deportivo de La Coruña,Diego Seoane,22,Spain,Right-Back,RB,-,RC Deportivo B,Spain,-,In,2010,s,laliga
Deportivo de La Coruña,Rubén Castro,29,Spain,Centre-Forward,CF,£1.62m,Rayo Vallecano,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Deportivo de La Coruña,Aythami Artiles,24,Spain,Centre-Back,CB,£1.44m,Xerez CD,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Deportivo de La Coruña,Omar Bravo,30,Mexico,Centre-Forward,CF,£1.62m,Deportivo Guadalajara,Mexico,"End of loanJun 30, 2010",In,2010,s,laliga
Deportivo de La Coruña,Álex Bergantiños,25,Spain,Defensive Midfield,DM,£900Th.,Xerez CD,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Valencia CF,Roberto Soldado,25,Spain,Centre-Forward,CF,£9.00m,Getafe CF,Spain,£9.00m,In,2010,s,laliga
Valencia CF,Tino Costa,25,Argentina,Central Midfield,CM,£5.76m,HSC Montpellier,France,£5.85m,In,2010,s,laliga
Valencia CF,Mehmet Topal,24,Turkey,Defensive Midfield,DM,£6.75m,Galatasaray SK,Turkey,£4.95m,In,2010,s,laliga
Valencia CF,Aritz Aduriz,29,Spain,Centre-Forward,CF,£6.30m,RCD Mallorca,Spain,£3.87m,In,2010,s,laliga
Valencia CF,Marius Stankevicius,29,Lithuania,Centre-Back,CB,£2.70m,UC Sampdoria,Italy,Loan fee:£270Th.,In,2010,s,laliga
Valencia CF,Ricardo Costa,29,Portugal,Centre-Back,CB,£3.15m,LOSC Lille,France,Free transfer,In,2010,s,laliga
Valencia CF,Sofiane Feghouli,20,Algeria,Right Winger,RW,£2.70m,Grenoble Foot 38,France,Free transfer,In,2010,s,laliga
Valencia CF,Vicente Guaita,23,Spain,Goalkeeper,GK,£540Th.,Recreativo Huelva,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Valencia CF,Hugo Viana,27,Portugal,Central Midfield,CM,£4.68m,SC Braga,Portugal,"End of loanJun 30, 2010",In,2010,s,laliga
Valencia CF,Asier del Horno,29,Spain,Left-Back,LB,£900Th.,Real Valladolid CF,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Valencia CF,Renan,25,Brazil,Goalkeeper,GK,£2.70m,Xerez CD,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Valencia CF,Ignacio González,28,Uruguay,Attacking Midfield,AM,£540Th.,APO Levadiakos,Greece,"End of loanJun 30, 2010",In,2010,s,laliga
Valencia CF,Sunny,21,Nigeria,Defensive Midfield,DM,£900Th.,Real Betis Balompié,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Valencia CF,Aarón Ñíguez,21,Spain,Right Winger,RW,£720Th.,Celta de Vigo,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Villarreal CF,Carlos Marchena,31,Spain,Centre-Back,CB,£7.20m,Valencia CF,Spain,£2.25m,In,2010,s,laliga
Villarreal CF,Nicki Bille Nielsen,22,Denmark,Centre-Forward,CF,£900Th.,FC Nordsjaelland,Denmark,£1.58m,In,2010,s,laliga
Villarreal CF,Borja Valero,25,Spain,Central Midfield,CM,£4.50m,West Bromwich Albion,England,Loan,In,2010,s,laliga
Villarreal CF,José Manuel Catalá,25,Spain,Centre-Back,CB,£630Th.,Villarreal CF B,Spain,-,In,2010,s,laliga
Villarreal CF,Marco Ruben,23,Argentina,Centre-Forward,CF,£2.70m,Villarreal CF B,Spain,-,In,2010,s,laliga
Villarreal CF,Jefferson Montero,20,Ecuador,Left Winger,LW,£1.08m,Villarreal CF B,Spain,-,In,2010,s,laliga
Villarreal CF,Javier Matilla,21,Spain,Central Midfield,CM,£1.08m,Villarreal CF B,Spain,-,In,2010,s,laliga
Villarreal CF,Juan Carlos,22,Spain,Goalkeeper,GK,£900Th.,Villarreal CF B,Spain,-,In,2010,s,laliga
Villarreal CF,Mateo Musacchio,19,Argentina,Centre-Back,CB,£1.80m,Villarreal CF B,Spain,-,In,2010,s,laliga
Villarreal CF,Joan Oriol,23,Spain,Left-Back,LB,£540Th.,Villarreal CF B,Spain,-,In,2010,s,laliga
Villarreal CF,Cristóbal Márquez,26,Spain,Attacking Midfield,AM,£540Th.,Villarreal CF B,Spain,-,In,2010,s,laliga
Villarreal CF,Leonardo Sigali,23,Argentina,Centre-Back,CB,£1.35m,Club Deportivo Godoy Cruz Antonio Tomba,Argentina,"End of loanJun 30, 2010",In,2010,s,laliga
Villarreal CF,Sebastián Eguren,29,Uruguay,Defensive Midfield,DM,£4.50m,AIK,Sweden,"End of loanJun 30, 2010",In,2010,s,laliga
Villarreal CF,Jozy Altidore,20,United States,Centre-Forward,CF,£2.70m,Hull City,England,"End of loanJun 30, 2010",In,2010,s,laliga
Málaga CF,Sebastián Fernández,25,Uruguay,Second Striker,SS,£2.25m,Club Atlético Banfield,Argentina,£3.24m,In,2010,s,laliga
Málaga CF,Salomón Rondón,20,Venezuela,Centre-Forward,CF,£900Th.,UD Las Palmas,Spain,£3.15m,In,2010,s,laliga
Málaga CF,Sandro Silva,26,Brazil,Defensive Midfield,DM,£900Th.,Desportivo Brasil Ltda (SP),Brazil,£1.98m,In,2010,s,laliga
Málaga CF,Eliseu,26,Portugal,Left-Back,LB,£3.60m,SS Lazio,Italy,£1.80m,In,2010,s,laliga
Málaga CF,Kris Stadsgaard,25,Denmark,Centre-Back,CB,£1.35m,Rosenborg BK,Norway,£1.80m,In,2010,s,laliga
Málaga CF,Galatto,27,Brazil,Goalkeeper,GK,£720Th.,Atlético Paranaense,Brazil,£1.44m,In,2010,s,laliga
Málaga CF,Rubén Martínez,26,Spain,Goalkeeper,GK,£900Th.,FC Cartagena,Spain,£1.17m,In,2010,s,laliga
Málaga CF,Javier Malagueño,27,Argentina,Centre-Back,CB,£900Th.,Indios de Ciudad Juárez,Mexico,£851Th.,In,2010,s,laliga
Málaga CF,Quincy Owusu-Abeyie,24,Ghana,Left Winger,LW,£900Th.,Al Sadd Sports Club,Qatar,Loan,In,2010,s,laliga
Málaga CF,David González,20,Spain,Central Midfield,CM,-,Atlético Malagueño,Spain,-,In,2010,s,laliga
Málaga CF,Francisco Portillo,20,Spain,Right Winger,RW,-,Atlético Malagueño,Spain,-,In,2010,s,laliga
Málaga CF,Miguel Ángel,31,Spain,Defensive Midfield,DM,£900Th.,Gimnàstic de Tarragona,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Málaga CF,Edinho,27,Portugal,Centre-Forward,CF,£1.80m,PAOK Thessaloniki,Greece,"End of loanJun 30, 2010",In,2010,s,laliga
Málaga CF,Pedro Alcalá,21,Spain,Centre-Back,CB,£360Th.,Real Unión Club,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Málaga CF,Pere Martí,28,Spain,Defensive Midfield,DM,£360Th.,Real Murcia CF,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Sporting Gijón,Gastón Sangoy,25,Argentina,Right Winger,RW,£360Th.,Apollon Limassol,Cyprus,£720Th.,In,2010,s,laliga
Sporting Gijón,Alberto Botía,21,Spain,Centre-Back,CB,£2.70m,FC Barcelona B,Spain,Free transfer,In,2010,s,laliga
Sporting Gijón,Nacho Novo,31,Spain,Right Winger,RW,£2.70m,Rangers FC,Scotland,Free transfer,In,2010,s,laliga
Sporting Gijón,Ayoze,24,Spain,Left-Back,LB,£900Th.,CD Tenerife,Spain,Free transfer,In,2010,s,laliga
Sporting Gijón,Sebastián Eguren,29,Uruguay,Defensive Midfield,DM,£4.50m,Villarreal CF,Spain,Free transfer,In,2010,s,laliga
Sporting Gijón,Cristian Portilla,21,Spain,Central Midfield,CM,£270Th.,Sporting de Gijón B ,Spain,-,In,2010,s,laliga
UD Almería,Marcelo Silva,21,Uruguay,Centre-Back,CB,£495Th.,Danubio FC,Uruguay,£1.17m,In,2010,s,laliga
UD Almería,Michael Jakobsen,24,Denmark,Centre-Back,CB,£1.80m,Aalborg BK,Denmark,£900Th.,In,2010,s,laliga
UD Almería,Leonardo Ulloa,23,Argentina,Centre-Forward,CF,£1.44m,CD Castellón,Spain,£810Th.,In,2010,s,laliga
UD Almería,Miguel Ángel Luque,19,Spain,Central Midfield,CM,-,FC Barcelona B,Spain,?,In,2010,s,laliga
UD Almería,Diego Váleri,24,Argentina,Attacking Midfield,AM,£1.89m,Club Atlético Lanús,Argentina,Loan,In,2010,s,laliga
UD Almería,Baltasar Rigo,25,Spain,Centre-Back,CB,£270Th.,UD Almería B,Spain,-,In,2010,s,laliga
UD Almería,Carlos García,26,Spain,Centre-Back,CB,£1.80m,Real Betis Balompié,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
UD Almería,Natalio,25,Spain,Right Winger,RW,£810Th.,Real Murcia CF,Spain,"End of loanJun 30, 2010",In,2010,s,laliga
Levante UD,Juanfran,33,Spain,Left-Back,LB,£900Th.,AEK Athens,Greece,Free transfer,In,2010,s,laliga
Levante UD,Cristhian Stuani,23,Uruguay,Centre-Forward,CF,£900Th.,Reggina Calcio,Italy,Loan,In,2010,s,laliga
Levante UD,Gustavo Munúa,32,Uruguay,Goalkeeper,GK,£900Th.,Málaga CF,Spain,Free transfer,In,2010,s,laliga
Levante UD,Ignacio González,28,Uruguay,Attacking Midfield,AM,£540Th.,Valencia CF,Spain,Loan,In,2010,s,laliga
Levante UD,Xavi Torres,23,Spain,Central Midfield,CM,£810Th.,Málaga CF,Spain,Loan,In,2010,s,laliga
Levante UD,Javi Venta,34,Spain,Right-Back,RB,£720Th.,Villarreal CF,Spain,Free transfer,In,2010,s,laliga
Levante UD,Asier del Horno,29,Spain,Left-Back,LB,£900Th.,Valencia CF,Spain,Loan,In,2010,s,laliga
Levante UD,Sergio,33,Spain,Central Midfield,CM,£1.80m,Deportivo de La Coruña,Spain,Free transfer,In,2010,s,laliga
Levante UD,Valdo,29,Cape Verde,Right Winger,RW,£1.08m,RCD Espanyol Barcelona,Spain,Free transfer,In,2010,s,laliga
Levante UD,Nano,30,Spain,Centre-Back,CB,£630Th.,Real Betis Balompié,Spain,Free transfer,In,2010,s,laliga
Levante UD,Felipe Caicedo,21,Ecuador,Centre-Forward,CF,£3.60m,Manchester City,England,Loan,In,2010,s,laliga
Getafe CF,Adrián Colunga,25,Spain,Centre-Forward,CF,£1.98m,Recreativo Huelva,Spain,£2.25m,In,2010,s,laliga
Getafe CF,Pablo Pintos,23,Uruguay,Right-Back,RB,£1.35m,Club Atlético San Lorenzo de Almagro,Argentina,£1.26m,In,2010,s,laliga
Getafe CF,Borja Fernández,29,Spain,Defensive Midfield,DM,£1.80m,Real Valladolid CF,Spain,Free transfer,In,2010,s,laliga
