Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
FC Girondins Bordeaux,Fahid Ben Khalfallah,27,Tunisia,Right Winger,RW,£4.50m,Valenciennes FC,France,£4.05m,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/fahid-ben-khalfallah/profil/spieler/57355
FC Girondins Bordeaux,Anthony Modeste,22,France,Centre-Forward,CF,£2.07m,OGC Nice,France,£3.15m,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/anthony-modeste/profil/spieler/50512
FC Girondins Bordeaux,Vujadin Savic,20,Serbia,Centre-Back,CB,£630Th.,Red Star Belgrade,Serbia,£1.35m,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/vujadin-savic/profil/spieler/68283
FC Girondins Bordeaux,Moussa Maazou,22,Niger,Centre-Forward,CF,£2.52m,CSKA Moscow,Russia,Loan fee:£450Th.,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/moussa-maazou/profil/spieler/68203
FC Girondins Bordeaux,Salif Sané,19,Senegal,Centre-Back,CB,-,FC Girondins Bordeaux B,France,-,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/salif-sane/profil/spieler/126534
FC Girondins Bordeaux,Kévin Olimpa,22,Martinique,Goalkeeper,GK,£1.08m,SCO Angers,France,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/kevin-olimpa/profil/spieler/56807
FC Girondins Bordeaux,Wilfried Moimbé,21,France,Left-Back,LB,£810Th.,AC Ajaccio,France,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/wilfried-moimbe/profil/spieler/66398
FC Girondins Bordeaux,Florian Marange,24,France,Left-Back,LB,£900Th.,AS Nancy-Lorraine,France,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/florian-marange/profil/spieler/33942
FC Girondins Bordeaux,Cheick Diabaté,22,Mali,Centre-Forward,CF,£675Th.,AS Nancy-Lorraine,France,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/cheick-diabate/profil/spieler/78082
FC Girondins Bordeaux,Paul Lasne,21,France,Defensive Midfield,DM,£135Th.,LB Châteauroux,France,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/paul-lasne/profil/spieler/93726
FC Girondins Bordeaux,Floyd Ayité,21,Togo,Left Winger,LW,£675Th.,AS Nancy-Lorraine,France,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/floyd-ayite/profil/spieler/77974
FC Girondins Bordeaux,Matthieu Saunier,20,France,Centre-Back,CB,£45Th.,Rodez AF,France,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/matthieu-saunier/profil/spieler/93759
AS Monaco,Dieumerci Mbokani,24,DR Congo,Centre-Forward,CF,£7.20m,Standard Liège,Belgium,£6.30m,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/dieumerci-mbokani/profil/spieler/44624
AS Monaco,Chris Malonga,23,Congo,Left Winger,LW,£1.80m,AS Nancy-Lorraine,France,£1.17m,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/chris-malonga/profil/spieler/56797
AS Monaco,Sébastien Puygrenier,28,France,Centre-Back,CB,£3.24m,Zenit St. Petersburg,Russia,Loan fee:£630Th.,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/sebastien-puygrenier/profil/spieler/5667
AS Monaco,Daniel Niculae,27,Romania,Centre-Forward,CF,£3.06m,AJ Auxerre,France,Free transfer,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/daniel-niculae/profil/spieler/34512
AS Monaco,Petter Hansson,33,Sweden,Centre-Back,CB,£2.25m,Stade Rennais FC,France,Free transfer,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/petter-hansson/profil/spieler/6854
AS Monaco,Sébastien Chabbert,32,France,Goalkeeper,GK,£630Th.,RSC Charleroi,Belgium,Free transfer,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/sebastien-chabbert/profil/spieler/5469
AS Monaco,Pierre-Emerick Aubameyang,21,Gabon,Centre-Forward,CF,£1.53m,AC Milan,Italy,Loan,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/pierre-emerick-aubameyang/profil/spieler/58864
AS Monaco,Layvin Kurzawa,17,France,Left-Back,LB,-,AS Monaco B,Monaco,-,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/layvin-kurzawa/profil/spieler/126710
AS Monaco,Nampalys Mendy,18,France,Defensive Midfield,DM,-,AS Monaco B,Monaco,-,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/nampalys-mendy/profil/spieler/111051
AS Monaco,Yvan Erichot,20,France,Centre-Back,CB,-,AS Monaco B,Monaco,-,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/yvan-erichot/profil/spieler/111011
AS Monaco,Franck L'Hostis,20,France,Goalkeeper,GK,-,AS Monaco B,Monaco,-,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/franck-lhostis/profil/spieler/122881
AS Monaco,Kévin Malcuit,18,France,Right-Back,RB,-,AS Monaco U19,Monaco,-,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/kevin-malcuit/profil/spieler/126711
AS Monaco,Romain Padovani,20,France,Defensive Midfield,DM,-,AS Monaco U19,Monaco,-,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/romain-padovani/profil/spieler/111025
AS Monaco,Laurent Bonnart,30,France,Right-Back,RB,£2.25m,,Without Club,-,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/laurent-bonnart/profil/spieler/23898
AS Monaco,Dennis Appiah,18,France,Right-Back,RB,-,AS Monaco B,Monaco,-,In,2010,s,ligue-1,https://www.transfermarkt.co.uk/dennis-appiah/profil/spieler/111038
AS Monaco,Kévin Diaz,21,France,Right Midfield,RM,£540Th.,AC Ajaccio,France,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/kevin-diaz/profil/spieler/60530
AS Monaco,Loïc Dufau,21,France,Defensive Midfield,DM,£45Th.,SO Cassis Carnoux,France,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/loic-dufau/profil/spieler/60532
AS Monaco,Eidur Gudjohnsen,31,Iceland,Centre-Forward,CF,£4.05m,Tottenham Hotspur,England,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/eidur-gudjohnsen/profil/spieler/3176
AS Monaco,Massamba Sambou,23,Senegal,Centre-Back,CB,£900Th.,FC Nantes,France,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/massamba-sambou/profil/spieler/39911
AS Monaco,Serge Gakpé,23,Togo,Right Winger,RW,£1.08m,Tours FC,France,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/serge-gakpe/profil/spieler/36293
AS Monaco,Manuel Vallaurio,23,Monaco,Goalkeeper,GK,£45Th.,Rodez AF,France,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/manuel-vallaurio/profil/spieler/57128
AS Monaco,Frédéric Nimani,21,Central African Republic,Centre-Forward,CF,£1.80m,Burnley FC,England,"End of loanJun 30, 2010",In,2010,s,ligue-1,https://www.transfermarkt.co.uk/frederic-nimani/profil/spieler/40064
