Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Atlético Madrid,Javi Moreno,27,Spain,Centre-Forward,CF,-,Milan AC,Italy,£11.70m,In,2002,s,laliga,https://www.transfermarkt.co.uk/javi-moreno/profil/spieler/7768
Atlético Madrid,Émerson,30,Brazil,Defensive Midfield,DM,-,Deportivo de La Coruña,Spain,£5.85m,In,2002,s,laliga,https://www.transfermarkt.co.uk/emerson/profil/spieler/8754
Atlético Madrid,Cosmin Contra,26,Romania,Right-Back,RB,-,Milan AC,Italy,£2.70m,In,2002,s,laliga,https://www.transfermarkt.co.uk/cosmin-contra/profil/spieler/5808
Atlético Madrid,Javier Pinola,19,Argentina,Centre-Back,CB,-,Club Atlético Chacarita Juniors,Argentina,£720Th.,In,2002,s,laliga,https://www.transfermarkt.co.uk/javier-pinola/profil/spieler/7358
Atlético Madrid,Fabricio Coloccini,20,Argentina,Centre-Back,CB,-,Milan AC,Italy,Loan fee:£90Th.,In,2002,s,laliga,https://www.transfermarkt.co.uk/fabricio-coloccini/profil/spieler/6150
Atlético Madrid,Sergi Barjuán,30,Spain,Left-Back,LB,-,FC Barcelona,Spain,Free transfer,In,2002,s,laliga,https://www.transfermarkt.co.uk/sergi-barjuan/profil/spieler/8063
Atlético Madrid,José Mari,23,Spain,Centre-Forward,CF,-,Milan AC,Italy,Loan,In,2002,s,laliga,https://www.transfermarkt.co.uk/jose-mari/profil/spieler/6194
Atlético Madrid,Luis García,24,Spain,Right Winger,RW,-,FC Barcelona,Spain,Loan,In,2002,s,laliga,https://www.transfermarkt.co.uk/luis-garcia/profil/spieler/7920
Atlético Madrid,Demetrio Albertini,30,Italy,Defensive Midfield,DM,-,Milan AC,Italy,Loan,In,2002,s,laliga,https://www.transfermarkt.co.uk/demetrio-albertini/profil/spieler/3390
Atlético Madrid,Juanma Barrero,22,Spain,Goalkeeper,GK,-,Atlético Aviación,Spain,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/juanma-barrero/profil/spieler/9971
Atlético Madrid,Jovan Stankovic,30,Serbia,Left Midfield,LM,-,Olympique Marseille,France,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/jovan-stankovic/profil/spieler/14213
Atlético Madrid,Esteban,27,Spain,Goalkeeper,GK,-,Real Oviedo,Spain,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/esteban/profil/spieler/15974
Atlético Madrid,Rubén Martín,22,Spain,Goalkeeper,GK,-,Deportivo Alavés,Spain,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/ruben-martin/profil/spieler/72299
Atlético Madrid,Veljko Paunovic,24,Serbia,Centre-Forward,CF,-,RCD Mallorca,Spain,"End of loanJun 30, 2002",In,2002,s,laliga,https://www.transfermarkt.co.uk/veljko-paunovic/profil/spieler/7364
Atlético Madrid,Jordi Lardín,29,Spain,Left Winger,LW,-,Xerez CD,Spain,"End of loanJun 30, 2002",In,2002,s,laliga,https://www.transfermarkt.co.uk/jordi-lardin/profil/spieler/185953
Atlético Madrid,Juninho Paulista,29,Brazil,Attacking Midfield,AM,-,Clube de Regatas do Flamengo,Brazil,"End of loanJun 30, 2002",In,2002,s,laliga,https://www.transfermarkt.co.uk/juninho-paulista/profil/spieler/3505
Atlético Madrid,Carlos Llorens,33,Spain,Left-Back,LB,-,Deportivo Alavés,Spain,"End of loanJun 30, 2002",In,2002,s,laliga,https://www.transfermarkt.co.uk/carlos-llorens/profil/spieler/71929
Atlético Madrid,Catalin Munteanu,23,Romania,Attacking Midfield,AM,£270Th.,RCD Espanyol Barcelona,Spain,"End of loanJun 30, 2002",In,2002,s,laliga,https://www.transfermarkt.co.uk/catalin-munteanu/profil/spieler/16615
FC Barcelona,Juan Román Riquelme,24,Argentina,Attacking Midfield,AM,-,Club Atlético Boca Juniors,Argentina,£9.00m,In,2002,s,laliga,https://www.transfermarkt.co.uk/juan-roman-riquelme/profil/spieler/3854
FC Barcelona,Gaizka Mendieta,28,Spain,Right Midfield,RM,-,SS Lazio,Italy,Loan fee:£1.35m,In,2002,s,laliga,https://www.transfermarkt.co.uk/gaizka-mendieta/profil/spieler/7603
FC Barcelona,Robert Enke,24,Germany,Goalkeeper,GK,-,SL Benfica,Portugal,Free transfer,In,2002,s,laliga,https://www.transfermarkt.co.uk/robert-enke/profil/spieler/2995
FC Barcelona,Fernando Navarro,20,Spain,Left-Back,LB,-,FC Barcelona B,Spain,-,In,2002,s,laliga,https://www.transfermarkt.co.uk/fernando-navarro/profil/spieler/7593
FC Barcelona,Andrés Iniesta,18,Spain,Central Midfield,CM,-,FC Barcelona B,Spain,-,In,2002,s,laliga,https://www.transfermarkt.co.uk/andres-iniesta/profil/spieler/7600
FC Barcelona,Roberto Trashorras,21,Spain,Central Midfield,CM,-,FC Barcelona B,Spain,-,In,2002,s,laliga,https://www.transfermarkt.co.uk/roberto-trashorras/profil/spieler/7923
FC Barcelona,Víctor Valdés,20,Spain,Goalkeeper,GK,-,FC Barcelona B,Spain,-,In,2002,s,laliga,https://www.transfermarkt.co.uk/victor-valdes/profil/spieler/7589
FC Barcelona,Oleguer,22,Spain,Centre-Back,CB,-,FC Barcelona B,Spain,-,In,2002,s,laliga,https://www.transfermarkt.co.uk/oleguer/profil/spieler/7916
FC Barcelona,Sergio Santamaría,21,Spain,Right Winger,RW,-,Real Oviedo,Spain,"End of loanJun 30, 2002",In,2002,s,laliga,https://www.transfermarkt.co.uk/sergio-santamaria/profil/spieler/9753
FC Barcelona,Luis García,24,Spain,Right Winger,RW,-,Real Valladolid CF,Spain,"End of loanJun 30, 2002",In,2002,s,laliga,https://www.transfermarkt.co.uk/luis-garcia/profil/spieler/7920
FC Barcelona,Alfonso,29,Spain,Centre-Forward,CF,-,Olympique Marseille,France,"End of loanJun 30, 2002",In,2002,s,laliga,https://www.transfermarkt.co.uk/alfonso/profil/spieler/7933
Real Betis Balompié,Pablo Niño,24,Spain,Midfielder,Midfielder,-,Cádiz CF,Spain,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/pablo-nino/profil/spieler/12086
Real Betis Balompié,Alfonso,29,Spain,Centre-Forward,CF,-,FC Barcelona,Spain,Loan,In,2002,s,laliga,https://www.transfermarkt.co.uk/alfonso/profil/spieler/7933
Real Betis Balompié,Fernando,23,Spain,Attacking Midfield,AM,-,Real Madrid,Spain,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/fernando/profil/spieler/15721
Real Betis Balompié,Marcos Assunção,25,Brazil,Central Midfield,CM,-,AS Roma,Italy,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/marcos-assuncao/profil/spieler/7654
Real Betis Balompié,Arzu,21,Spain,Defensive Midfield,DM,-,Córdoba CF,Spain,"End of loanJun 30, 2002",In,2002,s,laliga,https://www.transfermarkt.co.uk/arzu/profil/spieler/7653
Real Betis Balompié,Diego Crosa,26,Argentina,Centre-Back,CB,-,Club Atlético Boca Juniors,Argentina,"End of loanJun 30, 2002",In,2002,s,laliga,https://www.transfermarkt.co.uk/diego-crosa/profil/spieler/19963
Real Betis Balompié,José Gálvez,27,Spain,Centre-Forward,CF,-,Burgos CF,Spain,"End of loanJun 1, 2002",In,2002,s,laliga,https://www.transfermarkt.co.uk/jose-galvez/profil/spieler/253198
Real Betis Balompié,Melli,18,Spain,Centre-Back,CB,-,Club Polideportivo Ejido,Spain,"End of loanJun 30, 2002",In,2002,s,laliga,https://www.transfermarkt.co.uk/melli/profil/spieler/15717
RCD Mallorca,Wálter Pandiani,26,Uruguay,Centre-Forward,CF,-,Deportivo de La Coruña,Spain,Loan fee:£180Th.,In,2002,s,laliga,https://www.transfermarkt.co.uk/walter-pandiani/profil/spieler/7691
RCD Mallorca,Poli,25,Spain,Left-Back,LB,-,CF Extremadura,Spain,Free transfer,In,2002,s,laliga,https://www.transfermarkt.co.uk/poli/profil/spieler/7678
RCD Mallorca,Rogério Cannellini,23,Brazil,Defensive Midfield,DM,-,Sampaio Corrêa Futebol Clube (MA),Brazil,Free transfer,In,2002,s,laliga,https://www.transfermarkt.co.uk/rogerio-cannellini/profil/spieler/29548
RCD Mallorca,David Cortés,22,Spain,Right-Back,RB,-,CF Extremadura,Spain,Free transfer,In,2002,s,laliga,https://www.transfermarkt.co.uk/david-cortes/profil/spieler/7671
RCD Mallorca,Finidi George,31,Nigeria,Right Winger,RW,-,Ipswich Town,England,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/finidi-george/profil/spieler/13241
RCD Mallorca,Hárold Lozano,30,Colombia,Central Midfield,CM,-,Real Valladolid CF,Spain,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/harold-lozano/profil/spieler/7681
RCD Mallorca,Ángel Pérez,21,Spain,Right-Back,RB,-,Real Oviedo,Spain,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/angel-perez/profil/spieler/92366
RCD Mallorca,Turu Flores,31,Argentina,Centre-Forward,CF,-,Deportivo de La Coruña,Spain,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/turu-flores/profil/spieler/26383
RCD Mallorca,Federico Lussenhoff,28,Argentina,Centre-Back,CB,-,CD Tenerife,Spain,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/federico-lussenhoff/profil/spieler/7674
RCD Mallorca,Oussama Souaidy,20,Morocco,Central Midfield,CM,-,FC Toulouse,France,?,In,2002,s,laliga,https://www.transfermarkt.co.uk/oussama-souaidy/profil/spieler/34831
RCD Mallorca,Tuni,20,Spain,Right Winger,RW,-,RCD Mallorca B,Spain,-,In,2002,s,laliga,https://www.transfermarkt.co.uk/tuni/profil/spieler/26062
