Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Olympique Lyon,Mahamadou Diarra,21,Mali,Defensive Midfield,DM,-,Vitesse Arnhem,Netherlands,£3.51m,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/mahamadou-diarra/profil/spieler/5352
Olympique Lyon,Tony Vairelles,29,France,Centre-Forward,CF,-,SC Bastia,France,?,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/tony-vairelles/profil/spieler/5360
Olympique Lyon,Rémy Vercoutre,22,France,Goalkeeper,GK,-,HSC Montpellier,France,?,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/remy-vercoutre/profil/spieler/5338
Olympique Lyon,Julien Viale,20,France,Centre-Forward,CF,-,Olympique Lyon B,France,-,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/julien-viale/profil/spieler/12135
Olympique Lyon,Alexandre Hauw,20,France,Left Midfield,LM,-,Olympique Lyon B,France,-,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/alexandre-hauw/profil/spieler/45085
Olympique Lyon,Demba Touré,17,Senegal,Second Striker,SS,-,Olympique Lyon B,France,-,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/demba-toure/profil/spieler/20044
Olympique Lyon,Vikash Dhorasoo,28,France,Central Midfield,CM,-,FC Girondins Bordeaux,France,"End of loanJun 30, 2002",In,2002,s,ligue-1,https://www.transfermarkt.co.uk/vikash-dhorasoo/profil/spieler/5351
AS Monaco,Patrice Evra,21,France,Left-Back,LB,-,OGC Nice,France,£3.69m,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/patrice-evra/profil/spieler/5285
AS Monaco,Mazhar Abdelrahman,25,Egypt,Forward,Forward,-,El Masry SC,Egypt,£1.80m,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/mazhar-abdelrahman/profil/spieler/12092
AS Monaco,Akis Zikos,28,Greece,Defensive Midfield,DM,-,AEK Athens,Greece,Free transfer,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/akis-zikos/profil/spieler/5302
AS Monaco,Laurent Lanteri,17,France,Right Winger,RW,-,AS Monaco U19,Monaco,-,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/laurent-lanteri/profil/spieler/14850
AS Monaco,Sébastien Squillaci,21,France,Centre-Back,CB,-,AS Monaco B,Monaco,-,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/sebastien-squillaci/profil/spieler/5293
AS Monaco,Jimmy Juan,19,France,Central Midfield,CM,-,AS Monaco B,Monaco,-,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/jimmy-juan/profil/spieler/14849
AS Monaco,Sébastien Grax,18,France,Centre-Forward,CF,-,AS Monaco B,Monaco,-,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/sebastien-grax/profil/spieler/9239
AS Monaco,Nicolas Hislen,19,France,Defensive Midfield,DM,-,AS Monaco B,Monaco,-,In,2002,s,ligue-1,https://www.transfermarkt.co.uk/nicolas-hislen/profil/spieler/14848
AS Monaco,Hassan El Fakiri,25,Norway,Left-Back,LB,-,Rosenborg BK,Norway,"End of loanJun 30, 2002",In,2002,s,ligue-1,https://www.transfermarkt.co.uk/hassan-el-fakiri/profil/spieler/8884
AS Monaco,Marco Simone,33,Italy,Centre-Forward,CF,-,Milan AC,Italy,"End of loanJun 30, 2002",In,2002,s,ligue-1,https://www.transfermarkt.co.uk/marco-simone/profil/spieler/3524
