Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Atalanta BC,Marten de Roon,26,Netherlands,Defensive Midfield,DM,£9.00m,Middlesbrough FC,England,£12.15m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/marten-de-roon/profil/spieler/133179
Atalanta BC,Timothy Castagne,21,Belgium,Right-Back,RB,£2.70m,KRC Genk,Belgium,£5.85m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/timothy-castagne/profil/spieler/262226
Atalanta BC,Fabio Eguelfi,22,Italy,Left-Back,LB,£360Th.,Inter Milan,Italy,£5.40m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/fabio-eguelfi/profil/spieler/200192
Atalanta BC,Josip Ilicic,29,Slovenia,Second Striker,SS,£9.00m,ACF Fiorentina,Italy,£5.18m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/josip-ilicic/profil/spieler/80351
Atalanta BC,Etrit Berisha,28,Albania,Goalkeeper,GK,£4.95m,SS Lazio,Italy,£4.50m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/etrit-berisha/profil/spieler/77825
Atalanta BC,Andreas Cornelius,24,Denmark,Centre-Forward,CF,£2.70m,FC Copenhagen,Denmark,£4.46m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/andreas-cornelius/profil/spieler/203412
Atalanta BC,José Luis Palomino,27,Argentina,Centre-Back,CB,£1.53m,PFK Ludogorets Razgrad,Bulgaria,£4.05m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/jose-luis-palomino/profil/spieler/125020
Atalanta BC,Matteo Pessina,20,Italy,Central Midfield,CM,£540Th.,AC Milan,Italy,£1.49m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/matteo-pessina/profil/spieler/332179
Atalanta BC,Luca Vido,20,Italy,Centre-Forward,CF,£630Th.,AC Milan,Italy,£1.22m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/luca-vido/profil/spieler/264514
Atalanta BC,Robin Gosens,22,Germany,Left-Back,LB,£900Th.,Heracles Almelo,Netherlands,£810Th.,In,2017,s,serie-a,https://www.transfermarkt.co.uk/robin-gosens/profil/spieler/273132
Atalanta BC,João Schmidt,24,Brazil,Defensive Midfield,DM,£900Th.,São Paulo Futebol Clube,Brazil,Free transfer,In,2017,s,serie-a,https://www.transfermarkt.co.uk/joao-schmidt/profil/spieler/198859
Atalanta BC,Nicolas Haas,21,Switzerland,Central Midfield,CM,£1.35m,FC Luzern,Switzerland,Free transfer,In,2017,s,serie-a,https://www.transfermarkt.co.uk/nicolas-haas/profil/spieler/192638
Atalanta BC,Riccardo Orsolini,20,Italy,Right Winger,RW,£3.15m,Juventus FC,Italy,Loan,In,2017,s,serie-a,https://www.transfermarkt.co.uk/riccardo-orsolini/profil/spieler/368482
Atalanta BC,Alessandro Bastoni,18,Italy,Centre-Back,CB,£1.35m,Inter Milan,Italy,Loan,In,2017,s,serie-a,https://www.transfermarkt.co.uk/alessandro-bastoni/profil/spieler/315853
Atalanta BC,Filippo Melegoni,18,Italy,Central Midfield,CM,£360Th.,Atalanta Primavera,Italy,-,In,2017,s,serie-a,https://www.transfermarkt.co.uk/filippo-melegoni/profil/spieler/315862
Benevento Calcio,Andreaw Gravillon,19,Guadeloupe,Centre-Back,CB,£270Th.,Inter Milan,Italy,£3.60m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/andreaw-gravillon/profil/spieler/395083
Benevento Calcio,Gianluca Di Chiara,23,Italy,Left-Back,LB,£1.17m,AC Perugia Calcio,Italy,£2.52m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/gianluca-di-chiara/profil/spieler/189340
Benevento Calcio,Danilo Cataldi,22,Italy,Central Midfield,CM,£5.40m,SS Lazio,Italy,Loan fee:£1.80m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/danilo-cataldi/profil/spieler/199733
Benevento Calcio,Samuel Armenteros,27,Sweden,Centre-Forward,CF,£2.25m,Heracles Almelo,Netherlands,£1.80m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/samuel-armenteros/profil/spieler/55751
Benevento Calcio,Gaetano Letizia,27,Italy,Right-Back,RB,£2.07m,Carpi FC 1909,Italy,£1.58m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/gaetano-letizia/profil/spieler/160560
Benevento Calcio,Vid Belec,27,Slovenia,Goalkeeper,GK,£2.07m,Carpi FC 1909,Italy,£1.58m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/vid-belec/profil/spieler/73090
Benevento Calcio,Massimo Coda,28,Italy,Centre-Forward,CF,£1.62m,US Salernitana 1919,Italy,£1.53m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/massimo-coda/profil/spieler/33763
Benevento Calcio,Andrea Costa,31,Italy,Centre-Back,CB,£900Th.,FC Empoli,Italy,£1.35m,In,2017,s,serie-a,https://www.transfermarkt.co.uk/andrea-costa/profil/spieler/34336
Benevento Calcio,Pietro Iemmello,25,Italy,Centre-Forward,CF,£1.35m,US Sassuolo,Italy,Loan fee:£900Th.,In,2017,s,serie-a,https://www.transfermarkt.co.uk/pietro-iemmello/profil/spieler/62735
Benevento Calcio,Raman Chibsah,24,Ghana,Central Midfield,CM,£1.80m,US Sassuolo,Italy,£900Th.,In,2017,s,serie-a,https://www.transfermarkt.co.uk/raman-chibsah/profil/spieler/199633
Benevento Calcio,Vittorio Parigini,21,Italy,Right Winger,RW,£1.08m,Torino FC,Italy,Loan fee:£450Th.,In,2017,s,serie-a,https://www.transfermarkt.co.uk/vittorio-parigini/profil/spieler/238981
Benevento Calcio,Bright Gyamfi,21,Ghana,Right-Back,RB,£270Th.,Inter Milan,Italy,£252Th.,In,2017,s,serie-a,https://www.transfermarkt.co.uk/bright-gyamfi/profil/spieler/339982
Benevento Calcio,Ledian Memushaj,30,Albania,Central Midfield,CM,£1.80m,Delfino Pescara 1936,Italy,Loan fee:£180Th.,In,2017,s,serie-a,https://www.transfermarkt.co.uk/ledian-memushaj/profil/spieler/139634
Benevento Calcio,Alberto Brignoli,25,Italy,Goalkeeper,GK,£900Th.,Juventus FC,Italy,Loan fee:£180Th.,In,2017,s,serie-a,https://www.transfermarkt.co.uk/alberto-brignoli/profil/spieler/146799
Benevento Calcio,Cristiano Lombardi,22,Italy,Right Winger,RW,£630Th.,SS Lazio,Italy,Loan,In,2017,s,serie-a,https://www.transfermarkt.co.uk/cristiano-lombardi/profil/spieler/240349
