Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
FC Girondins Bordeaux,William Prunier,26,France,Centre-Back,CB,-,Olympique Marseille,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/william-prunier/profil/spieler/6979
FC Girondins Bordeaux,Daniel Dutuel,26,France,Attacking Midfield,AM,-,Olympique Marseille,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/daniel-dutuel/profil/spieler/168571
FC Girondins Bordeaux,David Costé,18,France,Centre-Forward,CF,-,,Unknown,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/david-coste/profil/spieler/24699
FC Girondins Bordeaux,Laurent Fournier,29,France,Defensive Midfield,DM,-,Paris Saint-Germain,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/laurent-fournier/profil/spieler/171818
FC Girondins Bordeaux,Anthony Bancarel,23,France,Centre-Forward,CF,-,FC Toulouse,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/anthony-bancarel/profil/spieler/151266
FC Girondins Bordeaux,Franck Histilloles,21,France,Midfielder,Midfielder,-,FC Girondins Bordeaux B,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/franck-histilloles/profil/spieler/152786
FC Girondins Bordeaux,Geoffray Toyes,21,France,Right-Back,RB,-,FC Girondins Bordeaux B,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/geoffray-toyes/profil/spieler/19295
FC Girondins Bordeaux,Valdeir,26,Brazil,Second Striker,SS,-,Clube de Regatas do Flamengo,Brazil,"End of loanJun 30, 1994",In,1994,s,ligue-1,https://www.transfermarkt.co.uk/valdeir/profil/spieler/229225
AS Monaco,Sonny Anderson,23,Brazil,Centre-Forward,CF,-,Olympique Marseille,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/sonny-anderson/profil/spieler/3500
AS Monaco,Mickaël Madar,26,France,Centre-Forward,CF,-,AS Cannes,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/mickael-madar/profil/spieler/104068
AS Monaco,Christophe Buffat,24,France,Forward,Forward,-,Olympique Alès,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/christophe-buffat/profil/spieler/480638
AS Monaco,Dan Petersen,22,Denmark,Centre-Forward,CF,-,Ajax Amsterdam,Netherlands,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/dan-petersen/profil/spieler/5601
AS Monaco,Éric Di Meco,30,France,Left-Back,LB,-,Olympique Marseille,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/eric-di-meco/profil/spieler/104060
AS Monaco,Fabien Piveteau,30,France,Goalkeeper,GK,-,AC Le Havre,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/fabien-piveteau/profil/spieler/173655
AS Monaco,Bruno Irles,18,France,Centre-Back,CB,-,AS Monaco U19,Monaco,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/bruno-irles/profil/spieler/5287
AS Monaco,Yannick Baret,21,France,Defensive Midfield,DM,-,AS Monaco B,Monaco,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/yannick-baret/profil/spieler/5454
AS Monaco,Manuel dos Santos,20,Cape Verde,Left-Back,LB,-,AS Monaco B,Monaco,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/manuel-dos-santos/profil/spieler/5311
AS Monaco,Thierry Henry,16,France,Centre-Forward,CF,-,AS Monaco U19,Monaco,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/thierry-henry/profil/spieler/3207
Stade Rennais FC,Marco Grassi,26,Switzerland,Centre-Forward,CF,-,Servette FC,Switzerland,£900Th.,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/marco-grassi/profil/spieler/101904
Stade Rennais FC,Jean-Pierre Cyprien,25,France,Centre-Back,CB,-,AS Saint-Étienne,France,£135Th.,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/jean-pierre-cyprien/profil/spieler/158230
Stade Rennais FC,Patrice Carteron,23,France,Centre-Back,CB,-,Stade Lavallois,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/patrice-carteron/profil/spieler/17418
Stade Rennais FC,Jean-Christophe Thomas,29,France,Defensive Midfield,DM,-,Olympique Marseille,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/jean-christophe-thomas/profil/spieler/174458
Stade Rennais FC,Christophe Ohrel,26,Switzerland,Right Midfield,RM,-,Servette FC,Switzerland,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/christophe-ohrel/profil/spieler/101906
Stade Rennais FC,Brian Jensen,26,Denmark,Left-Back,LB,-,Bröndby IF,Denmark,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/brian-jensen/profil/spieler/172122
Stade Rennais FC,Fritz Emeran,18,Rwanda,Right-Back,RB,-,AS Monaco B,Monaco,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/fritz-emeran/profil/spieler/18213
Stade Rennais FC,Samuel Michel,23,France,Centre-Forward,CF,-,AS Red Star 93,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/samuel-michel/profil/spieler/28342
Stade Rennais FC,Régis Le Bris,18,France,Defender,Defender,-,,Unknown,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/regis-le-bris/profil/spieler/152799
Stade Rennais FC,Pascal Fugier,25,France,Right-Back,RB,-,Olympique Marseille,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/pascal-fugier/profil/spieler/5694
Stade Rennais FC,Arnaud Le Lann,23,France,Defender,Defender,-,Thouars Foot 79,France,"End of loanJun 1, 1994",In,1994,s,ligue-1,https://www.transfermarkt.co.uk/arnaud-le-lann/profil/spieler/486344
AJ Auxerre,Sabri Lamouchi,22,France,Central Midfield,CM,-,Olympique Alès,France,Free transfer,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/sabri-lamouchi/profil/spieler/5872
AJ Auxerre,Frédéric Danjou,19,France,Centre-Back,CB,-,AJ Auxerre U19,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/frederic-danjou/profil/spieler/13768
AJ Auxerre,Thomas Deniaud,24,France,Centre-Forward,CF,-,SCO Angers,France,"End of loanSep 30, 1995",In,1994,s,ligue-1,https://www.transfermarkt.co.uk/thomas-deniaud/profil/spieler/149270
AJ Auxerre,Fabien Cool,21,France,Goalkeeper,GK,-,FC Gueugnon,France,"End of loanJun 1, 1994",In,1994,s,ligue-1,https://www.transfermarkt.co.uk/fabien-cool/profil/spieler/5415
FC Metz,Rigobert Song,18,Cameroon,Centre-Back,CB,-,Tonnerre Yaoundé,Cameroon,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/rigobert-song/profil/spieler/1419
FC Metz,Mickaël Hoy,23,France,Midfielder,Midfielder,-,FC Mulhouse Sud-Alsace,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/mickael-hoy/profil/spieler/409178
FC Metz,Zlatko Arambasic,24,Australia,Centre-Forward,CF,-,KV Mechelen,Belgium,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/zlatko-arambasic/profil/spieler/221725
FC Metz,Sylvain Kastendeuch,30,France,Sweeper,SW,-,FC Toulouse,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/sylvain-kastendeuch/profil/spieler/157096
FC Metz,Philippe Vercruysse,32,France,Attacking Midfield,AM,-,FC Girondins Bordeaux,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/philippe-vercruysse/profil/spieler/117503
OGC Nice,Frédéric Tatarian,23,France,Defender,Defender,-,FC Mulhouse Sud-Alsace,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/frederic-tatarian/profil/spieler/152864
OGC Nice,Yves Mangione,29,France,Forward,Forward,-,Union Sportive Valenciennes-Anzin Arrondissement,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/yves-mangione/profil/spieler/174026
OGC Nice,Ludovic Stefano,17,France,Defender,Defender,-,,Unknown,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/ludovic-stefano/profil/spieler/173717
OGC Nice,Thierry De Neef,27,French Guiana,Midfielder,Midfielder,-,CS Sedan-Ardennes,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/thierry-de-neef/profil/spieler/152749
OGC Nice,Ludovic Gallo,17,France,Midfielder,Midfielder,-,OGC Nice B,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/ludovic-gallo/profil/spieler/408349
Paris Saint-Germain,Jean-Phillippe Séchet,27,France,Central Midfield,CM,-,FC Metz,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/jean-phillippe-sechet/profil/spieler/7257
Paris Saint-Germain,Oumar Dieng,21,France,Centre-Back,CB,-,LOSC Lille,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/oumar-dieng/profil/spieler/6923
Paris Saint-Germain,Xavier Gravelaine,26,France,Centre-Forward,CF,-,RC Strasbourg Alsace,France,"End of loanJun 30, 1995",In,1994,s,ligue-1,https://www.transfermarkt.co.uk/xavier-gravelaine/profil/spieler/20083
Paris Saint-Germain,Bernard Allou,19,Cote d'Ivoire,Right Winger,RW,-,FC Paris Saint-Germain B,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/bernard-allou/profil/spieler/140391
Paris Saint-Germain,Joël Cloarec,28,France,Forward,Forward,-,Union Sportive Valenciennes-Anzin Arrondissement,France,"End of loanJul 1, 1994",In,1994,s,ligue-1,https://www.transfermarkt.co.uk/joel-cloarec/profil/spieler/408334
Paris Saint-Germain,Pierre Ducrocq,17,France,Defensive Midfield,DM,-,Paris Saint-Germain U19,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/pierre-ducrocq/profil/spieler/23919
Paris Saint-Germain,Jérôme Leroy,19,France,Attacking Midfield,AM,-,FC Paris Saint-Germain B,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/jerome-leroy/profil/spieler/5563
Paris Saint-Germain,Edvin Murati,18,Albania,Left Midfield,LM,-,Paris Saint-Germain U19,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/edvin-murati/profil/spieler/15424
Paris Saint-Germain,Pascal Nouma,21,France,Centre-Forward,CF,-,LOSC Lille,France,"End of loanJun 30, 1993",In,1994,s,ligue-1,https://www.transfermarkt.co.uk/pascal-nouma/profil/spieler/5333
SC Bastia,Pierre Laurent,23,France,Centre-Forward,CF,-,ESA Brive,France,Free transfer,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/pierre-laurent/profil/spieler/5629
SC Bastia,Stéphane Ziani,22,France,Attacking Midfield,AM,-,FC Nantes,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/stephane-ziani/profil/spieler/5514
SC Bastia,Franck Vandecasteele,26,France,Centre-Forward,CF,-,Stade Lavallois,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/franck-vandecasteele/profil/spieler/168520
SC Bastia,Eric Dewilder,30,France,Midfielder,Midfielder,-,FC Sochaux-Montbéliard,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/eric-dewilder/profil/spieler/480631
SC Bastia,Flávio Camargo,24,Brazil,Forward,Forward,-,Grêmio Foot-Ball Porto Alegrense,Brazil,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/flavio-camargo/profil/spieler/520615
SC Bastia,Anto Drobnjak,25,Montenegro,Centre-Forward,CF,-,Red Star Belgrade,Serbia,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/anto-drobnjak/profil/spieler/152759
SC Bastia,Jean-Christophe Debu,30,France,Left-Back,LB,-,FC Toulouse,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/jean-christophe-debu/profil/spieler/405593
SC Bastia,Bernard Maraval,22,France,Defender,Defender,-,FC Sochaux-Montbéliard,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/bernard-maraval/profil/spieler/155716
SC Bastia,Frédéric Darras,27,France,Right-Back,RB,-,FC Sochaux-Montbéliard,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/frederic-darras/profil/spieler/173813
SC Bastia,Philippe Lalanne,28,France,Midfielder,Midfielder,-,Association sportive d'origine arménienne de Valence,France,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/philippe-lalanne/profil/spieler/499764
SC Bastia,Morlaye Soumah,22,Guinea,Centre-Back,CB,-,Union Sportive Valenciennes-Anzin Arrondissement,France,"End of loanJun 30, 1994",In,1994,s,ligue-1,https://www.transfermarkt.co.uk/morlaye-soumah/profil/spieler/5583
AS Saint-Étienne,Lucién Mettomo,17,Cameroon,Centre-Back,CB,-,Ocean Kribi,Cameroon,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/lucien-mettomo/profil/spieler/3808
AS Saint-Étienne,David Charrièras,18,France,Left-Back,LB,-,,Unknown,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/david-charrieras/profil/spieler/149263
AS Saint-Étienne,Pierre Bastou,20,France,Right Midfield,RM,-,AS Saint-Étienne U19,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/pierre-bastou/profil/spieler/174418
AS Saint-Étienne,Stéphane Guichard,20,France,Midfielder,Midfielder,-,AS Saint-Étienne B,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/stephane-guichard/profil/spieler/482277
AS Saint-Étienne,Dominique Aulanier,20,France,Attacking Midfield,AM,-,AS Saint-Étienne U19,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/dominique-aulanier/profil/spieler/5533
AS Saint-Étienne,Fabrice Mannucci,19,France,Centre-Back,CB,-,AS Saint-Étienne B,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/fabrice-mannucci/profil/spieler/174446
RC Strasbourg Alsace,Xavier Gravelaine,25,France,Centre-Forward,CF,-,Paris Saint-Germain,France,Loan,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/xavier-gravelaine/profil/spieler/20083
RC Strasbourg Alsace,Alexander Vencel,27,Slovakia,Goalkeeper,GK,-,Slovan Bratislava,Slovakia,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/alexander-vencel/profil/spieler/23980
RC Strasbourg Alsace,Aleksandr Mostovoy,25,Russia,Attacking Midfield,AM,-,SL Benfica,Portugal,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/aleksandr-mostovoy/profil/spieler/7556
RC Strasbourg Alsace,Franck Sauzée,28,France,Central Midfield,CM,-,Atalanta BC,Italy,?,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/franck-sauzee/profil/spieler/101119
RC Strasbourg Alsace,Thierry Debès,20,France,Goalkeeper,GK,-,Racing Strasbourg B,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/thierry-debes/profil/spieler/57373
RC Strasbourg Alsace,Fabien Weber,21,France,Defensive Midfield,DM,-,Racing Strasbourg B,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/fabien-weber/profil/spieler/160095
RC Strasbourg Alsace,David Klein,20,France,Goalkeeper,GK,-,Racing Strasbourg B,France,-,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/david-klein/profil/spieler/45105
AC Le Havre,Sébastien Hamel,18,France,Goalkeeper,GK,-,AS Monaco,France,Free transfer,In,1994,s,ligue-1,https://www.transfermarkt.co.uk/sebastien-hamel/profil/spieler/5416
