Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
West Ham United,Adrian Whitbread,22,England,Centre-Back,CB,-,Swindon Town,England,£560Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/adrian-whitbread/profil/spieler/225376
West Ham United,John Moncur,27,England,Central Midfield,CM,-,Swindon Town,England,Free transfer,In,1994,s,premier-league,https://www.transfermarkt.co.uk/john-moncur/profil/spieler/3696
West Ham United,Tony Cottee,29,England,Centre-Forward,CF,-,Everton FC,England,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/tony-cottee/profil/spieler/107792
West Ham United,Mark Watson,21,England,Forward,Forward,-,Sutton United,England,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/mark-watson/profil/spieler/231085
West Ham United,Ian Feuer,23,United States,Goalkeeper,GK,-,Los Angeles Salsa,United States,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/ian-feuer/profil/spieler/141044
West Ham United,Simon Webster,31,England,Defender,Defender,-,Oldham Athletic,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/simon-webster/profil/spieler/229705
West Ham United,Ian Feuer,24,United States,Goalkeeper,GK,-,Peterborough United,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/ian-feuer/profil/spieler/141044
West Ham United,Darren Currie,20,England,Midfielder,Midfielder,-,Shrewsbury Town,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/darren-currie/profil/spieler/27722
West Ham United,Jamie Victory,18,England,Left-Back,LB,-,West Ham United U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/jamie-victory/profil/spieler/48238
West Ham United,Jeroen Boere,26,Netherlands,Centre-Forward,CF,-,Portsmouth FC,England,"End of loanJun 30, 1994",In,1994,s,premier-league,https://www.transfermarkt.co.uk/jeroen-boere/profil/spieler/227414
Leeds United,Carlton Palmer,28,England,Defensive Midfield,DM,-,Sheffield Wednesday,England,£2.84m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/carlton-palmer/profil/spieler/101325
Leeds United,Nigel Worthington,32,Northern Ireland,Left-Back,LB,-,Sheffield Wednesday,England,£360Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/nigel-worthington/profil/spieler/117778
Leeds United,Lucas Radebe,25,South Africa,Centre-Back,CB,-,Kaizer Chiefs,South Africa,£338Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/lucas-radebe/profil/spieler/3088
Leeds United,Philemon Masinga,25,South Africa,Centre-Forward,CF,-,Mamelodi Sundowns FC,South Africa,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/philemon-masinga/profil/spieler/103464
Leeds United,Paul Pettinger,19,England,Goalkeeper,GK,-,FC Halifax Town,England,"End of loanMay 1, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/paul-pettinger/profil/spieler/105905
Leeds United,Ryan Nicholls,21,Wales,Forward,Forward,-,Strømsgodset IF,Norway,"End of loanAug 31, 1994",In,1994,s,premier-league,https://www.transfermarkt.co.uk/ryan-nicholls/profil/spieler/406873
Leeds United,Nathan Lowndes,17,England,Centre-Forward,CF,-,Leeds United U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/nathan-lowndes/profil/spieler/11358
Aston Villa,John Fashanu,31,England,Centre-Forward,CF,-,Wimbledon FC,England,£1.46m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/john-fashanu/profil/spieler/222290
Aston Villa,Phil King,26,England,Left-Back,LB,-,Sheffield Wednesday,England,£216Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/phil-king/profil/spieler/222296
Aston Villa,Nii Lamptey,19,Ghana,Attacking Midfield,AM,-,PSV Eindhoven,Netherlands,Free transfer,In,1994,s,premier-league,https://www.transfermarkt.co.uk/nii-lamptey/profil/spieler/853
Aston Villa,Gareth Farrelly,19,Ireland,Left Midfield,LM,-,Rotherham United,England,"End of loanMay 1, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/gareth-farrelly/profil/spieler/9878
Aston Villa,Bryan Small,23,England,Defender,Defender,-,Birmingham City,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/bryan-small/profil/spieler/222733
Aston Villa,Guy Whittingham,29,England,Forward,Forward,-,Wolverhampton Wanderers,England,"End of loanJun 30, 1994",In,1994,s,premier-league,https://www.transfermarkt.co.uk/guy-whittingham/profil/spieler/106806
Chelsea FC,Paul Furlong,25,England,Centre-Forward,CF,-,Watford FC,England,£3.15m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/paul-furlong/profil/spieler/13726
Chelsea FC,David Rocastle,27,England,Attacking Midfield,AM,-,Manchester City,England,£1.33m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/david-rocastle/profil/spieler/175583
Chelsea FC,Scott Minto,22,England,Left-Back,LB,-,Charlton Athletic,England,£1.04m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/scott-minto/profil/spieler/3884
Chelsea FC,Alan Judge,34,England,Goalkeeper,GK,-,Hereford United (liq.),England,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/alan-judge/profil/spieler/175599
Chelsea FC,Nick Colgan,21,Ireland,Goalkeeper,GK,-,Grimsby Town,England,"End of loanMay 1, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/nick-colgan/profil/spieler/12690
Chelsea FC,Muzzy Izzet,19,Turkey,Right Midfield,RM,-,Chelsea FC U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/muzzy-izzet/profil/spieler/3123
Chelsea FC,Paul Hughes,18,England,Central Midfield,CM,-,Chelsea FC U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/paul-hughes/profil/spieler/33494
Ipswich Town,Claus Thomsen,24,Denmark,Centre-Back,CB,-,Aarhus GF,Denmark,£315Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/claus-thomsen/profil/spieler/676
Ipswich Town,Mauricio Taricco,21,Argentina,Left-Back,LB,-,Asociación Atlética Argentinos Juniors,Argentina,£221Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/mauricio-taricco/profil/spieler/4050
Ipswich Town,Adrián Paz,25,Uruguay,Midfielder,Midfielder,-,Club Estudiantes de La Plata,Argentina,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/adrian-paz/profil/spieler/228234
Ipswich Town,Neil Gregory,22,Zambia,Centre-Forward,CF,-,Scunthorpe United,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/neil-gregory/profil/spieler/229022
Ipswich Town,Lee Norfolk,18,New Zealand,Midfielder,Midfielder,-,Ipswich Town U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/lee-norfolk/profil/spieler/224399
Ipswich Town,Tony Vaughan,18,England,Left-Back,LB,-,Ipswich Town U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/tony-vaughan/profil/spieler/224431
Ipswich Town,James Scowcroft,18,England,Forward,Forward,-,Ipswich Town U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/james-scowcroft/profil/spieler/4265
Ipswich Town,David Gregory,25,England,Midfielder,Midfielder,-,Hereford United (liq.),England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/david-gregory/profil/spieler/224365
Ipswich Town,Kevin Ellis,17,England,Defender,Defender,-,Ipswich Town U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/kevin-ellis/profil/spieler/224358
Nottingham Forest,Kevin Campbell,24,England,Centre-Forward,CF,-,Arsenal FC,England,£3.78m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/kevin-campbell/profil/spieler/3468
Nottingham Forest,Bryan Roy,24,Netherlands,Left Winger,LW,-,Foggia Calcio,Italy,£2.25m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/bryan-roy/profil/spieler/351
Nottingham Forest,Kingsley Black,26,Northern Ireland,Left Midfield,LM,-,Sheffield United,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/kingsley-black/profil/spieler/222487
Nottingham Forest,Gary Bull,28,England,Forward,Forward,-,Birmingham City,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/gary-bull/profil/spieler/227857
Nottingham Forest,Vance Warner,20,England,Defender,Defender,-,Nottingham Forest U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/vance-warner/profil/spieler/227869
Nottingham Forest,Carl Tiler,25,England,Centre-Back,CB,-,Swindon Town,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/carl-tiler/profil/spieler/198681
Newcastle United,Darren Peacock,26,England,Centre-Back,CB,-,Queens Park Rangers,England,£4.50m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/darren-peacock/profil/spieler/107099
Newcastle United,Paul Kitson,23,England,Centre-Forward,CF,-,Derby County,England,£3.04m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/paul-kitson/profil/spieler/107813
Newcastle United,Marc Hottiger,26,Switzerland,Right-Back,RB,-,FC Sion,Switzerland,£720Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/marc-hottiger/profil/spieler/15520
Newcastle United,Steve Guppy,25,England,Left Winger,LW,-,Wycombe Wanderers,England,£180Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/steve-guppy/profil/spieler/9497
Newcastle United,Philippe Albert,26,Belgium,Centre-Back,CB,-,RSC Anderlecht,Belgium,Free transfer,In,1994,s,premier-league,https://www.transfermarkt.co.uk/philippe-albert/profil/spieler/27972
Newcastle United,Mike Hooper,31,England,Goalkeeper,GK,-,Sunderland AFC,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/mike-hooper/profil/spieler/175869
Newcastle United,Richard Appleby,18,England,Midfielder,Midfielder,-,Newcastle United U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/richard-appleby/profil/spieler/277693
Newcastle United,Richard Appleby,19,England,Midfielder,Midfielder,-,Darlington FC (liq.),England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/richard-appleby/profil/spieler/277693
Crystal Palace,Darren Pitcher,24,England,Defender,Defender,-,Charlton Athletic,England,£801Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/darren-pitcher/profil/spieler/227865
Crystal Palace,Ray Wilkins,37,England,Central Midfield,CM,-,Queens Park Rangers,England,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/ray-wilkins/profil/spieler/117197
Crystal Palace,Rhys Wilmot,32,Wales,Goalkeeper,GK,-,Grimsby Town,England,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/rhys-wilmot/profil/spieler/227870
Crystal Palace,Paul Williams,29,England,Forward,Forward,-,Birmingham City,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/paul-williams/profil/spieler/223316
Crystal Palace,Steven Thomson,16,Scotland,Central Midfield,CM,-,Crystal Palace U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/steven-thomson/profil/spieler/36653
Crystal Palace,Glen Little,18,England,Right Winger,RW,-,Crystal Palace U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/glen-little/profil/spieler/9879
Crystal Palace,Jason Harris,18,England,Forward,Forward,-,Dover Athletic,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/jason-harris/profil/spieler/627271
Crystal Palace,Jason Harris,17,England,Forward,Forward,-,Crystal Palace U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/jason-harris/profil/spieler/627271
Manchester United,David May,24,England,Centre-Back,CB,-,Blackburn Rovers,England,£1.89m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/david-may/profil/spieler/3538
Manchester United,Graeme Tomlinson,18,England,Forward,Forward,-,Bradford City,England,£108Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/graeme-tomlinson/profil/spieler/150468
Manchester United,Grant Brebner,16,Scotland,Defensive Midfield,DM,-,Hutchison Vale BC,Scotland,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/grant-brebner/profil/spieler/12687
Manchester United,Paul Scholes,19,England,Central Midfield,CM,-,Manchester United U23,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/paul-scholes/profil/spieler/3397
Manchester United,Phil Neville,17,England,Right-Back,RB,-,Manchester United U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/phil-neville/profil/spieler/3404
Manchester United,Ronnie Wallwork,16,England,Central Midfield,CM,-,Manchester United U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/ronnie-wallwork/profil/spieler/3305
Manchester United,David Johnson,17,Jamaica,Left Winger,LW,-,Manchester United U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/david-johnson/profil/spieler/9979
Manchester United,Gary Neville,19,England,Right-Back,RB,-,Manchester United U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/gary-neville/profil/spieler/3403
Manchester United,Nicky Butt,19,England,Central Midfield,CM,-,Manchester United U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/nicky-butt/profil/spieler/3543
Manchester United,Colin Murdock,18,Northern Ireland,Centre-Back,CB,-,Manchester United U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/colin-murdock/profil/spieler/12697
Manchester United,Gary Walsh,26,England,Goalkeeper,GK,-,Oldham Athletic,England,"End of loanJun 30, 1994",In,1994,s,premier-league,https://www.transfermarkt.co.uk/gary-walsh/profil/spieler/13547
Coventry City,Dion Dublin,25,England,Centre-Forward,CF,-,Manchester United,England,£2.70m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/dion-dublin/profil/spieler/3763
Coventry City,Steven Pressley,20,Scotland,Centre-Back,CB,-,Rangers FC,Scotland,£810Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/steven-pressley/profil/spieler/12604
Coventry City,Paul Cook,27,England,Midfielder,Midfielder,-,Wolverhampton Wanderers,England,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/paul-cook/profil/spieler/39322
Coventry City,Alexander Robertson,23,Scotland,Midfielder,Midfielder,-,Rangers FC,Scotland,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/alexander-robertson/profil/spieler/180246
Coventry City,Cobi Jones,24,United States,Right Winger,RW,-,,Unknown,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/cobi-jones/profil/spieler/3486
Coventry City,Gary Gillespie,33,Scotland,Centre-Back,CB,-,Celtic FC,Scotland,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/gary-gillespie/profil/spieler/145817
Coventry City,Paul Williams,25,England,Defender,Defender,-,Huddersfield Town,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/paul-williams/profil/spieler/229054
Coventry City,Andrew Ducros,16,England,Right Winger,RW,-,Coventry City U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/andrew-ducros/profil/spieler/109483
Coventry City,Iyseden Christie,17,England,Centre-Forward,CF,-,Coventry City U18,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/iyseden-christie/profil/spieler/98157
Coventry City,Brian Borrows,33,England,Right-Back,RB,-,Bristol City,England,"End of loanJun 1, 1994",In,1994,s,premier-league,https://www.transfermarkt.co.uk/brian-borrows/profil/spieler/177179
Wimbledon FC,Efan Ekoku,27,Nigeria,Centre-Forward,CF,-,Norwich City,England,£675Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/efan-ekoku/profil/spieler/102315
Wimbledon FC,Mick Harford,35,England,Centre-Forward,CF,-,Coventry City,England,£50Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/mick-harford/profil/spieler/176806
Wimbledon FC,Brendan Murphy,18,Ireland,Goalkeeper,GK,-,Bradford City,England,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/brendan-murphy/profil/spieler/103857
Wimbledon FC,Andy Thorn,27,England,Centre-Back,CB,-,Crystal Palace,England,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/andy-thorn/profil/spieler/222309
Wimbledon FC,Alan Reeves,26,England,Centre-Back,CB,-,Rochdale AFC,England,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/alan-reeves/profil/spieler/222303
Wimbledon FC,Lutz Pfannenstiel,21,Germany,Goalkeeper,GK,-,FA Penang,Malaysia,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/lutz-pfannenstiel/profil/spieler/4124
Wimbledon FC,Aidan Newhouse,23,England,Forward,Forward,-,Portsmouth FC,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/aidan-newhouse/profil/spieler/237396
Wimbledon FC,Steve Anthrobus,25,England,Centre-Forward,CF,-,Peterborough United,England,"End of loanJun 30, 1994",In,1994,s,premier-league,https://www.transfermarkt.co.uk/steve-anthrobus/profil/spieler/227076
Leicester City,Mark Draper,23,England,Attacking Midfield,AM,-,Notts County,England,£1.69m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/mark-draper/profil/spieler/3681
Leicester City,Nicky Mohan,23,England,Midfielder,Midfielder,-,Middlesbrough FC,England,£405Th.,In,1994,s,premier-league,https://www.transfermarkt.co.uk/nicky-mohan/profil/spieler/228026
Leicester City,Franz Carr,27,England,Forward,Forward,-,Sheffield United,England,Loan,In,1994,s,premier-league,https://www.transfermarkt.co.uk/franz-carr/profil/spieler/222286
Leicester City,Julian Joachim,19,England,Centre-Forward,CF,-,Leicester City U23,England,-,In,1994,s,premier-league,https://www.transfermarkt.co.uk/julian-joachim/profil/spieler/10027
Leicester City,Russell Hoult,21,England,Goalkeeper,GK,-,Lincoln City,England,"End of loanOct 1, 1994",In,1994,s,premier-league,https://www.transfermarkt.co.uk/russell-hoult/profil/spieler/3653
Leicester City,Ian Ormondroyd,30,England,Forward,Forward,-,Hull City,England,"End of loanMay 31, 1995",In,1994,s,premier-league,https://www.transfermarkt.co.uk/ian-ormondroyd/profil/spieler/222644
Sheffield Wednesday,Ian Nolan,24,Northern Ireland,Defender,Defender,-,Tranmere Rovers,England,£2.03m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/ian-nolan/profil/spieler/107097
Sheffield Wednesday,Peter Atherton,24,England,Right-Back,RB,-,Coventry City,England,£1.04m,In,1994,s,premier-league,https://www.transfermarkt.co.uk/peter-atherton/profil/spieler/13552
Sheffield Wednesday,Klas Ingesson,25,Sweden,Defensive Midfield,DM,-,PSV Eindhoven,Netherlands,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/klas-ingesson/profil/spieler/101095
Sheffield Wednesday,Ian Taylor,26,England,Midfielder,Midfielder,-,Port Vale FC,England,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/ian-taylor/profil/spieler/3667
Sheffield Wednesday,Dan Petrescu,26,Romania,Right-Back,RB,-,Genoa 1893,Italy,?,In,1994,s,premier-league,https://www.transfermarkt.co.uk/dan-petrescu/profil/spieler/102023
