Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
AC Fiorentina,Gionata Bruni,19,Italy,Centre-Back,CB,-,AC Arezzo,Italy,?,Out,1994,s,serie-a
AC Fiorentina,Emiliano Betti,22,Italy,Goalkeeper,GK,-,Barletta Calcio Sport,Italy,?,Out,1994,s,serie-a
AC Fiorentina,Mauro Zironelli,24,Italy,Midfielder,Midfielder,-,Chievo Verona,Italy,?,Out,1994,s,serie-a
AC Fiorentina,Daniele Beltrammi,20,Italy,Second Striker,SS,-,AS Lodigiani,Italy,Loan,Out,1994,s,serie-a
AC Fiorentina,Fabio Di Sole,20,Italy,Centre-Back,CB,-,US Catanzaro,Italy,?,Out,1994,s,serie-a
AC Fiorentina,David Dei,20,Italy,Goalkeeper,GK,-,FC Sporting Benevento,Italy,?,Out,1994,s,serie-a
AC Fiorentina,Massimo Orlando,23,Italy,Forward,Forward,-,Milan AC,Italy,?,Out,1994,s,serie-a
AC Fiorentina,Giacomo Banchelli,21,Italy,Centre-Forward,CF,-,AS Cosenza Calcio,Italy,Loan,Out,1994,s,serie-a
AC Fiorentina,Mario Faccenda,33,Italy,Centre-Back,CB,-,Carrarese Calcio 1908,Italy,?,Out,1994,s,serie-a
Juventus FC,Andreas Möller,26,Germany,Attacking Midfield,AM,-,Borussia Dortmund,Germany,£4.14m,Out,1994,s,serie-a
Juventus FC,Dino Baggio,22,Italy,Defensive Midfield,DM,-,AC Parma,Italy,£4.05m,Out,1994,s,serie-a
Juventus FC,Júlio César,31,Brazil,Centre-Back,CB,-,Borussia Dortmund,Germany,£1.13m,Out,1994,s,serie-a
Juventus FC,Francesco Baldini,20,Italy,Centre-Back,CB,-,AS Lucchese Libertas,Italy,£900Th.,Out,1994,s,serie-a
Juventus FC,Christian Manfredini,19,Cote d'Ivoire,Left Winger,LW,-,US Pistoiese 1921,Italy,Loan,Out,1994,s,serie-a
Juventus FC,Fabio Marchioro,26,Italy,Goalkeeper,GK,-,Bologna FC 1909,Italy,?,Out,1994,s,serie-a
Juventus FC,Massimiliano Notari,22,Italy,Defender,Defender,-,ASD Acireale Calcio,Italy,?,Out,1994,s,serie-a
Juventus FC,Zoran Ban,21,Croatia,Centre-Forward,CF,-,Belenenses SAD,Portugal,?,Out,1994,s,serie-a
Juventus FC,Omar Milanetto,18,Italy,Defensive Midfield,DM,-,US Fiorenzuola 1922,Italy,?,Out,1994,s,serie-a
Juventus FC,Federico Giampaolo,24,Italy,Attacking Midfield,AM,-,Delfino Pescara 1936,Italy,Loan,Out,1994,s,serie-a
Juventus FC,Jonatan Binotto,19,Italy,Right Winger,RW,-,Ascoli Calcio 1898,Italy,?,Out,1994,s,serie-a
Juventus FC,Marco Moro,24,Italy,Midfielder,Midfielder,-,US Città di Pontedera,Italy,?,Out,1994,s,serie-a
Juventus FC,Alessandro Dal Canto,19,Italy,Left-Back,LB,-,Vicenza Calcio,Italy,?,Out,1994,s,serie-a
Juventus FC,Roberto Galia,31,Italy,Left Midfield,LM,-,Ascoli Calcio 1898,Italy,?,Out,1994,s,serie-a
Juventus FC,Gianluca Francesconi,22,Italy,Centre-Back,CB,-,Genoa 1893,Italy,?,Out,1994,s,serie-a
Juventus FC,Daniel Terrera,20,Italy,Defender,Defender,-,US Fiorenzuola 1922,Italy,?,Out,1994,s,serie-a
Juventus FC,Luigi Sartor,19,Italy,Right-Back,RB,-,Vicenza Calcio,Italy,?,Out,1994,s,serie-a
Foggia Calcio,Bryan Roy,24,Netherlands,Right Winger,RW,-,Nottingham Forest,England,£2.25m,Out,1994,s,serie-a
Foggia Calcio,Gianluca Grassadonia,22,Italy,Centre-Back,CB,-,US Salernitana,Italy,Free transfer,Out,1994,s,serie-a
Foggia Calcio,Giovanni Stroppa,26,Italy,Attacking Midfield,AM,-,Milan AC,Italy,?,Out,1994,s,serie-a
Foggia Calcio,Giovanni Giuseppe Di Meglio,19,Italy,Centre-Back,CB,-,AS Bisceglie 1913,Italy,?,Out,1994,s,serie-a
Foggia Calcio,José Chamot,25,Argentina,Centre-Back,CB,-,SS Lazio,Italy,?,Out,1994,s,serie-a
Foggia Calcio,Mauro Bacchin,24,Italy,Goalkeeper,GK,-,Casarano Calcio,Italy,?,Out,1994,s,serie-a
Foggia Calcio,Giuseppe Fornaciari,26,Italy,Centre-Back,CB,-,US Avellino,Italy,?,Out,1994,s,serie-a
Foggia Calcio,Donatello Gasparini,22,Italy,Defender,Defender,-,Atletico Catania,Italy,?,Out,1994,s,serie-a
Foggia Calcio,Andrea Seno,28,Italy,Central Midfield,CM,-,FC Internazionale,Italy,?,Out,1994,s,serie-a
Foggia Calcio,Gualtiero Grandini,26,Italy,Defender,Defender,-,AC Marzotto Valdagno,Italy,?,Out,1994,s,serie-a
Foggia Calcio,Andrea Martire,19,Italy,Goalkeeper,GK,-,,Retired,-,Out,1994,s,serie-a
Foggia Calcio,Fabio Troccoli,20,Italy,Forward,Forward,-,,Retired,-,Out,1994,s,serie-a
UC Sampdoria,Ruud Gullit,31,Netherlands,Second Striker,SS,-,Milan AC,Italy,£540Th.,Out,1994,s,serie-a
UC Sampdoria,Claudio Bellucci,19,Italy,Centre-Forward,CF,-,US Fiorenzuola 1922,Italy,Loan,Out,1994,s,serie-a
UC Sampdoria,Riccardo Maspero,23,Italy,Attacking Midfield,AM,-,US Cremonese,Italy,?,Out,1994,s,serie-a
UC Sampdoria,Giovanni Dall'Igna,21,Italy,Right-Back,RB,-,US Cremonese,Italy,?,Out,1994,s,serie-a
UC Sampdoria,Nicola Amoruso,19,Italy,Centre-Forward,CF,-,AS Fidelis Andria,Italy,?,Out,1994,s,serie-a
UC Sampdoria,Roberto Bucchioni,21,Italy,Defender,Defender,-,Bologna FC 1909,Italy,?,Out,1994,s,serie-a
UC Sampdoria,Gianluca Pagliuca,27,Italy,Goalkeeper,GK,-,FC Internazionale,Italy,?,Out,1994,s,serie-a
UC Sampdoria,Matteo Sereni,19,Italy,Goalkeeper,GK,-,AC Crevalcore,Italy,Loan,Out,1994,s,serie-a
UC Sampdoria,Giulio Nuciari,35,Italy,Goalkeeper,GK,-,,Retired,-,Out,1994,s,serie-a
UC Sampdoria,Srecko Katanec,30,Slovenia,Defensive Midfield,DM,-,,Retired,-,Out,1994,s,serie-a
UC Sampdoria,Andrea Barigione,19,Italy,Goalkeeper,GK,-,,Retired,-,Out,1994,s,serie-a
Cagliari Calcio,Francesco Moriero,25,Italy,Right Winger,RW,-,AS Roma,Italy,?,Out,1994,s,serie-a
Cagliari Calcio,Dario Marcolin,22,Italy,Defensive Midfield,DM,-,Genoa 1893,Italy,?,Out,1994,s,serie-a
Cagliari Calcio,Antonio Aloisi,25,Italy,Defender,Defender,-,AC Cesena,Italy,?,Out,1994,s,serie-a
Cagliari Calcio,Gianfranco Matteoli,35,Italy,Midfielder,Midfielder,-,AC Perugia,Italy,?,Out,1994,s,serie-a
Cagliari Calcio,Antonio Criniti,23,Italy,Forward,Forward,-,US Palermo,Italy,?,Out,1994,s,serie-a
Cagliari Calcio,Nunzio La Torre,21,Italy,Midfielder,Midfielder,-,Città di Siracusa,Italy,-,Out,1994,s,serie-a
US Cremonese,Riccardo Maspero,23,Italy,Attacking Midfield,AM,-,UC Sampdoria,Italy,?,Out,1994,s,serie-a
US Cremonese,Manolo Guindani,23,Italy,Forward,Forward,-,Novara Calcio 1908,Italy,?,Out,1994,s,serie-a
US Cremonese,Gustavo Dezotti,30,Argentina,Centre-Forward,CF,-,Club León FC,Mexico,?,Out,1994,s,serie-a
US Cremonese,Alessandro Mannini,36,Italy,Goalkeeper,GK,-,FC Esperia Viareggio,Italy,?,Out,1994,s,serie-a
US Cremonese,Marco Pedretti,21,Italy,Defender,Defender,-,Novara Calcio 1908,Italy,?,Out,1994,s,serie-a
US Cremonese,Francesco Colonnese,22,Italy,Centre-Back,CB,-,AS Roma,Italy,?,Out,1994,s,serie-a
US Cremonese,Riccardo Castagna,22,Italy,Centre-Back,CB,-,Vicenza Calcio,Italy,Loan,Out,1994,s,serie-a
US Cremonese,Marco Bruzzano,26,Italy,Forward,Forward,-,Carrarese Calcio 1908,Italy,?,Out,1994,s,serie-a
US Cremonese,Alfredo Bassani,23,Italy,Defender,Defender,-,Como Calcio,Italy,Loan,Out,1994,s,serie-a
US Cremonese,Mario Montorfano,33,Italy,Centre-Back,CB,-,,Retired,-,Out,1994,s,serie-a
Calcio Padova,Andrea Boscolo,19,Italy,Defensive Midfield,DM,-,ACD Treviso,Italy,?,Out,1994,s,serie-a
Calcio Padova,Andrea Giordano,25,Italy,Forward,Forward,-,Chievo Verona,Italy,?,Out,1994,s,serie-a
Calcio Padova,Ferdinando Ruffini,32,Italy,Midfielder,Midfielder,-,Real Giulianova SSD,Italy,?,Out,1994,s,serie-a
Calcio Padova,Angelo Montrone,26,Italy,Forward,Forward,-,Delfino Pescara 1936,Italy,?,Out,1994,s,serie-a
Calcio Padova,Gabriele Cardini,21,Italy,Midfielder,Midfielder,-,Calcio Sandonà,Italy,?,Out,1994,s,serie-a
Calcio Padova,Riccardo Bigon,23,Italy,Defender,Defender,-,AC Mestre,Italy,?,Out,1994,s,serie-a
Calcio Padova,Roberto Simonetta,28,Italy,Left Winger,LW,-,AS Lucchese Libertas,Italy,?,Out,1994,s,serie-a
Calcio Padova,Claudio Ottoni,34,Italy,Centre-Back,CB,-,,Retired,-,Out,1994,s,serie-a
Calcio Padova,Moreno Novello,20,Italy,Goalkeeper,GK,-,AS Cittadella,Italy,-,Out,1994,s,serie-a
AC Reggiana,Johnny Ekström,29,Sweden,Centre-Forward,CF,-,SG Dynamo Dresden,Germany,£540Th.,Out,1994,s,serie-a
AC Reggiana,Alessio Costagli,19,Italy,Goalkeeper,GK,-,US Reggiolo,Italy,?,Out,1994,s,serie-a
AC Reggiana,Giuseppe Scienza,27,Italy,Midfielder,Midfielder,-,Torino Calcio,Italy,?,Out,1994,s,serie-a
AC Reggiana,Michele Pietranera,19,Italy,Second Striker,SS,-,AC Crevalcore,Italy,?,Out,1994,s,serie-a
AC Reggiana,Giorgio Bresciani,25,Italy,Centre-Forward,CF,-,Bologna FC 1909,Italy,?,Out,1994,s,serie-a
AC Reggiana,Stefano Torrisi,23,Italy,Centre-Back,CB,-,Torino Calcio,Italy,?,Out,1994,s,serie-a
AC Reggiana,Christian Lantignotti,24,Italy,Midfielder,Midfielder,-,Cagliari Calcio,Italy,?,Out,1994,s,serie-a
AC Reggiana,Mauro Picasso,28,Italy,Midfielder,Midfielder,-,Ancona Calcio,Italy,?,Out,1994,s,serie-a
AC Reggiana,Max Tonetto,19,Italy,Left-Back,LB,-,Ravenna FC,Italy,Loan,Out,1994,s,serie-a
AC Reggiana,Michele Padovano,27,Italy,Centre-Forward,CF,-,Genoa 1893,Italy,?,Out,1994,s,serie-a
AC Reggiana,Dario Morello,26,Italy,Centre-Forward,CF,-,Bologna FC 1909,Italy,?,Out,1994,s,serie-a
AC Reggiana,Ferdinando De Giuseppe,20,Italy,Defender,Defender,-,,Retired,-,Out,1994,s,serie-a
AC Reggiana,Mirko Faglioni,18,Italy,Midfielder,Midfielder,-,,Retired,-,Out,1994,s,serie-a
SSC Napoli,Ciro Ferrara,27,Italy,Centre-Back,CB,-,Juventus FC,Italy,£4.50m,Out,1994,s,serie-a
SSC Napoli,Giovanni Francini,30,Italy,Left-Back,LB,-,Genoa 1893,Italy,?,Out,1994,s,serie-a
SSC Napoli,Giovanni Bia,25,Italy,Centre-Back,CB,-,FC Internazionale,Italy,?,Out,1994,s,serie-a
SSC Napoli,Giorgio Bresciani,25,Italy,Centre-Forward,CF,-,AC Reggiana,Italy,?,Out,1994,s,serie-a
SSC Napoli,Daniel Fonseca,24,Uruguay,Centre-Forward,CF,-,AS Roma,Italy,?,Out,1994,s,serie-a
SSC Napoli,Mario Massimo Caruso,24,Italy,Attacking Midfield,AM,-,AC Parma,Italy,?,Out,1994,s,serie-a
SSC Napoli,Ciro Caruso,20,Italy,Centre-Back,CB,-,AS Ischia Isolaverde,Italy,Loan,Out,1994,s,serie-a
SSC Napoli,Jonas Thern,27,Sweden,Central Midfield,CM,-,AS Roma,Italy,?,Out,1994,s,serie-a
SSC Napoli,Angelo Pagotto,20,Italy,Goalkeeper,GK,-,US Pistoiese 1921,Italy,Loan,Out,1994,s,serie-a
SSC Napoli,Carlo Cornacchia,29,Italy,Right-Back,RB,-,Ancona Calcio,Italy,?,Out,1994,s,serie-a
SSC Napoli,Sebastiano Nela,33,Italy,Left-Back,LB,-,,Retired,-,Out,1994,s,serie-a
SSC Napoli,Giancarlo Corradini,33,Italy,Centre-Back,CB,-,,Retired,,Out,1994,s,serie-a
SSC Napoli,Enzo Gambaro,28,Italy,Left-Back,LB,-,Milan AC,Italy,"End of loanJun 30, 1994",Out,1994,s,serie-a
SSC Napoli,Paolo Di Canio,25,Italy,Centre-Forward,CF,-,Juventus FC,Italy,"End of loanJun 30, 1994",Out,1994,s,serie-a
Milan AC,Paolo Di Canio,26,Italy,Centre-Forward,CF,-,Juventus FC,Italy,£675Th.,In,1994,w,serie-a
Milan AC,Alessandro Melli,24,Italy,Centre-Forward,CF,-,UC Sampdoria,Italy,?,In,1994,w,serie-a
AS Roma,Marco Branca,29,Italy,Centre-Forward,CF,-,AC Parma,Italy,?,In,1994,w,serie-a
Brescia Calcio,Eugenio Corini,24,Italy,Defensive Midfield,DM,-,SSC Napoli,Italy,?,In,1994,w,serie-a
Brescia Calcio,Ivano Bonetti,30,Italy,Left Midfield,LM,-,Torino Calcio,Italy,?,In,1994,w,serie-a
Brescia Calcio,Daniele Adani,20,Italy,Centre-Back,CB,-,SS Lazio,Italy,?,In,1994,w,serie-a
Brescia Calcio,Marco Nappi,28,Italy,Second Striker,SS,-,Genoa 1893,Italy,?,In,1994,w,serie-a
Brescia Calcio,Jorge Cadete,26,Portugal,Centre-Forward,CF,-,Sporting CP,Portugal,?,In,1994,w,serie-a
Brescia Calcio,Giovanni Francini,31,Italy,Left-Back,LB,-,Genoa 1893,Italy,?,In,1994,w,serie-a
AC Parma,Stefano Fiore,19,Italy,Attacking Midfield,AM,-,AS Cosenza Calcio,Italy,£675Th.,In,1994,w,serie-a
Genoa 1893,Nicola Caricola,31,Italy,Centre-Back,CB,-,Torino Calcio,Italy,?,In,1994,w,serie-a
Torino Calcio,Roberto Lorenzini,28,Italy,Left-Back,LB,-,Milan AC,Italy,?,In,1994,w,serie-a
Torino Calcio,Luca Pellegrini,31,Italy,Defender,Defender,-,Ravenna FC,Italy,?,In,1994,w,serie-a
Torino Calcio,Jean-Pierre Cyprien,25,France,Centre-Back,CB,-,Stade Rennais FC,France,Loan,In,1994,w,serie-a
Torino Calcio,Felice Foglia,17,Italy,Left Winger,LW,-,AS Calcio Boys Nola,Italy,?,In,1994,w,serie-a
Foggia Calcio,Matteo Baiocchi,20,Italy,Forward,Forward,-,AC Siena,Italy,?,In,1994,w,serie-a
UC Sampdoria,Ruud Gullit,32,Netherlands,Second Striker,SS,-,Milan AC,Italy,?,In,1994,w,serie-a
Cagliari Calcio,Roberto Muzzi,23,Italy,Centre-Forward,CF,-,AS Roma,Italy,Free transfer,In,1994,w,serie-a
Calcio Padova,Michel Kreek,23,Netherlands,Left-Back,LB,-,Ajax Amsterdam,Netherlands,£818Th.,In,1994,w,serie-a
Calcio Padova,Cristian Servidei,21,Italy,Centre-Back,CB,-,AC Venezia 1907,Italy,Loan,In,1994,w,serie-a
AC Reggiana,Igor Simutenkov,21,Russia,Centre-Forward,CF,-,Dinamo Moscow,Russia,Free transfer,In,1994,w,serie-a
AC Reggiana,Alessandro Mazzola,25,Italy,Defensive Midfield,DM,-,US Catanzaro,Italy,?,In,1994,w,serie-a
AC Reggiana,Francesco Cozza,20,Italy,Attacking Midfield,AM,-,Milan AC,Italy,Loan,In,1994,w,serie-a
AC Reggiana,Massimo Brambilla,21,Italy,Central Midfield,CM,-,Calcio Monza,Italy,Loan,In,1994,w,serie-a
AC Reggiana,Enzo Gambaro,28,Italy,Left-Back,LB,-,Milan AC,Italy,Loan,In,1994,w,serie-a
AC Reggiana,Michele Padovano,28,Italy,Centre-Forward,CF,-,Genoa 1893,Italy,?,In,1994,w,serie-a
Milan AC,Francesco Cozza,20,Italy,Attacking Midfield,AM,-,AC Reggiana,Italy,Loan,Out,1994,w,serie-a
Milan AC,Ruud Gullit,32,Netherlands,Second Striker,SS,-,UC Sampdoria,Italy,?,Out,1994,w,serie-a
Milan AC,Francesco Cozza,20,Italy,Attacking Midfield,AM,-,Vicenza Calcio,Italy,Loan,Out,1994,w,serie-a
Milan AC,Roberto Lorenzini,28,Italy,Left-Back,LB,-,Torino Calcio,Italy,?,Out,1994,w,serie-a
Milan AC,Enzo Gambaro,28,Italy,Left-Back,LB,-,AC Reggiana,Italy,Loan,Out,1994,w,serie-a
AS Roma,Roberto Muzzi,23,Italy,Centre-Forward,CF,-,Cagliari Calcio,Italy,Free transfer,Out,1994,w,serie-a
AS Roma,Ferro Tontini,25,Italy,Goalkeeper,GK,-,AS Lucchese Libertas,Italy,?,Out,1994,w,serie-a
AS Roma,Dario Rossi,21,Italy,Defender,Defender,-,US Lecce,Italy,?,Out,1994,w,serie-a
Brescia Calcio,Gabriele Ambrosetti,21,Italy,Left Midfield,LM,-,Vicenza Calcio,Italy,?,Out,1994,w,serie-a
Brescia Calcio,Danut Lupu,27,Romania,Attacking Midfield,AM,-,FC Rapid 1923,Romania,?,Out,1994,w,serie-a
FC Internazionale,Marco Barollo,22,Italy,Midfielder,Midfielder,-,AC Venezia 1907,Italy,?,Out,1994,w,serie-a
AC Parma,Marco Branca,29,Italy,Centre-Forward,CF,-,AS Roma,Italy,?,Out,1994,w,serie-a
AC Parma,Gianluca Hervatin,20,Italy,Forward,Forward,-,Calcio Monza,Italy,?,Out,1994,w,serie-a
AC Parma,Gianfranco Circati,23,Italy,Defender,Defender,-,US Salernitana,Italy,?,Out,1994,w,serie-a
AC Parma,Mario Massimo Caruso,25,Italy,Attacking Midfield,AM,-,AS Lucchese Libertas,Italy,Loan,Out,1994,w,serie-a
Genoa 1893,Gianpaolo Spagnulo,30,Italy,Goalkeeper,GK,-,Delfino Pescara 1936,Italy,?,Out,1994,w,serie-a
Genoa 1893,Marco Nappi,28,Italy,Second Striker,SS,-,Brescia Calcio,Italy,?,Out,1994,w,serie-a
Genoa 1893,Michele Padovano,28,Italy,Centre-Forward,CF,-,AC Reggiana,Italy,?,Out,1994,w,serie-a
Genoa 1893,Giovanni Francini,31,Italy,Left-Back,LB,-,Brescia Calcio,Italy,?,Out,1994,w,serie-a
AS Bari,Massimiliano Tangorra,24,Italy,Defender,Defender,-,Ancona Calcio,Italy,?,Out,1994,w,serie-a
SS Lazio,Thomas Doll,28,Germany,Attacking Midfield,AM,-,Eintracht Frankfurt,Germany,£1.58m,Out,1994,w,serie-a
SS Lazio,Daniele Adani,20,Italy,Centre-Back,CB,-,Brescia Calcio,Italy,?,Out,1994,w,serie-a
SS Lazio,Ivano Della Morte,20,Italy,Central Midfield,CM,-,US Lecce,Italy,Loan,Out,1994,w,serie-a
Torino Calcio,Ivano Bonetti,30,Italy,Left Midfield,LM,-,Brescia Calcio,Italy,?,Out,1994,w,serie-a
Torino Calcio,Vittorio Tosto,20,Italy,Left-Back,LB,-,AS Lucchese Libertas,Italy,?,Out,1994,w,serie-a
Torino Calcio,Marcão,21,Brazil,Centre-Forward,CF,-,Neuchâtel Xamax,Switzerland,Loan,Out,1994,w,serie-a
Torino Calcio,Nicola Caricola,31,Italy,Centre-Back,CB,-,Genoa 1893,Italy,?,Out,1994,w,serie-a
Torino Calcio,Gianluca Petrachi,25,Italy,Midfielder,Midfielder,-,US Palermo,Italy,?,Out,1994,w,serie-a
AC Fiorentina,Stefano Carobbi,30,Italy,Right-Back,RB,-,US Poggibonsi,Italy,?,Out,1994,w,serie-a
AC Fiorentina,Emiliano Betti,22,Italy,Goalkeeper,GK,-,Barletta Calcio Sport,Italy,?,Out,1994,w,serie-a
AC Fiorentina,Fabio Di Sole,20,Italy,Centre-Back,CB,-,US Catanzaro,Italy,?,Out,1994,w,serie-a
AC Fiorentina,Pasquale Bruno,32,Italy,Right-Back,RB,-,US Lecce,Italy,?,Out,1994,w,serie-a
AC Fiorentina,Giacomo Banchelli,21,Italy,Centre-Forward,CF,-,Udinese Calcio,Italy,Loan,Out,1994,w,serie-a
Juventus FC,Paolo Di Canio,26,Italy,Centre-Forward,CF,-,Milan AC,Italy,£675Th.,Out,1994,w,serie-a
Juventus FC,Luca Fusi,31,Italy,Defensive Midfield,DM,-,FC Lugano,Switzerland,?,Out,1994,w,serie-a
UC Sampdoria,Alessandro Melli,24,Italy,Centre-Forward,CF,-,Milan AC,Italy,?,Out,1994,w,serie-a
Cagliari Calcio,Luigi Molino,22,Italy,Forward,Forward,-,Novara Calcio 1908,Italy,?,Out,1994,w,serie-a
US Cremonese,Marco Bruzzano,26,Italy,Forward,Forward,-,Carrarese Calcio 1908,Italy,?,Out,1994,w,serie-a
Calcio Padova,Roberto Putelli,25,Italy,Left Winger,LW,-,AC Siena,Italy,?,Out,1994,w,serie-a
Calcio Padova,Agostino Siviero,22,Italy,Defender,Defender,-,AC Marzotto Valdagno,Italy,?,Out,1994,w,serie-a
Calcio Padova,Davide Tentoni,24,Italy,Midfielder,Midfielder,-,AC Venezia 1907,Italy,?,Out,1994,w,serie-a
AC Reggiana,Dorin Mateut,29,Romania,Attacking Midfield,AM,-,Dinamo Bukarest,Romania,?,Out,1994,w,serie-a
AC Reggiana,Paolo Mozzini,18,Italy,Defender,Defender,-,AC Carpi,Italy,?,Out,1994,w,serie-a
AC Reggiana,Giuseppe Accardi,30,Italy,Right-Back,RB,-,AC Venezia 1907,Italy,?,Out,1994,w,serie-a
AC Reggiana,Giorgio Bresciani,25,Italy,Centre-Forward,CF,-,Bologna FC 1909,Italy,?,Out,1994,w,serie-a
SSC Napoli,Eugenio Corini,24,Italy,Defensive Midfield,DM,-,Brescia Calcio,Italy,?,Out,1994,w,serie-a
SSC Napoli,Roberto Vezzosi,21,Italy,Right-Back,RB,-,FC Empoli,Italy,?,Out,1994,w,serie-a
