Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Arsenal FC,Alex Oxlade-Chamberlain,17,England,Central Midfield,CM,£2.25m,Southampton FC,England,£12.42m,In,2011,s,premier-league,https://www.transfermarkt.co.uk/alex-oxlade-chamberlain/profil/spieler/143424
Arsenal FC,Gervinho,24,Cote d'Ivoire,Left Winger,LW,£13.50m,LOSC Lille,France,£10.80m,In,2011,s,premier-league,https://www.transfermarkt.co.uk/gervinho/profil/spieler/33481
Arsenal FC,Mikel Arteta,29,Spain,Central Midfield,CM,£13.50m,Everton FC,England,£10.80m,In,2011,s,premier-league,https://www.transfermarkt.co.uk/mikel-arteta/profil/spieler/7451
Arsenal FC,Per Mertesacker,26,Germany,Centre-Back,CB,£11.25m,SV Werder Bremen,Germany,£10.17m,In,2011,s,premier-league,https://www.transfermarkt.co.uk/per-mertesacker/profil/spieler/6710
Arsenal FC,André Santos,28,Brazil,Attacking Midfield,AM,£7.65m,Fenerbahce SK,Turkey,£6.30m,In,2011,s,premier-league,https://www.transfermarkt.co.uk/andre-santos/profil/spieler/54275
Arsenal FC,Chu-young Park,26,"Korea, South",Centre-Forward,CF,£6.30m,AS Monaco,France,£5.85m,In,2011,s,premier-league,https://www.transfermarkt.co.uk/chu-young-park/profil/spieler/30982
Arsenal FC,Carl Jenkinson,19,England,Right-Back,RB,£45Th.,Charlton Athletic,England,£1.01m,In,2011,s,premier-league,https://www.transfermarkt.co.uk/carl-jenkinson/profil/spieler/126321
Arsenal FC,Joel Campbell,19,Costa Rica,Right Winger,RW,-,Deportivo Saprissa,Costa Rica,£900Th.,In,2011,s,premier-league,https://www.transfermarkt.co.uk/joel-campbell/profil/spieler/131248
Arsenal FC,Yossi Benayoun,31,Israel,Right Winger,RW,£7.65m,Chelsea FC,England,Loan,In,2011,s,premier-league,https://www.transfermarkt.co.uk/yossi-benayoun/profil/spieler/7858
Arsenal FC,Henri Lansbury,21,England,Central Midfield,CM,£1.13m,West Ham United,England,"End of loanMay 20, 2012",In,2011,s,premier-league,https://www.transfermarkt.co.uk/henri-lansbury/profil/spieler/44794
Arsenal FC,Sanchez Watt,21,England,Left Winger,LW,-,Crawley Town,England,"End of loanMay 31, 2012",In,2011,s,premier-league,https://www.transfermarkt.co.uk/sanchez-watt/profil/spieler/67430
Arsenal FC,Andrey Arshavin,31,Russia,Second Striker,SS,£9.90m,Zenit St. Petersburg,Russia,"End of loanMay 31, 2012",In,2011,s,premier-league,https://www.transfermarkt.co.uk/andrey-arshavin/profil/spieler/15378
Arsenal FC,Elton Monteiro,17,Portugal,Centre-Back,CB,-,Arsenal FC U18,England,-,In,2011,s,premier-league,https://www.transfermarkt.co.uk/elton-monteiro/profil/spieler/122722
Arsenal FC,Vito Mannone,24,Italy,Goalkeeper,GK,£675Th.,Hull City,England,"End of loanMay 1, 2012",In,2011,s,premier-league,https://www.transfermarkt.co.uk/vito-mannone/profil/spieler/33781
Arsenal FC,Craig Eastmond,21,England,Defensive Midfield,DM,£450Th.,Wycombe Wanderers,England,"End of loanMay 1, 2012",In,2011,s,premier-league,https://www.transfermarkt.co.uk/craig-eastmond/profil/spieler/67426
Arsenal FC,Emmanuel Frimpong,19,Ghana,Defensive Midfield,DM,£180Th.,Arsenal FC Reserves,England,-,In,2011,s,premier-league,https://www.transfermarkt.co.uk/emmanuel-frimpong/profil/spieler/93056
Arsenal FC,Francis Coquelin,20,France,Defensive Midfield,DM,£1.17m,Arsenal FC Reserves,England,-,In,2011,s,premier-league,https://www.transfermarkt.co.uk/francis-coquelin/profil/spieler/74869
Arsenal FC,Nicklas Bendtner,24,Denmark,Centre-Forward,CF,£6.75m,Sunderland AFC,England,"End of loanMay 14, 2012",In,2011,s,premier-league,https://www.transfermarkt.co.uk/nicklas-bendtner/profil/spieler/34557
Arsenal FC,Ryo Miyaichi,19,Japan,Right Winger,RW,£2.25m,Bolton Wanderers,England,"End of loanMay 17, 2012",In,2011,s,premier-league,https://www.transfermarkt.co.uk/ryo-miyaichi/profil/spieler/129688
Arsenal FC,Nico Yennaris,19,China,Defensive Midfield,DM,-,Notts County,England,"End of loanMay 31, 2012",In,2011,s,premier-league,https://www.transfermarkt.co.uk/nico-yennaris/profil/spieler/122721
Arsenal FC,Nico Yennaris,18,China,Defensive Midfield,DM,-,Arsenal FC U18,England,-,In,2011,s,premier-league,https://www.transfermarkt.co.uk/nico-yennaris/profil/spieler/122721
Arsenal FC,Ignasi Miquel,18,Spain,Centre-Back,CB,-,Arsenal FC Reserves,England,-,In,2011,s,premier-league,https://www.transfermarkt.co.uk/ignasi-miquel/profil/spieler/70245
Arsenal FC,Pedro Botelho,21,Brazil,Left-Back,LB,£1.35m,FC Cartagena,Spain,"End of loanJun 30, 2011",In,2011,s,premier-league,https://www.transfermarkt.co.uk/pedro-botelho/profil/spieler/26239
Arsenal FC,Carlos Vela,22,Mexico,Right Winger,RW,£4.50m,West Bromwich Albion,England,"End of loanJun 30, 2011",In,2011,s,premier-league,https://www.transfermarkt.co.uk/carlos-vela/profil/spieler/35773
Arsenal FC,Gavin Hoyte,20,Trinidad and Tobago,Right-Back,RB,£315Th.,Lincoln City,England,"End of loanJun 1, 2011",In,2011,s,premier-league,https://www.transfermarkt.co.uk/gavin-hoyte/profil/spieler/44793
Arsenal FC,Armand Traoré,21,Senegal,Left-Back,LB,£1.35m,Juventus FC,Italy,"End of loanJun 30, 2011",In,2011,s,premier-league,https://www.transfermarkt.co.uk/armand-traore/profil/spieler/33783
Arsenal FC,Ryo Miyaichi,18,Japan,Right Winger,RW,£1.80m,Feyenoord Rotterdam,Netherlands,"End of loanJun 30, 2011",In,2011,s,premier-league,https://www.transfermarkt.co.uk/ryo-miyaichi/profil/spieler/129688
Everton FC,Marcus Hahnemann,39,United States,Goalkeeper,GK,£900Th.,Wolverhampton Wanderers,England,Free transfer,In,2011,s,premier-league,https://www.transfermarkt.co.uk/marcus-hahnemann/profil/spieler/4140
Everton FC,Denis Stracqualursi,23,Argentina,Centre-Forward,CF,£1.80m,Club Atlético Tigre,Argentina,Loan,In,2011,s,premier-league,https://www.transfermarkt.co.uk/denis-stracqualursi/profil/spieler/92544
Everton FC,Royston Drenthe,24,Netherlands,Left Midfield,LM,£3.15m,Real Madrid,Spain,Loan,In,2011,s,premier-league,https://www.transfermarkt.co.uk/royston-drenthe/profil/spieler/35631
Everton FC,Luke Garbutt,19,England,Left-Back,LB,-,Cheltenham Town,England,"End of loanMay 31, 2012",In,2011,s,premier-league,https://www.transfermarkt.co.uk/luke-garbutt/profil/spieler/110860
Everton FC,Luke Garbutt,18,England,Left-Back,LB,-,Everton FC U18,England,-,In,2011,s,premier-league,https://www.transfermarkt.co.uk/luke-garbutt/profil/spieler/110860
Everton FC,John Lundstram,17,England,Central Midfield,CM,-,Everton FC U18,England,-,In,2011,s,premier-league,https://www.transfermarkt.co.uk/john-lundstram/profil/spieler/156941
Everton FC,James McFadden,28,Scotland,Second Striker,SS,£1.80m,,Without Club,-,In,2011,s,premier-league,https://www.transfermarkt.co.uk/james-mcfadden/profil/spieler/9956
Everton FC,Ross Barkley,17,England,Central Midfield,CM,-,Everton FC U18,England,-,In,2011,s,premier-league,https://www.transfermarkt.co.uk/ross-barkley/profil/spieler/131978
Everton FC,Conor McAleny,19,England,Centre-Forward,CF,-,Scunthorpe United,England,"End of loanMay 31, 2012",In,2011,s,premier-league,https://www.transfermarkt.co.uk/conor-mcaleny/profil/spieler/121260
Everton FC,Conor McAleny,18,England,Centre-Forward,CF,-,Everton FC U18,England,-,In,2011,s,premier-league,https://www.transfermarkt.co.uk/conor-mcaleny/profil/spieler/121260
Everton FC,Joseph Yobo,30,Nigeria,Centre-Back,CB,£8.10m,Fenerbahce SK,Turkey,"End of loanJun 30, 2011",In,2011,s,premier-league,https://www.transfermarkt.co.uk/joseph-yobo/profil/spieler/3270
Everton FC,Yakubu Aiyegbeni,28,Nigeria,Centre-Forward,CF,£10.80m,Leicester City,England,"End of loanJun 30, 2011",In,2011,s,premier-league,https://www.transfermarkt.co.uk/yakubu-aiyegbeni/profil/spieler/8559
Liverpool FC,Stewart Downing,26,England,Left Midfield,LM,£10.80m,Aston Villa,England,£20.52m,In,2011,s,premier-league,https://www.transfermarkt.co.uk/stewart-downing/profil/spieler/4063
Liverpool FC,Jordan Henderson,21,England,Central Midfield,CM,£7.65m,Sunderland AFC,England,£16.20m,In,2011,s,premier-league,https://www.transfermarkt.co.uk/jordan-henderson/profil/spieler/61651
Liverpool FC,Charlie Adam,25,Scotland,Central Midfield,CM,£4.05m,Blackpool FC,England,£7.56m,In,2011,s,premier-league,https://www.transfermarkt.co.uk/charlie-adam/profil/spieler/28990
Liverpool FC,Sebastián Coates,20,Uruguay,Centre-Back,CB,£2.25m,Club Nacional,Uruguay,£7.20m,In,2011,s,premier-league,https://www.transfermarkt.co.uk/sebastian-coates/profil/spieler/102427
Liverpool FC,José Enrique,25,Spain,Left-Back,LB,£6.75m,Newcastle United,England,£7.20m,In,2011,s,premier-league,https://www.transfermarkt.co.uk/jose-enrique/profil/spieler/35571
Liverpool FC,Craig Bellamy,32,Wales,Left Winger,LW,£3.60m,Manchester City,England,Free transfer,In,2011,s,premier-league,https://www.transfermarkt.co.uk/craig-bellamy/profil/spieler/3297
Liverpool FC,Doni,31,Brazil,Goalkeeper,GK,£1.35m,AS Roma,Italy,Free transfer,In,2011,s,premier-league,https://www.transfermarkt.co.uk/doni/profil/spieler/20392
Liverpool FC,Jack Robinson,17,England,Left-Back,LB,-,Liverpool FC U23,England,-,In,2011,s,premier-league,https://www.transfermarkt.co.uk/jack-robinson/profil/spieler/128909
Liverpool FC,Péter Gulácsi,21,Hungary,Goalkeeper,GK,-,Hull City,England,"End of loanApr 11, 2012",In,2011,s,premier-league,https://www.transfermarkt.co.uk/peter-gulacsi/profil/spieler/57071
