Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Atlético Madrid,Florent Sinama-Pongolle,23,France,Second Striker,SS,£5.40m,Recreativo Huelva,Spain,£9.00m,In,2008,s,laliga,https://www.transfermarkt.co.uk/florent-sinama-pongolle/profil/spieler/4216
Atlético Madrid,Johnny Heitinga,24,Netherlands,Centre-Back,CB,£6.30m,Ajax Amsterdam,Netherlands,£9.00m,In,2008,s,laliga,https://www.transfermarkt.co.uk/johnny-heitinga/profil/spieler/4315
Atlético Madrid,Paulo Assunção,28,Brazil,Defensive Midfield,DM,£5.58m,FC Porto,Portugal,£2.70m,In,2008,s,laliga,https://www.transfermarkt.co.uk/paulo-assuncao/profil/spieler/14244
Atlético Madrid,Grégory Coupet,35,France,Goalkeeper,GK,£5.40m,Olympique Lyon,France,£1.80m,In,2008,s,laliga,https://www.transfermarkt.co.uk/gregory-coupet/profil/spieler/3910
Atlético Madrid,Éver Banega,20,Argentina,Central Midfield,CM,£10.80m,Valencia CF,Spain,Loan fee:£1.35m,In,2008,s,laliga,https://www.transfermarkt.co.uk/ever-banega/profil/spieler/12249
Atlético Madrid,Tomás Ujfalusi,30,Czech Republic,Centre-Back,CB,£9.45m,ACF Fiorentina,Italy,Free transfer,In,2008,s,laliga,https://www.transfermarkt.co.uk/tomas-ujfalusi/profil/spieler/325
Atlético Madrid,Álvaro Domínguez,19,Spain,Centre-Back,CB,£270Th.,Atlético Madrid B,Spain,-,In,2008,s,laliga,https://www.transfermarkt.co.uk/alvaro-dominguez/profil/spieler/62915
Atlético Madrid,Ángel Bernabé,20,Spain,Goalkeeper,GK,-,Atlético Madrid B,Spain,-,In,2008,s,laliga,https://www.transfermarkt.co.uk/angel-bernabe/profil/spieler/60368
Atlético Madrid,Iván Cuéllar,24,Spain,Goalkeeper,GK,£540Th.,SD Eibar,Spain,"End of loanJun 30, 2008",In,2008,s,laliga,https://www.transfermarkt.co.uk/ivan-cuellar/profil/spieler/27493
Atlético Madrid,Maniche,30,Portugal,Central Midfield,CM,£7.20m,FC Internazionale,Italy,"End of loanJun 30, 2008",In,2008,s,laliga,https://www.transfermarkt.co.uk/maniche/profil/spieler/9822
Atlético Madrid,Roberto,22,Spain,Goalkeeper,GK,£900Th.,Gimnàstic de Tarragona,Spain,"End of loanJun 30, 2008",In,2008,s,laliga,https://www.transfermarkt.co.uk/roberto/profil/spieler/37403
Atlético Madrid,Diego Costa,19,Spain,Centre-Forward,CF,£1.44m,Celta de Vigo,Spain,"End of loanJun 30, 2008",In,2008,s,laliga,https://www.transfermarkt.co.uk/diego-costa/profil/spieler/44779
Atlético Madrid,Mario Suárez,21,Spain,Defensive Midfield,DM,£810Th.,Celta de Vigo,Spain,"End of loanJun 30, 2008",In,2008,s,laliga,https://www.transfermarkt.co.uk/mario-suarez/profil/spieler/37337
FC Barcelona,Dani Alves,25,Brazil,Right-Back,RB,£18.00m,Sevilla FC,Spain,£31.95m,In,2008,s,laliga,https://www.transfermarkt.co.uk/dani-alves/profil/spieler/15951
