Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Chelsea FC,Bosingwa,25,Portugal,Right-Back,RB,£15.30m,FC Porto,Portugal,£18.45m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/bosingwa/profil/spieler/9813
Chelsea FC,Deco,30,Portugal,Attacking Midfield,AM,£16.20m,FC Barcelona,Spain,£9.00m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/deco/profil/spieler/8564
Chelsea FC,Fábio Paim,20,Portugal,Right Midfield,RM,£360Th.,Sporting CP,Portugal,Loan,In,2008,s,premier-league,https://www.transfermarkt.co.uk/fabio-paim/profil/spieler/48639
Chelsea FC,Mineiro,33,Brazil,Defensive Midfield,DM,£2.70m,,Without Club,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/mineiro/profil/spieler/35198
Chelsea FC,Carl Magnay,20,Northern Ireland,Right-Back,RB,-,Northampton Town,England,"End of loanApr 9, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/carl-magnay/profil/spieler/42026
Chelsea FC,Lee Sawyer,19,England,Central Midfield,CM,-,Wycombe Wanderers,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/lee-sawyer/profil/spieler/45558
Chelsea FC,Ryan Bertrand,19,England,Left-Back,LB,£675Th.,Norwich City,England,"End of loanMay 31, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/ryan-bertrand/profil/spieler/40611
Chelsea FC,Carl Magnay,19,Northern Ireland,Right-Back,RB,-,Chelsea FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/carl-magnay/profil/spieler/42026
Chelsea FC,Gaël Kakuta,17,DR Congo,Attacking Midfield,AM,-,Chelsea FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/gael-kakuta/profil/spieler/74297
Chelsea FC,Conor Clifford,17,Ireland,Central Midfield,CM,-,Chelsea FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/conor-clifford/profil/spieler/114091
Chelsea FC,Scott Sinclair,20,England,Left Winger,LW,£900Th.,Birmingham City,England,"End of loanMay 25, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/scott-sinclair/profil/spieler/31552
Chelsea FC,Jack Cork,19,England,Defensive Midfield,DM,£675Th.,Watford FC,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/jack-cork/profil/spieler/40613
Chelsea FC,Slobodan Rajkovic,19,Serbia,Centre-Back,CB,£1.17m,PSV Eindhoven,Netherlands,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/slobodan-rajkovic/profil/spieler/35934
Chelsea FC,Alcides,23,Brazil,Centre-Back,CB,£2.70m,PSV Eindhoven,Netherlands,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/alcides/profil/spieler/3835
Chelsea FC,Hernán Crespo,32,Argentina,Centre-Forward,CF,£9.90m,FC Internazionale,Italy,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/hernan-crespo/profil/spieler/3410
Chelsea FC,Khalid Boulahrouz,26,Netherlands,Centre-Back,CB,£4.50m,Sevilla FC,Spain,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/khalid-boulahrouz/profil/spieler/4489
Arsenal FC,Samir Nasri,21,France,Attacking Midfield,AM,£13.50m,Olympique Marseille,France,£14.40m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/samir-nasri/profil/spieler/18935
Arsenal FC,Aaron Ramsey,17,Wales,Central Midfield,CM,£4.50m,Cardiff City,England,£5.76m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/aaron-ramsey/profil/spieler/50057
Arsenal FC,Mikaël Silvestre,31,France,Centre-Back,CB,£3.15m,Manchester United,England,£855Th.,In,2008,s,premier-league,https://www.transfermarkt.co.uk/mikael-silvestre/profil/spieler/3393
Arsenal FC,Amaury Bischoff,21,Portugal,Central Midfield,CM,£270Th.,SV Werder Bremen II,Germany,£270Th.,In,2008,s,premier-league,https://www.transfermarkt.co.uk/amaury-bischoff/profil/spieler/32950
Arsenal FC,Nacer Barazite,18,Netherlands,Attacking Midfield,AM,-,Arsenal FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/nacer-barazite/profil/spieler/44787
Arsenal FC,Armand Traoré,19,Senegal,Left-Back,LB,£1.98m,Portsmouth FC,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/armand-traore/profil/spieler/33783
Arsenal FC,Henri Lansbury,18,England,Central Midfield,CM,£45Th.,Scunthorpe United,England,"End of loanMay 25, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/henri-lansbury/profil/spieler/44794
Arsenal FC,Jack Wilshere,16,England,Central Midfield,CM,-,Arsenal FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/jack-wilshere/profil/spieler/74223
Arsenal FC,Rene Steer,19,England,Left-Back,LB,-,Gillingham FC,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/rene-steer/profil/spieler/44802
Arsenal FC,Wojciech Szczesny,18,Poland,Goalkeeper,GK,£90Th.,Arsenal FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/wojciech-szczesny/profil/spieler/44058
Arsenal FC,Henri Lansbury,17,England,Central Midfield,CM,£45Th.,Arsenal FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/henri-lansbury/profil/spieler/44794
Arsenal FC,Kerrea Gilbert,22,England,Right-Back,RB,£270Th.,Leicester City,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/kerrea-gilbert/profil/spieler/34562
Arsenal FC,Nacer Barazite,18,Netherlands,Attacking Midfield,AM,£900Th.,Derby County,England,"End of loanMay 25, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/nacer-barazite/profil/spieler/44787
Arsenal FC,Carlos Vela,19,Mexico,Right Winger,RW,£5.40m,CA Osasuna,Spain,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/carlos-vela/profil/spieler/35773
Arsenal FC,Fran Mérida,18,Spain,Central Midfield,CM,£2.34m,Real Sociedad,Spain,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/fran-merida/profil/spieler/42920
Liverpool FC,Robbie Keane,28,Ireland,Centre-Forward,CF,£14.85m,Tottenham Hotspur,England,£21.60m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/robbie-keane/profil/spieler/3144
Liverpool FC,Javier Mascherano,24,Argentina,Defensive Midfield,DM,£18.00m,West Ham United,England,£20.25m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/javier-mascherano/profil/spieler/19981
Liverpool FC,Albert Riera,26,Spain,Left Winger,LW,£10.80m,RCD Espanyol Barcelona,Spain,£8.82m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/albert-riera/profil/spieler/7373
Liverpool FC,Andrea Dossena,26,Italy,Left Midfield,LM,£5.85m,Udinese Calcio,Italy,£8.10m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/andrea-dossena/profil/spieler/21863
Liverpool FC,Diego Cavalieri,25,Brazil,Goalkeeper,GK,£1.08m,Sociedade Esportiva Palmeiras,Brazil,£3.96m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/diego-cavalieri/profil/spieler/53231
Liverpool FC,David N'Gog,19,France,Centre-Forward,CF,£900Th.,Paris Saint-Germain,France,£1.35m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/david-ngog/profil/spieler/41242
Liverpool FC,Péter Gulácsi,18,Hungary,Goalkeeper,GK,-,MTK Budapest U19,Hungary,£225Th.,In,2008,s,premier-league,https://www.transfermarkt.co.uk/peter-gulacsi/profil/spieler/57071
Liverpool FC,Philipp Degen,25,Switzerland,Right-Back,RB,£2.25m,Borussia Dortmund,Germany,Free transfer,In,2008,s,premier-league,https://www.transfermarkt.co.uk/philipp-degen/profil/spieler/2895
Liverpool FC,Jermaine Pennant,26,England,Right Winger,RW,£5.40m,Portsmouth FC,England,"End of loanMay 31, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/jermaine-pennant/profil/spieler/3195
Liverpool FC,Craig Lindfield,20,England,Right Midfield,RM,£90Th.,Accrington Stanley,England,"End of loanMay 31, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/craig-lindfield/profil/spieler/45229
Liverpool FC,Robbie Threlfall,20,England,Left-Back,LB,£90Th.,Stockport County,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/robbie-threlfall/profil/spieler/45606
Liverpool FC,Daniel Ayala,17,Spain,Centre-Back,CB,-,Liverpool FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/daniel-ayala/profil/spieler/78966
Liverpool FC,Péter Gulácsi,19,Hungary,Goalkeeper,GK,-,Hereford United (liq.),England,"End of loanMay 10, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/peter-gulacsi/profil/spieler/57071
Liverpool FC,Godwin Antwi,20,Ghana,Centre-Back,CB,£90Th.,Hereford United (liq.),England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/godwin-antwi/profil/spieler/33821
Liverpool FC,Nathan Eccleston,17,England,Centre-Forward,CF,-,Liverpool FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/nathan-eccleston/profil/spieler/88983
Liverpool FC,Martin Kelly,19,England,Right-Back,RB,£45Th.,Huddersfield Town,England,"End of loanMay 31, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/martin-kelly/profil/spieler/78959
Liverpool FC,Stephen Darby,19,England,Right-Back,RB,£90Th.,Liverpool FC U23,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/stephen-darby/profil/spieler/29933
Liverpool FC,David Martin,23,England,Goalkeeper,GK,£180Th.,Leicester City,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/david-martin/profil/spieler/15930
Liverpool FC,Astrit Ajdarevic,19,Albania,Central Midfield,CM,£41Th.,Leicester City,England,"End of loanMay 31, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/astrit-ajdarevic/profil/spieler/37795
Liverpool FC,Martin Kelly,18,England,Right-Back,RB,-,Liverpool FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/martin-kelly/profil/spieler/78959
Liverpool FC,Anthony Le Tallec,23,France,Centre-Forward,CF,£1.62m,Le Mans Union Club 72,France,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/anthony-le-tallec/profil/spieler/4217
Liverpool FC,Besian Idrizaj,20,Austria,Centre-Forward,CF,-,FC Wacker Innsbruck,Austria,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/besian-idrizaj/profil/spieler/20275
Liverpool FC,Scott Carson,22,England,Goalkeeper,GK,£4.73m,Aston Villa,England,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/scott-carson/profil/spieler/14555
Liverpool FC,Miki Roqué,19,Spain,Centre-Back,CB,£180Th.,Xerez CD,Spain,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/miki-roque/profil/spieler/33823
Everton FC,Marouane Fellaini,20,Belgium,Central Midfield,CM,£6.30m,Standard Liège,Belgium,£19.58m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/marouane-fellaini/profil/spieler/39679
Everton FC,Steven Pienaar,26,South Africa,Left Winger,LW,£4.05m,Borussia Dortmund,Germany,£2.48m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/steven-pienaar/profil/spieler/4321
Everton FC,Segundo Castillo,26,Ecuador,Defensive Midfield,DM,£2.48m,Red Star Belgrade,Serbia,Loan fee:£450Th.,In,2008,s,premier-league,https://www.transfermarkt.co.uk/segundo-castillo/profil/spieler/38763
Everton FC,Lars Jacobsen,28,Denmark,Right-Back,RB,£1.35m,1.FC Nuremberg,Germany,Free transfer,In,2008,s,premier-league,https://www.transfermarkt.co.uk/lars-jacobsen/profil/spieler/1423
Everton FC,Louis Saha,30,France,Centre-Forward,CF,£6.75m,Manchester United,England,Free transfer,In,2008,s,premier-league,https://www.transfermarkt.co.uk/louis-saha/profil/spieler/4015
Everton FC,Carlo Nash,34,England,Goalkeeper,GK,£270Th.,Wigan Athletic,England,?,In,2008,s,premier-league,https://www.transfermarkt.co.uk/carlo-nash/profil/spieler/3804
Everton FC,Iain Turner,25,Scotland,Goalkeeper,GK,£405Th.,Nottingham Forest,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/iain-turner/profil/spieler/3582
Everton FC,John Paul Kissock,18,England,Left Midfield,LM,£68Th.,Everton FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/john-paul-kissock/profil/spieler/57076
Everton FC,John Irving,19,England,Centre-Back,CB,£45Th.,Everton FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/john-irving/profil/spieler/57056
Everton FC,Lukas Jutkiewicz,20,England,Centre-Forward,CF,£450Th.,Huddersfield Town,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/lukas-jutkiewicz/profil/spieler/33507
Everton FC,Jack Rodwell,17,England,Defensive Midfield,DM,£45Th.,Everton FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/jack-rodwell/profil/spieler/57079
Everton FC,Aidan Downes,19,Ireland,Centre-Forward,CF,-,Yeovil Town,England,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/aidan-downes/profil/spieler/57069
Aston Villa,James Milner,22,England,Central Midfield,CM,£7.88m,Newcastle United,England,£13.50m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/james-milner/profil/spieler/3333
Aston Villa,Carlos Cuéllar,26,Spain,Centre-Back,CB,£5.40m,Rangers FC,Scotland,£9.00m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/carlos-cuellar/profil/spieler/16576
Aston Villa,Curtis Davies,23,England,Centre-Back,CB,£3.15m,West Bromwich Albion,England,£9.00m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/curtis-davies/profil/spieler/18227
Aston Villa,Steve Sidwell,25,England,Central Midfield,CM,£3.60m,Chelsea FC,England,£5.67m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/steve-sidwell/profil/spieler/13427
Aston Villa,Nicky Shorey,27,England,Left-Back,LB,£5.40m,Reading FC,England,£3.96m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/nicky-shorey/profil/spieler/13426
Aston Villa,Luke Young,29,England,Right-Back,RB,£4.50m,Middlesbrough FC,England,£2.70m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/luke-young/profil/spieler/3271
Aston Villa,Brad Friedel,37,United States,Goalkeeper,GK,£3.15m,Blackburn Rovers,England,£2.25m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/brad-friedel/profil/spieler/3476
Aston Villa,Brad Guzan,23,United States,Goalkeeper,GK,£450Th.,CD Chivas USA,United States,£900Th.,In,2008,s,premier-league,https://www.transfermarkt.co.uk/brad-guzan/profil/spieler/39471
Aston Villa,Stuart Taylor,28,England,Goalkeeper,GK,£630Th.,Cardiff City,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/stuart-taylor/profil/spieler/3190
Aston Villa,Sam Williams,21,England,Centre-Forward,CF,-,Brentford FC,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/sam-williams/profil/spieler/45554
Aston Villa,Barry Bannan,18,Scotland,Central Midfield,CM,-,Aston Villa U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/barry-bannan/profil/spieler/61561
Aston Villa,Barry Bannan,19,Scotland,Central Midfield,CM,£45Th.,Derby County,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/barry-bannan/profil/spieler/61561
Aston Villa,Nathan Delfouneso,17,England,Centre-Forward,CF,£90Th.,Aston Villa U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/nathan-delfouneso/profil/spieler/62642
Aston Villa,Marlon Harewood,29,England,Centre-Forward,CF,£1.98m,Wolverhampton Wanderers,England,"End of loanMay 25, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/marlon-harewood/profil/spieler/10011
Aston Villa,Isaiah Osbourne,21,England,Central Midfield,CM,£450Th.,Nottingham Forest,England,"End of loanMay 31, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/isaiah-osbourne/profil/spieler/45276
Aston Villa,Luke Moore,22,England,Centre-Forward,CF,£3.38m,West Bromwich Albion,England,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/luke-moore/profil/spieler/4075
Blackburn Rovers,Paul Robinson,28,England,Goalkeeper,GK,£4.50m,Tottenham Hotspur,England,£3.96m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/paul-robinson/profil/spieler/3630
Blackburn Rovers,Vince Grella,28,Australia,Central Midfield,CM,£2.25m,Torino FC,Italy,£3.60m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/vince-grella/profil/spieler/6021
Blackburn Rovers,Keith Andrews,27,Ireland,Central Midfield,CM,£90Th.,Milton Keynes Dons,England,£837Th.,In,2008,s,premier-league,https://www.transfermarkt.co.uk/keith-andrews/profil/spieler/8035
Blackburn Rovers,Mark Bunn,23,England,Goalkeeper,GK,-,Northampton Town,England,£135Th.,In,2008,s,premier-league,https://www.transfermarkt.co.uk/mark-bunn/profil/spieler/49319
Blackburn Rovers,Danny Simpson,21,England,Right-Back,RB,£810Th.,Manchester United,England,Loan,In,2008,s,premier-league,https://www.transfermarkt.co.uk/danny-simpson/profil/spieler/37442
Blackburn Rovers,Carlos Villanueva,22,Chile,Attacking Midfield,AM,£1.80m,Audax Italiano,Chile,Loan,In,2008,s,premier-league,https://www.transfermarkt.co.uk/carlos-villanueva/profil/spieler/53164
Blackburn Rovers,Nick Blackman,19,Barbados,Right Winger,RW,£135Th.,Blackpool FC,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/nick-blackman/profil/spieler/67369
Blackburn Rovers,Paul Gallagher,24,Scotland,Central Midfield,CM,£1.58m,Plymouth Argyle,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/paul-gallagher/profil/spieler/10501
Blackburn Rovers,Alex Marrow,18,England,Central Midfield,CM,-,Blackburn Rovers U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/alex-marrow/profil/spieler/117999
Blackburn Rovers,Alan Judge,19,Ireland,Left Midfield,LM,-,Blackburn Rovers U21,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/alan-judge/profil/spieler/42249
Blackburn Rovers,Maceo Rigters,25,Netherlands,Centre-Forward,CF,£810Th.,Barnsley FC,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/maceo-rigters/profil/spieler/27701
Blackburn Rovers,Andreas Arestidou,18,England,Goalkeeper,GK,-,Blackburn Rovers U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/andreas-arestidou/profil/spieler/120570
Blackburn Rovers,Robbie Fowler,33,England,Centre-Forward,CF,£1.62m,,Without Club,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/robbie-fowler/profil/spieler/3225
Blackburn Rovers,Frank Fielding,21,England,Goalkeeper,GK,£270Th.,Rochdale AFC,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/frank-fielding/profil/spieler/57070
Blackburn Rovers,Johnny Flynn,18,Northern Ireland,Centre-Back,CB,-,Blackburn Rovers U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/johnny-flynn/profil/spieler/70206
Portsmouth FC,Peter Crouch,27,England,Centre-Forward,CF,£8.55m,Liverpool FC,England,£12.33m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/peter-crouch/profil/spieler/4072
Portsmouth FC,Younès Kaboul,22,France,Centre-Back,CB,£5.85m,Tottenham Hotspur,England,£5.63m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/younes-kaboul/profil/spieler/27114
Portsmouth FC,Jerome Thomas,25,England,Left Winger,LW,£675Th.,Charlton Athletic,England,Free transfer,In,2008,s,premier-league,https://www.transfermarkt.co.uk/jerome-thomas/profil/spieler/3560
Portsmouth FC,Ben Sahar,18,Israel,Centre-Forward,CF,£360Th.,Chelsea FC,England,Loan,In,2008,s,premier-league,https://www.transfermarkt.co.uk/ben-sahar/profil/spieler/40436
Portsmouth FC,Jon Stewart,19,England,Goalkeeper,GK,£45Th.,Weymouth FC,England,Free transfer,In,2008,s,premier-league,https://www.transfermarkt.co.uk/jon-stewart/profil/spieler/45006
Portsmouth FC,Glen Little,32,England,Right Winger,RW,£585Th.,Reading FC,England,Free transfer,In,2008,s,premier-league,https://www.transfermarkt.co.uk/glen-little/profil/spieler/9879
Portsmouth FC,Omar Alieu Koroma,18,The Gambia,Centre-Forward,CF,-,Hawks Banjul FC,The Gambia,Free transfer,In,2008,s,premier-league,https://www.transfermarkt.co.uk/omar-alieu-koroma/profil/spieler/81837
Portsmouth FC,Nadir Belhadj,26,Algeria,Left-Back,LB,£3.15m,RC Lens,France,Loan,In,2008,s,premier-league,https://www.transfermarkt.co.uk/nadir-belhadj/profil/spieler/23892
Portsmouth FC,Armand Traoré,18,Senegal,Left-Back,LB,£900Th.,Arsenal FC,England,Loan,In,2008,s,premier-league,https://www.transfermarkt.co.uk/armand-traore/profil/spieler/33783
Portsmouth FC,Danijel Subotic,20,Switzerland,Centre-Forward,CF,£180Th.,Southend United,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/danijel-subotic/profil/spieler/65297
Portsmouth FC,Matt Ritchie,19,Scotland,Left-Back,LB,-,Dagenham & Redbridge FC,England,"End of loanMay 1, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/matt-ritchie/profil/spieler/92469
Portsmouth FC,Matt Ritchie,18,Scotland,Left-Back,LB,-,Portsmouth FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/matt-ritchie/profil/spieler/92469
Portsmouth FC,Joel Ward,19,England,Right-Back,RB,-,AFC Bournemouth,England,"End of loanMay 31, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/joel-ward/profil/spieler/92572
Portsmouth FC,Joel Ward,18,England,Right-Back,RB,-,Portsmouth FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/joel-ward/profil/spieler/92572
Portsmouth FC,Glen Little,33,England,Right Winger,RW,£720Th.,Reading FC,England,"End of loanMay 31, 2009",In,2008,s,premier-league,https://www.transfermarkt.co.uk/glen-little/profil/spieler/9879
Portsmouth FC,Callum Reynolds,18,England,Centre-Back,CB,-,Portsmouth FC U18,England,-,In,2008,s,premier-league,https://www.transfermarkt.co.uk/callum-reynolds/profil/spieler/55520
Portsmouth FC,Djimi Traoré,28,Mali,Centre-Back,CB,£2.70m,Stade Rennais FC,France,"End of loanJun 30, 2008",In,2008,s,premier-league,https://www.transfermarkt.co.uk/djimi-traore/profil/spieler/3598
Manchester City,Robinho,24,Brazil,Left Winger,LW,£30.60m,Real Madrid,Spain,£38.70m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/robinho/profil/spieler/15511
Manchester City,Jô,21,Brazil,Centre-Forward,CF,£14.40m,CSKA Moscow,Russia,£21.60m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/jotm/profil/spieler/34156
Manchester City,Shaun Wright-Phillips,26,England,Right Winger,RW,£11.70m,Chelsea FC,England,£10.13m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/shaun-wright-phillips/profil/spieler/3467
Manchester City,Pablo Zabaleta,23,Argentina,Right-Back,RB,£7.20m,RCD Espanyol Barcelona,Spain,£7.83m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/pablo-zabaleta/profil/spieler/20007
Manchester City,Vincent Kompany,22,Belgium,Centre-Back,CB,£9.00m,Hamburger SV,Germany,£7.65m,In,2008,s,premier-league,https://www.transfermarkt.co.uk/vincent-kompany/profil/spieler/9594
