Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
AC Milan,Marco Borriello,26,Italy,Centre-Forward,CF,£10.80m,Genoa CFC,Italy,£7.88m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/marco-borriello/profil/spieler/5825
AC Milan,Luca Antonini,25,Italy,Left-Back,LB,£2.52m,FC Empoli,Italy,£2.61m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/luca-antonini/profil/spieler/6792
AC Milan,Tabaré Viúdez,18,Uruguay,Right Winger,RW,-,Defensor Sporting Club,Uruguay,£2.25m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/tabare-viudez/profil/spieler/76749
AC Milan,Philippe Senderos,23,Switzerland,Centre-Back,CB,£5.85m,Arsenal FC,England,Loan fee:£2.25m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/philippe-senderos/profil/spieler/4277
AC Milan,Mathías Cardacio,20,Uruguay,Central Midfield,CM,-,Club Nacional,Uruguay,£1.80m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/mathias-cardacio/profil/spieler/72648
AC Milan,Mathieu Flamini,24,France,Defensive Midfield,DM,£9.90m,Arsenal FC,England,Free transfer,In,2008,s,serie-a,https://www.transfermarkt.co.uk/mathieu-flamini/profil/spieler/17396
AC Milan,Andriy Shevchenko,31,Ukraine,Centre-Forward,CF,£14.40m,Chelsea FC,England,Loan,In,2008,s,serie-a,https://www.transfermarkt.co.uk/andriy-shevchenko/profil/spieler/3522
AC Milan,Alberto Paloschi,18,Italy,Centre-Forward,CF,£2.25m,Milan Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/alberto-paloschi/profil/spieler/68306
AC Milan,Davide Facchin,21,Italy,Goalkeeper,GK,£90Th.,Milan Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/davide-facchin/profil/spieler/45570
UC Sampdoria,Daniele Dessena,21,Italy,Central Midfield,CM,£3.60m,Parma FC,Italy,£6.03m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/daniele-dessena/profil/spieler/29962
UC Sampdoria,Antonio Cassano,25,Italy,Second Striker,SS,£11.25m,Real Madrid,Spain,£4.50m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/antonio-cassano/profil/spieler/5962
UC Sampdoria,Bruno Fornaroli,20,Uruguay,Centre-Forward,CF,-,Club Nacional,Uruguay,£2.70m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/bruno-fornaroli/profil/spieler/72651
UC Sampdoria,Marius Stankevicius,26,Lithuania,Centre-Back,CB,£810Th.,Brescia Calcio,Italy,£2.70m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/marius-stankevicius/profil/spieler/5966
UC Sampdoria,Antonio Mirante,24,Italy,Goalkeeper,GK,£1.80m,Juventus FC,Italy,£2.43m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/antonio-mirante/profil/spieler/22141
UC Sampdoria,Jonathan Bottinelli,23,Argentina,Centre-Back,CB,£3.83m,Club Atlético San Lorenzo de Almagro,Argentina,£2.34m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/jonathan-bottinelli/profil/spieler/19947
UC Sampdoria,Marco Padalino,24,Switzerland,Right-Back,RB,£135Th.,Piacenza FC,Italy,£2.25m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/marco-padalino/profil/spieler/22088
UC Sampdoria,Paolo Sammarco,25,Italy,Central Midfield,CM,£5.85m,AC Milan,Italy,£2.16m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/paolo-sammarco/profil/spieler/7101
UC Sampdoria,Francesco Signori,19,Italy,Central Midfield,CM,-,AC Montichiari,Italy,£171Th.,In,2008,s,serie-a,https://www.transfermarkt.co.uk/francesco-signori/profil/spieler/61792
UC Sampdoria,Stefano Scappini,20,Italy,Centre-Forward,CF,-,Ternana Calcio,Italy,£135Th.,In,2008,s,serie-a,https://www.transfermarkt.co.uk/stefano-scappini/profil/spieler/83370
UC Sampdoria,Gianluigi Bianco,19,Italy,Left-Back,LB,-,Sampdoria Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/gianluigi-bianco/profil/spieler/61778
UC Sampdoria,Mirko Eramo,18,Italy,Central Midfield,CM,-,Sampdoria Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/mirko-eramo/profil/spieler/61783
UC Sampdoria,Matteo Lanzoni,19,Italy,Centre-Back,CB,-,Sampdoria Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/matteo-lanzoni/profil/spieler/61785
UC Sampdoria,Guido Marilungo,18,Italy,Centre-Forward,CF,-,Sampdoria Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/guido-marilungo/profil/spieler/61786
UC Sampdoria,Mattia Mustacchio,19,Italy,Right Winger,RW,£45Th.,Sampdoria Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/mattia-mustacchio/profil/spieler/56803
UC Sampdoria,Gabriel Ferrari,19,United States,Centre-Forward,CF,£45Th.,Sampdoria Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/gabriel-ferrari/profil/spieler/48716
US Palermo,Cesare Bovo,25,Italy,Centre-Back,CB,£3.15m,Genoa CFC,Italy,£7.07m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/cesare-bovo/profil/spieler/5946
US Palermo,Antonio Nocerino,23,Italy,Central Midfield,CM,£8.55m,Juventus FC,Italy,£6.75m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/antonio-nocerino/profil/spieler/22203
US Palermo,Andrea Raggi,24,Italy,Centre-Back,CB,£3.87m,FC Empoli,Italy,£6.30m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/andrea-raggi/profil/spieler/28845
US Palermo,Marco Amelia,26,Italy,Goalkeeper,GK,£10.80m,AS Livorno,Italy,£5.40m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/marco-amelia/profil/spieler/16810
US Palermo,Igor Budan,28,Croatia,Centre-Forward,CF,£5.85m,Parma FC,Italy,£4.05m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/igor-budan/profil/spieler/19437
US Palermo,Simon Kjaer,19,Denmark,Centre-Back,CB,£1.35m,FC Midtjylland,Denmark,£3.60m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/simon-kjaer/profil/spieler/48859
US Palermo,Moris Carrozzieri,27,Italy,Centre-Back,CB,£3.42m,Atalanta BC,Italy,£3.06m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/moris-carrozzieri/profil/spieler/6747
US Palermo,Davide Succi,26,Italy,Centre-Forward,CF,£990Th.,Ravenna FC,Italy,£2.75m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/davide-succi/profil/spieler/29208
US Palermo,Davide Lanzafame,21,Italy,Centre-Forward,CF,£2.25m,Juventus FC,Italy,£2.25m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/davide-lanzafame/profil/spieler/61539
US Palermo,Levan Mchedlidze,18,Georgia,Centre-Forward,CF,-,FC Empoli,Italy,Loan fee:£1.35m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/levan-mchedlidze/profil/spieler/56912
US Palermo,Túlio de Melo,23,Brazil,Centre-Forward,CF,£5.40m,Le Mans Union Club 72,France,Free transfer,In,2008,s,serie-a,https://www.transfermarkt.co.uk/tulio-de-melo/profil/spieler/22820
US Palermo,Fabio Liverani,32,Italy,Defensive Midfield,DM,£5.40m,ACF Fiorentina,Italy,Free transfer,In,2008,s,serie-a,https://www.transfermarkt.co.uk/fabio-liverani/profil/spieler/5846
US Palermo,Giuseppe Ingrassia,20,Italy,Goalkeeper,GK,-,Palermo Juniores,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/giuseppe-ingrassia/profil/spieler/61749
US Palermo,Samuele Romeo,19,Italy,Centre-Back,CB,-,Palermo Juniores,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/samuele-romeo/profil/spieler/61759
US Palermo,Francesco Inglese,20,Italy,Defender,Defender,-,Palermo Juniores,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/francesco-inglese/profil/spieler/61748
US Palermo,Paolo Carbonaro,19,Italy,Second Striker,SS,£45Th.,Palermo Juniores,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/paolo-carbonaro/profil/spieler/54900
US Palermo,Giuseppe Polito,19,Italy,Second Striker,SS,-,Palermo Juniores,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/giuseppe-polito/profil/spieler/61755
SSC Napoli,Christian Maggio,26,Italy,Right-Back,RB,£8.10m,UC Sampdoria,Italy,£7.20m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/christian-maggio/profil/spieler/21151
SSC Napoli,Germán Denis,26,Argentina,Centre-Forward,CF,£7.43m,Club Atlético Independiente,Argentina,£6.78m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/german-denis/profil/spieler/30873
SSC Napoli,Leandro Rinaudo,25,Italy,Centre-Back,CB,£2.25m,US Palermo,Italy,£4.95m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/leandro-rinaudo/profil/spieler/21988
SSC Napoli,Salvatore Aronica,30,Italy,Centre-Back,CB,£1.08m,Reggina Calcio,Italy,£2.41m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/salvatore-aronica/profil/spieler/19182
SSC Napoli,Andrea Russotto,20,Italy,Attacking Midfield,AM,£1.17m,AC Bellinzona,Switzerland,Loan fee:£315Th.,In,2008,s,serie-a,https://www.transfermarkt.co.uk/andrea-russotto/profil/spieler/20590
SSC Napoli,Luca Lacrimini,30,Italy,Left-Back,LB,£45Th.,AC Ancona,Italy,Free transfer,In,2008,s,serie-a,https://www.transfermarkt.co.uk/luca-lacrimini/profil/spieler/41807
SSC Napoli,Mario D'Urso,18,Italy,Defender,Defender,-,Napoli Primavera ,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/mario-durso/profil/spieler/133961
Juventus FC,Amauri,28,Italy,Centre-Forward,CF,£14.40m,US Palermo,Italy,£20.52m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/amauri/profil/spieler/6234
Juventus FC,Christian Poulsen,28,Denmark,Defensive Midfield,DM,£9.90m,Sevilla FC,Spain,£8.78m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/christian-poulsen/profil/spieler/1443
Juventus FC,Paolo De Ceglie,21,Italy,Left-Back,LB,£2.88m,AC Siena,Italy,£3.15m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/paolo-de-ceglie/profil/spieler/44709
Juventus FC,Alexander Manninger,31,Austria,Goalkeeper,GK,£2.70m,Udinese Calcio,Italy,£2.25m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/alexander-manninger/profil/spieler/5278
Juventus FC,Dario Knezevic,26,Croatia,Centre-Back,CB,£3.42m,AS Livorno,Italy,Loan fee:£675Th.,In,2008,s,serie-a,https://www.transfermarkt.co.uk/dario-knezevic/profil/spieler/27875
Juventus FC,Albin Ekdal,18,Sweden,Defensive Midfield,DM,£900Th.,IF Brommapojkarna,Sweden,£540Th.,In,2008,s,serie-a,https://www.transfermarkt.co.uk/albin-ekdal/profil/spieler/49275
Juventus FC,Antonio Chimenti,38,Italy,Goalkeeper,GK,£90Th.,Udinese Calcio,Italy,Free transfer,In,2008,s,serie-a,https://www.transfermarkt.co.uk/antonio-chimenti/profil/spieler/5745
Juventus FC,Olof Mellberg,30,Sweden,Centre-Back,CB,£6.75m,Aston Villa,England,Free transfer,In,2008,s,serie-a,https://www.transfermarkt.co.uk/olof-mellberg/profil/spieler/3098
Juventus FC,Dario Campagna,20,Italy,Right-Back,RB,-,Juventus Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/dario-campagna/profil/spieler/62356
Juventus FC,Lorenzo Ariaudo,19,Italy,Centre-Back,CB,-,Juventus Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/lorenzo-ariaudo/profil/spieler/84921
Juventus FC,Cristian Pasquato,18,Italy,Second Striker,SS,-,Juventus Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/cristian-pasquato/profil/spieler/62379
Juventus FC,Alessandro D'Antoni,19,Italy,Second Striker,SS,-,Juventus Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/alessandro-dantoni/profil/spieler/75404
Juventus FC,Davide Borin,19,Italy,Centre-Back,CB,-,Juventus Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/davide-borin/profil/spieler/62354
Juventus FC,Nicola Cosentini,20,Italy,Defensive Midfield,DM,-,Juventus Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/nicola-cosentini/profil/spieler/62361
Genoa CFC,Diego Milito,29,Argentina,Centre-Forward,CF,£16.20m,Real Zaragoza,Spain,£11.70m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/diego-milito/profil/spieler/22202
Genoa CFC,Domenico Criscito,21,Italy,Left-Back,LB,£4.05m,Juventus FC,Italy,£10.35m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/domenico-criscito/profil/spieler/44136
Genoa CFC,Raffaele Palladino,24,Italy,Left Winger,LW,£9.00m,Juventus FC,Italy,£4.50m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/raffaele-palladino/profil/spieler/28855
Genoa CFC,Andrea Gasbarroni,26,Italy,Second Striker,SS,£3.60m,Parma FC,Italy,£4.50m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/andrea-gasbarroni/profil/spieler/20967
Genoa CFC,Francesco Modesto,26,Italy,Left-Back,LB,£4.50m,Reggina Calcio,Italy,£4.05m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/francesco-modesto/profil/spieler/22320
Genoa CFC,Sokratis,20,Greece,Centre-Back,CB,£2.43m,AEK Athens,Greece,£3.42m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/sokratis/profil/spieler/34322
Genoa CFC,Giandomenico Mesto,26,Italy,Right-Back,RB,£4.95m,Udinese Calcio,Italy,£2.70m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/giandomenico-mesto/profil/spieler/16744
Genoa CFC,Alessandro Potenza,24,Italy,Centre-Back,CB,£1.80m,ACF Fiorentina,Italy,£1.98m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/alessandro-potenza/profil/spieler/16828
Genoa CFC,Salvatore Bocchetti,21,Italy,Centre-Back,CB,£810Th.,Frosinone Calcio,Italy,£1.98m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/salvatore-bocchetti/profil/spieler/42678
Genoa CFC,Andrea Ranocchia,20,Italy,Centre-Back,CB,£720Th.,AC Arezzo,Italy,£1.62m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/andrea-ranocchia/profil/spieler/44327
Genoa CFC,Davide Di Gennaro,20,Italy,Defensive Midfield,DM,£540Th.,AC Milan,Italy,£1.35m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/davide-di-gennaro/profil/spieler/52136
Genoa CFC,Giuseppe Biava,31,Italy,Centre-Back,CB,£1.80m,US Palermo,Italy,£1.08m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/giuseppe-biava/profil/spieler/20913
Genoa CFC,Steve Pinau,20,France,Attacking Midfield,AM,£45Th.,AS Monaco B,Monaco,£504Th.,In,2008,s,serie-a,https://www.transfermarkt.co.uk/steve-pinau/profil/spieler/6295
Genoa CFC,Boško Janković,24,Serbia,Right Winger,RW,£3.60m,US Palermo,Italy,Loan fee:£45Th.,In,2008,s,serie-a,https://www.transfermarkt.co.uk/bo-scaron-ko-jankovi%C4%87/profil/spieler/19708
Genoa CFC,Matteo Ferrari,28,Italy,Centre-Back,CB,£3.60m,AS Roma,Italy,Free transfer,In,2008,s,serie-a,https://www.transfermarkt.co.uk/matteo-ferrari/profil/spieler/5860
Genoa CFC,Marcel Román,20,Uruguay,Defensive Midfield,DM,-,CA Peñarol,Uruguay,?,In,2008,s,serie-a,https://www.transfermarkt.co.uk/marcel-roman/profil/spieler/59312
Genoa CFC,Rubén Olivera,25,Uruguay,Central Midfield,CM,£1.35m,Juventus FC,Italy,Loan,In,2008,s,serie-a,https://www.transfermarkt.co.uk/ruben-olivera/profil/spieler/5768
Genoa CFC,Salvatore Aurelio,23,Italy,Left Winger,LW,£45Th.,FC Crotone,Italy,?,In,2008,s,serie-a,https://www.transfermarkt.co.uk/salvatore-aurelio/profil/spieler/38579
Genoa CFC,Giuseppe Greco,24,Italy,Centre-Forward,CF,£360Th.,Rimini FC,Italy,?,In,2008,s,serie-a,https://www.transfermarkt.co.uk/giuseppe-greco/profil/spieler/44137
Genoa CFC,Alessandro Di Maio,21,Italy,Centre-Back,CB,-,Valenzana Mado SSD,Italy,?,In,2008,s,serie-a,https://www.transfermarkt.co.uk/alessandro-di-maio/profil/spieler/61376
Genoa CFC,Armando Padula,22,Italy,Defender,Defender,-,Sorrento 1945,Italy,?,In,2008,s,serie-a,https://www.transfermarkt.co.uk/armando-padula/profil/spieler/296714
Genoa CFC,Nicolás Domingo,22,Argentina,Defensive Midfield,DM,£383Th.,Club Atlético River Plate,Argentina,Loan,In,2008,s,serie-a,https://www.transfermarkt.co.uk/nicolas-domingo/profil/spieler/39150
Genoa CFC,Davide Brivio,20,Italy,Left-Back,LB,£1.08m,Vicenza Calcio,Italy,Loan,In,2008,s,serie-a,https://www.transfermarkt.co.uk/davide-brivio/profil/spieler/38824
Genoa CFC,Vincenzo Rennella,19,Italy,Centre-Forward,CF,£68Th.,FC Lugano,Switzerland,?,In,2008,s,serie-a,https://www.transfermarkt.co.uk/vincenzo-rennella/profil/spieler/61401
Genoa CFC,Thiago Motta,26,Italy,Defensive Midfield,DM,£4.50m,,Without Club,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/thiago-motta/profil/spieler/7602
Genoa CFC,Matteo D'Alessandro,19,Italy,Central Midfield,CM,-,Genoa Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/matteo-dalessandro/profil/spieler/62236
Genoa CFC,Selim Ben Djemia,19,Tunisia,Centre-Back,CB,-,Genoa Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/selim-ben-djemia/profil/spieler/119261
Genoa CFC,Jacopo Sbravati,18,Italy,Right Winger,RW,-,Genoa Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/jacopo-sbravati/profil/spieler/157299
Genoa CFC,Emmanuel Ledesma,20,Argentina,Right Winger,RW,-,Genoa Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/emmanuel-ledesma/profil/spieler/62247
Genoa CFC,Umberto Eusepi,19,Italy,Centre-Forward,CF,-,Genoa Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/umberto-eusepi/profil/spieler/62238
Genoa CFC,Nicolò Antonelli,18,Italy,Centre-Back,CB,-,Genoa Primavera,Italy,-,In,2008,s,serie-a,https://www.transfermarkt.co.uk/nicolo-antonelli/profil/spieler/127763
ACF Fiorentina,Alberto Gilardino,25,Italy,Centre-Forward,CF,£15.30m,AC Milan,Italy,£12.60m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/alberto-gilardino/profil/spieler/5878
ACF Fiorentina,Juan Manuel Vargas,24,Peru,Left-Back,LB,£9.90m,Calcio Catania,Italy,£10.80m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/juan-manuel-vargas/profil/spieler/30584
ACF Fiorentina,Felipe Melo,25,Brazil,Defensive Midfield,DM,£4.50m,UD Almería,Spain,£7.20m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/felipe-melo/profil/spieler/35537
ACF Fiorentina,Stevan Jovetic,18,Montenegro,Centre-Forward,CF,£6.30m,FK Partizan Belgrade,Serbia,£7.20m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/stevan-jovetic/profil/spieler/46104
ACF Fiorentina,Gianluca Comotto,29,Italy,Right-Back,RB,£2.43m,Torino FC,Italy,£4.32m,In,2008,s,serie-a,https://www.transfermarkt.co.uk/gianluca-comotto/profil/spieler/16685
