Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
Middlesbrough FC,Jan Aage Fjörtoft,27,Norway,Centre-Forward,CF,-,Swindon Town,England,£1.62m,In,1994,s,championship
Middlesbrough FC,Neil Cox,22,England,Centre-Back,CB,-,Aston Villa,England,£1.26m,In,1994,s,championship
Middlesbrough FC,Nigel Pearson,30,England,Centre-Back,CB,-,Sheffield Wednesday,England,£810k,In,1994,s,championship
Middlesbrough FC,Gary Walsh,26,England,Goalkeeper,GK,-,Manchester United,England,£630k,In,1994,s,championship
Middlesbrough FC,Craig Liddle,22,England,Centre-Back,CB,-,Blyth Spartans AFC,England,Free transfer,In,1994,s,championship
Middlesbrough FC,Jaime Moreno,20,Bolivia,Centre-Forward,CF,-,Independiente Santa Fe,Colombia,Free transfer,In,1994,s,championship
Middlesbrough FC,Viv Anderson,37,England,Right-Back,RB,-,Barnsley FC,England,?,In,1994,s,championship
Middlesbrough FC,Clayton Blackmore,29,Wales,Left-Back,LB,-,Manchester United,England,?,In,1994,s,championship
Middlesbrough FC,David Winnie,27,Scotland,Defender,Defender,-,Aberdeen FC,Scotland,Loan,In,1994,s,championship
Middlesbrough FC,Bryan Robson,37,England,Central Midfield,CM,-,Manchester United,England,?,In,1994,s,championship
Middlesbrough FC,Andy Todd,20,England,Centre-Back,CB,-,Swindon Town,England,"End of loanMay 1, 1995",In,1994,s,championship
Bristol City,Kevin Watson,20,England,Central Midfield,CM,-,Brentford FC,England,Free transfer,In,1994,s,championship
Bristol City,Scott Paterson,22,Scotland,Centre-Back,CB,-,Liverpool FC,England,Free transfer,In,1994,s,championship
Bristol City,Jim Brennan,17,Canada,Left Midfield,LM,-,AS Sora Calcio,Italy,Free transfer,In,1994,s,championship
Bristol City,Colin Loss,20,England,Right Midfield,RM,-,Gresley Rovers,England,?,In,1994,s,championship
Bristol City,Dave Martin,32,England,Central Midfield,CM,-,Northampton Town,England,"End of loanMay 31, 1995",In,1994,s,championship
Nottingham Forest,Kevin Campbell,24,England,Centre-Forward,CF,-,Arsenal FC,England,£3.78m,In,1994,s,championship
Nottingham Forest,Bryan Roy,24,Netherlands,Right Winger,RW,-,Foggia Calcio,Italy,£2.25m,In,1994,s,championship
Nottingham Forest,Carl Tiler,25,England,Defender,Defender,-,Swindon Town,England,"End of loanMay 31, 1995",In,1994,s,championship
Nottingham Forest,Kingsley Black,26,Northern Ireland,Left Midfield,LM,-,Sheffield United,England,"End of loanMay 31, 1995",In,1994,s,championship
Nottingham Forest,Gary Bull,28,England,Forward,Forward,-,Birmingham City,England,"End of loanMay 31, 1995",In,1994,s,championship
Nottingham Forest,Vance Warner,20,England,Defender,Defender,-,Nottingham Forest U18,England,-,In,1994,s,championship
Swansea City,John Hendry,24,Scotland,Centre-Forward,CF,-,Tottenham Hotspur,England,Loan,In,1994,s,championship
Brentford FC,Nicky Forster,20,England,Centre-Forward,CF,-,Gillingham FC,England,£135k,In,1994,s,championship
Brentford FC,Carl Asaba,21,England,Centre-Forward,CF,-,Dulwich Hamlet FC,England,Free transfer,In,1994,s,championship
Brentford FC,Paul Davis,32,England,Central Midfield,CM,-,Stabæk Fotball,Norway,"End of loanSep 1, 1994",In,1994,s,championship
Brentford FC,Gus Hurdle,20,Barbados,Defender,Defender,-,Dorchester Town,England,?,In,1994,s,championship
Brentford FC,Kevin Watson,21,England,Central Midfield,CM,-,Barnet FC,England,"End of loanMay 1, 1995",In,1994,s,championship
Sheffield Wednesday,Ian Nolan,24,Northern Ireland,Defender,Defender,-,Tranmere Rovers,England,£2.03m,In,1994,s,championship
Sheffield Wednesday,Peter Atherton,24,England,Right-Back,RB,-,Coventry City,England,£1.04m,In,1994,s,championship
Sheffield Wednesday,Klas Ingesson,25,Sweden,Defensive Midfield,DM,-,PSV Eindhoven,Netherlands,?,In,1994,s,championship
Sheffield Wednesday,Ian Taylor,26,England,Midfielder,Midfielder,-,Port Vale FC,England,?,In,1994,s,championship
Sheffield Wednesday,Dan Petrescu,26,Romania,Right-Back,RB,-,Genoa 1893,Italy,?,In,1994,s,championship
Sheffield Wednesday,Lee Briscoe,18,England,Left-Back,LB,-,Sheffield Wednesday U18,England,-,In,1994,s,championship
Sheffield Wednesday,Phil King,26,England,Left-Back,LB,-,Notts County,England,"End of loanJun 30, 1994",In,1994,s,championship
Hull City,Nicky Mohan,23,England,Defender,Defender,-,Middlesbrough FC,England,£360k,In,1994,s,championship
Preston North End,Terry Fleming,21,England,Midfielder,Midfielder,-,Northampton Town,England,Free transfer,In,1994,s,championship
Preston North End,Barry Richardson,24,England,Goalkeeper,GK,-,Northampton Town,England,£27k,In,1994,s,championship
Preston North End,David Lucas,16,England,Goalkeeper,GK,-,Preston North End U18,England,-,In,1994,s,championship
Preston North End,Jamie Squires,18,England,Centre-Back,CB,-,Preston North End U18,England,-,In,1994,s,championship
Blackburn Rovers,Chris Sutton,21,England,Centre-Forward,CF,-,Norwich City,England,£6.75m,In,1994,s,championship
Blackburn Rovers,Shay Given,18,Ireland,Goalkeeper,GK,-,Celtic FC,Scotland,Free transfer,In,1994,s,championship
Blackburn Rovers,Tony Gale,34,England,Centre-Back,CB,-,West Ham United,England,Free transfer,In,1994,s,championship
Blackburn Rovers,Robbie Slater,29,Australia,Central Midfield,CM,-,RC Lens,France,?,In,1994,s,championship
Blackburn Rovers,Wayne Gill,18,England,Midfielder,Midfielder,-,Blackburn Rovers U18,England,-,In,1994,s,championship
Blackburn Rovers,Thomas Morgan,17,Ireland,Defensive Midfield,DM,-,Blackburn Rovers U18,England,-,In,1994,s,championship
Blackburn Rovers,Marlon Broomes,16,England,Centre-Back,CB,-,Blackburn Rovers U18,England,-,In,1994,s,championship
Stoke City,Paul Peschisolido,23,Canada,Centre-Forward,CF,-,Birmingham City,England,£540k,In,1994,s,championship
Stoke City,Gary Holt,21,Scotland,Central Midfield,CM,-,Celtic FC,Scotland,Free transfer,In,1994,s,championship
Stoke City,Ray Wallace,24,England,Defender,Defender,-,Leeds United,England,Free transfer,In,1994,s,championship
Stoke City,John Dreyer,31,England,Defender,Defender,-,Luton Town,England,?,In,1994,s,championship
Stoke City,John Clark,29,Scotland,Centre-Back,CB,-,Dundee United FC,Scotland,?,In,1994,s,championship
Stoke City,Kevin Keen,27,England,Midfielder,Midfielder,-,Wolverhampton Wanderers,England,?,In,1994,s,championship
Stoke City,Ray Wallace,25,England,Defender,Defender,-,Hull City,England,"End of loanMay 31, 1995",In,1994,s,championship
Stoke City,Mark Bailey,17,England,Right-Back,RB,-,Stoke City U18,England,-,In,1994,s,championship
Stoke City,Wayne Biggins,33,England,Centre-Forward,CF,-,Luton Town,England,"End of loanMay 31, 1995",In,1994,s,championship
Birmingham City,Jonathan Hunt,22,England,Forward,Forward,-,Southend United,England,£675k,In,1994,s,championship
Birmingham City,Gary Poole,27,England,Right-Back,RB,-,Southend United,England,£51k,In,1994,s,championship
Birmingham City,Mark Ward,31,England,Left-Back,LB,-,Everton FC,England,?,In,1994,s,championship
Birmingham City,José Dominguez,20,Portugal,Left Winger,LW,-,SL Benfica,Portugal,?,In,1994,s,championship
Birmingham City,Dave Regis,30,England,Forward,Forward,-,Stoke City,England,?,In,1994,s,championship
Birmingham City,Gary Bull,28,England,Forward,Forward,-,Nottingham Forest,England,Loan,In,1994,s,championship
Birmingham City,Tommy Mooney,22,England,Centre-Forward,CF,-,Watford FC,England,?,In,1994,s,championship
Birmingham City,Bryan Small,22,England,Defender,Defender,-,Aston Villa,England,Loan,In,1994,s,championship
Birmingham City,Andy Saville,30,England,Centre-Forward,CF,-,Burnley FC,England,"End of loanMay 31, 1995",In,1994,s,championship
Birmingham City,Jon Bass,18,England,Right-Back,RB,-,Birmingham City U18,England,-,In,1994,s,championship
Wigan Athletic,Paul Tait,19,England,Centre-Forward,CF,-,Everton FC U21,England,Free transfer,In,1994,s,championship
Wigan Athletic,Joe Jakub,36,Scotland,Right-Back,RB,-,Chester City (diss.),England,?,In,1994,s,championship
Wigan Athletic,David Campbell,29,Northern Ireland,Midfielder,Midfielder,-,,Unknown,?,In,1994,s,championship
Wigan Athletic,Ray Woods,29,England,Attacking Midfield,AM,-,Coventry City,England,Loan,In,1994,s,championship
Wigan Athletic,Brendan Ormsby,33,England,Defender,Defender,-,Scarborough Athletic,England,?,In,1994,s,championship
Queens Park Rangers,Steve Hodge,31,England,Central Midfield,CM,-,Leeds United,England,£324k,In,1994,s,championship
Queens Park Rangers,Matt Brazier,17,England,Midfielder,Midfielder,-,,Unknown,?,In,1994,s,championship
Queens Park Rangers,Sieb Dijkstra,27,Netherlands,Goalkeeper,GK,-,Motherwell FC,Scotland,?,In,1994,s,championship
Queens Park Rangers,Dennis Bailey,29,England,Forward,Forward,-,Brentford FC,England,"End of loanMay 31, 1995",In,1994,s,championship
Queens Park Rangers,Chris Plummer,17,England,Defender,Defender,-,Queens Park Rangers U18,England,-,In,1994,s,championship
Queens Park Rangers,Marvin Bryan,19,England,Midfielder,Midfielder,-,Doncaster Rovers,England,"End of loanMay 31, 1995",In,1994,s,championship
Queens Park Rangers,Trevor Challis,18,England,Defender,Defender,-,Queens Park Rangers U18,England,-,In,1994,s,championship
Reading FC,Simon Osborn,22,England,Central Midfield,CM,-,Crystal Palace,England,£135k,In,1994,s,championship
Reading FC,Darren Barnard,22,Wales,Left-Back,LB,-,Chelsea FC,England,Loan,In,1994,s,championship
Reading FC,Paul Holsgrove,24,England,Central Midfield,CM,-,Millwall FC,England,Free transfer,In,1994,s,championship
Reading FC,Dariusz Wdowczyk,31,Poland,Left-Back,LB,-,Celtic FC,Scotland,?,In,1994,s,championship
Reading FC,Michael Thorp,18,England,Defender,Defender,-,Reading FC U18,England,-,In,1994,s,championship
Millwall FC,Jason van Blerk,26,Australia,Left Midfield,LM,-,Go Ahead Eagles Deventer,Netherlands,£301k,In,1994,s,championship
Millwall FC,Tony Kelly,30,England,Central Midfield,CM,-,Port Vale FC,England,Free transfer,In,1994,s,championship
Millwall FC,Maurice Doyle,25,England,Midfielder,Midfielder,-,Queens Park Rangers,England,?,In,1994,s,championship
Millwall FC,Richard Cadette,29,England,Centre-Forward,CF,-,Falkirk FC,Scotland,?,In,1994,s,championship
Millwall FC,Dave Savage,20,Ireland,Midfielder,Midfielder,-,Longford Town FC,Ireland,?,In,1994,s,championship
Millwall FC,Gavin Maguire,26,England,Centre-Back,CB,-,Scarborough FC (diss.),England,"End of loanJun 30, 1994",In,1994,s,championship
Millwall FC,Bruce Murray,28,United States,Centre-Forward,CF,-,Stockport County,England,"End of loanJun 1, 1994",In,1994,s,championship
Luton Town,Dwight Marshall,28,England,Forward,Forward,-,Plymouth Argyle,England,£170k,In,1994,s,championship
Luton Town,Fred Barber,30,England,Goalkeeper,GK,-,Peterborough United,England,£27k,In,1994,s,championship
Luton Town,Gary Waddock,32,Ireland,Defensive Midfield,DM,-,Bristol Rovers,England,?,In,1994,s,championship
Luton Town,Jamie Campbell,22,England,Left-Back,LB,-,Cambridge United,England,"End of loanMay 1, 1995",In,1994,s,championship
Luton Town,Kelvin Davis,18,England,Goalkeeper,GK,-,Torquay United FC,England,"End of loanOct 1, 1994",In,1994,s,championship
Luton Town,Kelvin Davis,17,England,Goalkeeper,GK,-,Luton Town U18,England,-,In,1994,s,championship
Barnsley FC,Malcolm Shotton,37,England,Centre-Back,CB,-,Ayr United FC,Scotland,Free transfer,In,1994,s,championship
Charlton Athletic,David Whyte,23,England,Forward,Forward,-,Crystal Palace,England,£513k,In,1994,s,championship
Charlton Athletic,Paul Mortimer,26,England,Midfielder,Midfielder,-,Crystal Palace,England,£226k,In,1994,s,championship
Charlton Athletic,Keith Jones,28,England,Midfielder,Midfielder,-,Southend United,England,£203k,In,1994,s,championship
Charlton Athletic,Andy Petterson,24,Australia,Goalkeeper,GK,-,Luton Town,England,£87k,In,1994,s,championship
Charlton Athletic,Scott McGleish,20,England,Centre-Forward,CF,-,,Unknown,Free transfer,In,1994,s,championship
Charlton Athletic,Mike Ammann,23,United States,Goalkeeper,GK,-,Cal State Fullerton Titans (Cal State Fullerton),United States,?,In,1994,s,championship
Charlton Athletic,Scott McGleish,21,England,Centre-Forward,CF,-,Leyton Orient,England,"End of loanMay 1, 1995",In,1994,s,championship
Charlton Athletic,Lee Bowyer,17,England,Central Midfield,CM,-,Charlton Athletic U18,England,-,In,1994,s,championship
Cardiff City,Alan Walsh,37,England,Left Midfield,LM,-,Hartlepool United,England,?,Out,1994,s,championship
Cardiff City,Kevin Bartley,18,Wales,Forward,Forward,-,Afan Lido FC,Wales,?,Out,1994,s,championship
Fulham FC,Sean Farrell,25,England,Forward,Forward,-,Peterborough United,England,£151k,Out,1994,s,championship
Fulham FC,Glen Thomas,26,England,Centre-Back,CB,-,Peterborough United,England,Free transfer,Out,1994,s,championship
Fulham FC,Martin Pike,29,England,Right-Back,RB,-,Rotherham United,England,Free transfer,Out,1994,s,championship
Fulham FC,Steve Archibald,37,Scotland,Centre-Forward,CF,-,East Fife FC,Scotland,?,Out,1994,s,championship
Fulham FC,Jeff Eckhardt,28,England,Centre-Back,CB,-,Stockport County,England,?,Out,1994,s,championship
Fulham FC,Peter Baah,21,England,Right Winger,RW,-,Northwich Victoria,England,?,Out,1994,s,championship
Fulham FC,Paul Kelly,20,England,Defensive Midfield,DM,-,Hendon Town FC,England,?,Out,1994,s,championship
Huddersfield Town,Peter Jackson,33,England,Centre-Back,CB,-,Chester City (diss.),England,Free transfer,Out,1994,s,championship
Huddersfield Town,Gerry Harrison,22,England,Midfielder,Midfielder,-,Burnley FC,England,Free transfer,Out,1994,s,championship
Huddersfield Town,Phil Starbuck,25,England,Centre-Forward,CF,-,Sheffield United,England,?,Out,1994,s,championship
Huddersfield Town,Paul Williams,25,England,Defender,Defender,-,Coventry City,England,"End of loanMay 31, 1995",Out,1994,s,championship
Huddersfield Town,Chris Short,25,England,Defender,Defender,-,Notts County,England,"End of loanMay 31, 1995",Out,1994,s,championship
Leeds United,Jon Newsome,23,England,Defender,Defender,-,Norwich City,England,£1.35m,Out,1994,s,championship
Leeds United,Steve Hodge,31,England,Central Midfield,CM,-,Queens Park Rangers,England,£324k,Out,1994,s,championship
Leeds United,Ray Wallace,24,England,Defender,Defender,-,Stoke City,England,Free transfer,Out,1994,s,championship
Leeds United,Ryan Nicholls,21,Wales,Forward,Forward,-,Strømsgodset IF,Norway,Loan,Out,1994,s,championship
Leeds United,Jamie Forrester,19,England,Left Winger,LW,-,Scunthorpe United,England,?,Out,1994,s,championship
West Bromwich Albion,Wayne Fereday,31,England,Right Winger,RW,-,Cardiff City,Wales,?,Out,1994,s,championship
Derby County,Paul Kitson,23,England,Centre-Forward,CF,-,Newcastle United,England,£3.04m,Out,1994,s,championship
Derby County,Craig Ramage,24,England,Midfielder,Midfielder,-,Watford FC,England,£104k,Out,1994,s,championship
Derby County,Mark Stallard,19,England,Centre-Forward,CF,-,Fulham FC,England,Loan,Out,1994,s,championship
Derby County,Kevin Ratcliffe,33,Wales,Centre-Back,CB,-,Chester City (diss.),England,?,Out,1994,s,championship
Derby County,Richard Goulooze,26,Netherlands,Right-Back,RB,-,Cambuur-Leeuwarden bvo,Netherlands,?,Out,1994,s,championship
Middlesbrough FC,Nicky Mohan,23,England,Midfielder,Midfielder,-,Leicester City,England,£405k,Out,1994,s,championship
Middlesbrough FC,Nicky Mohan,23,England,Defender,Defender,-,Hull City,England,£360k,Out,1994,s,championship
Middlesbrough FC,Richard Liburd,20,England,Defender,Defender,-,Bradford City,England,£212k,Out,1994,s,championship
Middlesbrough FC,Andy Collett,20,England,Goalkeeper,GK,-,Bristol Rovers,England,£11k,Out,1994,s,championship
Middlesbrough FC,David Winnie,27,Scotland,Defender,Defender,-,Aberdeen FC,Scotland,"End of loanSep 1, 1994",Out,1994,s,championship
Bristol City,Liam Robinson,28,England,Centre-Forward,CF,-,Burnley FC,England,£249k,Out,1994,s,championship
Bristol City,Gary Shelton,36,England,Midfielder,Midfielder,-,Chester City (diss.),England,Free transfer,Out,1994,s,championship
Bristol City,Mark Aizlewood,34,Wales,Centre-Back,CB,-,Cardiff City,Wales,?,Out,1994,s,championship
Bristol City,Leroy Rosenior,29,England,Forward,Forward,-,Fleet Town FC,England,?,Out,1994,s,championship
Bristol City,Andy Llewellyn,28,England,Right-Back,RB,-,Hereford United (liq.),England,?,Out,1994,s,championship
Bristol City,Colin Loss,21,England,Right Midfield,RM,-,FC Merthyr Town,Wales,?,Out,1994,s,championship
Bristol City,Fitzroy Simpson,24,Jamaica,Midfielder,Midfielder,-,Manchester City,England,"End of loanJun 30, 1994",Out,1994,s,championship
Bristol City,Brian Borrows,33,England,Right-Back,RB,-,Coventry City,England,"End of loanJun 1, 1994",Out,1994,s,championship
Nottingham Forest,Lee Glover,24,Scotland,Forward,Forward,-,Port Vale FC,England,£216k,Out,1994,s,championship
Nottingham Forest,Gary Crosby,30,England,Midfielder,Midfielder,-,Huddersfield Town,England,Free transfer,Out,1994,s,championship
Nottingham Forest,Gary Bull,28,England,Forward,Forward,-,Birmingham City,England,Loan,Out,1994,s,championship
Swansea City,Richard Jones,25,Wales,Midfielder,Midfielder,-,Barry Town United FC,Wales,?,Out,1994,s,championship
Brentford FC,Kevin Watson,20,England,Central Midfield,CM,-,Bristol City,England,Free transfer,Out,1994,s,championship
Brentford FC,David Thompson,25,England,Centre-Back,CB,-,Blackpool FC,England,?,Out,1994,s,championship
Brentford FC,Graham Benstead,30,England,Goalkeeper,GK,-,Kettering Town,England,?,Out,1994,s,championship
Brentford FC,Dennis Bailey,29,England,Forward,Forward,-,Queens Park Rangers,England,"End of loanMay 31, 1995",Out,1994,s,championship
Sheffield Wednesday,Carlton Palmer,28,England,Defensive Midfield,DM,-,Leeds United,England,£2.84m,Out,1994,s,championship
Sheffield Wednesday,Nigel Pearson,30,England,Centre-Back,CB,-,Middlesbrough FC,England,£810k,Out,1994,s,championship
Sheffield Wednesday,Nigel Worthington,32,Northern Ireland,Left-Back,LB,-,Leeds United,England,£360k,Out,1994,s,championship
Sheffield Wednesday,Nigel Jemson,25,England,Forward,Forward,-,Notts County,England,£338k,Out,1994,s,championship
Sheffield Wednesday,Simon Coleman,26,England,Defender,Defender,-,Bolton Wanderers,England,£286k,Out,1994,s,championship
Sheffield Wednesday,Phil King,26,England,Left-Back,LB,-,Aston Villa,England,£216k,Out,1994,s,championship
Sheffield Wednesday,Roland Nilsson,30,Sweden,Right-Back,RB,-,Helsingborgs IF,Sweden,?,Out,1994,s,championship
Sheffield Wednesday,Trevor Francis,40,England,Centre-Forward,CF,-,,Retired,-,Out,1994,s,championship
Hull City,Dave Norton,29,England,Midfielder,Midfielder,-,Northampton Town,England,£32k,Out,1994,s,championship
Hull City,Ian Ormondroyd,30,England,Forward,Forward,-,Leicester City,England,"End of loanMay 31, 1995",Out,1994,s,championship
Hull City,Brian Mitchell,30,Scotland,Right-Back,RB,-,,Retired,-,Out,1994,s,championship
Hull City,Gary Lund,30,England,Centre-Forward,CF,-,Notts County,England,"End of loanMay 31, 1995",Out,1994,s,championship
Hull City,Ray Wallace,25,England,Defender,Defender,-,Stoke City,England,"End of loanMay 31, 1995",Out,1994,s,championship
Preston North End,Tony Ellis,29,England,Forward,Forward,-,Blackpool FC,England,£179k,Out,1994,s,championship
Preston North End,Stevie Woods,24,Scotland,Goalkeeper,GK,-,Motherwell FC,Scotland,£81k,Out,1994,s,championship
Preston North End,Aaron Callaghan,27,Ireland,Defender,Defender,-,Shelbourne FC,Ireland,?,Out,1994,s,championship
Preston North End,Chris Sulley,34,England,Left-Back,LB,-,,Retired,-,Out,1994,s,championship
Preston North End,Steve Welsh,26,Scotland,Defender,Defender,-,Peterborough United,England,"End of loanJun 1, 1994",Out,1994,s,championship
Blackburn Rovers,David May,24,England,Centre-Back,CB,-,Manchester United,England,£1.89m,Out,1994,s,championship
Blackburn Rovers,Simon Ireland,22,England,Midfielder,Midfielder,-,Mansfield Town,England,£68k,Out,1994,s,championship
Blackburn Rovers,Andy Morrison,23,Scotland,Centre-Back,CB,-,Blackpool FC,England,?,Out,1994,s,championship
Blackburn Rovers,Kevin Moran,38,Ireland,Centre-Back,CB,-,,Retired,-,Out,1994,s,championship
Stoke City,Graham Shaw,27,England,Centre-Forward,CF,-,Plymouth Argyle,England,Loan,Out,1994,s,championship
Stoke City,Ronnie Sinclair,29,Scotland,Goalkeeper,GK,-,Bradford City,England,Loan,Out,1994,s,championship
Stoke City,Dave Regis,30,England,Forward,Forward,-,Birmingham City,England,?,Out,1994,s,championship
Stoke City,Mark Prudhoe,30,England,Goalkeeper,GK,-,Peterborough United,England,Loan,Out,1994,s,championship
Birmingham City,Paul Peschisolido,23,Canada,Centre-Forward,CF,-,Stoke City,England,£540k,Out,1994,s,championship
Birmingham City,Kevin Miller,25,England,Goalkeeper,GK,-,Watford FC,England,£270k,Out,1994,s,championship
Birmingham City,Roger Willis,27,England,Forward,Forward,-,Southend United,England,£109k,Out,1994,s,championship
Birmingham City,Paul Fenwick,24,Canada,Centre-Back,CB,-,Dunfermline Athletic FC,Scotland,?,Out,1994,s,championship
Birmingham City,Lyndon Hooper,28,Canada,Midfielder,Midfielder,-,,Unknown,?,Out,1994,s,championship
Birmingham City,Ian Hendon,23,England,Centre-Back,CB,-,Leyton Orient,England,"End of loanMay 1, 1995",Out,1994,s,championship
Birmingham City,Gary Bull,28,England,Forward,Forward,-,Nottingham Forest,England,"End of loanMay 31, 1995",Out,1994,s,championship
Birmingham City,Paul Williams,29,England,Forward,Forward,-,Crystal Palace,England,"End of loanMay 31, 1995",Out,1994,s,championship
Birmingham City,Bryan Small,23,England,Defender,Defender,-,Aston Villa,England,"End of loanMay 31, 1995",Out,1994,s,championship
Birmingham City,Mick Bodley,27,England,Centre-Back,CB,-,Southend United,England,"End of loanMay 31, 1995",Out,1994,s,championship
Wigan Athletic,Tony Pennock,23,Wales,Goalkeeper,GK,-,Hereford United (liq.),England,Free transfer,Out,1994,s,championship
Wigan Athletic,Kevin Langley,30,England,Central Midfield,CM,-,FC Halifax Town,England,?,Out,1994,s,championship
Wigan Athletic,David Campbell,29,Northern Ireland,Midfielder,Midfielder,-,,Unknown,?,Out,1994,s,championship
Wigan Athletic,Mick Kennedy,33,England,Midfielder,Midfielder,-,,Retired,-,Out,1994,s,championship
Wigan Athletic,Brendan Ormsby,34,England,Defender,Defender,-,,Retired,-,Out,1994,s,championship
Queens Park Rangers,Darren Peacock,26,England,Centre-Back,CB,-,Newcastle United,England,£4.50m,Out,1994,s,championship
Queens Park Rangers,Dougie Freedman,20,Scotland,Centre-Forward,CF,-,Barnet FC,England,Free transfer,Out,1994,s,championship
Queens Park Rangers,Maurice Doyle,25,England,Midfielder,Midfielder,-,Millwall FC,England,?,Out,1994,s,championship
Queens Park Rangers,Ray Wilkins,37,England,Central Midfield,CM,-,Crystal Palace,England,?,Out,1994,s,championship
Queens Park Rangers,Darren Finlay,20,Northern Ireland,Midfielder,Midfielder,-,Doncaster Rovers,England,?,Out,1994,s,championship
Queens Park Rangers,Jan Stejskal,32,Czech Republic,Goalkeeper,GK,-,SK Slavia Prague,Czech Republic,?,Out,1994,s,championship
Reading FC,Paul Kee,24,Northern Ireland,Goalkeeper,GK,-,Ards FC,Northern Ireland,?,Out,1994,s,championship
Millwall FC,Neil Emblen,23,England,Defensive Midfield,DM,-,Wolverhampton Wanderers,England,£657k,Out,1994,s,championship
Millwall FC,Paul Holsgrove,24,England,Central Midfield,CM,-,Reading FC,England,Free transfer,Out,1994,s,championship
Millwall FC,Carl Emberson,20,England,Goalkeeper,GK,-,Colchester United,England,£27k,Out,1994,s,championship
Millwall FC,Jamie Moralee,22,England,Forward,Forward,-,Watford FC,England,?,Out,1994,s,championship
Millwall FC,Richard Huxford,25,England,Right-Back,RB,-,Bradford City,England,Loan,Out,1994,s,championship
Millwall FC,Pat van den Hauwe,34,Wales,Left-Back,LB,-,,Without Club,-,Out,1994,s,championship
Millwall FC,Gavin Maguire,26,England,Centre-Back,CB,-,,Retired,-,Out,1994,s,championship
Luton Town,Andy Petterson,24,Australia,Goalkeeper,GK,-,Charlton Athletic,England,£87k,Out,1994,s,championship
