Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
AS Roma,Gabriel Batistuta,31,Argentina,Centre-Forward,CF,-,AC Fiorentina,Italy,£32.54m,In,2000,s,serie-a,https://www.transfermarkt.co.uk/gabriel-batistuta/profil/spieler/5959
AS Roma,Wálter Samuel,22,Argentina,Centre-Back,CB,-,Club Atlético Boca Juniors,Argentina,£18.72m,In,2000,s,serie-a,https://www.transfermarkt.co.uk/walter-samuel/profil/spieler/5938
AS Roma,Jonathan Zebina,21,France,Centre-Back,CB,-,Cagliari Calcio,Italy,£16.56m,In,2000,s,serie-a,https://www.transfermarkt.co.uk/jonathan-zebina/profil/spieler/5942
AS Roma,Émerson,24,Brazil,Defensive Midfield,DM,-,Bayer 04 Leverkusen,Germany,£16.20m,In,2000,s,serie-a,https://www.transfermarkt.co.uk/emerson/profil/spieler/70
AS Roma,Franco Brienza,21,Italy,Attacking Midfield,AM,-,Foggia Calcio,Italy,£46Th.,In,2000,s,serie-a,https://www.transfermarkt.co.uk/franco-brienza/profil/spieler/16137
AS Roma,Abel Balbo,34,Argentina,Centre-Forward,CF,-,AC Fiorentina,Italy,?,In,2000,s,serie-a,https://www.transfermarkt.co.uk/abel-balbo/profil/spieler/102187
AS Roma,Giuseppe Di Masi,18,Italy,Goalkeeper,GK,-,Foggia Calcio,Italy,?,In,2000,s,serie-a,https://www.transfermarkt.co.uk/giuseppe-di-masi/profil/spieler/164325
AS Roma,Simone Farina,18,Italy,Left-Back,LB,-,Roma Primavera,Italy,-,In,2000,s,serie-a,https://www.transfermarkt.co.uk/simone-farina/profil/spieler/158893
AS Roma,Gaetano D'Agostino,18,Italy,Central Midfield,CM,-,Roma Primavera,Italy,-,In,2000,s,serie-a,https://www.transfermarkt.co.uk/gaetano-dagostino/profil/spieler/6157
AS Roma,Marco Amelia,18,Italy,Goalkeeper,GK,-,Roma Primavera,Italy,-,In,2000,s,serie-a,https://www.transfermarkt.co.uk/marco-amelia/profil/spieler/16810
Brescia Calcio,Roberto Baggio,33,Italy,Second Striker,SS,-,FC Internazionale,Italy,Free transfer,In,2000,s,serie-a,https://www.transfermarkt.co.uk/roberto-baggio/profil/spieler/4153
Brescia Calcio,Simone Del Nero,18,Italy,Left Winger,LW,-,FC Empoli,Italy,Free transfer,In,2000,s,serie-a,https://www.transfermarkt.co.uk/simone-del-nero/profil/spieler/5982
Brescia Calcio,Sandro Grande,22,Canada,Defensive Midfield,DM,-,Potenza Sport Club,Italy,Free transfer,In,2000,s,serie-a,https://www.transfermarkt.co.uk/sandro-grande/profil/spieler/34472
Brescia Calcio,Pavel Srnicek,32,Czech Republic,Goalkeeper,GK,-,Sheffield Wednesday,England,Free transfer,In,2000,s,serie-a,https://www.transfermarkt.co.uk/pavel-srnicek/profil/spieler/5963
Brescia Calcio,Giovanni Stroppa,32,Italy,Attacking Midfield,AM,-,Piacenza FC,Italy,?,In,2000,s,serie-a,https://www.transfermarkt.co.uk/giovanni-stroppa/profil/spieler/167574
Brescia Calcio,Stefano Brognoli,17,Italy,Central Midfield,CM,-,ASD Sant'Angelo 1907,Italy,?,In,2000,s,serie-a,https://www.transfermarkt.co.uk/stefano-brognoli/profil/spieler/139610
Brescia Calcio,Alessandro Calori,33,Italy,Centre-Back,CB,-,AC Perugia,Italy,?,In,2000,s,serie-a,https://www.transfermarkt.co.uk/alessandro-calori/profil/spieler/21831
Brescia Calcio,Kubilay Türkyilmaz,33,Switzerland,Centre-Forward,CF,-,AC Bellinzona,Switzerland,?,In,2000,s,serie-a,https://www.transfermarkt.co.uk/kubilay-turkyilmaz/profil/spieler/92214
Brescia Calcio,Fabio Petruzzi,29,Italy,Centre-Back,CB,-,AS Roma,Italy,?,In,2000,s,serie-a,https://www.transfermarkt.co.uk/fabio-petruzzi/profil/spieler/5968
