Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Arsenal FC,Sylvain Wiltord,26,France,Second Striker,SS,-,FC Girondins Bordeaux,France,£15.75m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/sylvain-wiltord/profil/spieler/3188
Arsenal FC,Francis Jeffers,20,England,Centre-Forward,CF,-,Everton FC,England,£13.77m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/francis-jeffers/profil/spieler/3186
Arsenal FC,Laurén,23,Cameroon,Right-Back,RB,-,RCD Mallorca,Spain,£9.63m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/lauren/profil/spieler/3189
Arsenal FC,Robert Pirès,26,France,Left Midfield,LM,-,Olympique Marseille,France,£8.82m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/robert-pires/profil/spieler/3185
Arsenal FC,Tomas Danilevicius,21,Lithuania,Centre-Forward,CF,-,FC Lausanne-Sport,Switzerland,£1.35m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/tomas-danilevicius/profil/spieler/4049
Arsenal FC,Igors Stepanovs,24,Latvia,Centre-Back,CB,-,FC Skonto Riga,Latvia,£1.35m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/igors-stepanovs/profil/spieler/3200
Arsenal FC,Sebastian Svärd,17,Denmark,Defensive Midfield,DM,-,Kjöbenhavns Boldklub (FCK II),Denmark,Free transfer,In,2000,s,premier-league,https://www.transfermarkt.co.uk/sebastian-svard/profil/spieler/3204
Arsenal FC,Guy Demel,19,Cote d'Ivoire,Right-Back,RB,-,Nîmes Olympique,France,Free transfer,In,2000,s,premier-league,https://www.transfermarkt.co.uk/guy-demel/profil/spieler/1368
Arsenal FC,Matthew Upson,22,England,Centre-Back,CB,-,Crystal Palace,England,"End of loanMay 31, 2001",In,2000,s,premier-league,https://www.transfermarkt.co.uk/matthew-upson/profil/spieler/3273
Arsenal FC,Graham Stack,18,Ireland,Goalkeeper,GK,-,Arsenal FC U18,England,-,In,2000,s,premier-league,https://www.transfermarkt.co.uk/graham-stack/profil/spieler/3559
Arsenal FC,John Halls,18,England,Defensive Midfield,DM,-,Arsenal FC U18,England,-,In,2000,s,premier-league,https://www.transfermarkt.co.uk/john-halls/profil/spieler/3556
Arsenal FC,Stuart Taylor,19,England,Goalkeeper,GK,-,Crystal Palace,England,"End of loanOct 1, 2000",In,2000,s,premier-league,https://www.transfermarkt.co.uk/stuart-taylor/profil/spieler/3190
Arsenal FC,Stuart Taylor,19,England,Goalkeeper,GK,-,Arsenal FC Reserves,England,-,In,2000,s,premier-league,https://www.transfermarkt.co.uk/stuart-taylor/profil/spieler/3190
Arsenal FC,James Harper,19,England,Central Midfield,CM,-,Arsenal FC U18,England,-,In,2000,s,premier-league,https://www.transfermarkt.co.uk/james-harper/profil/spieler/13410
Arsenal FC,Tomas Danilevicius,22,Lithuania,Centre-Forward,CF,-,Dunfermline Athletic FC,Scotland,"End of loanMay 31, 2001",In,2000,s,premier-league,https://www.transfermarkt.co.uk/tomas-danilevicius/profil/spieler/4049
Arsenal FC,Liam Chilvers,18,England,Centre-Back,CB,-,Arsenal FC U18,England,-,In,2000,s,premier-league,https://www.transfermarkt.co.uk/liam-chilvers/profil/spieler/4084
Arsenal FC,Alberto Méndez,25,Germany,Attacking Midfield,AM,-,SpVgg Unterhaching,Germany,"End of loanJun 30, 2000",In,2000,s,premier-league,https://www.transfermarkt.co.uk/alberto-mendez/profil/spieler/477
Arsenal FC,Christopher Wreh,25,Liberia,Centre-Forward,CF,-,FC Den Bosch,Netherlands,"End of loanJun 30, 2000",In,2000,s,premier-league,https://www.transfermarkt.co.uk/christopher-wreh/profil/spieler/15712
Arsenal FC,David Grondin,20,France,Left-Back,LB,-,AS Saint-Étienne,France,"End of loanJun 30, 2000",In,2000,s,premier-league,https://www.transfermarkt.co.uk/david-grondin/profil/spieler/12626
Derby County,Giorgi Kinkladze,26,Georgia,Attacking Midfield,AM,-,Ajax Amsterdam,Netherlands,£4.50m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/giorgi-kinkladze/profil/spieler/3425
Derby County,Bjørn Otto Bragstad,29,Norway,Centre-Back,CB,-,Rosenborg BK,Norway,£2.70m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/bjorn-otto-bragstad/profil/spieler/3834
Derby County,Danny Higginbotham,21,Gibraltar,Centre-Back,CB,-,Manchester United,England,£2.70m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/danny-higginbotham/profil/spieler/3686
Derby County,Adam Bolder,19,England,Midfielder,Midfielder,-,Hull City,England,£113Th.,In,2000,s,premier-league,https://www.transfermarkt.co.uk/adam-bolder/profil/spieler/13441
Derby County,Con Blatsis,22,Australia,Centre-Back,CB,-,South Melbourne FC,Australia,Free transfer,In,2000,s,premier-league,https://www.transfermarkt.co.uk/con-blatsis/profil/spieler/16700
Derby County,Simo Valakari,27,Finland,Defensive Midfield,DM,-,Motherwell FC,Scotland,Free transfer,In,2000,s,premier-league,https://www.transfermarkt.co.uk/simo-valakari/profil/spieler/48025
Derby County,Matt O'Halloran,17,England,Midfielder,Midfielder,-,,Unknown,?,In,2000,s,premier-league,https://www.transfermarkt.co.uk/matt-ohalloran/profil/spieler/278697
Derby County,Lee Morris,21,England,Centre-Forward,CF,-,Huddersfield Town,England,"End of loanMay 1, 2001",In,2000,s,premier-league,https://www.transfermarkt.co.uk/lee-morris/profil/spieler/13476
Derby County,Gary Twigg,16,Scotland,Centre-Forward,CF,-,Derby County U18,England,-,In,2000,s,premier-league,https://www.transfermarkt.co.uk/gary-twigg/profil/spieler/12402
Everton FC,Alex Nyarko,26,Ghana,Centre-Back,CB,-,RC Lens,France,£5.67m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/alex-nyarko/profil/spieler/3727
Everton FC,Duncan Ferguson,28,Scotland,Centre-Forward,CF,-,Newcastle United,England,£4.86m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/duncan-ferguson/profil/spieler/3239
Everton FC,Alessandro Pistone,24,Italy,Left-Back,LB,-,Newcastle United,England,£4.05m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/alessandro-pistone/profil/spieler/3588
Everton FC,Niclas Alexandersson,28,Sweden,Right Midfield,RM,-,Sheffield Wednesday,England,£3.42m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/niclas-alexandersson/profil/spieler/3265
Everton FC,Steve Watson,26,England,Right Midfield,RM,-,Aston Villa,England,£3.38m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/steve-watson/profil/spieler/3309
Everton FC,Thomas Gravesen,24,Denmark,Defensive Midfield,DM,-,Hamburger SV,Germany,£3.15m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/thomas-gravesen/profil/spieler/301
Everton FC,Stephen Hughes,23,England,Defensive Midfield,DM,-,Arsenal FC,England,£3.15m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/stephen-hughes/profil/spieler/10400
Everton FC,Gary Naysmith,21,Scotland,Left-Back,LB,-,Heart of Midlothian FC,Scotland,£2.36m,In,2000,s,premier-league,https://www.transfermarkt.co.uk/gary-naysmith/profil/spieler/3589
Everton FC,Idan Tal,25,Israel,Defensive Midfield,DM,-,Maccabi Petah Tikva,Israel,£945Th.,In,2000,s,premier-league,https://www.transfermarkt.co.uk/idan-tal/profil/spieler/24485
Everton FC,Andrew Pettinger,16,England,Goalkeeper,GK,-,Scunthorpe United,England,£49Th.,In,2000,s,premier-league,https://www.transfermarkt.co.uk/andrew-pettinger/profil/spieler/304126
Everton FC,Paul Gascoigne,33,England,Attacking Midfield,AM,-,Middlesbrough FC,England,Free transfer,In,2000,s,premier-league,https://www.transfermarkt.co.uk/paul-gascoigne/profil/spieler/3830
Everton FC,Pablo Paz,27,Argentina,Centre-Back,CB,-,CD Tenerife,Spain,Loan,In,2000,s,premier-league,https://www.transfermarkt.co.uk/pablo-paz/profil/spieler/16323
Everton FC,Thomas Myhre,27,Norway,Goalkeeper,GK,-,FC Copenhagen,Denmark,"End of loanMay 1, 2001",In,2000,s,premier-league,https://www.transfermarkt.co.uk/thomas-myhre/profil/spieler/3566
Everton FC,David Carney,16,Australia,Left Winger,LW,-,Everton FC U18,England,-,In,2000,s,premier-league,https://www.transfermarkt.co.uk/david-carney/profil/spieler/10387
