Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Atlético Madrid,Cata Díaz,32,Argentina,Centre-Back,CB,£2.25m,Getafe CF,Spain,£900Th.,In,2012,s,laliga,https://www.transfermarkt.co.uk/cata-diaz/profil/spieler/39087
Atlético Madrid,Emre Belözoglu,31,Turkey,Central Midfield,CM,£6.75m,Fenerbahce SK,Turkey,Free transfer,In,2012,s,laliga,https://www.transfermarkt.co.uk/emre-belozoglu/profil/spieler/5782
Atlético Madrid,Domingo Cisma,30,Spain,Left-Back,LB,£2.70m,Racing Santander,Spain,Free transfer,In,2012,s,laliga,https://www.transfermarkt.co.uk/domingo-cisma/profil/spieler/51535
Atlético Madrid,Cristian Rodríguez,26,Uruguay,Central Midfield,CM,£4.50m,FC Porto,Portugal,Free transfer,In,2012,s,laliga,https://www.transfermarkt.co.uk/cristian-rodriguez/profil/spieler/33448
Atlético Madrid,Dani Pacheco,21,Spain,Left Winger,LW,£540Th.,Rayo Vallecano,Spain,"End of loanJun 29, 2012",In,2012,s,laliga,https://www.transfermarkt.co.uk/dani-pacheco/profil/spieler/28285
Atlético Madrid,Leandro Cabrera,21,Uruguay,Centre-Back,CB,£540Th.,CD Numancia,Spain,"End of loanJun 30, 2012",In,2012,s,laliga,https://www.transfermarkt.co.uk/leandro-cabrera/profil/spieler/102423
Atlético Madrid,Joel Robles,22,Spain,Goalkeeper,GK,£1.80m,Rayo Vallecano,Spain,"End of loanJun 30, 2012",In,2012,s,laliga,https://www.transfermarkt.co.uk/joel-robles/profil/spieler/101118
Atlético Madrid,Rúben Micael,25,Portugal,Central Midfield,CM,£4.50m,Real Zaragoza,Spain,"End of loanJun 30, 2012",In,2012,s,laliga,https://www.transfermarkt.co.uk/ruben-micael/profil/spieler/84491
Atlético Madrid,Rubén Pérez,23,Spain,Defensive Midfield,DM,£2.52m,Getafe CF,Spain,"End of loanJun 30, 2012",In,2012,s,laliga,https://www.transfermarkt.co.uk/ruben-perez/profil/spieler/113045
Atlético Madrid,Jorge Pulido,21,Spain,Centre-Back,CB,£450Th.,Rayo Vallecano,Spain,"End of loanJun 30, 2012",In,2012,s,laliga,https://www.transfermarkt.co.uk/jorge-pulido/profil/spieler/67546
Atlético Madrid,Raúl García,25,Spain,Attacking Midfield,AM,£4.50m,CA Osasuna,Spain,"End of loanJun 30, 2012",In,2012,s,laliga,https://www.transfermarkt.co.uk/raul-garcia/profil/spieler/34601
Atlético Madrid,Borja Bastón,19,Spain,Centre-Forward,CF,£270Th.,Real Murcia CF,Spain,"End of loanJun 30, 2012",In,2012,s,laliga,https://www.transfermarkt.co.uk/borja-baston/profil/spieler/85324
Atlético Madrid,Diego Costa,23,Spain,Centre-Forward,CF,£5.85m,Rayo Vallecano,Spain,"End of loanJun 30, 2012",In,2012,s,laliga,https://www.transfermarkt.co.uk/diego-costa/profil/spieler/44779
FC Barcelona,Alex Song,24,Cameroon,Defensive Midfield,DM,£22.50m,Arsenal FC,England,£17.10m,In,2012,s,laliga,https://www.transfermarkt.co.uk/alex-song/profil/spieler/27394
FC Barcelona,Jordi Alba,23,Spain,Left-Back,LB,£9.00m,Valencia CF,Spain,£12.60m,In,2012,s,laliga,https://www.transfermarkt.co.uk/jordi-alba/profil/spieler/69751
FC Barcelona,Marc Bartra,21,Spain,Centre-Back,CB,£2.25m,FC Barcelona B,Spain,-,In,2012,s,laliga,https://www.transfermarkt.co.uk/marc-bartra/profil/spieler/99922
FC Barcelona,Jonathan dos Santos,22,Mexico,Central Midfield,CM,£2.25m,FC Barcelona B,Spain,-,In,2012,s,laliga,https://www.transfermarkt.co.uk/jonathan-dos-santos/profil/spieler/60445
FC Barcelona,Martín Montoya,21,Spain,Right-Back,RB,£3.60m,FC Barcelona B,Spain,-,In,2012,s,laliga,https://www.transfermarkt.co.uk/martin-montoya/profil/spieler/68645
