Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Hellas Verona,Alberto Gilardino,19,Italy,Centre-Forward,CF,-,Piacenza FC,Italy,£3.49m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/alberto-gilardino/profil/spieler/5878
Hellas Verona,Mario Frick,26,Liechtenstein,Centre-Forward,CF,-,AC Arezzo,Italy,£1.35m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/mario-frick/profil/spieler/21755
Hellas Verona,Luca Matteassi,22,Italy,Right Winger,RW,-,Brescello Calcio,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/luca-matteassi/profil/spieler/100743
Hellas Verona,Marco Zanchi,24,Italy,Centre-Back,CB,-,Juventus FC,Italy,Loan,In,2001,s,serie-a,https://www.transfermarkt.co.uk/marco-zanchi/profil/spieler/5991
Hellas Verona,Davide Mandorlini,17,Italy,Centre-Back,CB,-,Ravenna FC,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/davide-mandorlini/profil/spieler/85884
Hellas Verona,Johnnier Montaño,18,Colombia,Attacking Midfield,AM,-,AC Parma,Italy,Loan,In,2001,s,serie-a,https://www.transfermarkt.co.uk/johnnier-montano/profil/spieler/84326
Hellas Verona,Nicola Di Liso,26,Italy,Centre-Back,CB,-,Cagliari Calcio,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/nicola-di-liso/profil/spieler/22081
Hellas Verona,Nicola Diliso,26,Italy,Defender,Defender,-,Cagliari Calcio,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/nicola-diliso/profil/spieler/102544
Hellas Verona,Paolo Cannavaro,20,Italy,Centre-Back,CB,-,AC Parma,Italy,Loan,In,2001,s,serie-a,https://www.transfermarkt.co.uk/paolo-cannavaro/profil/spieler/5858
Hellas Verona,Fabio Alterio,18,Italy,Centre-Forward,CF,-,Hellas Verona Primavera,Italy,-,In,2001,s,serie-a,https://www.transfermarkt.co.uk/fabio-alterio/profil/spieler/21990
Torino Calcio,Simone Vergassola,25,Italy,Defensive Midfield,DM,-,UC Sampdoria,Italy,£3.33m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/simone-vergassola/profil/spieler/21701
Torino Calcio,Yksel Osmanovski,24,Sweden,Left Midfield,LM,-,AS Bari,Italy,£3.15m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/yksel-osmanovski/profil/spieler/3457
Torino Calcio,Riccardo Fissore,21,Italy,Centre-Back,CB,-,FC Internazionale,Italy,£927Th.,In,2001,s,serie-a,https://www.transfermarkt.co.uk/riccardo-fissore/profil/spieler/22209
Torino Calcio,Benoît Cauet,32,France,Central Midfield,CM,-,FC Internazionale,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/benoit-cauet/profil/spieler/15882
Torino Calcio,Gabriele Paoletti,23,Italy,Goalkeeper,GK,-,L'Aquila Calcio,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/gabriele-paoletti/profil/spieler/34339
Torino Calcio,Luca Mezzano,24,Italy,Centre-Back,CB,-,FC Internazionale,Italy,Loan,In,2001,s,serie-a,https://www.transfermarkt.co.uk/luca-mezzano/profil/spieler/21888
Torino Calcio,Cristiano Lucarelli,25,Italy,Centre-Forward,CF,-,US Lecce,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/cristiano-lucarelli/profil/spieler/21408
Torino Calcio,Gianluca Comotto,22,Italy,Right-Back,RB,-,Vicenza Calcio,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/gianluca-comotto/profil/spieler/16685
Torino Calcio,Tiziano Turchetti,21,Italy,Forward,Forward,-,Ancona Calcio,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/tiziano-turchetti/profil/spieler/515095
Torino Calcio,Giovanni Marchese,16,Italy,Left-Back,LB,-,Torino Primavera,Italy,-,In,2001,s,serie-a,https://www.transfermarkt.co.uk/giovanni-marchese/profil/spieler/21887
AC Fiorentina,Ezequiel González,20,Argentina,Attacking Midfield,AM,-,Club Atlético Rosario Central,Argentina,£4.81m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/ezequiel-gonzalez/profil/spieler/19054
AC Fiorentina,Alexander Manninger,24,Austria,Goalkeeper,GK,-,Arsenal FC,England,Loan,In,2001,s,serie-a,https://www.transfermarkt.co.uk/alexander-manninger/profil/spieler/5278
AC Fiorentina,Marco Franceschetti,34,Italy,Midfielder,Midfielder,-,Hellas Verona,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/marco-franceschetti/profil/spieler/216813
AC Fiorentina,Luca Ceccarelli,18,Italy,Centre-Back,CB,-,Cesena Primavera,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/luca-ceccarelli/profil/spieler/39675
AC Fiorentina,Mario Cassano,17,Italy,Goalkeeper,GK,-,AC Voghera,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/mario-cassano/profil/spieler/16748
AC Fiorentina,Mirko Benin,23,Italy,Attacking Midfield,AM,-,Ternana Calcio,Italy,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/mirko-benin/profil/spieler/30619
AC Fiorentina,Roberto Baronio,23,Italy,Defensive Midfield,DM,-,SS Lazio,Italy,Loan,In,2001,s,serie-a,https://www.transfermarkt.co.uk/roberto-baronio/profil/spieler/6089
AC Fiorentina,Angelo Palombo,19,Italy,Defensive Midfield,DM,-,Fiorentina Primavera,Italy,-,In,2001,s,serie-a,https://www.transfermarkt.co.uk/angelo-palombo/profil/spieler/6793
AC Fiorentina,Maurizio Ganz,33,Italy,Centre-Forward,CF,-,,Without Club,-,In,2001,s,serie-a,https://www.transfermarkt.co.uk/maurizio-ganz/profil/spieler/15272
Juventus FC,Gianluigi Buffon,23,Italy,Goalkeeper,GK,-,AC Parma,Italy,£47.60m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/gianluigi-buffon/profil/spieler/5023
Juventus FC,Pavel Nedved,28,Czech Republic,Left Midfield,LM,-,SS Lazio,Italy,£40.50m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/pavel-nedved/profil/spieler/3603
Juventus FC,Lilian Thuram,29,France,Centre-Back,CB,-,AC Parma,Italy,£32.54m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/lilian-thuram/profil/spieler/3521
Juventus FC,Marcelo Salas,26,Chile,Centre-Forward,CF,-,SS Lazio,Italy,£22.50m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/marcelo-salas/profil/spieler/3415
Juventus FC,Cristian Zenoni,24,Italy,Right-Back,RB,-,Milan AC,Italy,£13.95m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/cristian-zenoni/profil/spieler/6794
Juventus FC,Nicola Amoruso,26,Italy,Centre-Forward,CF,-,SSC Napoli,Italy,£4.95m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/nicola-amoruso/profil/spieler/4150
Juventus FC,Landry Bonnefoi,18,France,Goalkeeper,GK,-,AS Cannes,France,?,In,2001,s,serie-a,https://www.transfermarkt.co.uk/landry-bonnefoi/profil/spieler/19119
Juventus FC,Alessandro Frara,18,Italy,Defensive Midfield,DM,-,Juventus Primavera,Italy,-,In,2001,s,serie-a,https://www.transfermarkt.co.uk/alessandro-frara/profil/spieler/6004
Juventus FC,Felice Piccolo,17,Italy,Centre-Back,CB,-,Juventus Primavera,Italy,-,In,2001,s,serie-a,https://www.transfermarkt.co.uk/felice-piccolo/profil/spieler/28029
Juventus FC,Tomás Guzmán,19,Paraguay,Attacking Midfield,AM,-,Juventus Primavera,Italy,-,In,2001,s,serie-a,https://www.transfermarkt.co.uk/tomas-guzman/profil/spieler/19228
AC Venezia 1907,Joachim Björklund,30,Sweden,Centre-Back,CB,-,Valencia CF,Spain,£3.60m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/joachim-bjorklund/profil/spieler/3642
AC Venezia 1907,Daniel Andersson,23,Sweden,Centre-Back,CB,-,AS Bari,Italy,£2.25m,In,2001,s,serie-a,https://www.transfermarkt.co.uk/daniel-andersson/profil/spieler/3456
AC Venezia 1907,Matías Donnet,21,Argentina,Right Midfield,RM,-,Club Atlético Unión,Argentina,Loan,In,2001,s,serie-a,https://www.transfermarkt.co.uk/matias-donnet/profil/spieler/19967
