Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Olympique Lyon,Éric Carrière,28,France,Attacking Midfield,AM,-,FC Nantes,France,£10.80m,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/eric-carriere/profil/spieler/5349
Olympique Lyon,Péguy Luyindula,22,France,Centre-Forward,CF,-,RC Strasbourg Alsace,France,£7.92m,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/peguy-luyindula/profil/spieler/3916
Olympique Lyon,Frédéric Née,26,France,Centre-Forward,CF,-,SC Bastia,France,£6.75m,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/frederic-nee/profil/spieler/5359
Olympique Lyon,Caçapa,25,Brazil,Centre-Back,CB,-,Clube Atlético Mineiro,Brazil,£5.58m,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/cacapa/profil/spieler/5340
Olympique Lyon,Yohann Gomez,19,France,Defensive Midfield,DM,-,Olympique Lyon B,France,-,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/yohann-gomez/profil/spieler/5344
Olympique Lyon,Bryan Bergougnoux,18,France,Attacking Midfield,AM,-,Olympique Lyon U19,France,-,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/bryan-bergougnoux/profil/spieler/12132
Olympique Lyon,Roland Vieira,21,France,Centre-Forward,CF,-,SCO Angers,France,"End of loanJun 30, 2001",In,2001,s,ligue-1,https://www.transfermarkt.co.uk/roland-vieira/profil/spieler/45123
Olympique Lyon,Frédéric Fouret,26,France,Centre-Forward,CF,-,AS Nancy-Lorraine,France,"End of loanJun 30, 2001",In,2001,s,ligue-1,https://www.transfermarkt.co.uk/frederic-fouret/profil/spieler/57523
RC Lens,El-Hadji Diouf,20,Senegal,Centre-Forward,CF,-,Stade Rennais FC,France,£4.81m,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/el-hadji-diouf/profil/spieler/3604
RC Lens,Pape Sarr,23,Senegal,Attacking Midfield,AM,-,AS Saint-Étienne,France,£675Th.,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/pape-sarr/profil/spieler/3906
RC Lens,Charles Itandje,18,Cameroon,Goalkeeper,GK,-,AS Red Star 93,France,Free transfer,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/charles-itandje/profil/spieler/5470
RC Lens,Djimi Traoré,21,Mali,Centre-Back,CB,-,Liverpool FC,England,Loan,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/djimi-traore/profil/spieler/3598
RC Lens,Stéphane Pédron,30,France,Left Midfield,LM,-,AS Saint-Étienne,France,?,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/stephane-pedron/profil/spieler/5487
RC Lens,Bob Cousin,19,France,Central Midfield,CM,-,LOSC Lille,France,?,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/bob-cousin/profil/spieler/18115
RC Lens,Jean-Guy Wallemme,33,France,Centre-Back,CB,-,AS Saint-Étienne,France,?,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/jean-guy-wallemme/profil/spieler/155753
RC Lens,Franck Queudrue,23,France,Left-Back,LB,-,Middlesbrough FC,England,"End of loanMay 1, 2002",In,2001,s,ligue-1,https://www.transfermarkt.co.uk/franck-queudrue/profil/spieler/3711
RC Lens,Daouda Jabi,20,Guinea,Right-Back,RB,-,RC Lens B,France,-,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/daouda-jabi/profil/spieler/5478
RC Lens,Nadir Belhadj,19,Algeria,Left-Back,LB,-,RC Lens B,France,-,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/nadir-belhadj/profil/spieler/23892
RC Lens,Bruno Rodriguez,28,France,Centre-Forward,CF,-,Rayo Vallecano,Spain,"End of loanOct 17, 2001",In,2001,s,ligue-1,https://www.transfermarkt.co.uk/bruno-rodriguez/profil/spieler/5742
RC Lens,Bouabid Bouden,19,Morocco,Centre-Forward,CF,-,RC Lens B,France,-,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/bouabid-bouden/profil/spieler/12357
RC Lens,Cyril Rool,26,France,Left-Back,LB,-,Olympique Marseille,France,"End of loanAug 30, 2001",In,2001,s,ligue-1,https://www.transfermarkt.co.uk/cyril-rool/profil/spieler/5480
RC Lens,Valérien Ismaël,25,France,Centre-Back,CB,-,RC Strasbourg Alsace,France,"End of loanJun 30, 2001",In,2001,s,ligue-1,https://www.transfermarkt.co.uk/valerien-ismael/profil/spieler/3574
RC Lens,Xavier Méride,26,France,Centre-Back,CB,-,Union sportive Créteil,France,"End of loanJun 30, 2001",In,2001,s,ligue-1,https://www.transfermarkt.co.uk/xavier-meride/profil/spieler/151412
RC Lens,Sébastien Chabbert,23,France,Goalkeeper,GK,-,FC Metz,France,"End of loanJun 30, 2001",In,2001,s,ligue-1,https://www.transfermarkt.co.uk/sebastien-chabbert/profil/spieler/5469
RC Lens,Yoann Lachor,25,France,Centre-Back,CB,-,Servette FC,Switzerland,"End of loanJun 30, 2001",In,2001,s,ligue-1,https://www.transfermarkt.co.uk/yoann-lachor/profil/spieler/5479
RC Lens,Bruno Rodriguez,28,France,Centre-Forward,CF,-,EA Guingamp,France,"End of loanJun 30, 2001",In,2001,s,ligue-1,https://www.transfermarkt.co.uk/bruno-rodriguez/profil/spieler/5742
AJ Auxerre,Yann Lachuer,28,France,Attacking Midfield,AM,-,SC Bastia,France,£1.80m,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/yann-lachuer/profil/spieler/5429
AJ Auxerre,Lassina Diabaté,26,Cote d'Ivoire,Defensive Midfield,DM,-,FC Girondins Bordeaux,France,Free transfer,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/lassina-diabate/profil/spieler/5499
AJ Auxerre,Helder Esteves,24,Portugal,Centre-Forward,CF,-,US Lusitanos Saint-Maur,France,Free transfer,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/helder-esteves/profil/spieler/5435
AJ Auxerre,Pawel Hajduczek,19,Poland,Defensive Midfield,DM,-,UKS SMS Lodz U19,Poland,Free transfer,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/pawel-hajduczek/profil/spieler/61196
AJ Auxerre,Nikola Jozic,18,Serbia,Centre-Back,CB,-,Eintracht Frankfurt II,Germany,?,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/nikola-jozic/profil/spieler/35780
AJ Auxerre,Piotr Wlodarczyk,24,Poland,Centre-Forward,CF,-,Slask Wroclaw,Poland,?,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/piotr-wlodarczyk/profil/spieler/5441
AJ Auxerre,Lionel Mathis,19,France,Defensive Midfield,DM,-,AJ Auxerre B,France,-,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/lionel-mathis/profil/spieler/5430
AJ Auxerre,Pedro Kamatà,19,DR Congo,Left Winger,LW,-,AJ Auxerre U19,France,-,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/pedro-kamata/profil/spieler/4648
AJ Auxerre,Arnaud Gonzalez,23,France,Centre-Forward,CF,-,AS Beauvais Oise,France,"End of loanJun 30, 2001",In,2001,s,ligue-1,https://www.transfermarkt.co.uk/arnaud-gonzalez/profil/spieler/5437
Paris Saint-Germain,Hugo Leal,21,Portugal,Central Midfield,CM,-,Atlético Madrid,Spain,£8.55m,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/hugo-leal/profil/spieler/5562
Paris Saint-Germain,Ronaldinho,21,Brazil,Attacking Midfield,AM,-,Grêmio Foot-Ball Porto Alegrense,Brazil,£4.50m,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/ronaldinho/profil/spieler/3373
Paris Saint-Germain,Gabriel Heinze,23,Argentina,Centre-Back,CB,-,Real Valladolid CF,Spain,£3.15m,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/gabriel-heinze/profil/spieler/5555
Paris Saint-Germain,Aloisio Chulapa,26,Brazil,Centre-Forward,CF,-,AS Saint-Étienne,France,£900Th.,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/aloisio-chulapa/profil/spieler/5569
Paris Saint-Germain,Alex Dias,29,Brazil,Centre-Forward,CF,-,AS Saint-Étienne,France,Loan fee:£450Th.,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/alex-dias/profil/spieler/53310
Paris Saint-Germain,Jérôme Alonzo,28,France,Goalkeeper,GK,-,AS Saint-Étienne,France,Free transfer,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/jerome-alonzo/profil/spieler/5548
Paris Saint-Germain,Mohamed Bachtobji,21,France,Centre-Back,CB,-,FC 08 Homburg,Germany,Free transfer,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/mohamed-bachtobji/profil/spieler/30001
Paris Saint-Germain,Stéphane Gillet,23,Luxembourg,Goalkeeper,GK,-,SV 07 Elversberg,Germany,Free transfer,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/stephane-gillet/profil/spieler/5549
Paris Saint-Germain,Lionel Potillon,27,France,Left-Back,LB,-,AS Saint-Étienne,France,Free transfer,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/lionel-potillon/profil/spieler/5559
Paris Saint-Germain,Francis Llacer,29,France,Left-Back,LB,-,HSC Montpellier,France,?,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/francis-llacer/profil/spieler/5556
Paris Saint-Germain,Bartholomew Ogbeche,16,Nigeria,Centre-Forward,CF,-,Lobi Stars FC,Nigeria,?,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/bartholomew-ogbeche/profil/spieler/5574
Paris Saint-Germain,Cristóbal Parralo,33,Spain,Right-Back,RB,-,RCD Espanyol Barcelona,Spain,?,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/cristobal-parralo/profil/spieler/5551
Paris Saint-Germain,Samuel Piètre,17,France,Right Winger,RW,-,FC Paris Saint-Germain B,France,-,In,2001,s,ligue-1,https://www.transfermarkt.co.uk/samuel-pietre/profil/spieler/5565
