Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Bayern Munich,Pablo Thiam,27,Guinea,Defensive Midfield,DM,-,VfB Stuttgart,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/pablo-thiam/profil/spieler/612
Bayern Munich,Markus Feulner,19,Germany,Central Midfield,CM,-,FC Bayern Munich U19 ,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/markus-feulner/profil/spieler/1986
Bayern Munich,Stephan Kling,20,Germany,Left-Back,LB,-,FC Bayern Munich II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/stephan-kling/profil/spieler/207
FC Schalke 04,Victor Agali,22,Nigeria,Centre-Forward,CF,-,FC Hansa Rostock,Germany,£4.59m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/victor-agali/profil/spieler/228
FC Schalke 04,Aníbal Matellán,24,Argentina,Centre-Back,CB,-,Club Atlético Boca Juniors,Argentina,£4.32m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/anibal-matellan/profil/spieler/1282
FC Schalke 04,Marc Wilmots,32,Belgium,Attacking Midfield,AM,-,FC Girondins Bordeaux,France,£1.80m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/marc-wilmots/profil/spieler/286
FC Schalke 04,Marcel Rozgonyi,25,Germany,Centre-Back,CB,-,1.FC Magdeburg,Germany,£158Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/marcel-rozgonyi/profil/spieler/1385
FC Schalke 04,Sven Vermant,28,Belgium,Central Midfield,CM,-,Club Brugge KV,Belgium,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/sven-vermant/profil/spieler/836
FC Schalke 04,Kristijan Djordjevic,25,Serbia,Right Midfield,RM,-,VfB Stuttgart,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/kristijan-djordjevic/profil/spieler/591
FC Schalke 04,Filip Trojan,18,Czech Republic,Left Midfield,LM,-,FC Schalke 04 U19,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/filip-trojan/profil/spieler/1442
FC Schalke 04,Mathias Schober,25,Germany,Goalkeeper,GK,-,Hamburger SV,Germany,"End of loanJun 30, 2001",In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/mathias-schober/profil/spieler/322
FC Schalke 04,Krisztián Szóllar,20,Hungary,Defensive Midfield,DM,-,Rot-Weiss Essen,Germany,"End of loanJun 30, 2001",In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/krisztian-szollar/profil/spieler/1275
Borussia Mönchengladbach,Daniel Felgenhauer,25,Germany,Right Midfield,RM,-,SpVgg Greuther Fürth,Germany,£1.13m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/daniel-felgenhauer/profil/spieler/855
Borussia Mönchengladbach,Ivo Ulich,26,Czech Republic,Central Midfield,CM,-,SK Slavia Prague,Czech Republic,£900Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/ivo-ulich/profil/spieler/1118
Borussia Mönchengladbach,Markus Münch,28,Germany,Left-Back,LB,-,Besiktas JK,Turkey,£450Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/markus-munch/profil/spieler/1119
Borussia Mönchengladbach,Jörg Stiel,33,Switzerland,Goalkeeper,GK,-,FC St. Gallen 1879,Switzerland,£360Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/jorg-stiel/profil/spieler/1367
Borussia Mönchengladbach,Marco Küntzel,25,Germany,Centre-Forward,CF,-,SV Babelsberg 03,Germany,£225Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/marco-kuntzel/profil/spieler/1145
Borussia Mönchengladbach,Marcin Mieciel,25,Poland,Centre-Forward,CF,-,Legia Warszawa,Poland,Loan fee:£225Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/marcin-mieciel/profil/spieler/1255
Borussia Mönchengladbach,Peer Kluge,20,Germany,Defensive Midfield,DM,-,Chemnitzer FC,Germany,£225Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/peer-kluge/profil/spieler/1095
Bayer 04 Leverkusen,Zoltan Sebescen,25,Germany,Right-Back,RB,-,VfL Wolfsburg,Germany,£5.40m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/zoltan-sebescen/profil/spieler/673
Bayer 04 Leverkusen,Yildiray Bastürk,22,Turkey,Attacking Midfield,AM,-,VfL Bochum,Germany,£2.93m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/yildiray-basturk/profil/spieler/618
Bayer 04 Leverkusen,Michael Zepek,20,Germany,Centre-Back,CB,-,Karlsruher SC,Germany,£1.58m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/michael-zepek/profil/spieler/985
Bayer 04 Leverkusen,Emanuel Pogatetz,18,Austria,Centre-Back,CB,-,FC Kärnten,Austria,£900Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/emanuel-pogatetz/profil/spieler/1094
Bayer 04 Leverkusen,Hans Jörg Butt,27,Germany,Goalkeeper,GK,-,Hamburger SV,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/hans-jorg-butt/profil/spieler/294
Bayer 04 Leverkusen,Mile Bozic,19,Croatia,Centre-Back,CB,-,Bayer 04 Leverkusen II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/mile-bozic/profil/spieler/1371
Bayer 04 Leverkusen,Thorsten Wittek,24,Germany,Attacking Midfield,AM,-,Bayer 04 Leverkusen II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/thorsten-wittek/profil/spieler/1374
Bayer 04 Leverkusen,Thomas Kleine,23,Germany,Centre-Back,CB,-,Bayer 04 Leverkusen II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-kleine/profil/spieler/1116
Bayer 04 Leverkusen,Hüzeyfe Dogan,20,Germany,Attacking Midfield,AM,-,Bayer 04 Leverkusen II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/huzeyfe-dogan/profil/spieler/1373
Bayer 04 Leverkusen,Thorsten Burkhardt,20,Germany,Central Midfield,CM,-,Bayer 04 Leverkusen II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/thorsten-burkhardt/profil/spieler/1372
Bayer 04 Leverkusen,Miroslaw Spizak,22,Poland,Centre-Forward,CF,-,SpVgg Unterhaching,Germany,"End of loanJun 30, 2001",In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/miroslaw-spizak/profil/spieler/91
Bayer 04 Leverkusen,Andreas Voss,22,Germany,Defensive Midfield,DM,-,VfL Wolfsburg,Germany,"End of loanJun 30, 2001",In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/andreas-voss/profil/spieler/677
Hertha BSC,Marcelinho Paraíba,26,Brazil,Attacking Midfield,AM,-,Grêmio Foot-Ball Porto Alegrense,Brazil,£6.30m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/marcelinho-paraiba/profil/spieler/953
Hertha BSC,Bart Goor,28,Belgium,Left Midfield,LM,-,RSC Anderlecht,Belgium,£5.63m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/bart-goor/profil/spieler/915
Hertha BSC,Denis Lapaczinski,19,Germany,Defensive Midfield,DM,-,SSV Reutlingen 05,Germany,£2.03m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/denis-lapaczinski/profil/spieler/951
Hertha BSC,Nderim Nedzipi,17,North Macedonia,Attacking Midfield,AM,-,FC Shkupi,North Macedonia,Loan fee:£405Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/nderim-nedzipi/profil/spieler/1258
Hertha BSC,Andreas Neuendorf,26,Germany,Central Midfield,CM,-,Bayer 04 Leverkusen,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/andreas-neuendorf/profil/spieler/347
Hertha BSC,Roberto Pinto,22,Portugal,Right Midfield,RM,-,VfB Stuttgart,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/roberto-pinto/profil/spieler/606
Hertha BSC,Joël Tchami,19,Cameroon,Centre-Forward,CF,-,Hertha BSC II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/joel-tchami/profil/spieler/1398
Hertha BSC,Oliver Schröder,21,Germany,Defensive Midfield,DM,-,Hertha BSC II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/oliver-schroder/profil/spieler/1562
Hertha BSC,Rui Marques,23,Angola,Centre-Back,CB,-,VfB Stuttgart,Germany,"End of loanJun 30, 2001",In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/rui-marques/profil/spieler/605
VfB Stuttgart,Rui Marques,23,Angola,Centre-Back,CB,-,Hertha BSC,Germany,£495Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/rui-marques/profil/spieler/605
VfB Stuttgart,Kevin Kuranyi,19,Germany,Centre-Forward,CF,-,VfB Stuttgart U19,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/kevin-kuranyi/profil/spieler/1331
VfB Stuttgart,Robert Vujevic,20,Croatia,Defensive Midfield,DM,-,VfB Stuttgart II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/robert-vujevic/profil/spieler/1330
VfB Stuttgart,Fabio Morena,21,Germany,Centre-Back,CB,-,VfB Stuttgart II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/fabio-morena/profil/spieler/1329
1.FC Kaiserslautern,Lincoln,22,Brazil,Attacking Midfield,AM,-,Clube Atlético Mineiro,Brazil,£3.60m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/lincoln/profil/spieler/1260
1.FC Kaiserslautern,Thomas Hengen,26,Germany,Sweeper,SW,-,VfL Wolfsburg,Germany,£2.03m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-hengen/profil/spieler/656
1.FC Kaiserslautern,Aleksander Knavs,25,Slovenia,Centre-Back,CB,-,FC Tirol Innsbruck,Austria,£1.08m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/aleksander-knavs/profil/spieler/1056
1.FC Kaiserslautern,Stefan Malz,29,Germany,Left-Back,LB,-,Arsenal FC,England,£810Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/stefan-malz/profil/spieler/914
1.FC Kaiserslautern,Thomas Riedl,25,Germany,Defensive Midfield,DM,-,TSV 1860 Munich,Germany,£540Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-riedl/profil/spieler/565
1.FC Kaiserslautern,Markus Kullig,26,Germany,Defensive Midfield,DM,-,VfB Lübeck,Germany,£225Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/markus-kullig/profil/spieler/1055
1.FC Kaiserslautern,Thomas Drescher,22,Germany,Left-Back,LB,-,KSV Klein-Karben,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-drescher/profil/spieler/1956
1.FC Kaiserslautern,Torsten Reuter,18,Germany,Defensive Midfield,DM,-,1.FC Kaiserslautern U19,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/torsten-reuter/profil/spieler/1115
1.FC Kaiserslautern,Igli Tare,27,Albania,Centre-Forward,CF,-,Brescia Calcio,Italy,"End of loanJun 30, 2001",In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/igli-tare/profil/spieler/101
VfL Wolfsburg,Martin Petrov,22,Bulgaria,Left Winger,LW,-,Servette FC,Switzerland,£2.93m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/martin-petrov/profil/spieler/670
VfL Wolfsburg,Miroslav Karhan,25,Slovakia,Central Midfield,CM,-,Besiktas JK,Turkey,£2.48m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/miroslav-karhan/profil/spieler/1262
VfL Wolfsburg,Robson Ponté,24,Brazil,Attacking Midfield,AM,-,Bayer 04 Leverkusen,Germany,Loan fee:£1.13m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/robson-ponte/profil/spieler/85
VfL Wolfsburg,Dusan Petkovic,27,Serbia,Centre-Back,CB,-,OFK Beograd,Serbia,£675Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/dusan-petkovic/profil/spieler/1384
VfL Wolfsburg,Hans Sarpei,25,Ghana,Left-Back,LB,-,MSV Duisburg,Germany,£540Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/hans-sarpei/profil/spieler/707
VfL Wolfsburg,Tobias Rau,19,Germany,Left-Back,LB,-,Eintracht Braunschweig,Germany,£540Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/tobias-rau/profil/spieler/1261
VfL Wolfsburg,Gernot Plassnegger,23,Austria,Right-Back,RB,-,1.FC Saarbrücken,Germany,£450Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/gernot-plassnegger/profil/spieler/1004
VfL Wolfsburg,Emeka Ifejiagwa,23,Nigeria,Centre-Back,CB,-,CA Osasuna,Spain,£405Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/emeka-ifejiagwa/profil/spieler/700
VfL Wolfsburg,Maik Franz,19,Germany,Centre-Back,CB,-,1.FC Magdeburg,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/maik-franz/profil/spieler/1381
VfL Wolfsburg,Sead Ramovic,22,Bosnia-Herzegovina,Goalkeeper,GK,-,Stuttgarter Kickers,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/sead-ramovic/profil/spieler/686
VfL Wolfsburg,Michael Madsen,27,Denmark,Left Midfield,LM,-,AS Bari,Italy,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/michael-madsen/profil/spieler/1057
VfL Wolfsburg,Benjamin Siegert,19,Germany,Right Midfield,RM,-,VfL Wolfsburg II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/benjamin-siegert/profil/spieler/674
VfL Wolfsburg,Jéan-Kasongo Banza,27,DR Congo,Centre-Forward,CF,-,MSV Duisburg,Germany,"End of loanJun 30, 2001",In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/jean-kasongo-banza/profil/spieler/648
SV Werder Bremen,Krisztián Lisztes,24,Hungary,Attacking Midfield,AM,-,VfB Stuttgart,Germany,£1.35m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/krisztian-lisztes/profil/spieler/604
SV Werder Bremen,Roberto Silva,25,Peru,Centre-Forward,CF,-,Sporting Cristal Lima,Peru,£1.22m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/roberto-silva/profil/spieler/1283
SV Werder Bremen,Jakub Wierzchowski,24,Poland,Goalkeeper,GK,-,Ruch Chorzow,Poland,£450Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/jakub-wierzchowski/profil/spieler/1250
SV Werder Bremen,Holger Wehlage,24,Germany,Right Midfield,RM,-,FC St. Pauli,Germany,£450Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/holger-wehlage/profil/spieler/748
SV Werder Bremen,Stefan Blank,24,Germany,Left-Back,LB,-,VfB Stuttgart,Germany,£338Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/stefan-blank/profil/spieler/585
SV Werder Bremen,Ivan Klasnic,21,Croatia,Centre-Forward,CF,-,FC St. Pauli,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/ivan-klasnic/profil/spieler/690
SV Werder Bremen,Enrico Kern,22,Germany,Centre-Forward,CF,-,SV Werder Bremen II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/enrico-kern/profil/spieler/689
SV Werder Bremen,Simon Rolfes,19,Germany,Defensive Midfield,DM,-,SV Werder Bremen II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/simon-rolfes/profil/spieler/691
SV Werder Bremen,Joey Di Iorio,19,Australia,Centre-Forward,CF,-,SV Werder Bremen II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/joey-di-iorio/profil/spieler/1272
SV Werder Bremen,Lodewijk Roembiak,32,Netherlands,Defensive Midfield,DM,-,SV Waldhof Mannheim,Germany,"End of loanJun 30, 2001",In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/lodewijk-roembiak/profil/spieler/808
1. FC Köln,Marco Reich,23,Germany,Left Midfield,LM,-,1.FC Kaiserslautern,Germany,£2.70m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/marco-reich/profil/spieler/19
1. FC Köln,Hanno Balitsch,20,Germany,Defensive Midfield,DM,-,SV Waldhof Mannheim,Germany,£1.35m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/hanno-balitsch/profil/spieler/823
1. FC Köln,Jörg Reeb,29,Germany,Defensive Midfield,DM,-,Bayer 04 Leverkusen,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/jorg-reeb/profil/spieler/87
1.FC Nuremberg,Kai Michalke,25,Germany,Left Winger,LW,-,Hertha BSC,Germany,£675Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/kai-michalke/profil/spieler/346
1.FC Nuremberg,Raphael Schäfer,22,Germany,Goalkeeper,GK,-,VfB Lübeck,Germany,£338Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/raphael-schafer/profil/spieler/1150
1.FC Nuremberg,Tony Sanneh,30,United States,Right-Back,RB,-,Hertha BSC,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/tony-sanneh/profil/spieler/352
1.FC Nuremberg,Thomas Stehle,20,Germany,Centre-Back,CB,-,SC Pfullendorf,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-stehle/profil/spieler/1264
1.FC Nuremberg,Marco Villa,22,Germany,Centre-Forward,CF,-,Panathinaikos Athens,Greece,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/marco-villa/profil/spieler/1244
1.FC Nuremberg,Lars Müller,25,Germany,Left-Back,LB,-,Alemannia Aachen,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/lars-muller/profil/spieler/918
1.FC Nuremberg,Dieter Frey,28,Germany,Defensive Midfield,DM,-,SV Werder Bremen,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/dieter-frey/profil/spieler/527
TSV 1860 Munich,Markus Weissenberger,26,Austria,Attacking Midfield,AM,-,Arminia Bielefeld,Germany,£2.03m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/markus-weissenberger/profil/spieler/160
TSV 1860 Munich,Michael Wiesinger,28,Germany,Right Midfield,RM,-,Bayern Munich,Germany,£675Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/michael-wiesinger/profil/spieler/225
TSV 1860 Munich,Didier Dheedene,29,Belgium,Left-Back,LB,-,RSC Anderlecht,Belgium,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/didier-dheedene/profil/spieler/838
TSV 1860 Munich,Sascha Rösler,23,Germany,Second Striker,SS,-,SSV Ulm 1846,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/sascha-rosler/profil/spieler/505
TSV 1860 Munich,Samuel Ipoua,28,Cameroon,Centre-Forward,CF,-,FC Toulouse,France,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/samuel-ipoua/profil/spieler/1074
TSV 1860 Munich,Necat Aygün,21,Germany,Centre-Back,CB,-,TSV 1860 München II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/necat-aygun/profil/spieler/711
FC Hansa Rostock,Delano Hill,26,Netherlands,Centre-Back,CB,-,Willem II Tilburg,Netherlands,£900Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/delano-hill/profil/spieler/839
FC Hansa Rostock,Ronald Maul,28,Germany,Left-Back,LB,-,Hamburger SV,Germany,£540Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/ronald-maul/profil/spieler/318
FC Hansa Rostock,Antonio di Salvo,22,Italy,Centre-Forward,CF,-,FC Bayern Munich II,Germany,£495Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/antonio-di-salvo/profil/spieler/195
FC Hansa Rostock,Mathias Schober,25,Germany,Goalkeeper,GK,-,FC Schalke 04,Germany,£450Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/mathias-schober/profil/spieler/322
FC Hansa Rostock,Markus Beierle,29,Germany,Centre-Forward,CF,-,TSV 1860 Munich,Germany,£450Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/markus-beierle/profil/spieler/546
FC Hansa Rostock,Dietmar Hirsch,29,Germany,Defensive Midfield,DM,-,SpVgg Unterhaching,Germany,£338Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/dietmar-hirsch/profil/spieler/369
FC Hansa Rostock,Bachirou Salou,30,Togo,Centre-Forward,CF,-,Eintracht Frankfurt,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/bachirou-salou/profil/spieler/255
FC Hansa Rostock,Marco Weißhaupt,29,Germany,Attacking Midfield,AM,-,SC Freiburg,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/marco-weisshaupt/profil/spieler/422
FC Hansa Rostock,Marco Vorbeck,20,Germany,Centre-Forward,CF,-,FC Hansa Rostock II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/marco-vorbeck/profil/spieler/1276
SC Freiburg,Zaza Zamtaradze,24,Georgia,Right Midfield,RM,-,FC Winterthur,Switzerland,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/zaza-zamtaradze/profil/spieler/1149
SC Freiburg,Fabian Gerber,21,Germany,Right Midfield,RM,-,FC St. Pauli,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/fabian-gerber/profil/spieler/751
SC Freiburg,Jan Männer,18,Germany,Attacking Midfield,AM,-,SC Freiburg U19,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/jan-manner/profil/spieler/1379
SC Freiburg,Volker Hügel,21,Germany,Midfielder,Midfielder,-,SC Freiburg II,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/volker-hugel/profil/spieler/407
SC Freiburg,Benjamin Schwehr,19,Germany,Centre-Forward,CF,-,SC Freiburg U19,Germany,-,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/benjamin-schwehr/profil/spieler/1380
SC Freiburg,Mehdi Ben Slimane,27,Tunisia,Right Winger,RW,-,Al-Nassr FC,Saudi Arabia,"End of loanJun 30, 2001",In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/mehdi-ben-slimane/profil/spieler/395
FC Energie Cottbus,Radoslaw Kaluzny,27,Poland,Defensive Midfield,DM,-,Wisla Kraków,Poland,£1.26m,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/radoslaw-kaluzny/profil/spieler/1274
FC Energie Cottbus,Cristiano Brasília,23,Brazil,Centre-Forward,CF,-,Pogon Szczecin,Poland,£338Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/cristiano-brasilia/profil/spieler/1400
FC Energie Cottbus,Marko Topic,25,Bosnia-Herzegovina,Centre-Forward,CF,-,Austria Vienna,Austria,£315Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/marko-topic/profil/spieler/1199
FC Energie Cottbus,Lars Jungnickel,19,Germany,Defensive Midfield,DM,-,SG Dynamo Dresden,Germany,£185Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/lars-jungnickel/profil/spieler/954
FC Energie Cottbus,Silvio Schröter,22,Germany,Right Midfield,RM,-,SG Dynamo Dresden,Germany,£180Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/silvio-schroter/profil/spieler/1159
FC Energie Cottbus,Ottó Vincze,26,Hungary,Attacking Midfield,AM,-,SV Waldhof Mannheim,Germany,£158Th.,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/otto-vincze/profil/spieler/821
FC Energie Cottbus,André Lenz,27,Germany,Goalkeeper,GK,-,Alemannia Aachen,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/andre-lenz/profil/spieler/921
FC Energie Cottbus,Vragel da Silva,27,Brazil,Right-Back,RB,-,SSV Ulm 1846,Germany,Free transfer,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/vragel-da-silva/profil/spieler/1112
FC Energie Cottbus,Dawid Ditrich,17,Poland,Goalkeeper,GK,-,Lechia Gdansk U19,Poland,?,In,2001,s,1-bundesliga,https://www.transfermarkt.co.uk/dawid-ditrich/profil/spieler/32880
