Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
Tottenham Hotspur,Dean Austin,22,England,Right-Back,RB,-,Southend United,England,?,In,1992,s,premier-league
Tottenham Hotspur,Ian Hendon,21,England,Centre-Back,CB,-,Barnsley FC,England,"End of loanMay 1, 1993",In,1992,s,premier-league
Tottenham Hotspur,Peter Beadle,21,England,Forward,Forward,-,AFC Bournemouth,England,"End of loanMay 31, 1993",In,1992,s,premier-league
Tottenham Hotspur,Sol Campbell,17,England,Centre-Back,CB,-,Tottenham Hotspur U18,England,-,In,1992,s,premier-league
Tottenham Hotspur,Lee Hodges,18,England,Left Midfield,LM,-,Tottenham Hotspur U18,England,-,In,1992,s,premier-league
Tottenham Hotspur,Danny Hill,17,England,Midfielder,Midfielder,-,Tottenham Hotspur U18,England,-,In,1992,s,premier-league
Tottenham Hotspur,Andy Gray,29,England,Central Midfield,CM,-,Swindon Town,England,"End of loanMay 31, 1993",In,1992,s,premier-league
Tottenham Hotspur,Kevin Watson,18,England,Central Midfield,CM,-,Tottenham Hotspur U18,England,-,In,1992,s,premier-league
Tottenham Hotspur,Dave Tuttle,21,England,Defender,Defender,-,Peterborough United,England,"End of loanMay 1, 1993",In,1992,s,premier-league
Tottenham Hotspur,Steve Robinson,17,Northern Ireland,Attacking Midfield,AM,-,Tottenham Hotspur U18,England,-,In,1992,s,premier-league
Blackburn Rovers,Alan Shearer,21,England,Centre-Forward,CF,-,Southampton FC,England,£4.05m,In,1992,s,premier-league
Blackburn Rovers,Stuart Ripley,24,England,Midfielder,Midfielder,-,Middlesbrough FC,England,£1.80m,In,1992,s,premier-league
Blackburn Rovers,Tim Sherwood,23,England,Central Midfield,CM,-,Norwich City,England,£675k,In,1992,s,premier-league
Blackburn Rovers,Patrik Andersson,20,Sweden,Centre-Back,CB,-,Malmö FF,Sweden,£450k,In,1992,s,premier-league
Blackburn Rovers,Lee Makel,19,England,Attacking Midfield,AM,-,Newcastle United,England,£216k,In,1992,s,premier-league
Blackburn Rovers,Wayne Burnett,20,England,Midfielder,Midfielder,-,Leyton Orient,England,£86k,In,1992,s,premier-league
Blackburn Rovers,Nicholas Marker,27,England,Defender,Defender,-,Plymouth Argyle,England,?,In,1992,s,premier-league
Blackburn Rovers,Mickey Evans,19,Ireland,Centre-Forward,CF,-,Plymouth Argyle,England,Loan,In,1992,s,premier-league
Southampton FC,Perry Groves,27,England,Left Winger,LW,-,Arsenal FC,England,£765k,In,1992,s,premier-league
Southampton FC,Ken Monkou,27,Netherlands,Centre-Back,CB,-,Chelsea FC,England,£760k,In,1992,s,premier-league
Southampton FC,Kerry Dixon,30,England,Centre-Forward,CF,-,Chelsea FC,England,£585k,In,1992,s,premier-league
Southampton FC,David Speedie,32,Scotland,Centre-Forward,CF,-,Blackburn Rovers,England,£540k,In,1992,s,premier-league
Southampton FC,Paul Sheerin,17,Scotland,Left Midfield,LM,-,Alloa Athletic FC,Scotland,?,In,1992,s,premier-league
Southampton FC,Paul McDonald,25,Scotland,Left-Back,LB,-,Hamilton Academical FC,Scotland,?,In,1992,s,premier-league
Southampton FC,David Speedie,33,Scotland,Centre-Forward,CF,-,West Ham United,England,"End of loanMay 31, 1993",In,1992,s,premier-league
Southampton FC,Kevin Moore,34,England,Defender,Defender,-,Bristol Rovers,England,"End of loanJun 30, 1992",In,1992,s,premier-league
Manchester City,Fitzroy Simpson,22,Jamaica,Midfielder,Midfielder,-,Swindon Town,England,£518k,In,1992,s,premier-league
Manchester City,Rick Holden,27,England,Left Midfield,LM,-,Oldham Athletic,England,?,In,1992,s,premier-league
Manchester City,Terry Phelan,25,Ireland,Left-Back,LB,-,Wimbledon FC,England,?,In,1992,s,premier-league
Manchester City,Adrian Mike,19,England,Forward,Forward,-,Bury FC,England,"End of loanMay 31, 1993",In,1992,s,premier-league
Manchester City,John Foster,18,England,Defender,Defender,-,Manchester City U18,England,-,In,1992,s,premier-league
Manchester City,Richard Edghill,17,England,Right-Back,RB,-,Manchester City U18,England,-,In,1992,s,premier-league
Manchester City,Adrian Mike,18,England,Forward,Forward,-,Manchester City U18,England,-,In,1992,s,premier-league
Manchester City,Garry Flitcroft,19,England,Central Midfield,CM,-,Bury FC,England,"End of loanJun 30, 1992",In,1992,s,premier-league
Sheffield United,Alan Kelly,23,Ireland,Goalkeeper,GK,-,Preston North End,England,£189k,In,1992,s,premier-league
Sheffield United,Alan McLeary,27,England,Defender,Defender,-,Millwall FC,England,Loan,In,1992,s,premier-league
Sheffield United,Jim Leighton,34,Scotland,Goalkeeper,GK,-,Dundee FC,Scotland,?,In,1992,s,premier-league
Sheffield United,Andy Scott,19,England,Centre-Forward,CF,-,Sutton United,England,?,In,1992,s,premier-league
Sheffield United,Che Bunce,16,New Zealand,Centre-Back,CB,-,Sheffield United U18,England,-,In,1992,s,premier-league
Sheffield United,Brian Marwood,32,England,Attacking Midfield,AM,-,Middlesbrough FC,England,"End of loanJun 30, 1992",In,1992,s,premier-league
Leeds United,David Rocastle,25,England,Attacking Midfield,AM,-,Arsenal FC,England,£2.16m,In,1992,s,premier-league
Leeds United,Kevin Sharp,18,Canada,Left-Back,LB,-,AJ Auxerre,France,£81k,In,1992,s,premier-league
Leeds United,Mark Beeney,25,England,Goalkeeper,GK,-,Brighton & Hove Albion,England,?,In,1992,s,premier-league
Leeds United,Scott Sellars,26,England,Left Midfield,LM,-,Blackburn Rovers,England,?,In,1992,s,premier-league
Leeds United,Paul Pettinger,17,England,Goalkeeper,GK,-,Leeds United U18,England,-,In,1992,s,premier-league
Leeds United,Mark Tinkler,17,England,Defender,Defender,-,Leeds United U18,England,-,In,1992,s,premier-league
Leeds United,Mervyn Day,37,England,Goalkeeper,GK,-,Sheffield United,England,"End of loanJun 30, 1992",In,1992,s,premier-league
Leeds United,Glynn Snodin,32,England,Left-Back,LB,-,Rotherham United,England,"End of loanJun 30, 1992",In,1992,s,premier-league
Aston Villa,Dean Saunders,28,Wales,Centre-Forward,CF,-,Liverpool FC,England,£2.57m,In,1992,s,premier-league
Aston Villa,Ray Houghton,30,Ireland,Central Midfield,CM,-,Liverpool FC,England,£969k,In,1992,s,premier-league
Aston Villa,Gareth Farrelly,16,Ireland,Left Midfield,LM,-,Home Farm,Ireland,Free transfer,In,1992,s,premier-league
Aston Villa,Frank McAvennie,32,Scotland,Centre-Forward,CF,-,West Ham United,England,?,In,1992,s,premier-league
Aston Villa,David Farrell,21,England,Midfielder,Midfielder,-,Scunthorpe United,England,"End of loanMay 1, 1993",In,1992,s,premier-league
Aston Villa,Dennis Pearce,18,England,Defender,Defender,-,Aston Villa U18,England,-,In,1992,s,premier-league
Aston Villa,Martin Carruthers,20,England,Centre-Forward,CF,-,Hull City,England,"End of loanMay 31, 1993",In,1992,s,premier-league
Aston Villa,Lee Williams,20,England,Midfielder,Midfielder,-,Shrewsbury Town,England,"End of loanMay 31, 1993",In,1992,s,premier-league
Chelsea FC,Nigel Spackman,31,England,Central Midfield,CM,-,Rangers FC,Scotland,£540k,In,1992,s,premier-league
Chelsea FC,Anthony Barness,19,England,Right-Back,RB,-,Charlton Athletic,England,£473k,In,1992,s,premier-league
Chelsea FC,David Hopkin,22,Scotland,Right Midfield,RM,-,Greenock Morton FC,Scotland,£405k,In,1992,s,premier-league
Chelsea FC,Mick Harford,33,England,Centre-Forward,CF,-,Luton Town,England,£315k,In,1992,s,premier-league
Chelsea FC,Mal Donaghy,34,Northern Ireland,Left-Back,LB,-,Manchester United,England,£180k,In,1992,s,premier-league
Chelsea FC,Alec Chamberlain,28,England,Goalkeeper,GK,-,Luton Town,England,Loan,In,1992,s,premier-league
Chelsea FC,John Spencer,21,Scotland,Centre-Forward,CF,-,Rangers FC,Scotland,Free transfer,In,1992,s,premier-league
Chelsea FC,Nick Colgan,18,Ireland,Goalkeeper,GK,-,Drogheda United FC,Ireland,?,In,1992,s,premier-league
Chelsea FC,Robert Fleck,26,Scotland,Centre-Forward,CF,-,Norwich City,England,?,In,1992,s,premier-league
Chelsea FC,Damian Matthew,22,England,Midfielder,Midfielder,-,Luton Town,England,"End of loanMay 31, 1993",In,1992,s,premier-league
Chelsea FC,Dave Beasant,34,England,Goalkeeper,GK,-,Wolverhampton Wanderers,England,"End of loanMay 31, 1993",In,1992,s,premier-league
Chelsea FC,Neil Shipperley,17,England,Centre-Forward,CF,-,Chelsea FC U18,England,-,In,1992,s,premier-league
Chelsea FC,Frank Sinclair,20,Jamaica,Centre-Back,CB,-,West Bromwich Albion,England,"End of loanJun 30, 1992",In,1992,s,premier-league
Chelsea FC,David Lee,22,England,Centre-Back,CB,-,Plymouth Argyle,England,"End of loanJun 30, 1992",In,1992,s,premier-league
Middlesbrough FC,Tommy Wright,26,Scotland,Left Winger,LW,-,Leicester City,England,£819k,In,1992,s,premier-league
Middlesbrough FC,Jonathan Gittens,28,England,Defender,Defender,-,Southampton FC,England,£225k,In,1992,s,premier-league
Middlesbrough FC,Chris Morris,28,Ireland,Right-Back,RB,-,Celtic FC,Scotland,?,In,1992,s,premier-league
Middlesbrough FC,Ben Roberts,17,England,Goalkeeper,GK,-,Middlesbrough FC U18,England,-,In,1992,s,premier-league
Middlesbrough FC,Andy Todd,17,England,Centre-Back,CB,-,Middlesbrough FC U18,England,-,In,1992,s,premier-league
Ipswich Town,Geraint Williams,30,Wales,Defensive Midfield,DM,-,Derby County,England,£675k,In,1992,s,premier-league
Ipswich Town,Vlado Bozinoski,28,Australia,Central Midfield,CM,-,SC Beira-Mar,Portugal,?,In,1992,s,premier-league
Ipswich Town,Jason Winters,20,England,Goalkeeper,GK,-,Chelsea FC Reserves,England,?,In,1992,s,premier-league
Ipswich Town,Clive Baker,33,England,Goalkeeper,GK,-,Coventry City,England,?,In,1992,s,premier-league
Ipswich Town,Paul Goddard,32,England,Centre-Forward,CF,-,Millwall FC,England,?,In,1992,s,premier-league
Ipswich Town,Adam Tanner,18,England,Midfielder,Midfielder,-,Ipswich Town U18,England,-,In,1992,s,premier-league
Ipswich Town,Lee Durrant,18,England,Midfielder,Midfielder,-,Ipswich Town U18,England,-,In,1992,s,premier-league
Nottingham Forest,Neil Webb,28,England,Central Midfield,CM,-,Manchester United,England,£833k,In,1992,s,premier-league
Nottingham Forest,Gary Bannister,32,England,Centre-Forward,CF,-,West Bromwich Albion,England,Free transfer,In,1992,s,premier-league
Nottingham Forest,Stephen Blatherwick,18,England,Centre-Back,CB,-,Notts County,England,?,In,1992,s,premier-league
Nottingham Forest,Ray McKinnon,21,Scotland,Midfielder,Midfielder,-,Dundee United FC,Scotland,?,In,1992,s,premier-league
Nottingham Forest,Craig Armstrong,17,England,Left Midfield,LM,-,Nottingham Forest U18,England,-,In,1992,s,premier-league
Nottingham Forest,Steve Guinan,16,England,Centre-Forward,CF,-,Nottingham Forest U18,England,-,In,1992,s,premier-league
Crystal Palace,Darren Patterson,22,Northern Ireland,Right-Back,RB,-,Wigan Athletic,England,£306k,In,1992,s,premier-league
Crystal Palace,Paul Williams,27,England,Forward,Forward,-,Sheffield Wednesday,England,?,In,1992,s,premier-league
Crystal Palace,Ricky Newman,22,England,Central Midfield,CM,-,Maidstone Invicta FC,England,"End of loanMay 1, 1993",In,1992,s,premier-league
Crystal Palace,Niall Thompson,18,Canada,Forward,Forward,-,Crystal Palace U23,England,-,In,1992,s,premier-league
Crystal Palace,David Whyte,21,England,Forward,Forward,-,Charlton Athletic,England,"End of loanMay 31, 1992",In,1992,s,premier-league
Manchester United,Dion Dublin,23,England,Centre-Forward,CF,-,Cambridge United,England,£1.35m,In,1992,s,premier-league
Manchester United,Pat McGibbon,18,Northern Ireland,Centre-Back,CB,-,Portadown FC,Northern Ireland,£203k,In,1992,s,premier-league
Manchester United,Andy Arnott,18,England,Defensive Midfield,DM,-,Gillingham FC,England,Loan,In,1992,s,premier-league
Manchester United,Danny Wallace,29,England,Attacking Midfield,AM,-,Millwall FC,England,"End of loanMay 31, 1993",In,1992,s,premier-league
Manchester United,Kevin Pilkington,18,England,Goalkeeper,GK,-,Manchester United U18,England,-,In,1992,s,premier-league
Manchester United,Simon Davies,18,Wales,Midfielder,Midfielder,-,Manchester United U18,England,-,In,1992,s,premier-league
Coventry City,Phil Babb,21,Ireland,Centre-Back,CB,-,Bradford City,England,£662k,In,1992,s,premier-league
Coventry City,John Williams,24,England,Centre-Forward,CF,-,Swansea City,Wales,£270k,In,1992,s,premier-league
Coventry City,Jonathan Gould,23,Scotland,Goalkeeper,GK,-,West Bromwich Albion,England,Free transfer,In,1992,s,premier-league
Coventry City,Paul Williams,29,Northern Ireland,Forward,Forward,-,West Bromwich Albion,England,Loan,In,1992,s,premier-league
Coventry City,Steve Williams,17,Wales,Goalkeeper,GK,-,Coventry City U18,England,-,In,1992,s,premier-league
Wimbledon FC,Dean Holdsworth,23,England,Centre-Forward,CF,-,Brentford FC,England,£900k,In,1992,s,premier-league
Wimbledon FC,Vinnie Jones,27,Wales,Defensive Midfield,DM,-,Chelsea FC,England,£747k,In,1992,s,premier-league
Wimbledon FC,Greg Berry,21,England,Midfielder,Midfielder,-,Leyton Orient,England,£282k,In,1992,s,premier-league
Wimbledon FC,Timothy Alexander,18,England,Centre-Back,CB,-,,Unknown,?,In,1992,s,premier-league
Wimbledon FC,Alan McLeary,28,England,Defender,Defender,-,Millwall FC,England,Loan,In,1992,s,premier-league
Wimbledon FC,Peter Fear,18,England,Midfielder,Midfielder,-,,Unknown,?,In,1992,s,premier-league
Wimbledon FC,Neil Sullivan,23,Scotland,Goalkeeper,GK,-,Crystal Palace,England,"End of loanMay 1, 1993",In,1992,s,premier-league
Wimbledon FC,Steve Cotterill,28,England,Forward,Forward,-,Brighton & Hove Albion,England,"End of loanMay 31, 1993",In,1992,s,premier-league
Wimbledon FC,Terry Gibson,30,England,Forward,Forward,-,Swindon Town,England,"End of loanMay 1, 1993",In,1992,s,premier-league
Sheffield Wednesday,Mark Bright,30,England,Forward,Forward,-,Crystal Palace,England,£1.53m,In,1992,s,premier-league
Sheffield Wednesday,Chris Waddle,31,England,Attacking Midfield,AM,-,Olympique Marseille,France,£1.35m,In,1992,s,premier-league
Sheffield Wednesday,Mike Williams,23,England,Forward,Forward,-,Halifax Town (liq.),England,"End of loanApr 1, 1993",In,1992,s,premier-league
Sheffield Wednesday,Simon Stewart,18,England,Defender,Defender,-,Sheffield Wednesday U18,England,-,In,1992,s,premier-league
Queens Park Rangers,Darren Finlay,18,Northern Ireland,Midfielder,Midfielder,-,Queens Park Rangers U18,England,-,In,1992,s,premier-league
Queens Park Rangers,Gary Waddock,30,Ireland,Defensive Midfield,DM,-,Swindon Town,England,"End of loanJun 30, 1992",In,1992,s,premier-league
Oldham Athletic,Ian Olney,22,England,Centre-Forward,CF,-,Aston Villa,England,£805k,In,1992,s,premier-league
Oldham Athletic,Neil Pointon,27,England,Left-Back,LB,-,Manchester City,England,£608k,In,1992,s,premier-league
Oldham Athletic,Steve Redmond,24,England,Centre-Back,CB,-,Manchester City,England,£405k,In,1992,s,premier-league
Oldham Athletic,Orpheo Keizerweerd,23,Netherlands,Centre-Forward,CF,-,,Unknown,?,In,1992,s,premier-league
Oldham Athletic,Chris Makin,19,England,Left-Back,LB,-,Wigan Athletic,England,"End of loanMay 1, 1993",In,1992,s,premier-league
Oldham Athletic,Paul Moulden,24,England,Forward,Forward,-,Molde FK,Norway,"End of loanJun 30, 1992",In,1992,s,premier-league
Norwich City,Mark Robins,22,England,Centre-Forward,CF,-,Manchester United,England,£900k,In,1992,s,premier-league
Norwich City,Mark Peters,19,Wales,Defender,Defender,-,Manchester City,England,Free transfer,In,1992,s,premier-league
Norwich City,Gary Megson,33,England,Defensive Midfield,DM,-,Manchester City,England,Free transfer,In,1992,s,premier-league
Norwich City,Darren Eadie,17,England,Left Winger,LW,-,Norwich City U18,England,-,In,1992,s,premier-league
Norwich City,Andy Johnson,18,Wales,Attacking Midfield,AM,-,Norwich City U18,England,-,In,1992,s,premier-league
Arsenal FC,David Rocastle,25,England,Attacking Midfield,AM,-,Leeds United,England,£2.16m,Out,1992,s,premier-league
Arsenal FC,Perry Groves,27,England,Left Winger,LW,-,Southampton FC,England,£765k,Out,1992,s,premier-league
Arsenal FC,Ty Gooden,19,England,Midfielder,Midfielder,-,Wycombe Wanderers,England,?,Out,1992,s,premier-league
Everton FC,Pat Nevin,28,Scotland,Right Winger,RW,-,Tranmere Rovers,England,£405k,Out,1992,s,premier-league
Everton FC,Kevin Ratcliffe,31,Wales,Centre-Back,CB,-,Dundee FC,Scotland,?,Out,1992,s,premier-league
Everton FC,Gerry Peyton,36,Ireland,Goalkeeper,GK,-,Brentford FC,England,Loan,Out,1992,s,premier-league
Liverpool FC,Dean Saunders,28,Wales,Centre-Forward,CF,-,Aston Villa,England,£2.57m,Out,1992,s,premier-league
Liverpool FC,Ray Houghton,30,Ireland,Central Midfield,CM,-,Aston Villa,England,£969k,Out,1992,s,premier-league
Liverpool FC,Barry Venison,27,England,Left-Back,LB,-,Newcastle United,England,£266k,Out,1992,s,premier-league
Liverpool FC,Barry Jones,22,England,Defender,Defender,-,Wrexham AFC,Wales,Free transfer,Out,1992,s,premier-league
Liverpool FC,Tony Cousins,23,Ireland,Centre-Forward,CF,-,Hereford United (liq.),England,?,Out,1992,s,premier-league
Tottenham Hotspur,Paul Gascoigne,25,England,Attacking Midfield,AM,-,SS Lazio,Italy,£6.66m,Out,1992,s,premier-league
Tottenham Hotspur,Paul Stewart,27,England,Defensive Midfield,DM,-,Liverpool FC,England,£2.48m,Out,1992,s,premier-league
Tottenham Hotspur,Paul Walsh,29,England,Centre-Forward,CF,-,Portsmouth FC,England,£405k,Out,1992,s,premier-league
Tottenham Hotspur,Mark Robson,23,England,Midfielder,Midfielder,-,West Ham United,England,Free transfer,Out,1992,s,premier-league
Tottenham Hotspur,Gary Lineker,31,England,Centre-Forward,CF,-,Nagoya Grampus,Japan,Free transfer,Out,1992,s,premier-league
Tottenham Hotspur,David McDonald,21,Ireland,Defender,Defender,-,Bradford City,England,?,Out,1992,s,premier-league
Tottenham Hotspur,Ian Gilzean,22,Scotland,Forward,Forward,-,Doncaster Rovers,England,?,Out,1992,s,premier-league
Blackburn Rovers,Duncan Shearer,29,Scotland,Centre-Forward,CF,-,Aberdeen FC,Scotland,£675k,Out,1992,s,premier-league
Blackburn Rovers,David Speedie,32,Scotland,Centre-Forward,CF,-,Southampton FC,England,£540k,Out,1992,s,premier-league
Blackburn Rovers,Simon Garner,32,England,Centre-Forward,CF,-,West Bromwich Albion,England,£32k,Out,1992,s,premier-league
Blackburn Rovers,Nicky Reid,31,England,Centre-Back,CB,-,Bristol City,England,Loan,Out,1992,s,premier-league
Blackburn Rovers,Peter Baah,19,England,Right Winger,RW,-,Fulham FC,England,?,Out,1992,s,premier-league
Blackburn Rovers,Keith Hill,23,England,Centre-Back,CB,-,Plymouth Argyle,England,?,Out,1992,s,premier-league
Blackburn Rovers,Stuart Munro,29,Scotland,Left-Back,LB,-,Bristol City,England,?,Out,1992,s,premier-league
Blackburn Rovers,Chris Sulley,32,England,Left-Back,LB,-,Port Vale FC,England,?,Out,1992,s,premier-league
Blackburn Rovers,Lee Richardson,23,England,Midfielder,Midfielder,-,Aberdeen FC,Scotland,?,Out,1992,s,premier-league
Blackburn Rovers,Scott Sellars,26,England,Left Midfield,LM,-,Leeds United,England,?,Out,1992,s,premier-league
Blackburn Rovers,Paul Shepstone,21,England,Midfielder,Midfielder,-,Motherwell FC,Scotland,?,Out,1992,s,premier-league
Blackburn Rovers,Craig Skinner,21,England,Midfielder,Midfielder,-,Plymouth Argyle,England,?,Out,1992,s,premier-league
Southampton FC,Alan Shearer,21,England,Centre-Forward,CF,-,Blackburn Rovers,England,£4.05m,Out,1992,s,premier-league
Southampton FC,Neil Ruddock,24,England,Centre-Back,CB,-,Tottenham Hotspur,England,£765k,Out,1992,s,premier-league
Southampton FC,Jonathan Gittens,28,England,Defender,Defender,-,Middlesbrough FC,England,£225k,Out,1992,s,premier-league
Southampton FC,Danny Hoekman,27,Netherlands,Forward,Forward,-,ADO Den Haag,Netherlands,Free transfer,Out,1992,s,premier-league
Southampton FC,Barry Horne,30,Wales,Defensive Midfield,DM,-,Everton FC,England,?,Out,1992,s,premier-league
Southampton FC,Kevin Moore,34,England,Defender,Defender,-,Bristol Rovers,England,Loan,Out,1992,s,premier-league
Southampton FC,Michael Gilkes,26,Barbados,Left Midfield,LM,-,Reading FC,England,"End of loanJun 30, 1992",Out,1992,s,premier-league
Manchester City,Neil Pointon,27,England,Left-Back,LB,-,Oldham Athletic,England,£608k,Out,1992,s,premier-league
Manchester City,Michael Hughes,20,Northern Ireland,Attacking Midfield,AM,-,RC Strasbourg Alsace,France,£450k,Out,1992,s,premier-league
Manchester City,Steve Redmond,24,England,Centre-Back,CB,-,Oldham Athletic,England,£405k,Out,1992,s,premier-league
Manchester City,Gary Megson,33,England,Defensive Midfield,DM,-,Norwich City,England,Free transfer,Out,1992,s,premier-league
Manchester City,Wayne Clarke,31,England,Centre-Forward,CF,-,Walsall FC,England,Free transfer,Out,1992,s,premier-league
Manchester City,Mark Peters,19,Wales,Defender,Defender,-,Norwich City,England,Free transfer,Out,1992,s,premier-league
Manchester City,Ronnie Mauge,23,Trinidad and Tobago,Midfielder,Midfielder,-,Bury FC,England,?,Out,1992,s,premier-league
Sheffield United,Clive Mendonca,23,England,Forward,Forward,-,Grimsby Town,England,£96k,Out,1992,s,premier-league
Sheffield United,Chris Wilder,24,England,Right-Back,RB,-,Rotherham United,England,£63k,Out,1992,s,premier-league
Sheffield United,Brian Marwood,32,England,Attacking Midfield,AM,-,Swindon Town,England,Free transfer,Out,1992,s,premier-league
Sheffield United,Shokichi Sato,21,Japan,Defender,Defender,-,NKK SC (-1994),Japan,"End of loanJul 1, 1992",Out,1992,s,premier-league
Sheffield United,Alan McLeary,28,England,Defender,Defender,-,Millwall FC,England,"End of loanOct 15, 1992",Out,1992,s,premier-league
Sheffield United,Mervyn Day,37,England,Goalkeeper,GK,-,Leeds United,England,"End of loanJun 30, 1992",Out,1992,s,premier-league
Leeds United,Bobby Davison,33,England,Forward,Forward,-,Leicester City,England,£59k,Out,1992,s,premier-league
Leeds United,Glynn Snodin,32,England,Left-Back,LB,-,Heart of Midlothian FC,Scotland,Free transfer,Out,1992,s,premier-league
Leeds United,Frank Strandli,20,Norway,Centre-Forward,CF,-,IK Start,Norway,Loan,Out,1992,s,premier-league
Leeds United,John McClelland,36,Northern Ireland,Centre-Back,CB,-,St. Johnstone FC,Scotland,?,Out,1992,s,premier-league
Aston Villa,Ian Olney,22,England,Centre-Forward,CF,-,Oldham Athletic,England,£805k,Out,1992,s,premier-league
Aston Villa,Kent Nielsen,30,Denmark,Centre-Back,CB,-,Aarhus GF,Denmark,Free transfer,Out,1992,s,premier-league
Aston Villa,Les Sealey,35,England,Goalkeeper,GK,-,Birmingham City,England,Loan,Out,1992,s,premier-league
Aston Villa,Martin Carruthers,20,England,Centre-Forward,CF,-,Hull City,England,Loan,Out,1992,s,premier-league
Aston Villa,Ivo Stas,27,Czech Republic,Defender,Defender,-,FC Banik Ostrava,Czech Republic,?,Out,1992,s,premier-league
Chelsea FC,Ken Monkou,27,Netherlands,Centre-Back,CB,-,Southampton FC,England,£760k,Out,1992,s,premier-league
Chelsea FC,Vinnie Jones,27,Wales,Defensive Midfield,DM,-,Wimbledon FC,England,£747k,Out,1992,s,premier-league
Chelsea FC,Kerry Dixon,30,England,Centre-Forward,CF,-,Southampton FC,England,£585k,Out,1992,s,premier-league
Chelsea FC,Dave Beasant,33,England,Goalkeeper,GK,-,Grimsby Town,England,Loan,Out,1992,s,premier-league
Chelsea FC,Damian Matthew,22,England,Midfielder,Midfielder,-,Luton Town,England,Loan,Out,1992,s,premier-league
Chelsea FC,Gerry Peyton,36,Ireland,Goalkeeper,GK,-,Everton FC,England,"End of loanApr 1, 1993",Out,1992,s,premier-league
Middlesbrough FC,Stuart Ripley,24,England,Midfielder,Midfielder,-,Blackburn Rovers,England,£1.80m,Out,1992,s,premier-league
Middlesbrough FC,Gary Parkinson,24,England,Right-Back,RB,-,Southend United,England,Loan,Out,1992,s,premier-league
Middlesbrough FC,Andy Payton,24,England,Forward,Forward,-,Celtic FC,Scotland,?,Out,1992,s,premier-league
Middlesbrough FC,Bernie Slaven,31,Ireland,Centre-Forward,CF,-,Port Vale FC,England,?,Out,1992,s,premier-league
Middlesbrough FC,Dwight Marshall,27,England,Forward,Forward,-,Plymouth Argyle,England,"End of loanMay 31, 1993",Out,1992,s,premier-league
Middlesbrough FC,Brian Marwood,32,England,Attacking Midfield,AM,-,Sheffield United,England,"End of loanJun 30, 1992",Out,1992,s,premier-league
Ipswich Town,David Lowe,26,England,Right Midfield,RM,-,Leicester City,England,£270k,Out,1992,s,premier-league
Ipswich Town,Romeo Zondervan,33,Netherlands,Defensive Midfield,DM,-,NAC Breda,Netherlands,?,Out,1992,s,premier-league
Nottingham Forest,Teddy Sheringham,26,England,Centre-Forward,CF,-,Tottenham Hotspur,England,£2.84m,Out,1992,s,premier-league
Nottingham Forest,Des Walker,26,England,Centre-Back,CB,-,UC Sampdoria,Italy,£1.53m,Out,1992,s,premier-league
Nottingham Forest,Gary Bannister,32,England,Centre-Forward,CF,-,Stoke City,England,Free transfer,Out,1992,s,premier-league
