Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
Cardiff City,Pat Heard,32,England,Left-Back,LB,-,Hull City,England,?,Out,1992,s,championship
Cardiff City,Roger Hansbury,37,England,Goalkeeper,GK,-,,Retired,-,Out,1992,s,championship
Fulham FC,Keith Branagan,25,Ireland,Goalkeeper,GK,-,Millwall FC,England,"End of loanJun 30, 1992",Out,1992,s,championship
Huddersfield Town,Kevin Donovan,20,England,Central Midfield,CM,-,West Bromwich Albion,England,£81k,Out,1992,s,championship
Huddersfield Town,Dave Campbell,22,Ireland,Defender,Defender,-,Shamrock Rovers,Ireland,?,Out,1992,s,championship
Leeds United,Bobby Davison,33,England,Forward,Forward,-,Leicester City,England,£59k,Out,1992,s,championship
Leeds United,Glynn Snodin,32,England,Left-Back,LB,-,Heart of Midlothian FC,Scotland,Free transfer,Out,1992,s,championship
Leeds United,Frank Strandli,20,Norway,Centre-Forward,CF,-,IK Start,Norway,Loan,Out,1992,s,championship
Leeds United,John McClelland,36,Northern Ireland,Centre-Back,CB,-,St. Johnstone FC,Scotland,?,Out,1992,s,championship
West Bromwich Albion,Gary Bannister,32,England,Centre-Forward,CF,-,Nottingham Forest,England,Free transfer,Out,1992,s,championship
West Bromwich Albion,Winston White,33,England,Right Midfield,RM,-,Bury FC,England,Free transfer,Out,1992,s,championship
West Bromwich Albion,Jonathan Gould,23,Scotland,Goalkeeper,GK,-,Coventry City,England,Free transfer,Out,1992,s,championship
West Bromwich Albion,Steve Parkin,26,England,Right-Back,RB,-,Mansfield Town,England,?,Out,1992,s,championship
West Bromwich Albion,Paul Williams,29,Northern Ireland,Forward,Forward,-,Coventry City,England,Loan,Out,1992,s,championship
West Bromwich Albion,Colin West,29,England,Centre-Forward,CF,-,Swansea City,Wales,?,Out,1992,s,championship
West Bromwich Albion,Andy Hunt,22,England,Forward,Forward,-,Newcastle United,England,"End of loanMay 31, 1993",Out,1992,s,championship
West Bromwich Albion,Frank Sinclair,20,Jamaica,Centre-Back,CB,-,Chelsea FC,England,"End of loanJun 30, 1992",Out,1992,s,championship
Derby County,Geraint Williams,30,Wales,Defensive Midfield,DM,-,Ipswich Town,England,£675k,Out,1992,s,championship
Derby County,Jonathan Davidson,22,England,Defender,Defender,-,Preston North End,England,?,Out,1992,s,championship
Derby County,Mel Sage,28,England,Centre-Back,CB,-,,Retired,-,Out,1992,s,championship
Middlesbrough FC,Stuart Ripley,24,England,Midfielder,Midfielder,-,Blackburn Rovers,England,£1.80m,Out,1992,s,championship
Middlesbrough FC,Gary Parkinson,24,England,Right-Back,RB,-,Southend United,England,Loan,Out,1992,s,championship
Middlesbrough FC,Andy Payton,24,England,Forward,Forward,-,Celtic FC,Scotland,?,Out,1992,s,championship
Middlesbrough FC,Bernie Slaven,31,Ireland,Centre-Forward,CF,-,Port Vale FC,England,?,Out,1992,s,championship
Middlesbrough FC,Dwight Marshall,27,England,Forward,Forward,-,Plymouth Argyle,England,"End of loanMay 31, 1993",Out,1992,s,championship
Middlesbrough FC,Brian Marwood,32,England,Attacking Midfield,AM,-,Sheffield United,England,"End of loanJun 30, 1992",Out,1992,s,championship
Bristol City,Andy May,28,England,Midfielder,Midfielder,-,Millwall FC,England,?,Out,1992,s,championship
Nottingham Forest,Teddy Sheringham,26,England,Centre-Forward,CF,-,Tottenham Hotspur,England,£2.84m,Out,1992,s,championship
Nottingham Forest,Des Walker,26,England,Centre-Back,CB,-,UC Sampdoria,Italy,£1.53m,Out,1992,s,championship
Nottingham Forest,Gary Bannister,32,England,Centre-Forward,CF,-,Stoke City,England,Free transfer,Out,1992,s,championship
Nottingham Forest,Stuart Cash,27,England,Left-Back,LB,-,Chesterfield FC,England,?,Out,1992,s,championship
Nottingham Forest,Alan Mahood,19,Scotland,Central Midfield,CM,-,Greenock Morton FC,Scotland,?,Out,1992,s,championship
Nottingham Forest,Tommy Gaynor,29,Ireland,Forward,Forward,-,Millwall FC,England,?,Out,1992,s,championship
Swansea City,John Williams,24,England,Centre-Forward,CF,-,Coventry City,England,£270k,Out,1992,s,championship
Swansea City,Jimmy Gilligan,28,England,Forward,Forward,-,Boreham Wood FC,England,?,Out,1992,s,championship
Swansea City,Mark Kendall,33,Wales,Goalkeeper,GK,-,Ebbw Vale FC,Wales,?,Out,1992,s,championship
Swansea City,Paul Chalmers,28,Scotland,Forward,Forward,-,Dunfermline Athletic FC,Scotland,?,Out,1992,s,championship
Swansea City,Colin Pascoe,28,Wales,Left Midfield,LM,-,Sunderland AFC,England,"End of loanMay 31, 1993",Out,1992,s,championship
Swansea City,David Hodgson,32,England,Centre-Forward,CF,-,,Retired,-,Out,1992,s,championship
Brentford FC,Dean Holdsworth,23,England,Centre-Forward,CF,-,Wimbledon FC,England,£900k,Out,1992,s,championship
Brentford FC,Tony Sealy,33,England,Forward,Forward,-,Sun Hei SC,Hongkong,?,Out,1992,s,championship
Sheffield Wednesday,Marlon Beresford,22,England,Goalkeeper,GK,-,Burnley FC,England,£126k,Out,1992,s,championship
Sheffield Wednesday,Paul Williams,27,England,Forward,Forward,-,Crystal Palace,England,?,Out,1992,s,championship
Hull City,Neil Buckley,23,England,Centre-Back,CB,-,Brigg Town FC,England,Free transfer,Out,1992,s,championship
Hull City,Malcolm Shotton,35,England,Centre-Back,CB,-,Ayr United FC,Scotland,Free transfer,Out,1992,s,championship
Hull City,Gareth Williams,26,England,Midfielder,Midfielder,-,Barnsley FC,England,"End of loanMay 31, 1993",Out,1992,s,championship
Hull City,Gary Lund,28,England,Centre-Forward,CF,-,Notts County,England,"End of loanMay 31, 1993",Out,1992,s,championship
Hull City,Martin Carruthers,20,England,Centre-Forward,CF,-,Aston Villa,England,"End of loanMay 31, 1993",Out,1992,s,championship
Preston North End,Alan Kelly,23,Ireland,Goalkeeper,GK,-,Sheffield United,England,£189k,Out,1992,s,championship
Preston North End,Graham Shaw,25,England,Centre-Forward,CF,-,Stoke City,England,£70k,Out,1992,s,championship
Preston North End,Steve Senior,29,England,Right-Back,RB,-,Witton Albion,England,Free transfer,Out,1992,s,championship
Preston North End,Dave Thompson,30,England,Midfielder,Midfielder,-,Chester City (diss.),England,Free transfer,Out,1992,s,championship
Preston North End,Gareth Ainsworth,19,England,Right Midfield,RM,-,Cambridge United,England,Free transfer,Out,1992,s,championship
Preston North End,George Berry,34,Wales,Centre-Back,CB,-,Stafford Rangers,England,?,Out,1992,s,championship
Blackburn Rovers,Duncan Shearer,29,Scotland,Centre-Forward,CF,-,Aberdeen FC,Scotland,£675k,Out,1992,s,championship
Blackburn Rovers,David Speedie,32,Scotland,Centre-Forward,CF,-,Southampton FC,England,£540k,Out,1992,s,championship
Blackburn Rovers,Simon Garner,32,England,Centre-Forward,CF,-,West Bromwich Albion,England,£32k,Out,1992,s,championship
Blackburn Rovers,Peter Baah,19,England,Right Winger,RW,-,Fulham FC,England,?,Out,1992,s,championship
Blackburn Rovers,Keith Hill,23,England,Centre-Back,CB,-,Plymouth Argyle,England,?,Out,1992,s,championship
Blackburn Rovers,Stuart Munro,29,Scotland,Left-Back,LB,-,Bristol City,England,?,Out,1992,s,championship
Blackburn Rovers,Chris Sulley,32,England,Left-Back,LB,-,Port Vale FC,England,?,Out,1992,s,championship
Blackburn Rovers,Lee Richardson,23,England,Midfielder,Midfielder,-,Aberdeen FC,Scotland,?,Out,1992,s,championship
Blackburn Rovers,Scott Sellars,26,England,Left Midfield,LM,-,Leeds United,England,?,Out,1992,s,championship
Blackburn Rovers,Paul Shepstone,21,England,Midfielder,Midfielder,-,Motherwell FC,Scotland,?,Out,1992,s,championship
Blackburn Rovers,Craig Skinner,21,England,Midfielder,Midfielder,-,Plymouth Argyle,England,?,Out,1992,s,championship
Blackburn Rovers,Nicky Reid,31,England,Centre-Back,CB,-,Bristol City,England,Loan,Out,1992,s,championship
Stoke City,Wayne Biggins,30,England,Centre-Forward,CF,-,Barnsley FC,England,£203k,Out,1992,s,championship
Stoke City,Tony Ellis,27,England,Forward,Forward,-,Preston North End,England,£152k,Out,1992,s,championship
Stoke City,Paul Barnes,24,England,Centre-Forward,CF,-,York City,England,£51k,Out,1992,s,championship
Stoke City,Noel Blake,30,England,Centre-Back,CB,-,Bradford City,England,Free transfer,Out,1992,s,championship
Stoke City,Adrian Heath,31,England,Attacking Midfield,AM,-,Burnley FC,England,Free transfer,Out,1992,s,championship
Stoke City,Stevie Farrell,19,Scotland,Defensive Midfield,DM,-,St. Mirren FC,Scotland,?,Out,1992,s,championship
Stoke City,Tony Parks,29,England,Goalkeeper,GK,-,Falkirk FC,Scotland,?,Out,1992,s,championship
Stoke City,Mick Kennedy,31,England,Midfielder,Midfielder,-,Chesterfield FC,England,?,Out,1992,s,championship
Stoke City,Bruce Grobbelaar,35,Zimbabwe,Goalkeeper,GK,-,Liverpool FC,England,"End of loanMay 31, 1993",Out,1992,s,championship
Birmingham City,Nigel Gleghorn,30,England,Centre-Forward,CF,-,Stoke City,England,£104k,Out,1992,s,championship
Birmingham City,John Cheesewright,19,England,Goalkeeper,GK,-,Cobh Ramblers FC,Ireland,?,Out,1992,s,championship
Wigan Athletic,Darren Patterson,22,Northern Ireland,Right-Back,RB,-,Crystal Palace,England,£306k,Out,1992,s,championship
Wigan Athletic,Chris Makin,19,England,Left-Back,LB,-,Oldham Athletic,England,"End of loanMay 1, 1993",Out,1992,s,championship
Wigan Athletic,Ian Wilson,35,Scotland,Central Midfield,CM,-,,Retired,-,Out,1992,s,championship
Wigan Athletic,Shaun Garnett,23,England,Centre-Back,CB,-,Tranmere Rovers,England,"End of loanMay 31, 1993",Out,1992,s,championship
Queens Park Rangers,Andy Tillson,26,England,Defender,Defender,-,Grimsby Town,England,Loan,Out,1992,s,championship
Queens Park Rangers,Gary Waddock,30,Ireland,Defensive Midfield,DM,-,Bristol Rovers,England,?,Out,1992,s,championship
Queens Park Rangers,Justin Channing,23,England,Midfielder,Midfielder,-,Bristol Rovers,England,?,Out,1992,s,championship
Reading FC,Craig Maskell,24,England,Centre-Forward,CF,-,Swindon Town,England,£270k,Out,1992,s,championship
Reading FC,Omid Namazi,27,Iran,Defender,Defender,-,Los Angeles Salsa,United States,?,Out,1992,s,championship
Reading FC,Dave Leworthy,29,England,Forward,Forward,-,FC Farnborough,England,?,Out,1992,s,championship
Reading FC,Trevor Senior,30,England,Centre-Forward,CF,-,Woking FC,England,?,Out,1992,s,championship
Reading FC,Allan Cockram,28,England,Midfielder,Midfielder,-,St. Albans City,England,?,Out,1992,s,championship
Reading FC,Mark McGhee,36,Scotland,Centre-Forward,CF,-,,Retired,-,Out,1992,s,championship
Millwall FC,John Colquhoun,28,Scotland,Right Winger,RW,-,Sunderland AFC,England,£405k,Out,1992,s,championship
Millwall FC,Paul Kerr,28,England,Midfielder,Midfielder,-,Port Vale FC,England,£158k,Out,1992,s,championship
Millwall FC,John McGinlay,28,Scotland,Forward,Forward,-,Bolton Wanderers,England,£135k,Out,1992,s,championship
Millwall FC,Alan McLeary,28,England,Defender,Defender,-,Charlton Athletic,England,Free transfer,Out,1992,s,championship
Millwall FC,Keith Branagan,25,Ireland,Goalkeeper,GK,-,Bolton Wanderers,England,Free transfer,Out,1992,s,championship
Millwall FC,Alan McLeary,27,England,Defender,Defender,-,Sheffield United,England,Loan,Out,1992,s,championship
Millwall FC,Paul Goddard,32,England,Centre-Forward,CF,-,Ipswich Town,England,?,Out,1992,s,championship
Millwall FC,David Thompson,23,England,Centre-Back,CB,-,Bristol City,England,?,Out,1992,s,championship
Millwall FC,Alan McLeary,28,England,Defender,Defender,-,Wimbledon FC,England,Loan,Out,1992,s,championship
Millwall FC,Danny Wallace,29,England,Attacking Midfield,AM,-,Manchester United,England,"End of loanMay 31, 1993",Out,1992,s,championship
Millwall FC,Mark Falco,31,England,Centre-Forward,CF,-,,Retired,-,Out,1992,s,championship
Luton Town,Mark Pembridge,21,Wales,Left Midfield,LM,-,Derby County,England,£1.57m,Out,1992,s,championship
Luton Town,Mick Harford,33,England,Centre-Forward,CF,-,Chelsea FC,England,£315k,Out,1992,s,championship
Luton Town,Alec Chamberlain,28,England,Goalkeeper,GK,-,Chelsea FC,England,Loan,Out,1992,s,championship
Luton Town,Juergen Sommer,23,United States,Goalkeeper,GK,-,Torquay United FC,England,Loan,Out,1992,s,championship
Luton Town,Brian Stein,34,England,Centre-Forward,CF,-,Barnet FC,England,?,Out,1992,s,championship
Luton Town,Richard Harvey,23,England,Defender,Defender,-,Blackpool FC,England,Loan,Out,1992,s,championship
Luton Town,Damian Matthew,22,England,Midfielder,Midfielder,-,Chelsea FC,England,"End of loanMay 31, 1993",Out,1992,s,championship
Barnsley FC,Phil Whitehead,22,England,Goalkeeper,GK,-,Scunthorpe United,England,Loan,Out,1992,s,championship
Barnsley FC,Colin Marshall,22,Scotland,Defender,Defender,-,VfB Wissen,Germany,Free transfer,Out,1992,s,championship
Barnsley FC,Mark Smith,32,England,Defender,Defender,-,Notts County,England,?,Out,1992,s,championship
Barnsley FC,David Currie,29,England,Forward,Forward,-,Rotherham United,England,Loan,Out,1992,s,championship
Barnsley FC,Ian Banks,31,England,Midfielder,Midfielder,-,Rotherham United,England,?,Out,1992,s,championship
Barnsley FC,Gareth Williams,25,England,Midfielder,Midfielder,-,Hull City,England,Loan,Out,1992,s,championship
Barnsley FC,Ian Hendon,21,England,Centre-Back,CB,-,Tottenham Hotspur,England,"End of loanMay 1, 1993",Out,1992,s,championship
Charlton Athletic,Rob Lee,26,England,Central Midfield,CM,-,Newcastle United,England,£945k,Out,1992,s,championship
Charlton Athletic,Anthony Barness,19,England,Right-Back,RB,-,Chelsea FC,England,£473k,Out,1992,s,championship
Charlton Athletic,Leroy Rosenior,27,England,Forward,Forward,-,Bristol City,England,?,Out,1992,s,championship
Charlton Athletic,David Whyte,21,England,Forward,Forward,-,Crystal Palace,England,"End of loanMay 31, 1992",Out,1992,s,championship
Cardiff City,Kevin Ratcliffe,32,Wales,Centre-Back,CB,-,Dundee FC,Scotland,?,In,1992,w,championship
Fulham FC,Lee Harrison,21,England,Goalkeeper,GK,-,Charlton Athletic,England,Free transfer,In,1992,w,championship
Fulham FC,Steve Archibald,36,Scotland,Centre-Forward,CF,-,Clyde FC,Scotland,?,In,1992,w,championship
Huddersfield Town,Mark Stuart,25,England,Midfielder,Midfielder,-,Bradford City,England,Free transfer,In,1992,w,championship
Huddersfield Town,Gerry Harrison,20,England,Midfielder,Midfielder,-,Bristol City,England,?,In,1992,w,championship
