Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
AC Milan,Alessandro Matri,29,Italy,Centre-Forward,CF,£9.90m,Juventus FC,Italy,£9.90m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/alessandro-matri/profil/spieler/40660
AC Milan,Cristián Zapata,26,Colombia,Centre-Back,CB,£5.40m,Villarreal CF,Spain,£9.00m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/cristian-zapata/profil/spieler/34344
AC Milan,Andrea Poli,23,Italy,Central Midfield,CM,£7.20m,UC Sampdoria,Italy,£5.40m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/andrea-poli/profil/spieler/44834
AC Milan,Riccardo Saponara,21,Italy,Attacking Midfield,AM,£6.30m,FC Empoli,Italy,£4.32m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/riccardo-saponara/profil/spieler/88909
AC Milan,Jherson Vergara,19,Colombia,Centre-Back,CB,£1.80m,Deportes Quindío,Colombia,£2.18m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/jherson-vergara/profil/spieler/262972
AC Milan,Matías Silvestre,28,Argentina,Centre-Back,CB,£5.40m,FC Internazionale,Italy,Loan fee:£900Th.,In,2013,s,serie-a,https://www.transfermarkt.co.uk/matias-silvestre/profil/spieler/20003
AC Milan,Kaká,31,Brazil,Attacking Midfield,AM,£9.00m,Real Madrid,Spain,Free transfer,In,2013,s,serie-a,https://www.transfermarkt.co.uk/kaka/profil/spieler/3366
AC Milan,Ferdinando Coppola,35,Italy,Goalkeeper,GK,£90Th.,Torino FC,Italy,Free transfer,In,2013,s,serie-a,https://www.transfermarkt.co.uk/ferdinando-coppola/profil/spieler/5986
AC Milan,Valter Birsa,27,Slovenia,Attacking Midfield,AM,£1.35m,Genoa CFC,Italy,Free transfer,In,2013,s,serie-a,https://www.transfermarkt.co.uk/valter-birsa/profil/spieler/26105
AC Milan,Giacomo Beretta,21,Italy,Centre-Forward,CF,£315Th.,Genoa CFC,Italy,?,In,2013,s,serie-a,https://www.transfermarkt.co.uk/giacomo-beretta/profil/spieler/91241
AC Milan,Andrea Petagna,18,Italy,Centre-Forward,CF,£225Th.,Milan Primavera,Italy,-,In,2013,s,serie-a,https://www.transfermarkt.co.uk/andrea-petagna/profil/spieler/199258
AC Milan,Bryan Cristante,18,Italy,Central Midfield,CM,£900Th.,Milan Primavera,Italy,-,In,2013,s,serie-a,https://www.transfermarkt.co.uk/bryan-cristante/profil/spieler/199248
AC Milan,Pontons Paz,18,Bolivia,Left Winger,LW,£68Th.,Milan Primavera,Italy,-,In,2013,s,serie-a,https://www.transfermarkt.co.uk/pontons-paz/profil/spieler/201245
AS Roma,Kevin Strootman,23,Netherlands,Defensive Midfield,DM,£11.70m,PSV Eindhoven,Netherlands,£15.75m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/kevin-strootman/profil/spieler/68864
AS Roma,Medhi Benatia,26,Morocco,Centre-Back,CB,£11.70m,Udinese Calcio,Italy,£12.15m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/medhi-benatia/profil/spieler/45124
AS Roma,Adem Ljajic,21,Serbia,Attacking Midfield,AM,£10.80m,ACF Fiorentina,Italy,£10.80m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/adem-ljajic/profil/spieler/69374
AS Roma,Gervinho,26,Cote d'Ivoire,Left Winger,LW,£9.00m,Arsenal FC,England,£7.20m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/gervinho/profil/spieler/33481
AS Roma,Tin Jedvaj,17,Croatia,Centre-Back,CB,£675Th.,GNK Dinamo Zagreb,Croatia,£4.50m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/tin-jedvaj/profil/spieler/206386
AS Roma,Mattia Destro,22,Italy,Centre-Forward,CF,£10.35m,Genoa CFC,Italy,£4.05m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/mattia-destro/profil/spieler/88683
AS Roma,Valerio Verre,19,Italy,Attacking Midfield,AM,£1.08m,Genoa CFC,Italy,£2.25m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/valerio-verre/profil/spieler/162961
AS Roma,Gianluca Caprari,19,Italy,Second Striker,SS,£1.53m,Delfino Pescara 1936,Italy,£1.80m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/gianluca-caprari/profil/spieler/146752
AS Roma,Giammario Piscitella,20,Italy,Left Winger,LW,£1.35m,Genoa CFC,Italy,£1.35m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/giammario-piscitella/profil/spieler/165894
AS Roma,Lukasz Skorupski,22,Poland,Goalkeeper,GK,£900Th.,Górnik Zabrze,Poland,£801Th.,In,2013,s,serie-a,https://www.transfermarkt.co.uk/lukasz-skorupski/profil/spieler/80894
AS Roma,Morgan De Sanctis,36,Italy,Goalkeeper,GK,£900Th.,SSC Napoli,Italy,£450Th.,In,2013,s,serie-a,https://www.transfermarkt.co.uk/morgan-de-sanctis/profil/spieler/5880
AS Roma,Federico Barba,19,Italy,Centre-Back,CB,£450Th.,US Grosseto FC,Italy,£360Th.,In,2013,s,serie-a,https://www.transfermarkt.co.uk/federico-barba/profil/spieler/165873
AS Roma,Amara Konate,22,Cote d'Ivoire,Centre-Forward,CF,£90Th.,US Campobasso 1919,Italy,Free transfer,In,2013,s,serie-a,https://www.transfermarkt.co.uk/amara-konate/profil/spieler/168437
AS Roma,Babù,32,Brazil,Right Winger,RW,£23Th.,Paganese Calcio 1926,Italy,Free transfer,In,2013,s,serie-a,https://www.transfermarkt.co.uk/babu/profil/spieler/28008
AS Roma,Maicon,31,Brazil,Right-Back,RB,£3.60m,Manchester City,England,Free transfer,In,2013,s,serie-a,https://www.transfermarkt.co.uk/maicon/profil/spieler/18301
AS Roma,Federico Ricci,19,Italy,Right Winger,RW,£68Th.,Roma Primavera,Italy,-,In,2013,s,serie-a,https://www.transfermarkt.co.uk/federico-ricci/profil/spieler/198086
FC Internazionale,Mauro Icardi,20,Argentina,Centre-Forward,CF,£10.80m,UC Sampdoria,Italy,£11.70m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/mauro-icardi/profil/spieler/68863
FC Internazionale,Saphir Taider,21,Algeria,Central Midfield,CM,£4.50m,Bologna FC 1909,Italy,£6.75m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/saphir-taider/profil/spieler/144779
FC Internazionale,Matías Silvestre,28,Argentina,Centre-Back,CB,£5.40m,US Palermo,Italy,£5.40m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/matias-silvestre/profil/spieler/20003
FC Internazionale,Ishak Belfodil,21,Algeria,Centre-Forward,CF,£9.00m,Parma FC,Italy,£5.18m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/ishak-belfodil/profil/spieler/111039
FC Internazionale,Diego Laxalt,20,Uruguay,Left Midfield,LM,£2.07m,Defensor Sporting Club,Uruguay,£2.07m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/diego-laxalt/profil/spieler/230552
FC Internazionale,Wallace Oliveira,19,Brazil,Right-Back,RB,£1.80m,Chelsea FC,England,Loan fee:£1.35m,In,2013,s,serie-a,https://www.transfermarkt.co.uk/wallace-oliveira/profil/spieler/181779
FC Internazionale,Gaby Mudingayi,31,Belgium,Defensive Midfield,DM,£1.80m,Bologna FC 1909,Italy,£675Th.,In,2013,s,serie-a,https://www.transfermarkt.co.uk/gaby-mudingayi/profil/spieler/13749
FC Internazionale,Luca Caldirola,22,Italy,Centre-Back,CB,£2.70m,AC Cesena,Italy,£675Th.,In,2013,s,serie-a,https://www.transfermarkt.co.uk/luca-caldirola/profil/spieler/88680
FC Internazionale,Rolando,27,Portugal,Centre-Back,CB,£5.85m,FC Porto,Portugal,Loan fee:£450Th.,In,2013,s,serie-a,https://www.transfermarkt.co.uk/rolando/profil/spieler/27300
FC Internazionale,Luca Tremolada,21,Italy,Attacking Midfield,AM,£293Th.,Calcio Como,Italy,£45Th.,In,2013,s,serie-a,https://www.transfermarkt.co.uk/luca-tremolada/profil/spieler/88713
FC Internazionale,Hugo Campagnaro,33,Argentina,Centre-Back,CB,£3.78m,SSC Napoli,Italy,Free transfer,In,2013,s,serie-a,https://www.transfermarkt.co.uk/hugo-campagnaro/profil/spieler/21782
FC Internazionale,Marco Andreolli,27,Italy,Centre-Back,CB,£3.78m,Chievo Verona,Italy,Free transfer,In,2013,s,serie-a,https://www.transfermarkt.co.uk/marco-andreolli/profil/spieler/36356
FC Internazionale,Jacopo Galimberti,20,Italy,Centre-Back,CB,£135Th.,Parma FC,Italy,?,In,2013,s,serie-a,https://www.transfermarkt.co.uk/jacopo-galimberti/profil/spieler/136102
FC Internazionale,Diego Mella,20,Italy,Attacking Midfield,AM,£90Th.,Parma FC,Italy,?,In,2013,s,serie-a,https://www.transfermarkt.co.uk/diego-mella/profil/spieler/163673
FC Internazionale,Raffaele Di Gennaro,19,Italy,Goalkeeper,GK,£270Th.,Inter Milan Primavera,Italy,-,In,2013,s,serie-a,https://www.transfermarkt.co.uk/raffaele-di-gennaro/profil/spieler/70580
