Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
Atlético Madrid,Joel Robles,23,Spain,Goalkeeper,GK,£1.80m,Wigan Athletic,England,"End of loanJun 30, 2013",In,2013,s,laliga
FC Barcelona,Neymar,21,Brazil,Left Winger,LW,£45.00m,Santos FC,Brazil,£79.38m,In,2013,s,laliga
FC Barcelona,Bojan Krkic,22,Spain,Second Striker,SS,£7.20m,AS Roma,Italy,£11.70m,In,2013,s,laliga
FC Barcelona,Sergi Roberto,21,Spain,Right-Back,RB,£6.75m,FC Barcelona B,Spain,-,In,2013,s,laliga
FC Barcelona,Gerard Deulofeu,19,Spain,Left Winger,LW,£13.50m,FC Barcelona B,Spain,-,In,2013,s,laliga
FC Barcelona,Rafinha,20,Brazil,Attacking Midfield,AM,£6.75m,FC Barcelona B,Spain,-,In,2013,s,laliga
FC Barcelona,Oier Olazábal,23,Spain,Goalkeeper,GK,£1.35m,FC Barcelona B,Spain,-,In,2013,s,laliga
FC Barcelona,Ibrahim Afellay,27,Netherlands,Left Midfield,LM,£9.00m,FC Schalke 04,Germany,"End of loanJun 30, 2013",In,2013,s,laliga
FC Barcelona,Isaac Cuenca,22,Spain,Left Midfield,LM,£3.60m,Ajax Amsterdam,Netherlands,"End of loanJun 30, 2013",In,2013,s,laliga
FC Barcelona,Andreu Fontàs,23,Spain,Centre-Back,CB,£1.35m,RCD Mallorca,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Real Betis Balompié,Xavi Torres,26,Spain,Central Midfield,CM,£3.60m,Getafe CF,Spain,£2.52m,In,2013,s,laliga
Real Betis Balompié,Braian Rodríguez,26,Uruguay,Centre-Forward,CF,£540Th.,Huachipato FC,Chile,£900Th.,In,2013,s,laliga
Real Betis Balompié,Lorenzo Reyes,22,Chile,Defensive Midfield,DM,£360Th.,Huachipato FC,Chile,£810Th.,In,2013,s,laliga
Real Betis Balompié,Chuli,22,Spain,Centre-Forward,CF,£900Th.,Recreativo Huelva,Spain,£540Th.,In,2013,s,laliga
Real Betis Balompié,Jordi Figueras,26,Spain,Centre-Back,CB,£2.25m,Club Brugge KV,Belgium,£270Th.,In,2013,s,laliga
Real Betis Balompié,Guillermo Sara,25,Argentina,Goalkeeper,GK,£1.35m,Atlético de Rafaela,Argentina,Loan fee:£225Th.,In,2013,s,laliga
Real Betis Balompié,Cedrick,21,DR Congo,Left Winger,LW,£1.35m,CD Numancia,Spain,Free transfer,In,2013,s,laliga
Real Betis Balompié,Joan Verdú,30,Spain,Attacking Midfield,AM,£6.30m,RCD Espanyol Barcelona,Spain,Free transfer,In,2013,s,laliga
Real Betis Balompié,Vincenzo Rennella,24,Italy,Centre-Forward,CF,£630Th.,Genoa CFC,Italy,Free transfer,In,2013,s,laliga
Real Betis Balompié,Juanfran,24,Spain,Right-Back,RB,£1.80m,Real Madrid Castilla,Spain,Free transfer,In,2013,s,laliga
Real Betis Balompié,Markus Steinhöfer,27,Germany,Right-Back,RB,£810Th.,FC Basel 1893,Switzerland,Free transfer,In,2013,s,laliga
Real Betis Balompié,Stephan Andersen,31,Denmark,Goalkeeper,GK,£900Th.,FC Évian Thonon Gaillard,France,Free transfer,In,2013,s,laliga
Real Betis Balompié,Dídac Vilà,24,Spain,Left-Back,LB,£2.70m,AC Milan,Italy,Loan,In,2013,s,laliga
Real Betis Balompié,Eder Vilarchao,23,Spain,Attacking Midfield,AM,-,Real Betis B,Spain,-,In,2013,s,laliga
Real Betis Balompié,Nono,20,Spain,Central Midfield,CM,£630Th.,Real Betis B,Spain,-,In,2013,s,laliga
Real Betis Balompié,Ezequiel Calvente,22,Spain,Right Winger,RW,£720Th.,SC Freiburg,Germany,"End of loanJun 30, 2013",In,2013,s,laliga
Real Betis Balompié,Salvador Agra,21,Portugal,Right Winger,RW,£1.26m,AC Siena,Italy,"End of loanJun 30, 2013",In,2013,s,laliga
Real Betis Balompié,Jonathan Pereira,26,Spain,Centre-Forward,CF,£1.80m,Villarreal CF,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Real Betis Balompié,Javier Matilla,24,Spain,Central Midfield,CM,£1.35m,Real Murcia CF,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
CA Osasuna,Miguel de las Cuevas,27,Spain,Right Winger,RW,£2.25m,Sporting Gijón,Spain,£1.08m,In,2013,s,laliga
CA Osasuna,Francisco Silva,27,Chile,Defensive Midfield,DM,£1.08m,CD Universidad Católica,Chile,£1.08m,In,2013,s,laliga
CA Osasuna,Oriol Riera,27,Spain,Centre-Forward,CF,£900Th.,AD Alcorcón,Spain,£630Th.,In,2013,s,laliga
CA Osasuna,Jordan Lotiès,28,France,Centre-Back,CB,£1.35m,AS Nancy-Lorraine,France,Free transfer,In,2013,s,laliga
CA Osasuna,Joan Oriol,26,Spain,Left-Back,LB,£1.35m,Villarreal CF,Spain,Free transfer,In,2013,s,laliga
CA Osasuna,Eneko Satrústegui,22,Spain,Centre-Back,CB,£450Th.,CD Numancia,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
CA Osasuna,Xavier Annunziata,25,Spain,Left Winger,LW,£180Th.,SD Huesca,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
CA Osasuna,Rúper,26,Spain,Central Midfield,CM,£450Th.,CD Mirandés,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
CA Osasuna,Nacho Zabal,26,Spain,Goalkeeper,GK,£180Th.,SD Huesca,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
CA Osasuna,Jon Echaide,25,Spain,Centre-Back,CB,£540Th.,SD Huesca,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Real Valladolid CF,Zakarya Bergdich,24,Morocco,Left-Back,LB,£675Th.,RC Lens,France,£675Th.,In,2013,s,laliga
Real Valladolid CF,Omar Ramos,25,Spain,Right Winger,RW,£1.80m,SD Huesca,Spain,£270Th.,In,2013,s,laliga
Real Valladolid CF,Diego Mariño,23,Spain,Goalkeeper,GK,£720Th.,Villarreal CF,Spain,Free transfer,In,2013,s,laliga
Real Valladolid CF,Heinz Barmettler,26,Dominican Republic,Centre-Back,CB,£315Th.,FC Vaduz,Switzerland,Free transfer,In,2013,s,laliga
Real Valladolid CF,Fausto Rossi,22,Italy,Central Midfield,CM,£450Th.,Juventus FC,Italy,Loan,In,2013,s,laliga
Real Valladolid CF,Humberto Osorio,25,Colombia,Centre-Forward,CF,£1.35m,Club Atlético San Martín (SJ),Argentina,?,In,2013,s,laliga
Real Valladolid CF,Gilberto García,26,Colombia,Right-Back,RB,£225Th.,Once Caldas,Colombia,Loan,In,2013,s,laliga
Real Valladolid CF,Carlos Lázaro,22,Spain,Central Midfield,CM,£360Th.,SD Huesca,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Rayo Vallecano,Raúl Baena,24,Spain,Defensive Midfield,DM,£1.35m,RCD Espanyol Barcelona,Spain,Free transfer,In,2013,s,laliga
Rayo Vallecano,Rubén Martínez,29,Spain,Goalkeeper,GK,£900Th.,Málaga CF,Spain,Free transfer,In,2013,s,laliga
Rayo Vallecano,Iago Falque,23,Spain,Right Winger,RW,£1.80m,Tottenham Hotspur,England,Loan,In,2013,s,laliga
Rayo Vallecano,Alberto Bueno,25,Spain,Second Striker,SS,£1.62m,Real Valladolid CF,Spain,Free transfer,In,2013,s,laliga
Rayo Vallecano,Zé Castro,30,Portugal,Centre-Back,CB,£1.80m,Deportivo de La Coruña,Spain,Free transfer,In,2013,s,laliga
Rayo Vallecano,Jonathan Viera,23,Spain,Attacking Midfield,AM,£2.70m,Valencia CF,Spain,Loan,In,2013,s,laliga
Rayo Vallecano,Nery Castillo,29,Mexico,Right Winger,RW,£1.17m,CF Pachuca,Mexico,Free transfer,In,2013,s,laliga
Rayo Vallecano,Leonel Galeano,21,Argentina,Centre-Back,CB,£1.58m,Club Atlético Independiente,Argentina,Free transfer,In,2013,s,laliga
Rayo Vallecano,Sebastián Fernández,28,Uruguay,Second Striker,SS,£2.25m,Málaga CF,Spain,Free transfer,In,2013,s,laliga
Rayo Vallecano,Joaquín Larrivey,28,Argentina,Centre-Forward,CF,£675Th.,CF Atlante,Mexico,?,In,2013,s,laliga
Rayo Vallecano,Johan Mojica,20,Colombia,Left-Back,LB,-,Deportivo Cali,Colombia,Loan,In,2013,s,laliga
Rayo Vallecano,Saúl Ñíguez,18,Spain,Central Midfield,CM,£1.80m,Atlético Madrid,Spain,Loan,In,2013,s,laliga
Rayo Vallecano,Christian Cueva,21,Peru,Attacking Midfield,AM,£135Th.,Unión Española,Chile,Loan,In,2013,s,laliga
Rayo Vallecano,Alberto Perea,22,Spain,Left Winger,LW,£180Th.,Rayo Vallecano B,Spain,-,In,2013,s,laliga
Rayo Vallecano,Nacho Martínez,24,Spain,Left-Back,LB,£720Th.,Rayo Vallecano B,Spain,-,In,2013,s,laliga
Rayo Vallecano,Rafa García,27,Spain,Central Midfield,CM,£180Th.,Xerez CD,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Rayo Vallecano,Gabriel Machado,23,Brazil,Centre-Forward,CF,£180Th.,Hércules CF,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Sevilla FC,Carlos Bacca,26,Colombia,Centre-Forward,CF,£7.20m,Club Brugge KV,Belgium,£9.00m,In,2013,s,laliga
Sevilla FC,Kévin Gameiro,26,France,Centre-Forward,CF,£9.00m,Paris Saint-Germain,France,£6.75m,In,2013,s,laliga
Sevilla FC,Vicente Iborra,25,Spain,Central Midfield,CM,£3.60m,Levante UD,Spain,£5.40m,In,2013,s,laliga
Sevilla FC,Vitolo,23,Spain,Left Winger,LW,£2.70m,UD Las Palmas,Spain,£2.88m,In,2013,s,laliga
Sevilla FC,Sebastián Cristóforo,19,Uruguay,Central Midfield,CM,£540Th.,CA Peñarol,Uruguay,£2.03m,In,2013,s,laliga
Sevilla FC,Jairo Samperio,19,Spain,Left Winger,LW,£1.80m,Racing Santander,Spain,£1.98m,In,2013,s,laliga
Sevilla FC,Raul Rusescu,24,Romania,Centre-Forward,CF,£4.14m,Steaua Bukarest,Romania,£1.98m,In,2013,s,laliga
Sevilla FC,Beto,31,Portugal,Goalkeeper,GK,£3.60m,SC Braga,Portugal,£1.80m,In,2013,s,laliga
Sevilla FC,Diogo Figueiras,22,Portugal,Right-Back,RB,£1.35m,FC Paços de Ferreira,Portugal,£900Th.,In,2013,s,laliga
Sevilla FC,Daniel Carriço,24,Portugal,Centre-Back,CB,£2.70m,Reading FC,England,Loan fee:£675Th.,In,2013,s,laliga
Sevilla FC,Denis Cheryshev,22,Russia,Left Winger,LW,£5.85m,Real Madrid,Spain,Loan,In,2013,s,laliga
Sevilla FC,Stéphane Mbia,27,Cameroon,Defensive Midfield,DM,£8.10m,Queens Park Rangers,England,Loan,In,2013,s,laliga
Sevilla FC,Marko Marin,24,Germany,Attacking Midfield,AM,£6.30m,Chelsea FC,England,Loan,In,2013,s,laliga
Sevilla FC,Nicolás Pareja,29,Argentina,Centre-Back,CB,£3.78m,Spartak Moscow,Russia,Loan,In,2013,s,laliga
Sevilla FC,Bryan Rabello,19,Chile,Attacking Midfield,AM,£900Th.,Sevilla Atlético,Spain,-,In,2013,s,laliga
Sevilla FC,Julián Cuesta,22,Spain,Goalkeeper,GK,£270Th.,Sevilla Atlético,Spain,-,In,2013,s,laliga
Sevilla FC,Javi Varas,30,Spain,Goalkeeper,GK,£1.35m,Celta de Vigo,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Sevilla FC,Luis Alberto,20,Spain,Attacking Midfield,AM,£4.50m,FC Barcelona B,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Sevilla FC,Bernardo Espinosa,23,Colombia,Centre-Back,CB,£810Th.,Sporting Gijón,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Sevilla FC,Tiberio Guarente,27,Italy,Central Midfield,CM,£1.80m,Bologna FC 1909,Italy,"End of loanJun 30, 2013",In,2013,s,laliga
Sevilla FC,Hiroshi Ibusuki,22,Japan,Centre-Forward,CF,£360Th.,KAS Eupen,Belgium,"End of loanJun 30, 2013",In,2013,s,laliga
Sevilla FC,Emir Spahic,32,Bosnia-Herzegovina,Centre-Back,CB,£2.70m,Anzhi Makhachkala,Russia,"End of loanJun 30, 2013",In,2013,s,laliga
Sevilla FC,Alexis Ruano,27,Spain,Centre-Back,CB,£2.25m,Getafe CF,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Sevilla FC,Lautaro Acosta,25,Argentina,Left Winger,LW,£1.08m,Club Atlético Boca Juniors,Argentina,"End of loanJun 30, 2013",In,2013,s,laliga
Sevilla FC,Antonio Luna,22,Spain,Left-Back,LB,£1.35m,RCD Mallorca,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Real Madrid,Gareth Bale,24,Wales,Right Winger,RW,£58.50m,Tottenham Hotspur,England,£90.90m,In,2013,s,laliga
Real Madrid,Asier Illarramendi,23,Spain,Defensive Midfield,DM,£10.80m,Real Sociedad,Spain,£28.80m,In,2013,s,laliga
Real Madrid,Isco,21,Spain,Attacking Midfield,AM,£22.50m,Málaga CF,Spain,£27.00m,In,2013,s,laliga
Real Madrid,Daniel Carvajal,21,Spain,Right-Back,RB,£9.00m,Bayer 04 Leverkusen,Germany,£5.85m,In,2013,s,laliga
Real Madrid,Casemiro,21,Brazil,Defensive Midfield,DM,£5.40m,São Paulo Futebol Clube,Brazil,£5.40m,In,2013,s,laliga
Real Madrid,Denis Cheryshev,22,Russia,Left Winger,LW,£5.85m,Real Madrid Castilla,Spain,-,In,2013,s,laliga
Real Madrid,Álvaro Morata,20,Spain,Centre-Forward,CF,£8.10m,Real Madrid Castilla,Spain,-,In,2013,s,laliga
Real Madrid,Nacho Fernández,23,Spain,Centre-Back,CB,£3.15m,Real Madrid Castilla,Spain,-,In,2013,s,laliga
Real Madrid,Jesé,20,Spain,Left Winger,LW,£10.80m,Real Madrid Castilla,Spain,-,In,2013,s,laliga
Real Madrid,Jesús Fernández,25,Spain,Goalkeeper,GK,£450Th.,Real Madrid Castilla,Spain,-,In,2013,s,laliga
Real Madrid,Pedro León,26,Spain,Right Winger,RW,£2.70m,Getafe CF,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Athletic Bilbao,Beñat Etxebarria,26,Spain,Central Midfield,CM,£10.80m,Real Betis Balompié,Spain,£7.20m,In,2013,s,laliga
Athletic Bilbao,Kike Sola,27,Spain,Centre-Forward,CF,£3.60m,CA Osasuna,Spain,£3.60m,In,2013,s,laliga
Athletic Bilbao,Mikel Rico,28,Spain,Central Midfield,CM,£3.60m,Granada CF,Spain,£2.61m,In,2013,s,laliga
Athletic Bilbao,Mikel Balenziaga,25,Spain,Left-Back,LB,£2.25m,Real Valladolid CF,Spain,£450Th.,In,2013,s,laliga
Athletic Bilbao,Xabi Etxeita,25,Spain,Centre-Back,CB,£2.70m,Elche CF,Spain,Free transfer,In,2013,s,laliga
Athletic Bilbao,Enric Saborit,21,Spain,Left-Back,LB,-,Bilbao Athletic,Spain,-,In,2013,s,laliga
Athletic Bilbao,Jonás Ramalho,20,Angola,Centre-Back,CB,£900Th.,Bilbao Athletic,Spain,-,In,2013,s,laliga
Athletic Bilbao,Erik Morán,22,Spain,Defensive Midfield,DM,£450Th.,Bilbao Athletic,Spain,-,In,2013,s,laliga
Athletic Bilbao,Guillermo Fernández,21,Spain,Centre-Forward,CF,-,Bilbao Athletic,Spain,-,In,2013,s,laliga
Athletic Bilbao,Unai Albizua,24,Spain,Centre-Back,CB,-,Bilbao Athletic,Spain,-,In,2013,s,laliga
Athletic Bilbao,Iago Herrerín,25,Spain,Goalkeeper,GK,£540Th.,CD Numancia,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Athletic Bilbao,Iban Zubiaurre,30,Spain,Right-Back,RB,-,UD Salamanca,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Real Sociedad,Haris Seferovic,21,Switzerland,Centre-Forward,CF,£2.52m,ACF Fiorentina,Italy,£2.70m,In,2013,s,laliga
Real Sociedad,Mikel Abaroa,24,Spain,Attacking Midfield,AM,-,SD Eibar,Spain,Free transfer,In,2013,s,laliga
Real Sociedad,Óscar Vega,26,Spain,Attacking Midfield,AM,-,CD Leganés,Spain,?,In,2013,s,laliga
Real Sociedad,Esteban Granero,26,Spain,Central Midfield,CM,£5.40m,Queens Park Rangers,England,Loan,In,2013,s,laliga
Real Sociedad,Joseba Llorente,33,Spain,Centre-Forward,CF,£720Th.,CA Osasuna,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
RCD Espanyol Barcelona,Álex Fernández,20,Spain,Central Midfield,CM,£2.25m,Real Madrid Castilla,Spain,£450Th.,In,2013,s,laliga
RCD Espanyol Barcelona,David López,23,Spain,Defensive Midfield,DM,£720Th.,SD Huesca,Spain,£225Th.,In,2013,s,laliga
RCD Espanyol Barcelona,Manu Lanzarote,29,Spain,Right Winger,RW,£1.35m,CE Sabadell,Spain,Free transfer,In,2013,s,laliga
RCD Espanyol Barcelona,Abraham González,27,Spain,Central Midfield,CM,£900Th.,AD Alcorcón,Spain,Free transfer,In,2013,s,laliga
RCD Espanyol Barcelona,Gabriel Torje,23,Romania,Right Winger,RW,£3.60m,Udinese Calcio,Italy,Loan,In,2013,s,laliga
RCD Espanyol Barcelona,Sidnei,23,Brazil,Centre-Back,CB,£1.80m,SL Benfica,Portugal,Loan,In,2013,s,laliga
RCD Espanyol Barcelona,Jhon Córdoba,20,Colombia,Centre-Forward,CF,£720Th.,Chiapas FC,Mexico,Loan,In,2013,s,laliga
RCD Espanyol Barcelona,Juan Rafael Fuentes,23,Spain,Left-Back,LB,£900Th.,Córdoba CF,Spain,?,In,2013,s,laliga
RCD Espanyol Barcelona,Pizzi,23,Portugal,Right Midfield,RM,£5.40m,SL Benfica,Portugal,Loan,In,2013,s,laliga
RCD Espanyol Barcelona,Víctor Álvarez,20,Spain,Left-Back,LB,£1.35m,RCD Espanyol B,Spain,-,In,2013,s,laliga
RCD Espanyol Barcelona,Germán Parreño,20,Spain,Goalkeeper,GK,£180Th.,RCD Espanyol B,Spain,-,In,2013,s,laliga
RCD Espanyol Barcelona,Thievy Bifouma,21,Congo,Right Winger,RW,£2.25m,UD Las Palmas,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
RCD Espanyol Barcelona,Adrián Luna,21,Uruguay,Right Winger,RW,£675Th.,Club Nacional,Uruguay,"End of loanJun 30, 2013",In,2013,s,laliga
RCD Espanyol Barcelona,Jordi Amat,21,Spain,Centre-Back,CB,£2.70m,Rayo Vallecano,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
RCD Espanyol Barcelona,Juan Albín,26,Uruguay,Attacking Midfield,AM,£1.80m,Club Nacional,Uruguay,"End of loanJun 30, 2013",In,2013,s,laliga
Celta de Vigo,Nolito,26,Spain,Left Winger,LW,£6.30m,SL Benfica,Portugal,£2.34m,In,2013,s,laliga
Celta de Vigo,Charles,29,Brazil,Centre-Forward,CF,£1.80m,UD Almería,Spain,£900Th.,In,2013,s,laliga
Celta de Vigo,Andreu Fontàs,23,Spain,Centre-Back,CB,£1.35m,FC Barcelona,Spain,£900Th.,In,2013,s,laliga
Celta de Vigo,Jon Aurtenetxe,21,Spain,Centre-Back,CB,£3.60m,Athletic Bilbao,Spain,Loan,In,2013,s,laliga
Celta de Vigo,Rafinha,20,Brazil,Attacking Midfield,AM,£6.75m,FC Barcelona,Spain,Loan,In,2013,s,laliga
Celta de Vigo,Andres Tunez,27,Venezuela,Centre-Back,CB,£1.35m,Beitar Jerusalem,Israel,"End of loanApr 26, 2014",In,2013,s,laliga
Celta de Vigo,David Costas,18,Spain,Centre-Back,CB,-,Celta de Vigo U19,Spain,-,In,2013,s,laliga
Celta de Vigo,Levy Madinda,21,Gabon,Attacking Midfield,AM,£270Th.,Celta Vigo B,Spain,-,In,2013,s,laliga
Celta de Vigo,Santi Mina,17,Spain,Centre-Forward,CF,£900Th.,Celta Vigo B,Spain,-,In,2013,s,laliga
Celta de Vigo,Yoel Rodríguez,24,Spain,Goalkeeper,GK,£720Th.,CD Lugo,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Celta de Vigo,Cristian Bustos,30,Spain,Central Midfield,CM,£540Th.,Sporting Gijón,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Celta de Vigo,David Rodríguez,27,Spain,Centre-Forward,CF,£1.08m,Sporting Gijón,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Celta de Vigo,Jota,22,Spain,Right Winger,RW,£180Th.,Real Madrid Castilla,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Celta de Vigo,Dani Abalo,25,Spain,Right Winger,RW,£450Th.,SC Beira-Mar,Portugal,"End of loanJun 30, 2013",In,2013,s,laliga
Valencia CF,Dorlan Pabón,25,Colombia,Right Winger,RW,£4.50m,CF Monterrey,Mexico,£7.20m,In,2013,s,laliga
Valencia CF,Nelson Valdez,29,Paraguay,Centre-Forward,CF,£2.70m,Rubin Kazan,Russia,£2.70m,In,2013,s,laliga
Valencia CF,Hélder Postiga,31,Portugal,Centre-Forward,CF,£4.50m,Real Zaragoza,Spain,£2.70m,In,2013,s,laliga
Valencia CF,Oriol Romeu,21,Spain,Defensive Midfield,DM,£6.75m,Chelsea FC,England,Loan fee:£900Th.,In,2013,s,laliga
Valencia CF,Míchel,24,Spain,Central Midfield,CM,£3.60m,Levante UD,Spain,£378Th.,In,2013,s,laliga
Valencia CF,Javi Fuego,29,Spain,Defensive Midfield,DM,£3.15m,Rayo Vallecano,Spain,Free transfer,In,2013,s,laliga
Valencia CF,Juan Bernat,20,Spain,Left-Back,LB,£1.80m,Valencia Mestalla,Spain,-,In,2013,s,laliga
Valencia CF,Fede Cartabia,20,Argentina,Right Winger,RW,-,Valencia Mestalla,Spain,-,In,2013,s,laliga
Valencia CF,Paco Alcácer,19,Spain,Centre-Forward,CF,£1.80m,Getafe CF,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Valencia CF,Fernando Gago,27,Argentina,Defensive Midfield,DM,£4.50m,Club Atlético Vélez Sarsfield,Argentina,"End of loanJun 30, 2013",In,2013,s,laliga
Villarreal CF,Giovani dos Santos,24,Mexico,Second Striker,SS,£5.85m,RCD Mallorca,Spain,£5.40m,In,2013,s,laliga
Villarreal CF,Tomás Pina,25,Spain,Central Midfield,CM,£3.60m,RCD Mallorca,Spain,£4.50m,In,2013,s,laliga
Villarreal CF,Gabriel Paulista,22,Brazil,Centre-Back,CB,£900Th.,Esporte Clube Vitória,Brazil,£2.97m,In,2013,s,laliga
Villarreal CF,Jérémy Perbet,28,France,Centre-Forward,CF,£2.25m,RAEC Mons,Belgium,£1.26m,In,2013,s,laliga
Villarreal CF,Aleksandar Pantic,21,Serbia,Centre-Back,CB,£810Th.,Red Star Belgrade,Serbia,£270Th.,In,2013,s,laliga
Villarreal CF,Bojan Jokic,27,Slovenia,Left-Back,LB,£720Th.,Chievo Verona,Italy,Free transfer,In,2013,s,laliga
Villarreal CF,Sergio Asenjo,24,Spain,Goalkeeper,GK,£2.25m,Atlético Madrid,Spain,Loan,In,2013,s,laliga
Villarreal CF,Jonathan Pereira,26,Spain,Centre-Forward,CF,£1.80m,Real Betis Balompié,Spain,?,In,2013,s,laliga
Villarreal CF,Joselu,22,Spain,Centre-Forward,CF,£540Th.,Córdoba CF,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Villarreal CF,Gerard Bordas,31,Spain,Centre-Forward,CF,£360Th.,Girona FC,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Villarreal CF,Javier Camuñas,32,Spain,Right Winger,RW,£1.08m,Deportivo de La Coruña,Spain,"End of loanJun 30, 2013",In,2013,s,laliga
Villarreal CF,Cristián Zapata,26,Colombia,Centre-Back,CB,£5.40m,AC Milan,Italy,"End of loanJun 30, 2013",In,2013,s,laliga
Málaga CF,Vitorino Antunes,26,Portugal,Left-Back,LB,£2.70m,FC Paços de Ferreira,Portugal,£1.13m,In,2013,s,laliga
Málaga CF,Bobley Anderson,21,Cote d'Ivoire,Attacking Midfield,AM,£315Th.,Wydad Casablanca,Morocco,£900Th.,In,2013,s,laliga
Málaga CF,Flávio Ferreira,21,Portugal,Centre-Back,CB,£2.25m,Académica Coimbra,Portugal,£450Th.,In,2013,s,laliga
Málaga CF,Roberto Chen,19,Panama,Centre-Back,CB,-,San Francisco FC,Panama,£360Th.,In,2013,s,laliga
Málaga CF,Bartlomiej Pawlowski,20,Poland,Right Winger,RW,£585Th.,Widzew Lodz,Poland,Loan fee:£270Th.,In,2013,s,laliga
Málaga CF,Marcos Angeleri,30,Argentina,Centre-Back,CB,£450Th.,Club Estudiantes de La Plata,Argentina,£207Th.,In,2013,s,laliga
Málaga CF,Fernando Tissone,26,Argentina,Central Midfield,CM,£1.35m,UC Sampdoria,Italy,Free transfer,In,2013,s,laliga
Málaga CF,Roque Santa Cruz,31,Paraguay,Centre-Forward,CF,£2.70m,Manchester City,England,Free transfer,In,2013,s,laliga
Málaga CF,Mounir El Hamdaoui,29,Morocco,Centre-Forward,CF,£1.80m,ACF Fiorentina,Italy,Loan,In,2013,s,laliga
