Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Chelsea FC,Michael Essien,22,Ghana,Defensive Midfield,DM,£20.70m,Olympique Lyon,France,£34.20m,In,2005,s,premier-league,https://www.transfermarkt.co.uk/michael-essien/profil/spieler/5588
Chelsea FC,Shaun Wright-Phillips,23,England,Right Winger,RW,£8.55m,Manchester City,England,£28.35m,In,2005,s,premier-league,https://www.transfermarkt.co.uk/shaun-wright-phillips/profil/spieler/3467
Chelsea FC,Asier del Horno,24,Spain,Left-Back,LB,£10.80m,Athletic Bilbao,Spain,£10.80m,In,2005,s,premier-league,https://www.transfermarkt.co.uk/asier-del-horno/profil/spieler/7617
Chelsea FC,Lassana Diarra,20,France,Defensive Midfield,DM,-,AC Le Havre,France,£4.05m,In,2005,s,premier-league,https://www.transfermarkt.co.uk/lassana-diarra/profil/spieler/23914
Chelsea FC,Wayne Bridge,25,England,Left-Back,LB,£6.98m,Fulham FC,England,"End of loanMay 8, 2006",In,2005,s,premier-league,https://www.transfermarkt.co.uk/wayne-bridge/profil/spieler/3682
Chelsea FC,Joe Keenan,22,England,Left-Back,LB,£540Th.,Brentford FC,England,"End of loanSep 1, 2005",In,2005,s,premier-league,https://www.transfermarkt.co.uk/joe-keenan/profil/spieler/3162
Chelsea FC,Jiri Jarosik,28,Czech Republic,Centre-Back,CB,£5.85m,Birmingham City,England,"End of loanMay 1, 2006",In,2005,s,premier-league,https://www.transfermarkt.co.uk/jiri-jarosik/profil/spieler/15581
Chelsea FC,Joe Keenan,22,England,Left-Back,LB,£540Th.,KVC Westerlo,Belgium,"End of loanJun 30, 2005",In,2005,s,premier-league,https://www.transfermarkt.co.uk/joe-keenan/profil/spieler/3162
Chelsea FC,Valerio Di Cesare,22,Italy,Centre-Back,CB,£90Th.,UC AlbinoLeffe,Italy,"End of loanJun 30, 2005",In,2005,s,premier-league,https://www.transfermarkt.co.uk/valerio-di-cesare/profil/spieler/3159
Chelsea FC,Hernán Crespo,29,Argentina,Centre-Forward,CF,£13.50m,AC Milan,Italy,"End of loanJun 30, 2005",In,2005,s,premier-league,https://www.transfermarkt.co.uk/hernan-crespo/profil/spieler/3410
Arsenal FC,Aleksandr Hleb,24,Belarus,Attacking Midfield,AM,£6.75m,VfB Stuttgart,Germany,£13.50m,In,2005,s,premier-league,https://www.transfermarkt.co.uk/aleksandr-hleb/profil/spieler/597
Arsenal FC,Alex Song,17,Cameroon,Defensive Midfield,DM,£1.13m,SC Bastia,France,£3.60m,In,2005,s,premier-league,https://www.transfermarkt.co.uk/alex-song/profil/spieler/27394
Arsenal FC,Vito Mannone,17,Italy,Goalkeeper,GK,-,Atalanta Primavera,Italy,£450Th.,In,2005,s,premier-league,https://www.transfermarkt.co.uk/vito-mannone/profil/spieler/33781
Arsenal FC,Mart Poom,33,Estonia,Goalkeeper,GK,£900Th.,Sunderland AFC,England,Free transfer,In,2005,s,premier-league,https://www.transfermarkt.co.uk/mart-poom/profil/spieler/3715
Arsenal FC,Jérémie Aliadière,23,France,Centre-Forward,CF,£1.13m,Wolverhampton Wanderers,England,"End of loanMay 1, 2006",In,2005,s,premier-league,https://www.transfermarkt.co.uk/jeremie-aliadiere/profil/spieler/3266
Arsenal FC,Fabrice Muamba,17,England,Central Midfield,CM,-,Arsenal FC U18,England,-,In,2005,s,premier-league,https://www.transfermarkt.co.uk/fabrice-muamba/profil/spieler/35586
Arsenal FC,Graham Stack,24,Ireland,Goalkeeper,GK,£315Th.,Reading FC,England,"End of loanMay 1, 2006",In,2005,s,premier-league,https://www.transfermarkt.co.uk/graham-stack/profil/spieler/3559
Arsenal FC,Kerrea Gilbert,18,England,Right-Back,RB,-,Arsenal FC U18,England,-,In,2005,s,premier-league,https://www.transfermarkt.co.uk/kerrea-gilbert/profil/spieler/34562
Arsenal FC,Jérémie Aliadière,22,France,Centre-Forward,CF,£1.13m,Celtic FC,Scotland,"End of loanAug 24, 2005",In,2005,s,premier-league,https://www.transfermarkt.co.uk/jeremie-aliadiere/profil/spieler/3266
Arsenal FC,Sebastian Svärd,22,Denmark,Defensive Midfield,DM,£630Th.,Bröndby IF,Denmark,"End of loanJun 30, 2005",In,2005,s,premier-league,https://www.transfermarkt.co.uk/sebastian-svard/profil/spieler/3204
Arsenal FC,Jermaine Pennant,22,England,Right Winger,RW,£3.60m,Birmingham City,England,"End of loanJun 30, 2005",In,2005,s,premier-league,https://www.transfermarkt.co.uk/jermaine-pennant/profil/spieler/3195
Manchester United,Ji-sung Park,24,"Korea, South",Attacking Midfield,AM,£4.50m,PSV Eindhoven,Netherlands,£6.57m,In,2005,s,premier-league,https://www.transfermarkt.co.uk/ji-sung-park/profil/spieler/4592
Manchester United,Edwin van der Sar,34,Netherlands,Goalkeeper,GK,£4.28m,Fulham FC,England,£3.60m,In,2005,s,premier-league,https://www.transfermarkt.co.uk/edwin-van-der-sar/profil/spieler/3516
Manchester United,Ben Foster,22,England,Goalkeeper,GK,£45Th.,Stoke City,England,£1.80m,In,2005,s,premier-league,https://www.transfermarkt.co.uk/ben-foster/profil/spieler/13572
Manchester United,Chris Eagles,20,England,Right Winger,RW,£450Th.,Watford FC,England,"End of loanMay 1, 2006",In,2005,s,premier-league,https://www.transfermarkt.co.uk/chris-eagles/profil/spieler/24635
Manchester United,David Jones,21,England,Central Midfield,CM,£360Th.,NEC Nijmegen,Netherlands,"End of loanApr 1, 2006",In,2005,s,premier-league,https://www.transfermarkt.co.uk/david-jones/profil/spieler/24634
Manchester United,Lee Martin,18,England,Attacking Midfield,AM,£1.13m,Manchester United U18,England,-,In,2005,s,premier-league,https://www.transfermarkt.co.uk/lee-martin/profil/spieler/15449
Manchester United,Adam Eckersley,20,England,Left-Back,LB,-,Royal Antwerp FC,Belgium,"End of loanMay 1, 2006",In,2005,s,premier-league,https://www.transfermarkt.co.uk/adam-eckersley/profil/spieler/37138
Manchester United,Liam Miller,25,Ireland,Central Midfield,CM,£1.13m,Leeds United,England,"End of loanMay 1, 2006",In,2005,s,premier-league,https://www.transfermarkt.co.uk/liam-miller/profil/spieler/9505
Manchester United,Lee Martin,19,England,Attacking Midfield,AM,£1.13m,Royal Antwerp FC,Belgium,"End of loanMay 1, 2006",In,2005,s,premier-league,https://www.transfermarkt.co.uk/lee-martin/profil/spieler/15449
Manchester United,Ritchie Jones,18,England,Central Midfield,CM,-,Manchester United U18,England,-,In,2005,s,premier-league,https://www.transfermarkt.co.uk/ritchie-jones/profil/spieler/37140
Manchester United,Ritchie Jones,19,England,Central Midfield,CM,£45Th.,Royal Antwerp FC,Belgium,"End of loanMay 1, 2006",In,2005,s,premier-league,https://www.transfermarkt.co.uk/ritchie-jones/profil/spieler/37140
Manchester United,Phil Picken,20,England,Right-Back,RB,£135Th.,Chesterfield FC,England,"End of loanMay 1, 2006",In,2005,s,premier-league,https://www.transfermarkt.co.uk/phil-picken/profil/spieler/34132
Manchester United,Eddie Johnson,21,England,Centre-Forward,CF,£225Th.,Crewe Alexandra,England,"End of loanMay 1, 2006",In,2005,s,premier-league,https://www.transfermarkt.co.uk/eddie-johnson/profil/spieler/15997
Manchester United,Phil Picken,19,England,Right-Back,RB,-,Manchester United U18,England,-,In,2005,s,premier-league,https://www.transfermarkt.co.uk/phil-picken/profil/spieler/34132
