Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Arsenal FC,Thierry Henry,21,France,Centre-Forward,CF,-,Juventus FC,Italy,£14.49m,In,1999,s,premier-league,https://www.transfermarkt.co.uk/thierry-henry/profil/spieler/3207
Arsenal FC,Davor Suker,31,Croatia,Centre-Forward,CF,-,Real Madrid,Spain,£4.86m,In,1999,s,premier-league,https://www.transfermarkt.co.uk/davor-suker/profil/spieler/1407
Arsenal FC,Oleg Luzhnyi,30,Ukraine,Right-Back,RB,-,Dynamo Kyiv,Ukraine,£2.48m,In,1999,s,premier-league,https://www.transfermarkt.co.uk/oleg-luzhnyi/profil/spieler/3196
Arsenal FC,Stefan Malz,27,Germany,Left-Back,LB,-,TSV 1860 Munich,Germany,£1.04m,In,1999,s,premier-league,https://www.transfermarkt.co.uk/stefan-malz/profil/spieler/914
Arsenal FC,Sylvinho,25,Brazil,Left-Back,LB,-,Sport Club Corinthians Paulista,Brazil,Free transfer,In,1999,s,premier-league,https://www.transfermarkt.co.uk/sylvinho/profil/spieler/3359
Arsenal FC,Tommy Black,19,England,Right Midfield,RM,-,Carlisle United,England,"End of loanSep 1, 1999",In,1999,s,premier-league,https://www.transfermarkt.co.uk/tommy-black/profil/spieler/13992
Arsenal FC,Graham Barrett,17,Ireland,Centre-Forward,CF,-,Arsenal FC U18,England,-,In,1999,s,premier-league,https://www.transfermarkt.co.uk/graham-barrett/profil/spieler/3290
Arsenal FC,Rhys Weston,18,Wales,Right-Back,RB,-,Arsenal FC U18,England,-,In,1999,s,premier-league,https://www.transfermarkt.co.uk/rhys-weston/profil/spieler/12725
Arsenal FC,Ashley Cole,18,England,Left-Back,LB,-,Arsenal FC Reserves,England,-,In,1999,s,premier-league,https://www.transfermarkt.co.uk/ashley-cole/profil/spieler/3182
Arsenal FC,Ashley Cole,19,England,Left-Back,LB,-,Crystal Palace,England,"End of loanMay 8, 2000",In,1999,s,premier-league,https://www.transfermarkt.co.uk/ashley-cole/profil/spieler/3182
