Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
1.FC Kaiserslautern,Silvio Adzic,18,Germany,Right Winger,RW,-,1.FC Kaiserslautern U19,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/silvio-adzic/profil/spieler/1
VfL Wolfsburg,Jonathan Akpoborie,30,Nigeria,Centre-Forward,CF,-,VfB Stuttgart,Germany,£1.26m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/jonathan-akpoborie/profil/spieler/646
VfL Wolfsburg,Marino Biliskov,23,Croatia,Centre-Back,CB,-,HNK Hajduk Split,Croatia,£900Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/marino-biliskov/profil/spieler/649
VfL Wolfsburg,Dorinel Munteanu,31,Romania,Central Midfield,CM,-,1. FC Köln,Germany,£765Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/dorinel-munteanu/profil/spieler/666
VfL Wolfsburg,Jéan-Kasongo Banza,25,DR Congo,Centre-Forward,CF,-,Club Sportif Sfaxien,Tunisia,£720Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/jean-kasongo-banza/profil/spieler/648
VfL Wolfsburg,Markus Feldhoff,24,Germany,Centre-Forward,CF,-,Borussia Mönchengladbach,Germany,£468Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/markus-feldhoff/profil/spieler/654
VfL Wolfsburg,Zoltan Sebescen,23,Germany,Right-Back,RB,-,Stuttgarter Kickers,Germany,£383Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/zoltan-sebescen/profil/spieler/673
VfL Wolfsburg,Patrick Weiser,27,Germany,Left-Back,LB,-,Stade Rennais FC,France,£338Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/patrick-weiser/profil/spieler/679
VfL Wolfsburg,Christian Wück,26,Germany,Second Striker,SS,-,Karlsruher SC,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/christian-wuck/profil/spieler/680
VfL Wolfsburg,Christian Brand,27,Germany,Attacking Midfield,AM,-,SV Werder Bremen,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/christian-brand/profil/spieler/232
TSV 1860 Munich,Marcus Pürk,24,Austria,Centre-Forward,CF,-,Rapid Vienna,Austria,£1.13m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/marcus-purk/profil/spieler/564
TSV 1860 Munich,Tomas Votava,25,Czech Republic,Centre-Back,CB,-,AC Sparta Praha,Czech Republic,£765Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/tomas-votava/profil/spieler/571
TSV 1860 Munich,Martin Max,30,Germany,Centre-Forward,CF,-,FC Schalke 04,Germany,£675Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/martin-max/profil/spieler/560
TSV 1860 Munich,Marcel Maison,19,Germany,Left-Back,LB,-,SpVgg Unterhaching II,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/marcel-maison/profil/spieler/11540
TSV 1860 Munich,Stephan Paßlack,28,Germany,Centre-Back,CB,-,Borussia Mönchengladbach,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/stephan-passlack/profil/spieler/561
TSV 1860 Munich,Thomas Häßler,33,Germany,Attacking Midfield,AM,-,Borussia Dortmund,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-hassler/profil/spieler/553
TSV 1860 Munich,Uwe Ehlers,24,Germany,Centre-Back,CB,-,FC Hansa Rostock,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/uwe-ehlers/profil/spieler/235
TSV 1860 Munich,Thomas Meggle,24,Germany,Attacking Midfield,AM,-,FC St. Pauli,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-meggle/profil/spieler/750
TSV 1860 Munich,Thomas Riedl,23,Germany,Defensive Midfield,DM,-,1.FC Kaiserslautern,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-riedl/profil/spieler/565
TSV 1860 Munich,Filip Tapalovic,22,Croatia,Defensive Midfield,DM,-,FC Schalke 04,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/filip-tapalovic/profil/spieler/569
TSV 1860 Munich,Christian Prosenik,31,Austria,Central Midfield,CM,-,Rapid Vienna,Austria,?,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/christian-prosenik/profil/spieler/563
TSV 1860 Munich,Martin Stranzl,19,Austria,Centre-Back,CB,-,TSV 1860 München II,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/martin-stranzl/profil/spieler/568
FC Schalke 04,Ebbe Sand,26,Denmark,Centre-Forward,CF,-,Bröndby IF,Denmark,£4.64m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/ebbe-sand/profil/spieler/279
FC Schalke 04,Niels Oude Kamphuis,21,Netherlands,Defensive Midfield,DM,-,Twente Enschede FC,Netherlands,£3.06m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/niels-oude-kamphuis/profil/spieler/275
FC Schalke 04,Tomasz Waldoch,28,Poland,Centre-Back,CB,-,VfL Bochum,Germany,£2.25m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/tomasz-waldoch/profil/spieler/285
FC Schalke 04,Gerald Asamoah,20,Germany,Centre-Forward,CF,-,Hannover 96,Germany,£1.22m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/gerald-asamoah/profil/spieler/258
FC Schalke 04,Toni Tapalovic,18,Croatia,Goalkeeper,GK,-,FC Schalke 04 U19,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/toni-tapalovic/profil/spieler/281
FC Schalke 04,Krisztián Szóllar,18,Hungary,Defensive Midfield,DM,-,FC Schalke 04 U19,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/krisztian-szollar/profil/spieler/1275
FC Schalke 04,Tamás Hajnal,18,Hungary,Attacking Midfield,AM,-,FC Schalke 04 U19,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/tamas-hajnal/profil/spieler/264
FC Schalke 04,Sérgio da Silva Pinto,18,Germany,Central Midfield,CM,-,FC Schalke 04 U19,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/sergio-da-silva-pinto/profil/spieler/277
FC Schalke 04,Frode Grodas,34,Norway,Goalkeeper,GK,-,Racing Santander,Spain,"End of loanJun 30, 1999",In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/frode-grodas/profil/spieler/263
VfB Stuttgart,Didi,23,Brazil,Centre-Forward,CF,-,Sport Club Corinthians Paulista,Brazil,£2.25m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/didi/profil/spieler/17303
VfB Stuttgart,Ionel Ganea,25,Romania,Centre-Forward,CF,-,FC Rapid 1923,Romania,£1.58m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/ionel-ganea/profil/spieler/595
VfB Stuttgart,Sean Dundee,26,Germany,Centre-Forward,CF,-,Liverpool FC,England,£1.35m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/sean-dundee/profil/spieler/592
VfB Stuttgart,Pavel Kuka,30,Czech Republic,Centre-Forward,CF,-,1.FC Nuremberg,Germany,£1.13m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/pavel-kuka/profil/spieler/457
VfB Stuttgart,Heiko Gerber,27,Germany,Left-Back,LB,-,Arminia Bielefeld,Germany,£675Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/heiko-gerber/profil/spieler/596
VfB Stuttgart,Srgjan Zaharievski,25,North Macedonia,Central Midfield,CM,-,Sileks Kratovo,North Macedonia,£360Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/srgjan-zaharievski/profil/spieler/393
VfB Stuttgart,Achim Hollerieth,25,Germany,Goalkeeper,GK,-,KFC Uerdingen 05,Germany,£113Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/achim-hollerieth/profil/spieler/682
VfB Stuttgart,Jens Todt,29,Germany,Defensive Midfield,DM,-,SV Werder Bremen,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/jens-todt/profil/spieler/614
VfB Stuttgart,Nico Frommer,22,Germany,Centre-Forward,CF,-,Borussia Mönchengladbach,Germany,?,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/nico-frommer/profil/spieler/1036
VfB Stuttgart,Thomas Kies,23,Germany,Right-Back,RB,-,VfB Stuttgart II,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/thomas-kies/profil/spieler/683
VfB Stuttgart,Giuseppe Catizone,21,Italy,Right Midfield,RM,-,VfB Stuttgart II,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/giuseppe-catizone/profil/spieler/588
VfB Stuttgart,Timo Hildebrand,20,Germany,Goalkeeper,GK,-,VfB Stuttgart II,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/timo-hildebrand/profil/spieler/598
VfB Stuttgart,Roberto Pinto,20,Portugal,Right Midfield,RM,-,VfB Stuttgart II,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/roberto-pinto/profil/spieler/606
SC Freiburg,Oumar Kondé,19,Switzerland,Centre-Back,CB,-,Blackburn Rovers,England,£540Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/oumar-konde/profil/spieler/413
SC Freiburg,Florian Bruns,19,Germany,Defensive Midfield,DM,-,VfB Oldenburg,Germany,£59Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/florian-bruns/profil/spieler/398
SC Freiburg,Björn Dreyer,21,Germany,Defensive Midfield,DM,-,1.SC Norderstedt,Germany,£18Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/bjorn-dreyer/profil/spieler/402
SC Freiburg,Andreas Zeyer,31,Germany,Defensive Midfield,DM,-,VfL Bochum,Germany,?,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/andreas-zeyer/profil/spieler/425
SC Freiburg,Manuel Schoppel,18,Germany,Goalkeeper,GK,-,SC Freiburg U19,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/manuel-schoppel/profil/spieler/418
SC Freiburg,László Kanyuk,20,Hungary,Attacking Midfield,AM,-,SC Freiburg II,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/laszlo-kanyuk/profil/spieler/409
SV Werder Bremen,Claudio Pizarro,20,Peru,Centre-Forward,CF,-,Club Alianza Lima,Peru,£1.35m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/claudio-pizarro/profil/spieler/532
SV Werder Bremen,Jacek Chanko,25,Poland,Defender,Defender,-,Stomil Olsztyn,Poland,£495Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/jacek-chanko/profil/spieler/1435
SV Werder Bremen,Frank Baumann,23,Germany,Defensive Midfield,DM,-,1.FC Nuremberg,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/frank-baumann/profil/spieler/519
SV Werder Bremen,Júlio César,36,Brazil,Centre-Back,CB,-,Panathinaikos Athens,Greece,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/julio-cesar/profil/spieler/30945
SV Werder Bremen,Mamadou Masseye Thioub,19,Senegal,Centre-Forward,CF,-,AS Camberene,Senegal,?,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/mamadou-masseye-thioub/profil/spieler/62506
SV Werder Bremen,Razundara Tjikuzu,19,Namibia,Defensive Midfield,DM,-,SV Werder Bremen II,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/razundara-tjikuzu/profil/spieler/537
SV Werder Bremen,Sören Seidel,26,Germany,Central Midfield,CM,-,Hannover 96,Germany,"End of loanJun 30, 1999",In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/soren-seidel/profil/spieler/380
SV Werder Bremen,Adrian Kunz,31,Switzerland,Centre-Forward,CF,-,FC Zürich,Switzerland,"End of loanJun 30, 1999",In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/adrian-kunz/profil/spieler/38070
FC Hansa Rostock,Magnus Arvidsson,26,Sweden,Centre-Forward,CF,-,Trelleborgs FF,Sweden,£1.04m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/magnus-arvidsson/profil/spieler/230
FC Hansa Rostock,Kreso Kovacec,29,Germany,Centre-Forward,CF,-,Tennis Borussia Berlin,Germany,£585Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/kreso-kovacec/profil/spieler/240
FC Hansa Rostock,Steffen Baumgart,27,Germany,Centre-Forward,CF,-,VfL Wolfsburg,Germany,£450Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/steffen-baumgart/profil/spieler/231
FC Hansa Rostock,Abdelaziz Ahanfouf,21,Morocco,Centre-Forward,CF,-,SpVgg Unterhaching,Germany,£113Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/abdelaziz-ahanfouf/profil/spieler/229
FC Hansa Rostock,Ronny Thielemann,25,Germany,Defensive Midfield,DM,-,FC Erzgebirge Aue,Germany,£68Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/ronny-thielemann/profil/spieler/248
FC Hansa Rostock,Sven Benken,29,Germany,Centre-Back,CB,-,SV Werder Bremen,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/sven-benken/profil/spieler/253
FC Hansa Rostock,Kai Oswald,21,Germany,Centre-Back,CB,-,VfB Stuttgart,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/kai-oswald/profil/spieler/245
FC Hansa Rostock,René Schneider,26,Germany,Centre-Back,CB,-,Borussia Dortmund,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/rene-schneider/profil/spieler/247
FC Hansa Rostock,Christian Brand,27,Germany,Attacking Midfield,AM,-,VfL Wolfsburg,Germany,Free transfer,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/christian-brand/profil/spieler/232
FC Hansa Rostock,Aleksandar Jovic,27,Serbia,Centre-Forward,CF,-,Hapoel Haifa,Israel,"End of loanJun 30, 1999",In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/aleksandar-jovic/profil/spieler/4724
Eintracht Frankfurt,Bachirou Salou,28,Togo,Centre-Forward,CF,-,Borussia Dortmund,Germany,£3.24m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/bachirou-salou/profil/spieler/255
Eintracht Frankfurt,Rolf-Christel Guié-Mien,21,Congo,Right Winger,RW,-,Karlsruher SC,Germany,£2.25m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/rolf-christel-guie-mien/profil/spieler/439
Eintracht Frankfurt,Horst Heldt,29,Germany,Left Midfield,LM,-,TSV 1860 Munich,Germany,£1.62m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/horst-heldt/profil/spieler/441
Eintracht Frankfurt,Chen Yang,25,China,Centre-Forward,CF,-,Beijing Guoan,China,£900Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/chen-yang/profil/spieler/455
Eintracht Frankfurt,Torsten Kracht,31,Germany,Centre-Back,CB,-,VfL Bochum,Germany,£540Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/torsten-kracht/profil/spieler/443
Eintracht Frankfurt,Erol Bulut,24,Turkey,Left-Back,LB,-,Fenerbahce SK,Turkey,£540Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/erol-bulut/profil/spieler/427
Eintracht Frankfurt,Jens Rasiejewski,24,Germany,Sweeper,SW,-,Hannover 96,Germany,£90Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/jens-rasiejewski/profil/spieler/449
Eintracht Frankfurt,Tibor Dombi,25,Hungary,Right Midfield,RM,-,Debreceni VSC,Hungary,£90Th.,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/tibor-dombi/profil/spieler/681
Eintracht Frankfurt,Patrick Falk,19,Germany,Attacking Midfield,AM,-,Bayer 04 Leverkusen II,Germany,?,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/patrick-falk/profil/spieler/163
Eintracht Frankfurt,Albert Streit,19,Germany,Right Winger,RW,-,Eintracht Frankfurt U19,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/albert-streit/profil/spieler/1080
Eintracht Frankfurt,Michael Mutzel,19,Germany,Defensive Midfield,DM,-,Eintracht Frankfurt II,Germany,-,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/michael-mutzel/profil/spieler/446
Hamburger SV,Mehdi Mahdavikia,21,Iran,Right-Back,RB,-,Persepolis FC,Iran,Loan fee:£1.13m,In,1999,s,1-bundesliga,https://www.transfermarkt.co.uk/mehdi-mahdavikia/profil/spieler/317
